file,phys,histories,nodes,channels,noise_median,noise_worst,nodes_empty,cone,created,seconds,stamp,body_sha256,fingerprint
G1S_denta120_oisn06_064_p24.rmx,20,3000000,142,6,0.8624,1.2281,26,0,2026-09-18 15:24,490.2,phys=20;c2c5e4dd1c16b6adce1807ad920d764072438f5b5b9663a06a3f22a359547084,c2a47c242ab19561d64f8eee4e4e298fcd659f0a67b793d8bc0f2f7a7078064a,сходится
G1S_denta120_oisn06_066_p24.rmx,20,3000000,142,6,0.8616,1.2353,26,0,2026-09-18 15:32,485.1,phys=20;99381ed6f36712f17e125924f30ec588cf5e5f5e85b9b55c3a01994545d9aa91,4ce53df9b1a0afc52881a9fedca764b91b3649d0a025bd99172d030f633d2dce,сходится
G1S_denta120_oisn16_155_p24.rmx,20,3000000,142,6,1.0389,1.1736,30,0,2026-09-18 15:40,487.8,phys=20;9920873184da7180b88f9463d97154d4a740d7875e9ac370e7289f6faf13db36,d9e09275d92e511d32472c9200673be59cf9593bb9692dec8bcbf72cf6d226ff,сходится
G1S_denta120_oisn16_160_p24.rmx,20,3000000,142,6,1.0321,1.1728,30,0,2026-09-18 15:48,484.8,phys=20;c74942e9a6edba871a10d7932395cd5da912e707720d8c31f256d3e324325bde,512d780a9c11bd764cb24d20fd472995a97f1fb7bc034df6c4f33ad3eedc141d,сходится
G1S_denta120_oisn16_166_p24.rmx,20,3000000,142,6,1.0362,1.1846,31,0,2026-09-18 15:56,485.6,phys=20;4649fc40dcbab116ca9c29f490dcd9e21f9b69bf9f8d3dde791652fd33f06eca,f29ce56b512929f0ab7ce2db4e811dc910f2617c0f87b6bcd449295dfdfdfc9e,сходится
G1S_denta120_oisn16_167_p24.rmx,20,3000000,142,6,1.0476,1.1843,31,0,2026-09-18 16:04,488.2,phys=20;2d79251aec26ed4432271658f7e63739760353e3147cba7d7d00d3ee376ee303,fde394a528018af334353cd51b48b0d063c5763faf73c7db6e7f267f1756400d,сходится
G1S_mar1l_coal_046_p24.rmx,20,3000000,140,6,1.0066,1.5704,23,0,2026-09-18 16:12,490.2,phys=20;7c968e7c779a3b21a79bba39b6365e9d26680a4d5bb205306ec1d2bf2ff05f64,1e7baf4d27642c1ccf567fcbca083bb43bcdc0a409a18965afa86f314416f16e,сходится
G1S_mar1l_oisn06_055_p16.rmx,20,3000000,140,6,0.9475,1.5598,21,0,2026-09-18 16:21,513.5,phys=20;32523a36a709e3903da00fc28de07bed15eb4ab6d05a3bc232e72992b4c3b355,1230d4499ead96a5b818cd00006f5bcded21df23607852f20baacd82d1b0a04e,сходится
G1S_mar1l_oisn06_057_p16.rmx,20,3000000,140,6,0.9443,1.5519,22,0,2026-09-18 16:29,517.1,phys=20;576c6b343a353b0d3d532ba3a81a9063df065dd58c23ad5a59126a1d03ef642d,09c8329ec325f0710e1497ec83a69ff6053ac98cb8c7a83afc3a9f662e31da89,сходится
G1S_mar1l_oisn06_057_p24.rmx,20,3000000,142,6,0.9886,1.5420,29,0,2026-09-18 16:38,537.8,phys=20;2a2d81fc16ee7e3e45c64a0bcc6576d370e3ef7c769011c1c9b24f4520453b5d,7c272515df33a87adbede913b0d541de48a9f22cde55946a4ea3694bb478ef0c,сходится
G1S_mar1l_oisn06_062_p16.rmx,20,3000000,140,6,0.9408,1.5395,23,0,2026-09-18 16:47,515.6,phys=20;5939728a09e518341add6ea484b7b2d95c2dce588da551e3f6e7b38b3cdaedfa,2c1a2784e356f2b7fb90fd94cf57efc551f1f1d13e6dead810ad711f06cb7e56,сходится
G1S_mar1l_oisn06_062_p24.rmx,20,3000000,142,6,0.9724,1.5274,28,0,2026-09-18 16:56,526.4,phys=20;c6810d99befc80cb29ff243f9d631201740aaea9bb532bc44612202a72a04e20,0cb72ed15be8d47ab48ea8c262296ca5945e18bc12c32cd48b196529d734d5a1,сходится
G1S_mar1l_oisn06_064_p24.rmx,20,3000000,142,6,0.9721,1.5363,28,0,2026-09-18 17:05,528.2,phys=20;7bd4beee82211813c95312c32ce63dcbaf77a93b099af0473d09d685d384d3f4,d8ee099fbb93850045f85c51b2ac712402c312d2165bdfcd98454eaf489267da,сходится
G1S_mar1l_oisn06_066_p16.rmx,20,3000000,140,6,0.9405,1.5338,24,0,2026-09-18 17:13,515.8,phys=20;adc298e50ac3e98554905f6896b54f866eb7f6178e35f7ce14345dbd2da4a896,a1211afbfdc2889b80c4085c4a2331f49f94bfe889bde176e633c71707b3a02b,сходится
G1S_mar1l_oisn06_066_p24.rmx,20,3000000,142,6,0.9702,1.5365,28,0,2026-09-18 17:22,525.8,phys=20;2b4b8925043619e2f5cbd5646d45cebf435e1864a6e4aaf47c200a345949e94b,3fef36176104f29a7b5705a039be22065ac3a1c0f783e3f156edd15822590b98,сходится
G1S_mar1l_oisn16_155_p16.rmx,20,3000000,142,6,1.2222,1.4294,33,0,2026-09-18 17:31,540.4,phys=20;cbd6d62112e8ac9bbba322030a8b2b0f8ab7d9a36a721e16ef8cbe43968f9cc5,fb60986fd346805d2f19f478bb583893346e0c71076e20737ce438beaa337c26,сходится
G1S_mar1l_oisn16_155_p24.rmx,20,3000000,142,6,1.2426,1.4340,32,0,2026-09-18 17:40,538.9,phys=20;4cb43b8ca8071e5d15484c482f3c379089fd8f3485e2b07ed81bbeef782b8d29,db8f9176a14a756f7ad6768d58af5815231be96411c07859db91a7e2967a0cd3,сходится
G1S_mar1l_oisn16_160_p16.rmx,20,3000000,142,6,1.2259,1.4291,32,0,2026-09-18 17:49,540.7,phys=20;a7d7275d879c11216a1645f9d1068d092f9886c5d3c03e67f12a543e1c8d62ac,3ab41ecf22c3aa5158ff1cb35de2e74c5530f3a17b22dd3bfda230558f018a31,сходится
G1S_mar1l_oisn16_160_p24.rmx,20,3000000,142,6,1.2353,1.4416,32,0,2026-09-18 17:58,539.8,phys=20;d6d1f78377b5ce5f01914d8d064819e6b9df8517d9c0bceb536b3cf7eac67791,0e53f3d444a05bda057cc61fe0062e4f59932494c8cd2e18766154e7a9221074,сходится
G1S_mar1l_oisn16_166_p16.rmx,20,3000000,142,6,1.2213,1.4231,32,0,2026-09-18 18:07,542.1,phys=20;a334e741f257cae31cbccb0a44052c6e5b596e86cc4ca2e9089d08bd808e4a72,18bb8a544e7defb962e067a338188517a0897fe4396c85e86112da2de07f3419,сходится
G1S_mar1l_oisn16_166_p24.rmx,20,3000000,142,6,1.2194,1.4574,32,0,2026-09-18 18:16,538.5,phys=20;279197251af88c381be95c95e7cc18379f89371755dfa16f04e1cf574e8ee28f,2f1731a57bcc3593dc80fb17c5a7eea502cad01228a818329dc8d82b292fe9b2,сходится
G1S_mar1l_oisn16_167_p16.rmx,20,3000000,142,6,1.2182,1.4212,32,0,2026-09-18 18:25,541.6,phys=20;a033f91c340dfa374ad7554220e0f8513376ded375177ffdbc11c66e79e9242c,ce8245e4c43e9adef97d9e515070e1f8a5c789a0923eade1063b123f9ea4a1d5,сходится
G1S_mar1l_oisn16_167_p24.rmx,20,3000000,142,6,1.2403,1.4672,32,0,2026-09-18 18:34,537.6,phys=20;f8d3a882f398d4121703c7efdcd6d64850bce4b4aa71ae6207690dd380adfdad,413e351238e659ca42541241ee382a646d3926652bfa197bb85fa6dc9c133b86,сходится
G1S_mar1l_risn379_100_p16.rmx,20,3000000,140,6,0.9397,1.4842,26,0,2026-09-18 18:43,550.1,phys=20;f8ca61af902835a100194b058669cc66766ec1a575b8c43562c1e0846951c47f,d1d7e4ea88b4373e8349e74de633621fca43251f9d3dddf9c8f381aa1f68189d,сходится
G1S_petri60_oisn06_057_p24.rmx,20,3000000,142,6,0.8269,1.1107,26,0,2026-09-18 18:51,452.3,phys=20;92df39d8b5eb38d58cd2367cb0ce0d89c057db1533da81c6a08ea6b689eef543,bfb733b1584aec3483d09c3c494d2fe66e7a3af24d6d8210bfb64edf13752993,сходится
G1S_petri60_oisn06_062_p24.rmx,20,3000000,142,6,0.8155,1.1116,26,0,2026-09-18 18:58,455.4,phys=20;f43c302229d2a0071bc0c7a655c79f8ff42b2e09a7831fb0f515f561ae968261,277746d5c8baa8099f137286c57ea54a2a35a23b35799640cef2ce93178195ed,сходится
G1S_petri60_oisn06_064_p24.rmx,20,3000000,142,6,0.8149,1.1074,26,0,2026-09-18 19:06,455.3,phys=20;efb186d2cae16ebafd804fc3ad55adb80888d9ce1bdbe0e679500d24fbbc33ed,6766b861bcdfcd5e299407891cc9ab413c02186cdb4d8b8ecbbd9a4b84c9d810,сходится
G1S_petri60_oisn06_067_p24.rmx,20,3000000,142,6,0.8133,1.1073,26,0,2026-09-18 19:14,463.8,phys=20;4e244dcf2400f31618a7145a7922641215a4c3ed8cc0c1f92ae8b9402c7c0047,64638cb0f4148bd76fd9f08cbdb8d7524e9f34e714d165dbd15be902b75295a7,сходится
G1S_petri60_oisn10_100_p16.rmx,20,3000000,142,6,0.8188,1.0868,26,0,2026-09-18 19:21,454.7,phys=20;0258e689888cf4883845d95c2309d75073e9c928c8c50525f15c9cae7bc661d4,8dc64b511b0c803fa11e22cccb4eb5da8e925fa965ca33d7bc30cd9a96bb362c,сходится
G1S_petri60_oisn16_155_p24.rmx,20,3000000,142,6,0.8468,1.0641,29,0,2026-09-18 19:29,455.4,phys=20;6aba750b0b96118675630266df70cec1d9ed00d9ff3a752213a0f31c199662fb,bdbd06cf689a8cbe9b72f0054758d77eab07fcd2d4e049686c32dec36c2ad797,сходится
G1S_petri60_oisn16_160_p24.rmx,20,3000000,142,6,0.8509,1.0656,29,0,2026-09-18 19:36,462.0,phys=20;36c7768bb12630a38736c183ee65d9a40a09a51c2a1885001b71761aa995d9f4,3f1fd0ed65f3a07740d051a7f2ddc3c9c80d0c97fa8102605d63e1d6a79414e8,сходится
G1S_petri60_oisn16_167_p24.rmx,20,3000000,142,6,0.8544,1.0652,29,0,2026-09-18 19:44,458.0,phys=20;617a02765126a3c53b60cb0b927d6367a29190938eb81fbabc11fb8dba05055b,860d644352ecedda03ae3d4142b8697172a5dc889c4cb43e1ac84b012484a675,сходится
G1S_petri60_risn379_100_p16.rmx,20,3000000,140,6,0.7590,1.0902,24,0,2026-09-18 19:52,462.2,phys=20;3eb99c690d39433b7044060b3edf23ed0b6121c57d6cdfd1514ac3519d920165,038a85099652d05e128f27fa5e7dc393c5084aded0fa94da9eadcfa8fcd8950d,сходится
G1S_point25.rmx,20,6000000,140,6,4.7871,7.8102,23,0,2026-09-18 14:00,1272.0,phys=20;e8634b2741fc2ce606b625c82f3d16a0da73171ac8c008af91d255b4f66b357c,a1a12eb6bab541f540266c01466965dbaa00e0715f3244601a16bd3f711258f8,сходится
G1S_point5.rmx,20,3000000,140,6,1.8935,2.9185,21,0,2026-09-18 19:58,383.5,phys=20;61a143a526247b52cc6c842009f5af9f2b24ae6c8888b8b64eab19813cee09f3,05b77a9f053aad3b583098590a6d4cb5173328cbd5bfe893766b08033ce002bf,сходится
RC103_lu_front.rmx,20,3000000,142,6,2.9499,4.4600,30,0,2026-09-18 20:04,336.6,phys=20;3be0ec00fc31801c042ebb74cad2cf5e1f2406f7adc19dc79164a5102f09d5e4,d1a75ff8ca8cf6e6095dcd6bc21d7d3cccd43b0e6b81ac9991d453e39d6ec844,сходится
RC103_marinelli05_kcl.rmx,20,3000000,140,6,5.2246,8.8673,31,0,2026-09-18 20:10,388.2,phys=20;4bf8c35f8f2c1e09a7c40446f719ebae06bfb175e91e33a89ca29841826df1e5,6da6e876bf57fd4fd50ebeb9dd0721dd9b32e106e829390add601a5b5ef1286b,сходится
RC103_point0.rmx,20,3000000,140,6,1.2950,2.0057,17,0,2026-09-18 20:13,185.4,phys=20;4cc05f916471e3240acea518b042f8000f6bcf9c3b60648a2fdaf787724aa4f8,300cee70c3a4c5ba9007aaa4cb4eeafc06624f4921ab79b04e8310e09f013963,сходится
RC103_point50.rmx,20,6000000,140,6,5.9192,8.4481,19,0,2026-09-18 14:06,371.2,phys=20;c8d538037df35a7f9f58b3e157eee3eba58df7db2ea59dd613957c6fced449ff,4d93cdb24386e144efa1caddaf6c09f0d2ff3eda6bb525ea863cc65362b4575d,сходится
