keV,response
0.000,3.50000000E-006
1.000,2.78500000E-005
2.000,3.74500000E-005
3.000,4.65500000E-005
4.000,4.82500000E-005
5.000,7.88000000E-005
6.000,1.12650000E-004
7.000,1.21650000E-004
8.000,1.36750000E-004
9.000,1.39900000E-004
10.000,1.44550000E-004
11.000,1.37550000E-004
12.000,1.13200000E-004
13.000,1.04400000E-004
14.000,1.11250000E-004
15.000,1.15500000E-004
16.000,1.39450000E-004
17.000,1.62100000E-004
18.000,2.17050000E-004
19.000,2.69750000E-004
20.000,3.03750000E-004
21.000,3.52300000E-004
22.000,3.68300000E-004
23.000,3.73850000E-004
24.000,2.87445000E-003
25.000,3.72700000E-004
26.000,3.99050000E-004
27.000,4.57425000E-003
28.000,4.26350000E-004
29.000,1.77237000E-002
30.000,2.56900000E-004
31.000,1.48954500E-002
32.000,6.77000000E-005
33.000,6.22500000E-005
34.000,6.76500000E-005
35.000,6.68000000E-005
36.000,7.09500000E-005
37.000,8.62500000E-005
38.000,8.81000000E-005
39.000,8.68500000E-005
40.000,9.21000000E-005
41.000,1.08050000E-004
42.000,1.30700000E-004
43.000,1.52800000E-004
44.000,1.66500000E-004
45.000,1.89850000E-004
46.000,2.19400000E-004
47.000,3.06550000E-004
48.000,4.69200000E-004
49.000,8.73600000E-004
50.000,1.22480000E-003
51.000,1.37840000E-003
52.000,1.45250000E-003
53.000,1.50375000E-003
54.000,1.62840000E-003
55.000,1.91275000E-003
56.000,2.32240000E-003
57.000,2.84995000E-003
58.000,2.94015000E-003
59.000,2.90445000E-003
60.000,2.29175388E-001
