call,m,iterations,budget,drops,active,banned,tol,maxdiag,objective,kkt_max_w_inactive,kkt_over_tol,active_max_abs_w,exhausted
1,49,40,1470,0,35,0,6.5080267013550216E-09,65.080267013550213,-572694.05257049378,4.130543622310483E-10,0.063468449222104012,6.9606542751898814E-08,0
2,49,40,1470,0,35,0,6.5080267013550216E-09,65.080267013550213,-572694.05257049378,4.130543622310483E-10,0.063468449222104012,6.9606542751898814E-08,0
3,50,40,1500,0,36,0,6.5080267013550216E-09,65.080267013550213,-569567.51684621337,-1.484691670177443E-15,-2.2813238763576657E-07,1.3427836620394373E-10,0
4,49,39,1470,0,35,0,6.5080267013550216E-09,65.080267013550213,-573502.14106411708,-2.4315628062373615E-11,-0.0037362520435435388,4.6899373273845413E-11,0
5,49,39,1470,0,35,0,6.5080267013550216E-09,65.080267013550213,-573563.76209741912,-2.6962171827739137E-11,-0.0041429104496644737,2.8197000290219876E-09,0
6,49,39,1470,0,35,0,6.5080267013550216E-09,65.080267013550213,-573527.02431611856,-2.8441906736594625E-11,-0.00437028119916484,1.2179839359305333E-09,0
7,40,38,1200,0,34,0,6.5080267013550216E-09,65.080267013550213,-573525.28575522162,-1.4868224575256741E-07,-22.845979676391096,1.4655654467787826E-10,0
8,38,37,1140,0,33,0,6.5080267013550216E-09,65.080267013550213,-573504.60254647874,-3.4398355228907641E-05,-5285.5276733492256,1.0955147899949225E-10,0
