keV,response
0.000,6.48750000E-005
1.000,2.19750000E-004
2.000,2.35750000E-004
3.000,2.33625000E-004
4.000,2.35000000E-004
5.000,2.58875000E-004
6.000,2.67875000E-004
7.000,2.53750000E-004
8.000,2.68625000E-004
9.000,2.75375000E-004
10.000,2.70375000E-004
11.000,2.59250000E-004
12.000,2.71125000E-004
13.000,2.71750000E-004
14.000,2.66625000E-004
15.000,2.70875000E-004
16.000,2.81250000E-004
17.000,2.75625000E-004
18.000,2.73625000E-004
19.000,2.67875000E-004
20.000,2.69250000E-004
21.000,2.67625000E-004
22.000,2.69250000E-004
23.000,2.58125000E-004
24.000,2.62625000E-004
25.000,2.73875000E-004
26.000,2.65125000E-004
27.000,2.59875000E-004
28.000,2.71625000E-004
29.000,2.67375000E-004
30.000,2.66875000E-004
31.000,2.62875000E-004
32.000,2.60375000E-004
33.000,2.69000000E-004
34.000,2.60750000E-004
35.000,2.78000000E-004
36.000,2.64375000E-004
37.000,2.68500000E-004
38.000,2.71750000E-004
39.000,2.81625000E-004
40.000,2.85500000E-004
41.000,2.78125000E-004
42.000,2.73500000E-004
43.000,2.84125000E-004
44.000,2.75875000E-004
45.000,2.69250000E-004
46.000,2.73750000E-004
47.000,2.67500000E-004
48.000,2.74125000E-004
49.000,2.72750000E-004
50.000,2.67875000E-004
51.000,2.75500000E-004
52.000,2.63875000E-004
53.000,2.58250000E-004
54.000,2.66750000E-004
55.000,2.74500000E-004
56.000,2.60875000E-004
57.000,2.70875000E-004
58.000,2.67250000E-004
59.000,2.65250000E-004
60.000,2.63250000E-004
61.000,2.63875000E-004
62.000,2.63750000E-004
63.000,2.61000000E-004
64.000,2.64750000E-004
65.000,2.60875000E-004
66.000,2.67125000E-004
67.000,2.64125000E-004
68.000,2.67000000E-004
69.000,2.63250000E-004
70.000,2.62875000E-004
71.000,2.58750000E-004
72.000,2.61750000E-004
73.000,2.54125000E-004
74.000,2.70625000E-004
75.000,2.62750000E-004
76.000,2.57250000E-004
77.000,2.64250000E-004
78.000,2.60375000E-004
79.000,2.68000000E-004
80.000,2.62875000E-004
81.000,2.71000000E-004
82.000,2.53375000E-004
83.000,2.58000000E-004
84.000,2.61250000E-004
85.000,2.65500000E-004
86.000,2.66375000E-004
87.000,2.66375000E-004
88.000,2.61000000E-004
89.000,2.59500000E-004
90.000,2.60375000E-004
91.000,2.67250000E-004
92.000,2.63875000E-004
93.000,2.63125000E-004
94.000,2.62875000E-004
95.000,2.67250000E-004
96.000,2.64375000E-004
97.000,2.57875000E-004
98.000,2.59375000E-004
99.000,2.62500000E-004
100.000,2.59125000E-004
101.000,2.69750000E-004
102.000,2.52750000E-004
103.000,2.60125000E-004
104.000,2.60125000E-004
105.000,2.64000000E-004
106.000,2.68750000E-004
107.000,2.70625000E-004
108.000,2.50750000E-004
109.000,2.62875000E-004
110.000,2.53500000E-004
111.000,2.53750000E-004
112.000,2.51000000E-004
113.000,2.64125000E-004
114.000,2.56375000E-004
115.000,2.52625000E-004
116.000,2.53250000E-004
117.000,2.62750000E-004
118.000,2.58875000E-004
119.000,2.51500000E-004
120.000,2.60750000E-004
121.000,2.59125000E-004
122.000,2.66000000E-004
123.000,2.52875000E-004
124.000,2.62375000E-004
125.000,2.50000000E-004
126.000,2.60500000E-004
127.000,2.52000000E-004
128.000,2.46750000E-004
129.000,2.48250000E-004
130.000,2.60000000E-004
131.000,2.52875000E-004
132.000,2.44500000E-004
133.000,2.55250000E-004
134.000,2.55125000E-004
135.000,2.44875000E-004
136.000,2.54250000E-004
137.000,2.51250000E-004
138.000,2.48500000E-004
139.000,2.46875000E-004
140.000,2.48125000E-004
141.000,2.55000000E-004
142.000,2.46875000E-004
143.000,2.61000000E-004
144.000,2.51250000E-004
145.000,2.56250000E-004
146.000,2.58000000E-004
147.000,2.42875000E-004
148.000,2.49125000E-004
149.000,2.54000000E-004
150.000,2.52125000E-004
151.000,2.48375000E-004
152.000,2.52750000E-004
153.000,2.47000000E-004
154.000,2.43375000E-004
155.000,2.47750000E-004
156.000,2.45625000E-004
157.000,2.42125000E-004
158.000,2.55625000E-004
159.000,2.40250000E-004
160.000,2.55125000E-004
161.000,2.46875000E-004
162.000,2.59000000E-004
163.000,2.49375000E-004
164.000,2.44000000E-004
165.000,2.47750000E-004
166.000,2.52750000E-004
167.000,2.43750000E-004
168.000,2.46250000E-004
169.000,2.51000000E-004
170.000,2.45250000E-004
171.000,2.42125000E-004
172.000,2.41875000E-004
173.000,2.42750000E-004
174.000,2.54125000E-004
175.000,2.45875000E-004
176.000,2.48750000E-004
177.000,2.53875000E-004
178.000,2.51875000E-004
179.000,2.36500000E-004
180.000,2.50250000E-004
181.000,2.52750000E-004
182.000,2.40625000E-004
183.000,2.38750000E-004
184.000,2.51375000E-004
185.000,2.41625000E-004
186.000,2.42500000E-004
187.000,2.41750000E-004
188.000,2.43625000E-004
189.000,2.45625000E-004
190.000,2.47250000E-004
191.000,2.37625000E-004
192.000,2.41625000E-004
193.000,2.46625000E-004
194.000,2.38375000E-004
195.000,2.48625000E-004
196.000,2.46125000E-004
197.000,2.47500000E-004
198.000,2.38000000E-004
199.000,2.34125000E-004
200.000,2.44000000E-004
201.000,2.44500000E-004
202.000,2.48375000E-004
203.000,2.34875000E-004
204.000,2.53000000E-004
205.000,2.52375000E-004
206.000,2.39125000E-004
207.000,2.40875000E-004
208.000,2.37625000E-004
209.000,2.42625000E-004
210.000,2.25625000E-004
211.000,2.34750000E-004
212.000,2.46625000E-004
213.000,2.44500000E-004
214.000,2.38500000E-004
215.000,2.46000000E-004
216.000,2.42750000E-004
217.000,2.30875000E-004
218.000,2.29250000E-004
219.000,2.33000000E-004
220.000,2.47875000E-004
221.000,2.35375000E-004
222.000,2.29125000E-004
223.000,2.41250000E-004
224.000,2.39375000E-004
225.000,2.36500000E-004
226.000,2.38625000E-004
227.000,2.43125000E-004
228.000,2.37875000E-004
229.000,2.48875000E-004
230.000,2.38125000E-004
231.000,2.36750000E-004
232.000,2.36250000E-004
233.000,2.40375000E-004
234.000,2.42625000E-004
235.000,2.38625000E-004
236.000,2.30625000E-004
237.000,2.36125000E-004
238.000,2.41500000E-004
