keV,response
0.000,3.07500000E-005
1.000,7.87500000E-005
2.000,9.16250000E-005
3.000,8.77500000E-005
4.000,8.93750000E-005
5.000,1.01125000E-004
6.000,1.04750000E-004
7.000,9.83750000E-005
8.000,1.06625000E-004
9.000,1.03250000E-004
10.000,1.05375000E-004
11.000,1.00500000E-004
12.000,1.02000000E-004
13.000,1.01750000E-004
14.000,9.82500000E-005
15.000,1.00375000E-004
16.000,1.03625000E-004
17.000,1.00875000E-004
18.000,1.07625000E-004
19.000,1.01375000E-004
20.000,9.71250000E-005
21.000,1.01750000E-004
22.000,9.85000000E-005
23.000,9.80000000E-005
24.000,1.04000000E-004
25.000,1.00375000E-004
26.000,1.03375000E-004
27.000,1.04000000E-004
28.000,9.80000000E-005
29.000,9.68750000E-005
30.000,9.91250000E-005
31.000,1.00250000E-004
32.000,1.05375000E-004
33.000,1.03000000E-004
34.000,1.12625000E-004
35.000,9.65000000E-005
36.000,1.05250000E-004
37.000,1.03125000E-004
38.000,1.00625000E-004
39.000,9.68750000E-005
40.000,1.09875000E-004
41.000,9.72500000E-005
42.000,1.03500000E-004
43.000,1.02125000E-004
44.000,1.09375000E-004
45.000,1.09250000E-004
46.000,1.09750000E-004
47.000,9.78750000E-005
48.000,1.04625000E-004
49.000,1.02875000E-004
50.000,1.05375000E-004
51.000,1.01375000E-004
52.000,9.82500000E-005
53.000,1.12250000E-004
54.000,9.85000000E-005
55.000,1.05125000E-004
56.000,9.90000000E-005
57.000,1.00500000E-004
58.000,9.83750000E-005
59.000,1.02250000E-004
60.000,1.08500000E-004
61.000,9.95000000E-005
62.000,1.05000000E-004
63.000,9.92500000E-005
64.000,1.04500000E-004
65.000,1.03875000E-004
66.000,9.83750000E-005
67.000,1.06375000E-004
68.000,1.03500000E-004
69.000,1.08500000E-004
70.000,9.98750000E-005
71.000,1.11375000E-004
72.000,1.01625000E-004
73.000,9.95000000E-005
74.000,9.40000000E-005
75.000,1.05000000E-004
76.000,1.05250000E-004
77.000,1.06125000E-004
78.000,1.02375000E-004
79.000,1.08250000E-004
80.000,1.05625000E-004
81.000,1.03375000E-004
82.000,1.09000000E-004
83.000,1.07250000E-004
84.000,1.00375000E-004
85.000,1.02250000E-004
86.000,1.05125000E-004
87.000,1.03875000E-004
88.000,1.03875000E-004
89.000,1.04625000E-004
90.000,1.04000000E-004
91.000,9.61250000E-005
92.000,1.06750000E-004
93.000,9.83750000E-005
94.000,9.73750000E-005
95.000,1.05250000E-004
96.000,1.03875000E-004
97.000,1.05000000E-004
98.000,1.02500000E-004
99.000,1.04375000E-004
100.000,1.07375000E-004
101.000,1.00500000E-004
102.000,1.06500000E-004
103.000,1.02875000E-004
104.000,9.62500000E-005
105.000,1.00500000E-004
106.000,1.01625000E-004
107.000,1.01750000E-004
108.000,1.07250000E-004
109.000,1.01500000E-004
110.000,1.02500000E-004
111.000,9.96250000E-005
112.000,1.02375000E-004
113.000,1.05750000E-004
114.000,9.96250000E-005
115.000,1.06625000E-004
116.000,9.93750000E-005
117.000,1.00875000E-004
118.000,1.01500000E-004
119.000,1.10500000E-004
120.000,1.06375000E-004
121.000,1.00000000E-004
122.000,9.96250000E-005
123.000,9.90000000E-005
124.000,1.03125000E-004
125.000,1.09250000E-004
