arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0;100.000;100.0000;0;0.00;0.000000E+000;2.428146E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.428146E-007
direct_peakw0;100.000;100.0000;1;2.00;0.000000E+000;9.051876E-008;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.051876E-008
direct_peakw0;100.000;100.0000;2;4.00;0.000000E+000;3.580998E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.580998E-007
direct_peakw0;100.000;100.0000;3;6.00;0.000000E+000;1.420967E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.420967E-006
direct_peakw0;100.000;100.0000;4;8.00;0.000000E+000;5.542662E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.542662E-007
direct_peakw0;100.000;100.0000;5;10.00;0.000000E+000;8.538843E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.538843E-007
direct_peakw0;100.000;100.0000;6;12.00;0.000000E+000;1.404047E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.404047E-006
direct_peakw0;100.000;100.0000;7;14.00;0.000000E+000;9.861127E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.861127E-007
direct_peakw0;100.000;100.0000;8;16.00;0.000000E+000;8.821808E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.821808E-007
direct_peakw0;100.000;100.0000;9;18.00;0.000000E+000;1.527607E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.527607E-006
direct_peakw0;100.000;100.0000;10;20.00;0.000000E+000;2.769698E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.769698E-006
direct_peakw0;100.000;100.0000;11;22.00;0.000000E+000;2.493713E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.493713E-006
direct_peakw0;100.000;100.0000;12;24.00;0.000000E+000;4.103565E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.103565E-006
direct_peakw0;100.000;100.0000;13;26.00;0.000000E+000;4.490963E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.490963E-006
direct_peakw0;100.000;100.0000;14;28.00;0.000000E+000;4.581197E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.581197E-006
direct_peakw0;100.000;100.0000;15;30.00;0.000000E+000;2.855762E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.855762E-006
direct_peakw0;100.000;100.0000;16;32.00;0.000000E+000;9.530885E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.530885E-007
direct_peakw0;100.000;100.0000;17;34.00;0.000000E+000;1.180461E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.180461E-006
direct_peakw0;100.000;100.0000;18;36.00;0.000000E+000;1.046778E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.046778E-006
direct_peakw0;100.000;100.0000;19;38.00;0.000000E+000;1.162177E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.162177E-006
direct_peakw0;100.000;100.0000;20;40.00;0.000000E+000;1.558425E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.558425E-006
direct_peakw0;100.000;100.0000;21;42.00;0.000000E+000;6.177561E-007;0.000000E+000;9.348303E-007;0.000000E+000;0.000000E+000;1.552586E-006
direct_peakw0;100.000;100.0000;22;44.00;0.000000E+000;5.693145E-007;0.000000E+000;1.138629E-006;0.000000E+000;0.000000E+000;1.707944E-006
direct_peakw0;100.000;100.0000;23;46.00;0.000000E+000;5.609500E-007;0.000000E+000;2.179286E-006;0.000000E+000;0.000000E+000;2.740236E-006
direct_peakw0;100.000;100.0000;24;48.00;0.000000E+000;3.572367E-007;0.000000E+000;1.566921E-006;0.000000E+000;0.000000E+000;1.924157E-006
direct_peakw0;100.000;100.0000;25;50.00;0.000000E+000;4.508360E-008;0.000000E+000;1.097078E-006;0.000000E+000;0.000000E+000;1.142161E-006
direct_peakw0;100.000;100.0000;26;52.00;0.000000E+000;3.539406E-007;0.000000E+000;9.681079E-007;0.000000E+000;0.000000E+000;1.322048E-006
direct_peakw0;100.000;100.0000;27;54.00;0.000000E+000;4.029518E-007;0.000000E+000;8.269281E-007;0.000000E+000;0.000000E+000;1.229880E-006
direct_peakw0;100.000;100.0000;28;56.00;0.000000E+000;1.097882E-006;0.000000E+000;2.441457E-006;0.000000E+000;0.000000E+000;3.539338E-006
direct_peakw0;100.000;100.0000;29;58.00;0.000000E+000;4.785592E-007;0.000000E+000;3.846764E-006;0.000000E+000;0.000000E+000;4.325323E-006
direct_peakw0;100.000;100.0000;30;60.00;0.000000E+000;5.925735E-007;0.000000E+000;1.185147E-006;0.000000E+000;0.000000E+000;1.777720E-006
direct_peakw0;100.000;100.0000;31;62.00;0.000000E+000;1.300442E-006;0.000000E+000;9.146544E-007;0.000000E+000;0.000000E+000;2.215096E-006
direct_peakw0;100.000;100.0000;32;64.00;0.000000E+000;4.297274E-006;0.000000E+000;4.016878E-006;0.000000E+000;0.000000E+000;8.314152E-006
direct_peakw0;100.000;100.0000;33;66.00;0.000000E+000;3.878909E-006;0.000000E+000;1.835857E-005;0.000000E+000;0.000000E+000;2.223748E-005
direct_peakw0;100.000;100.0000;34;68.00;0.000000E+000;2.930801E-006;0.000000E+000;1.652475E-005;0.000000E+000;0.000000E+000;1.945555E-005
direct_peakw0;100.000;100.0000;35;70.00;0.000000E+000;4.092411E-006;0.000000E+000;5.229014E-005;0.000000E+000;0.000000E+000;5.638255E-005
direct_peakw0;100.000;100.0000;36;72.00;0.000000E+000;2.907589E-006;0.000000E+000;4.470986E-005;0.000000E+000;0.000000E+000;4.761745E-005
direct_peakw0;100.000;100.0000;37;74.00;0.000000E+000;5.035740E-006;0.000000E+000;4.577946E-007;0.000000E+000;0.000000E+000;5.493535E-006
direct_peakw0;100.000;100.0000;38;76.00;0.000000E+000;4.717811E-006;0.000000E+000;2.088721E-007;0.000000E+000;0.000000E+000;4.926683E-006
direct_peakw0;100.000;100.0000;39;78.00;0.000000E+000;8.362666E-006;0.000000E+000;2.299701E-007;0.000000E+000;0.000000E+000;8.592637E-006
direct_peakw0;100.000;100.0000;40;80.00;0.000000E+000;6.531520E-006;0.000000E+000;3.199316E-007;0.000000E+000;0.000000E+000;6.851452E-006
