arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0_rayl2;100.000;100.0000;0;0.00;0.000000E+000;2.428146E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.428146E-007
direct_peakw0_rayl2;100.000;100.0000;1;2.00;0.000000E+000;9.051877E-008;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.051877E-008
direct_peakw0_rayl2;100.000;100.0000;2;4.00;0.000000E+000;2.413937E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.413937E-007
direct_peakw0_rayl2;100.000;100.0000;3;6.00;0.000000E+000;8.266446E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.266446E-007
direct_peakw0_rayl2;100.000;100.0000;4;8.00;0.000000E+000;1.591807E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.591807E-006
direct_peakw0_rayl2;100.000;100.0000;5;10.00;0.000000E+000;2.843996E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.843996E-007
direct_peakw0_rayl2;100.000;100.0000;6;12.00;0.000000E+000;3.890885E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.890885E-007
direct_peakw0_rayl2;100.000;100.0000;7;14.00;0.000000E+000;7.173145E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;7.173145E-007
direct_peakw0_rayl2;100.000;100.0000;8;16.00;0.000000E+000;2.573965E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.573965E-006
direct_peakw0_rayl2;100.000;100.0000;9;18.00;0.000000E+000;1.529756E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.529756E-006
direct_peakw0_rayl2;100.000;100.0000;10;20.00;0.000000E+000;1.761871E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.761871E-006
direct_peakw0_rayl2;100.000;100.0000;11;22.00;0.000000E+000;3.507032E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.507032E-006
direct_peakw0_rayl2;100.000;100.0000;12;24.00;0.000000E+000;4.342232E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.342232E-006
direct_peakw0_rayl2;100.000;100.0000;13;26.00;0.000000E+000;4.151875E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.151875E-006
direct_peakw0_rayl2;100.000;100.0000;14;28.00;0.000000E+000;4.543144E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.543144E-006
direct_peakw0_rayl2;100.000;100.0000;15;30.00;0.000000E+000;1.966459E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.966459E-006
direct_peakw0_rayl2;100.000;100.0000;16;32.00;0.000000E+000;6.566995E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.566995E-007
direct_peakw0_rayl2;100.000;100.0000;17;34.00;0.000000E+000;5.928578E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.928578E-007
direct_peakw0_rayl2;100.000;100.0000;18;36.00;0.000000E+000;1.455241E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.455241E-006
direct_peakw0_rayl2;100.000;100.0000;19;38.00;0.000000E+000;5.261867E-007;0.000000E+000;3.246330E-007;0.000000E+000;0.000000E+000;8.508197E-007
direct_peakw0_rayl2;100.000;100.0000;20;40.00;0.000000E+000;2.090596E-007;0.000000E+000;8.700279E-009;0.000000E+000;0.000000E+000;2.177599E-007
direct_peakw0_rayl2;100.000;100.0000;21;42.00;0.000000E+000;1.054197E-006;0.000000E+000;8.818344E-007;0.000000E+000;0.000000E+000;1.936031E-006
direct_peakw0_rayl2;100.000;100.0000;22;44.00;0.000000E+000;6.111937E-007;0.000000E+000;9.167906E-007;0.000000E+000;0.000000E+000;1.527984E-006
direct_peakw0_rayl2;100.000;100.0000;23;46.00;0.000000E+000;3.132314E-007;0.000000E+000;9.173006E-007;0.000000E+000;0.000000E+000;1.230532E-006
direct_peakw0_rayl2;100.000;100.0000;24;48.00;0.000000E+000;7.072587E-007;0.000000E+000;1.723221E-006;0.000000E+000;0.000000E+000;2.430480E-006
direct_peakw0_rayl2;100.000;100.0000;25;50.00;0.000000E+000;1.137599E-007;0.000000E+000;7.911394E-007;0.000000E+000;0.000000E+000;9.048993E-007
direct_peakw0_rayl2;100.000;100.0000;26;52.00;0.000000E+000;4.420001E-007;0.000000E+000;1.429047E-006;0.000000E+000;0.000000E+000;1.871047E-006
direct_peakw0_rayl2;100.000;100.0000;27;54.00;0.000000E+000;6.620588E-007;0.000000E+000;1.111392E-006;0.000000E+000;0.000000E+000;1.773451E-006
direct_peakw0_rayl2;100.000;100.0000;28;56.00;0.000000E+000;1.270786E-006;0.000000E+000;3.409114E-006;0.000000E+000;0.000000E+000;4.679900E-006
direct_peakw0_rayl2;100.000;100.0000;29;58.00;0.000000E+000;2.918213E-007;0.000000E+000;3.153494E-006;0.000000E+000;0.000000E+000;3.445315E-006
direct_peakw0_rayl2;100.000;100.0000;30;60.00;0.000000E+000;3.177283E-007;0.000000E+000;1.906370E-006;0.000000E+000;0.000000E+000;2.224098E-006
direct_peakw0_rayl2;100.000;100.0000;31;62.00;0.000000E+000;8.742742E-007;0.000000E+000;5.229648E-007;0.000000E+000;0.000000E+000;1.397239E-006
direct_peakw0_rayl2;100.000;100.0000;32;64.00;0.000000E+000;2.675703E-006;0.000000E+000;4.560032E-006;0.000000E+000;0.000000E+000;7.235735E-006
direct_peakw0_rayl2;100.000;100.0000;33;66.00;0.000000E+000;2.346421E-006;0.000000E+000;2.007344E-005;0.000000E+000;0.000000E+000;2.241986E-005
direct_peakw0_rayl2;100.000;100.0000;34;68.00;0.000000E+000;1.452541E-006;0.000000E+000;1.560386E-005;0.000000E+000;0.000000E+000;1.705640E-005
direct_peakw0_rayl2;100.000;100.0000;35;70.00;0.000000E+000;5.181913E-006;0.000000E+000;5.072069E-005;0.000000E+000;0.000000E+000;5.590260E-005
direct_peakw0_rayl2;100.000;100.0000;36;72.00;0.000000E+000;2.818087E-006;0.000000E+000;4.361264E-005;0.000000E+000;0.000000E+000;4.643073E-005
direct_peakw0_rayl2;100.000;100.0000;37;74.00;0.000000E+000;4.400539E-006;0.000000E+000;5.739834E-007;0.000000E+000;0.000000E+000;4.974522E-006
direct_peakw0_rayl2;100.000;100.0000;38;76.00;0.000000E+000;7.987830E-006;0.000000E+000;5.946489E-007;0.000000E+000;0.000000E+000;8.582479E-006
direct_peakw0_rayl2;100.000;100.0000;39;78.00;0.000000E+000;7.985999E-006;0.000000E+000;3.631934E-007;0.000000E+000;0.000000E+000;8.349193E-006
direct_peakw0_rayl2;100.000;100.0000;40;80.00;0.000000E+000;6.223323E-006;0.000000E+000;1.348411E-007;0.000000E+000;0.000000E+000;6.358164E-006
direct_peakw0_rayl2;100.000;100.0000;41;82.00;0.000000E+000;5.355631E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.355631E-006
direct_peakw0_rayl2;100.000;100.0000;42;84.00;0.000000E+000;1.065801E-005;0.000000E+000;2.174667E-007;0.000000E+000;0.000000E+000;1.087548E-005
direct_peakw0_rayl2;100.000;100.0000;43;86.00;0.000000E+000;1.546760E-005;0.000000E+000;3.536221E-007;0.000000E+000;0.000000E+000;1.582122E-005
direct_peakw0_rayl2;100.000;100.0000;44;88.00;0.000000E+000;2.243890E-005;0.000000E+000;9.557783E-008;0.000000E+000;0.000000E+000;2.253448E-005
direct_peakw0_rayl2;100.000;100.0000;45;90.00;0.000000E+000;1.905745E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.905745E-005
direct_peakw0_rayl2;100.000;100.0000;46;92.00;0.000000E+000;2.339176E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.339176E-005
direct_peakw0_rayl2;100.000;100.0000;47;94.00;0.000000E+000;2.632739E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.632739E-005
direct_peakw0_rayl2;100.000;100.0000;48;96.00;0.000000E+000;3.510186E-005;0.000000E+000;1.944928E-006;0.000000E+000;0.000000E+000;3.704679E-005
direct_peakw0_rayl2;100.000;100.0000;49;98.00;0.000000E+000;4.073950E-005;0.000000E+000;2.966365E-006;0.000000E+000;0.000000E+000;4.370587E-005
direct_peakw0_rayl2;100.000;100.0000;50;100.00;3.159999E-003;4.348527E-005;0.000000E+000;8.870732E-008;0.000000E+000;0.000000E+000;3.203573E-003
direct_peakw0_rayl2;200.000;200.0000;0;0.00;0.000000E+000;2.905210E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.905210E-007
direct_peakw0_rayl2;200.000;200.0000;1;2.00;0.000000E+000;7.240479E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;7.240479E-007
direct_peakw0_rayl2;200.000;200.0000;2;4.00;0.000000E+000;6.520977E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.520977E-007
direct_peakw0_rayl2;200.000;200.0000;3;6.00;0.000000E+000;7.932833E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;7.932833E-007
direct_peakw0_rayl2;200.000;200.0000;4;8.00;0.000000E+000;2.410867E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.410867E-006
direct_peakw0_rayl2;200.000;200.0000;5;10.00;0.000000E+000;3.976973E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.976973E-006
direct_peakw0_rayl2;200.000;200.0000;6;12.00;0.000000E+000;4.181110E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.181110E-006
direct_peakw0_rayl2;200.000;200.0000;7;14.00;0.000000E+000;4.085313E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.085313E-006
direct_peakw0_rayl2;200.000;200.0000;8;16.00;0.000000E+000;2.453510E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.453510E-006
direct_peakw0_rayl2;200.000;200.0000;9;18.00;0.000000E+000;4.227648E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.227648E-006
direct_peakw0_rayl2;200.000;200.0000;10;20.00;0.000000E+000;1.707030E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.707030E-006
direct_peakw0_rayl2;200.000;200.0000;11;22.00;0.000000E+000;3.260074E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.260074E-006
direct_peakw0_rayl2;200.000;200.0000;12;24.00;0.000000E+000;4.463184E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.463184E-006
direct_peakw0_rayl2;200.000;200.0000;13;26.00;0.000000E+000;2.234785E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.234785E-006
direct_peakw0_rayl2;200.000;200.0000;14;28.00;0.000000E+000;3.757832E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.757832E-006
direct_peakw0_rayl2;200.000;200.0000;15;30.00;0.000000E+000;4.020947E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.020947E-006
direct_peakw0_rayl2;200.000;200.0000;16;32.00;0.000000E+000;5.083270E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.083270E-006
direct_peakw0_rayl2;200.000;200.0000;17;34.00;0.000000E+000;1.990068E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.990068E-006
direct_peakw0_rayl2;200.000;200.0000;18;36.00;0.000000E+000;3.517938E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.517938E-006
direct_peakw0_rayl2;200.000;200.0000;19;38.00;0.000000E+000;2.326599E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.326599E-006
direct_peakw0_rayl2;200.000;200.0000;20;40.00;0.000000E+000;2.897001E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.897001E-006
direct_peakw0_rayl2;200.000;200.0000;21;42.00;0.000000E+000;2.853180E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.853180E-006
direct_peakw0_rayl2;200.000;200.0000;22;44.00;0.000000E+000;2.167392E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.167392E-006
direct_peakw0_rayl2;200.000;200.0000;23;46.00;0.000000E+000;2.358924E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.358924E-006
direct_peakw0_rayl2;200.000;200.0000;24;48.00;0.000000E+000;3.895525E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.895525E-006
direct_peakw0_rayl2;200.000;200.0000;25;50.00;0.000000E+000;3.591689E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.591689E-006
direct_peakw0_rayl2;200.000;200.0000;26;52.00;0.000000E+000;3.725141E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.725141E-006
direct_peakw0_rayl2;200.000;200.0000;27;54.00;0.000000E+000;1.531560E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.531560E-006
direct_peakw0_rayl2;200.000;200.0000;28;56.00;0.000000E+000;2.820300E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.820300E-006
direct_peakw0_rayl2;200.000;200.0000;29;58.00;0.000000E+000;2.168236E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.168236E-006
direct_peakw0_rayl2;200.000;200.0000;30;60.00;0.000000E+000;2.856214E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.856214E-006
