arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0_rayl2;40.000;40.0000;0;0.00;0.000000E+000;2.068152E-007;0.000000E+000;5.242798E-007;0.000000E+000;0.000000E+000;7.310950E-007
direct_peakw0_rayl2;40.000;40.0000;1;2.00;0.000000E+000;4.598515E-007;0.000000E+000;4.757202E-007;0.000000E+000;0.000000E+000;9.355717E-007
direct_peakw0_rayl2;40.000;40.0000;2;4.00;0.000000E+000;1.344976E-006;0.000000E+000;3.375080E-006;0.000000E+000;0.000000E+000;4.720056E-006
direct_peakw0_rayl2;40.000;40.0000;3;6.00;0.000000E+000;6.622029E-007;0.000000E+000;4.386859E-005;0.000000E+000;0.000000E+000;4.453080E-005
direct_peakw0_rayl2;40.000;40.0000;4;8.00;0.000000E+000;7.022049E-007;0.000000E+000;7.598601E-005;0.000000E+000;0.000000E+000;7.668822E-005
direct_peakw0_rayl2;40.000;40.0000;5;10.00;0.000000E+000;5.051792E-007;0.000000E+000;1.445655E-004;0.000000E+000;0.000000E+000;1.450706E-004
direct_peakw0_rayl2;40.000;40.0000;6;12.00;0.000000E+000;9.840626E-007;0.000000E+000;2.684035E-004;0.000000E+000;0.000000E+000;2.693875E-004
direct_peakw0_rayl2;40.000;40.0000;7;14.00;0.000000E+000;6.071979E-007;0.000000E+000;5.376196E-007;0.000000E+000;0.000000E+000;1.144818E-006
direct_peakw0_rayl2;40.000;40.0000;8;16.00;0.000000E+000;5.577632E-007;0.000000E+000;2.788816E-007;0.000000E+000;0.000000E+000;8.366448E-007
direct_peakw0_rayl2;40.000;40.0000;9;18.00;0.000000E+000;6.364135E-007;0.000000E+000;3.182067E-007;0.000000E+000;0.000000E+000;9.546202E-007
direct_peakw0_rayl2;40.000;40.0000;10;20.00;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000
direct_peakw0_rayl2;40.000;40.0000;11;22.00;0.000000E+000;0.000000E+000;0.000000E+000;3.781398E-007;0.000000E+000;0.000000E+000;3.781398E-007
direct_peakw0_rayl2;40.000;40.0000;12;24.00;0.000000E+000;5.799849E-008;0.000000E+000;6.798587E-007;0.000000E+000;0.000000E+000;7.378572E-007
direct_peakw0_rayl2;40.000;40.0000;13;26.00;0.000000E+000;4.372592E-007;0.000000E+000;2.753348E-007;0.000000E+000;0.000000E+000;7.125940E-007
direct_peakw0_rayl2;40.000;40.0000;14;28.00;0.000000E+000;8.380756E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.380756E-007
direct_peakw0_rayl2;40.000;40.0000;15;30.00;0.000000E+000;1.393713E-006;0.000000E+000;3.792344E-008;0.000000E+000;1.896172E-008;1.450598E-006
direct_peakw0_rayl2;40.000;40.0000;16;32.00;0.000000E+000;4.707485E-006;0.000000E+000;7.823160E-007;0.000000E+000;3.143716E-007;5.804172E-006
direct_peakw0_rayl2;40.000;40.0000;17;34.00;0.000000E+000;4.232136E-006;0.000000E+000;8.464272E-007;0.000000E+000;0.000000E+000;5.078563E-006
direct_peakw0_rayl2;40.000;40.0000;18;36.00;0.000000E+000;1.212597E-005;0.000000E+000;5.899123E-006;0.000000E+000;2.621832E-006;2.064693E-005
direct_peakw0_rayl2;40.000;40.0000;19;38.00;0.000000E+000;6.652938E-005;0.000000E+000;1.905003E-005;0.000000E+000;4.483444E-008;8.562424E-005
direct_peakw0_rayl2;40.000;40.0000;20;40.00;2.153915E-003;1.368300E-004;0.000000E+000;3.841850E-007;0.000000E+000;0.000000E+000;2.291129E-003
direct_peakw0_rayl2;60.000;60.0000;0;0.00;0.000000E+000;2.644080E-007;0.000000E+000;8.813600E-008;0.000000E+000;0.000000E+000;3.525440E-007
direct_peakw0_rayl2;60.000;60.0000;1;2.00;0.000000E+000;7.355920E-007;0.000000E+000;2.451973E-007;0.000000E+000;0.000000E+000;9.807894E-007
direct_peakw0_rayl2;60.000;60.0000;2;4.00;0.000000E+000;3.980701E-007;0.000000E+000;6.634502E-008;0.000000E+000;0.000000E+000;4.644151E-007
direct_peakw0_rayl2;60.000;60.0000;3;6.00;0.000000E+000;1.601930E-006;0.000000E+000;2.669883E-007;0.000000E+000;0.000000E+000;1.868918E-006
direct_peakw0_rayl2;60.000;60.0000;4;8.00;0.000000E+000;3.845259E-006;0.000000E+000;6.408764E-007;0.000000E+000;0.000000E+000;4.486135E-006
direct_peakw0_rayl2;60.000;60.0000;5;10.00;0.000000E+000;1.669405E-006;0.000000E+000;2.579027E-008;0.000000E+000;0.000000E+000;1.695195E-006
direct_peakw0_rayl2;60.000;60.0000;6;12.00;0.000000E+000;1.398676E-006;0.000000E+000;1.392778E-007;0.000000E+000;0.000000E+000;1.537954E-006
direct_peakw0_rayl2;60.000;60.0000;7;14.00;0.000000E+000;5.420733E-007;0.000000E+000;6.494679E-007;0.000000E+000;0.000000E+000;1.191541E-006
direct_peakw0_rayl2;60.000;60.0000;8;16.00;0.000000E+000;8.779210E-007;0.000000E+000;8.779210E-007;0.000000E+000;0.000000E+000;1.755842E-006
direct_peakw0_rayl2;60.000;60.0000;9;18.00;0.000000E+000;6.274711E-008;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.274711E-008
direct_peakw0_rayl2;60.000;60.0000;10;20.00;0.000000E+000;2.705862E-007;0.000000E+000;2.422208E-006;0.000000E+000;0.000000E+000;2.692794E-006
direct_peakw0_rayl2;60.000;60.0000;11;22.00;0.000000E+000;2.858097E-007;0.000000E+000;4.912461E-006;0.000000E+000;0.000000E+000;5.198271E-006
direct_peakw0_rayl2;60.000;60.0000;12;24.00;0.000000E+000;4.752360E-008;0.000000E+000;3.801270E-006;0.000000E+000;0.000000E+000;3.848794E-006
direct_peakw0_rayl2;60.000;60.0000;13;26.00;0.000000E+000;2.612360E-007;0.000000E+000;2.730054E-005;0.000000E+000;0.000000E+000;2.756178E-005
direct_peakw0_rayl2;60.000;60.0000;14;28.00;0.000000E+000;7.209734E-008;0.000000E+000;7.123018E-005;0.000000E+000;0.000000E+000;7.130228E-005
direct_peakw0_rayl2;60.000;60.0000;15;30.00;0.000000E+000;4.430870E-007;0.000000E+000;7.188402E-005;0.000000E+000;0.000000E+000;7.232711E-005
direct_peakw0_rayl2;60.000;60.0000;16;32.00;0.000000E+000;8.028856E-007;0.000000E+000;2.142390E-004;0.000000E+000;0.000000E+000;2.150418E-004
direct_peakw0_rayl2;60.000;60.0000;17;34.00;0.000000E+000;1.220656E-006;0.000000E+000;2.103471E-007;0.000000E+000;0.000000E+000;1.431004E-006
direct_peakw0_rayl2;60.000;60.0000;18;36.00;0.000000E+000;8.667043E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.667043E-007
direct_peakw0_rayl2;60.000;60.0000;19;38.00;0.000000E+000;8.067688E-007;0.000000E+000;2.689229E-007;0.000000E+000;0.000000E+000;1.075692E-006
direct_peakw0_rayl2;60.000;60.0000;20;40.00;0.000000E+000;1.402750E-006;0.000000E+000;5.482178E-007;0.000000E+000;0.000000E+000;1.950968E-006
direct_peakw0_rayl2;60.000;60.0000;21;42.00;0.000000E+000;4.445756E-006;0.000000E+000;5.152432E-007;0.000000E+000;0.000000E+000;4.960999E-006
direct_peakw0_rayl2;60.000;60.0000;22;44.00;0.000000E+000;3.282059E-006;0.000000E+000;3.280161E-007;0.000000E+000;0.000000E+000;3.610075E-006
direct_peakw0_rayl2;60.000;60.0000;23;46.00;0.000000E+000;2.212320E-006;0.000000E+000;8.123869E-007;0.000000E+000;0.000000E+000;3.024707E-006
direct_peakw0_rayl2;60.000;60.0000;24;48.00;0.000000E+000;3.794924E-006;0.000000E+000;4.460267E-007;0.000000E+000;0.000000E+000;4.240951E-006
direct_peakw0_rayl2;60.000;60.0000;25;50.00;0.000000E+000;7.678552E-006;0.000000E+000;7.908074E-007;0.000000E+000;0.000000E+000;8.469359E-006
direct_peakw0_rayl2;60.000;60.0000;26;52.00;0.000000E+000;1.572237E-005;0.000000E+000;1.769035E-006;0.000000E+000;0.000000E+000;1.749141E-005
direct_peakw0_rayl2;60.000;60.0000;27;54.00;0.000000E+000;2.812724E-005;0.000000E+000;4.789201E-007;0.000000E+000;0.000000E+000;2.860616E-005
direct_peakw0_rayl2;60.000;60.0000;28;56.00;0.000000E+000;4.586036E-005;0.000000E+000;3.206790E-006;0.000000E+000;5.753392E-007;4.964249E-005
direct_peakw0_rayl2;60.000;60.0000;29;58.00;0.000000E+000;7.562464E-005;0.000000E+000;1.044216E-005;0.000000E+000;9.132742E-008;8.615813E-005
direct_peakw0_rayl2;60.000;60.0000;30;60.00;2.788479E-003;9.880892E-005;0.000000E+000;7.268117E-007;0.000000E+000;0.000000E+000;2.888015E-003
