arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0_seed1;100.000;100.0000;0;0.00;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000
direct_peakw0_seed1;100.000;100.0000;1;2.00;0.000000E+000;3.802863E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.802863E-007
direct_peakw0_seed1;100.000;100.0000;2;4.00;0.000000E+000;6.197137E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.197137E-007
direct_peakw0_seed1;100.000;100.0000;3;6.00;0.000000E+000;2.201036E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.201036E-007
direct_peakw0_seed1;100.000;100.0000;4;8.00;0.000000E+000;2.055036E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.055036E-006
direct_peakw0_seed1;100.000;100.0000;5;10.00;0.000000E+000;1.686808E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.686808E-006
direct_peakw0_seed1;100.000;100.0000;6;12.00;0.000000E+000;4.545136E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.545136E-007
direct_peakw0_seed1;100.000;100.0000;7;14.00;0.000000E+000;5.359142E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.359142E-007
direct_peakw0_seed1;100.000;100.0000;8;16.00;0.000000E+000;7.830546E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;7.830546E-007
direct_peakw0_seed1;100.000;100.0000;9;18.00;0.000000E+000;1.023938E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.023938E-006
direct_peakw0_seed1;100.000;100.0000;10;20.00;0.000000E+000;9.383832E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.383832E-007
direct_peakw0_seed1;100.000;100.0000;11;22.00;0.000000E+000;3.349480E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.349480E-006
direct_peakw0_seed1;100.000;100.0000;12;24.00;0.000000E+000;3.217732E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;3.217732E-006
direct_peakw0_seed1;100.000;100.0000;13;26.00;0.000000E+000;4.363706E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.363706E-006
direct_peakw0_seed1;100.000;100.0000;14;28.00;0.000000E+000;5.272630E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.272630E-006
direct_peakw0_seed1;100.000;100.0000;15;30.00;0.000000E+000;2.400984E-006;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.400984E-006
direct_peakw0_seed1;100.000;100.0000;16;32.00;0.000000E+000;6.977187E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.977187E-007
direct_peakw0_seed1;100.000;100.0000;17;34.00;0.000000E+000;4.190255E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;4.190255E-007
direct_peakw0_seed1;100.000;100.0000;18;36.00;0.000000E+000;2.476412E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.476412E-007
direct_peakw0_seed1;100.000;100.0000;19;38.00;0.000000E+000;6.465316E-007;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.465316E-007
direct_peakw0_seed1;100.000;100.0000;20;40.00;0.000000E+000;9.628187E-007;0.000000E+000;6.282319E-007;0.000000E+000;0.000000E+000;1.591051E-006
direct_peakw0_seed1;100.000;100.0000;21;42.00;0.000000E+000;5.731635E-008;0.000000E+000;3.717681E-007;0.000000E+000;0.000000E+000;4.290844E-007
direct_peakw0_seed1;100.000;100.0000;22;44.00;0.000000E+000;7.414523E-007;0.000000E+000;8.493059E-007;0.000000E+000;0.000000E+000;1.590758E-006
direct_peakw0_seed1;100.000;100.0000;23;46.00;0.000000E+000;2.585477E-007;0.000000E+000;1.817361E-006;0.000000E+000;0.000000E+000;2.075909E-006
direct_peakw0_seed1;100.000;100.0000;24;48.00;0.000000E+000;2.980076E-007;0.000000E+000;8.940228E-007;0.000000E+000;0.000000E+000;1.192030E-006
direct_peakw0_seed1;100.000;100.0000;25;50.00;0.000000E+000;3.532574E-008;0.000000E+000;1.207541E-006;0.000000E+000;0.000000E+000;1.242867E-006
