arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0_seed1;40.000;40.0000;0;0.00;0.000000E+000;3.934664E-007;0.000000E+000;4.803171E-006;0.000000E+000;0.000000E+000;5.196637E-006
direct_peakw0_seed1;40.000;40.0000;1;2.00;0.000000E+000;1.039363E-006;0.000000E+000;1.117668E-005;0.000000E+000;0.000000E+000;1.221604E-005
direct_peakw0_seed1;40.000;40.0000;2;4.00;0.000000E+000;4.620797E-006;0.000000E+000;1.482666E-004;0.000000E+000;0.000000E+000;1.528874E-004
direct_peakw0_seed1;40.000;40.0000;3;6.00;0.000000E+000;4.183033E-006;0.000000E+000;1.293278E-004;0.000000E+000;0.000000E+000;1.335109E-004
direct_peakw0_seed1;40.000;40.0000;4;8.00;0.000000E+000;3.945748E-006;0.000000E+000;6.791765E-004;0.000000E+000;0.000000E+000;6.831223E-004
direct_peakw0_seed1;40.000;40.0000;5;10.00;0.000000E+000;1.507985E-006;0.000000E+000;4.976834E-004;0.000000E+000;0.000000E+000;4.991914E-004
direct_peakw0_seed1;40.000;40.0000;6;12.00;0.000000E+000;2.048514E-006;0.000000E+000;3.064839E-004;0.000000E+000;0.000000E+000;3.085325E-004
direct_peakw0_seed1;40.000;40.0000;7;14.00;0.000000E+000;3.244268E-006;0.000000E+000;1.821293E-006;0.000000E+000;0.000000E+000;5.065560E-006
direct_peakw0_seed1;40.000;40.0000;8;16.00;0.000000E+000;2.189144E-006;0.000000E+000;1.346675E-006;0.000000E+000;0.000000E+000;3.535820E-006
direct_peakw0_seed1;40.000;40.0000;9;18.00;0.000000E+000;7.294555E-007;0.000000E+000;4.822818E-007;0.000000E+000;0.000000E+000;1.211737E-006
direct_peakw0_seed1;40.000;40.0000;10;20.00;0.000000E+000;1.752381E-006;0.000000E+000;1.243593E-006;0.000000E+000;0.000000E+000;2.995974E-006
direct_peakw0_seed1;40.000;40.0000;11;22.00;0.000000E+000;2.732413E-006;0.000000E+000;1.294437E-006;0.000000E+000;0.000000E+000;4.026850E-006
direct_peakw0_seed1;40.000;40.0000;12;24.00;0.000000E+000;1.285156E-006;0.000000E+000;2.231921E-006;0.000000E+000;0.000000E+000;3.517077E-006
direct_peakw0_seed1;40.000;40.0000;13;26.00;0.000000E+000;6.616083E-007;0.000000E+000;6.616083E-007;0.000000E+000;0.000000E+000;1.323217E-006
direct_peakw0_seed1;40.000;40.0000;14;28.00;0.000000E+000;3.538725E-006;0.000000E+000;5.897875E-007;0.000000E+000;0.000000E+000;4.128513E-006
direct_peakw0_seed1;40.000;40.0000;15;30.00;0.000000E+000;6.858389E-006;0.000000E+000;1.189421E-006;0.000000E+000;0.000000E+000;8.047810E-006
direct_peakw0_seed1;40.000;40.0000;16;32.00;0.000000E+000;1.647492E-005;0.000000E+000;3.155162E-006;0.000000E+000;2.667609E-007;1.989685E-005
direct_peakw0_seed1;40.000;40.0000;17;34.00;0.000000E+000;5.713199E-005;0.000000E+000;9.575808E-006;0.000000E+000;8.232722E-007;6.753107E-005
direct_peakw0_seed1;40.000;40.0000;18;36.00;0.000000E+000;1.716853E-004;0.000000E+000;2.594944E-005;0.000000E+000;6.576633E-006;2.042114E-004
direct_peakw0_seed1;40.000;40.0000;19;38.00;0.000000E+000;2.533107E-004;0.000000E+000;4.687371E-005;0.000000E+000;0.000000E+000;3.001844E-004
direct_peakw0_seed1;40.000;40.0000;20;40.00;5.595218E-003;2.113947E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.806613E-003
direct_peakw0_seed1;60.000;60.0000;0;0.00;0.000000E+000;3.132190E-006;0.000000E+000;3.238295E-007;0.000000E+000;0.000000E+000;3.456020E-006
direct_peakw0_seed1;60.000;60.0000;1;2.00;0.000000E+000;4.786734E-006;0.000000E+000;1.251326E-006;0.000000E+000;0.000000E+000;6.038060E-006
direct_peakw0_seed1;60.000;60.0000;2;4.00;0.000000E+000;7.220795E-006;0.000000E+000;1.876441E-006;0.000000E+000;0.000000E+000;9.097236E-006
direct_peakw0_seed1;60.000;60.0000;3;6.00;0.000000E+000;1.217181E-005;0.000000E+000;3.169016E-006;0.000000E+000;0.000000E+000;1.534083E-005
direct_peakw0_seed1;60.000;60.0000;4;8.00;0.000000E+000;1.613475E-005;0.000000E+000;5.241826E-006;0.000000E+000;0.000000E+000;2.137657E-005
direct_peakw0_seed1;60.000;60.0000;5;10.00;0.000000E+000;2.184044E-005;0.000000E+000;1.168275E-005;0.000000E+000;0.000000E+000;3.352319E-005
direct_peakw0_seed1;60.000;60.0000;6;12.00;0.000000E+000;9.195815E-006;0.000000E+000;9.393705E-006;0.000000E+000;0.000000E+000;1.858952E-005
direct_peakw0_seed1;60.000;60.0000;7;14.00;0.000000E+000;5.634417E-006;0.000000E+000;2.315909E-005;0.000000E+000;0.000000E+000;2.879351E-005
direct_peakw0_seed1;60.000;60.0000;8;16.00;0.000000E+000;4.216386E-006;0.000000E+000;2.756868E-005;0.000000E+000;0.000000E+000;3.178506E-005
direct_peakw0_seed1;60.000;60.0000;9;18.00;0.000000E+000;1.292720E-006;0.000000E+000;4.104387E-005;0.000000E+000;0.000000E+000;4.233659E-005
direct_peakw0_seed1;60.000;60.0000;10;20.00;0.000000E+000;2.035104E-006;0.000000E+000;7.375598E-005;0.000000E+000;0.000000E+000;7.579109E-005
direct_peakw0_seed1;60.000;60.0000;11;22.00;0.000000E+000;3.141892E-006;0.000000E+000;8.927344E-005;0.000000E+000;0.000000E+000;9.241533E-005
direct_peakw0_seed1;60.000;60.0000;12;24.00;0.000000E+000;2.906690E-006;0.000000E+000;2.363730E-004;0.000000E+000;0.000000E+000;2.392796E-004
direct_peakw0_seed1;60.000;60.0000;13;26.00;0.000000E+000;5.720508E-006;0.000000E+000;3.020155E-004;0.000000E+000;0.000000E+000;3.077360E-004
direct_peakw0_seed1;60.000;60.0000;14;28.00;0.000000E+000;4.961301E-006;0.000000E+000;1.058492E-003;0.000000E+000;0.000000E+000;1.063453E-003
direct_peakw0_seed1;60.000;60.0000;15;30.00;0.000000E+000;3.216048E-006;0.000000E+000;1.455398E-003;0.000000E+000;0.000000E+000;1.458614E-003
direct_peakw0_seed1;60.000;60.0000;16;32.00;0.000000E+000;5.691062E-006;0.000000E+000;9.797575E-004;0.000000E+000;0.000000E+000;9.854486E-004
direct_peakw0_seed1;60.000;60.0000;17;34.00;0.000000E+000;6.128904E-006;0.000000E+000;4.174119E-006;0.000000E+000;0.000000E+000;1.030302E-005
direct_peakw0_seed1;60.000;60.0000;18;36.00;0.000000E+000;1.167962E-005;0.000000E+000;2.789614E-006;0.000000E+000;0.000000E+000;1.446923E-005
direct_peakw0_seed1;60.000;60.0000;19;38.00;0.000000E+000;1.639200E-005;0.000000E+000;3.106744E-006;0.000000E+000;0.000000E+000;1.949875E-005
direct_peakw0_seed1;60.000;60.0000;20;40.00;0.000000E+000;2.464343E-005;0.000000E+000;3.707153E-006;0.000000E+000;0.000000E+000;2.835058E-005
direct_peakw0_seed1;60.000;60.0000;21;42.00;0.000000E+000;3.935352E-005;0.000000E+000;2.772667E-006;0.000000E+000;0.000000E+000;4.212618E-005
direct_peakw0_seed1;60.000;60.0000;22;44.00;0.000000E+000;5.517054E-005;0.000000E+000;4.006799E-006;0.000000E+000;0.000000E+000;5.917734E-005
direct_peakw0_seed1;60.000;60.0000;23;46.00;0.000000E+000;7.474959E-005;0.000000E+000;4.510751E-006;0.000000E+000;0.000000E+000;7.926034E-005
