Energy, keV	Efficiency	Uncertainty, %
20.0			2.43683E-03		622
40.0			9.32679E-03		34.7
60.0			1.19034E-02		1.18
80.0			1.33467E-02		1.19
100.0			1.36679E-02		1.19
120.0			1.31107E-02		1.22
140.0			1.20386E-02		1.14
160.0			1.07541E-02		1.16
180.0			9.45206E-03		1.27
200.0			8.2373E-03		1.38
220.0			7.15482E-03		1.46
240.0			6.21537E-03		1.51
260.0			5.41217E-03		1.57
280.0			4.73086E-03		1.64
300.0			4.15489E-03		1.74
320.0			3.66818E-03		1.85
340.0			3.25627E-03		1.96
360.0			2.90667E-03		2.07
380.0			2.60887E-03		2.17
400.0			2.35415E-03		2.25
420.0			2.13529E-03		2.32
440.0			1.94637E-03		2.39
460.0			1.78254E-03		2.44
480.0			1.6398E-03		2.5
500.0			1.51486E-03		2.56
520.0			1.40501E-03		2.63
540.0			1.30801E-03		2.72
560.0			1.22199E-03		2.82
580.0			1.1454E-03		2.95
600.0			1.07694E-03		3.09
620.0			1.01551E-03		3.26
640.0			9.60187E-04		3.44
660.0			9.10192E-04		3.64
680.0			8.6486E-04		3.85
700.0			8.23623E-04		4.07
720.0			7.85994E-04		4.29
740.0			7.51556E-04		4.51
760.0			7.19947E-04		4.74
780.0			6.90856E-04		4.96
800.0			6.6401E-04		5.17
820.0			6.39175E-04		5.38
840.0			6.16142E-04		5.59
860.0			5.94731E-04		5.78
880.0			5.74782E-04		5.96
900.0			5.56155E-04		6.13
920.0			5.38727E-04		6.29
940.0			5.22386E-04		6.44
960.0			5.07036E-04		6.58
980.0			4.92589E-04		6.7
1000.0			4.78967E-04		6.81
1020.0			4.66102E-04		6.91
1040.0			4.53931E-04		7
1060.0			4.42399E-04		7.08
1080.0			4.31454E-04		7.15
1100.0			4.21052E-04		7.2
1120.0			4.11152E-04		7.25
1140.0			4.01716E-04		7.29
1160.0			3.92711E-04		7.32
1180.0			3.84108E-04		7.35
1200.0			3.75877E-04		7.37
1220.0			3.67994E-04		7.39
1240.0			3.60436E-04		7.4
1260.0			3.53182E-04		7.41
1280.0			3.46212E-04		7.42
1300.0			3.3951E-04		7.43
1320.0			3.33058E-04		7.44
1340.0			3.26843E-04		7.45
1360.0			3.2085E-04		7.47
1380.0			3.15066E-04		7.49
1400.0			3.09482E-04		7.52
1420.0			3.04085E-04		7.56
1440.0			2.98866E-04		7.6
1460.0			2.93816E-04		7.65
1480.0			2.88926E-04		7.71
1500.0			2.84189E-04		7.77
1520.0			2.79597E-04		7.85
1540.0			2.75144E-04		7.94
1560.0			2.70823E-04		8.03
1580.0			2.66628E-04		8.13
1600.0			2.62554E-04		8.25
1620.0			2.58597E-04		8.37
1640.0			2.5475E-04		8.5
1660.0			2.5101E-04		8.63
1680.0			2.47373E-04		8.78
1700.0			2.43834E-04		8.93
1720.0			2.4039E-04		9.08
1740.0			2.37038E-04		9.24
1760.0			2.33774E-04		9.4
1780.0			2.30595E-04		9.57
1800.0			2.27499E-04		9.73
1820.0			2.24482E-04		9.9
1840.0			2.21543E-04		10.1
1860.0			2.18678E-04		10.2
1880.0			2.15886E-04		10.4
1900.0			2.13164E-04		10.6
1920.0			2.1051E-04		10.7
1940.0			2.07923E-04		10.9
1960.0			2.054E-04		11
1980.0			2.0294E-04		11.2
2000.0			2.00541E-04		11.3
2020.0			1.98201E-04		11.4
2040.0			1.95919E-04		11.6
2060.0			1.93694E-04		11.7
2080.0			1.91524E-04		11.8
2100.0			1.89407E-04		11.9
2120.0			1.87344E-04		11.9
2140.0			1.85331E-04		12
2160.0			1.83369E-04		12.1
2180.0			1.81456E-04		12.1
2200.0			1.79591E-04		12.2
2220.0			1.77773E-04		12.2
2240.0			1.76001E-04		12.2
2260.0			1.74274E-04		12.2
2280.0			1.72591E-04		12.2
2300.0			1.70952E-04		12.1
2320.0			1.69355E-04		12.1
2340.0			1.678E-04		12
2360.0			1.66286E-04		12
2380.0			1.64813E-04		11.9
2400.0			1.63378E-04		11.8
2420.0			1.61983E-04		11.7
2440.0			1.60626E-04		11.5
2460.0			1.59307E-04		11.4
2480.0			1.58025E-04		11.2
2500.0			1.56779E-04		11.1
2520.0			1.55569E-04		10.9
2540.0			1.54394E-04		10.7
2560.0			1.53254E-04		10.5
2580.0			1.52149E-04		10.3
2600.0			1.51077E-04		10.1
2620.0			1.50039E-04		9.84
2640.0			1.49034E-04		9.62
2660.0			1.48061E-04		9.41
2680.0			1.4712E-04		9.2
2700.0			1.46211E-04		9.01
2720.0			1.45334E-04		8.83
2740.0			1.44487E-04		8.68
2760.0			1.43671E-04		8.56
2780.0			1.42886E-04		8.47
2800.0			1.42131E-04		8.43
2820.0			1.41405E-04		8.45
2840.0			1.40709E-04		8.52
2860.0			1.40042E-04		8.65
2880.0			1.39404E-04		8.86
2900.0			1.38795E-04		9.14
2920.0			1.38215E-04		9.49
2940.0			1.37663E-04		9.91
2960.0			1.37139E-04		10.4
2980.0			1.36643E-04		11
3000.0			1.36175E-04		11.6
3020.0			1.35734E-04		12.3
