Energy, keV	Efficiency	Uncertainty, %
20.0			1.80392E-03		927
40.0			4.00862E-02		56
60.0			5.53087E-02		2.32
80.0			6.203E-02		2.36
100.0			6.51755E-02		2.16
120.0			6.55808E-02		2.23
140.0			6.39334E-02		2.1
160.0			6.09357E-02		2.02
180.0			5.71834E-02		2.08
200.0			5.3116E-02		2.2
220.0			4.90271E-02		2.32
240.0			4.50954E-02		2.4
260.0			4.14189E-02		2.46
280.0			3.80421E-02		2.52
300.0			3.49761E-02		2.57
320.0			3.22124E-02		2.64
340.0			2.9732E-02		2.72
360.0			2.7511E-02		2.8
380.0			2.55239E-02		2.88
400.0			2.37457E-02		2.95
420.0			2.2153E-02		3.03
440.0			2.07243E-02		3.09
460.0			1.94404E-02		3.15
480.0			1.8284E-02		3.22
500.0			1.72403E-02		3.28
520.0			1.62959E-02		3.35
540.0			1.54392E-02		3.44
560.0			1.46602E-02		3.54
580.0			1.39501E-02		3.67
600.0			1.33011E-02		3.81
620.0			1.27065E-02		3.97
640.0			1.21604E-02		4.15
660.0			1.16576E-02		4.35
680.0			1.11937E-02		4.56
700.0			1.07647E-02		4.79
720.0			1.0367E-02		5.02
740.0			9.99759E-03		5.26
760.0			9.65373E-03		5.5
780.0			9.33299E-03		5.75
800.0			9.03323E-03		5.99
820.0			8.75255E-03		6.22
840.0			8.48924E-03		6.45
860.0			8.24178E-03		6.66
880.0			8.00882E-03		6.87
900.0			7.78915E-03		7.07
920.0			7.58166E-03		7.26
940.0			7.38537E-03		7.43
960.0			7.19941E-03		7.59
980.0			7.02298E-03		7.73
1000.0			6.85534E-03		7.87
1020.0			6.69585E-03		7.99
1040.0			6.54392E-03		8.09
1060.0			6.399E-03		8.18
1080.0			6.26061E-03		8.26
1100.0			6.1283E-03		8.33
1120.0			6.00167E-03		8.38
1140.0			5.88033E-03		8.42
1160.0			5.76396E-03		8.46
1180.0			5.65224E-03		8.48
1200.0			5.54489E-03		8.5
1220.0			5.44163E-03		8.51
1240.0			5.34224E-03		8.51
1260.0			5.24649E-03		8.51
1280.0			5.15417E-03		8.51
1300.0			5.06509E-03		8.5
1320.0			4.97909E-03		8.49
1340.0			4.89599E-03		8.48
1360.0			4.81566E-03		8.48
1380.0			4.73794E-03		8.48
1400.0			4.66272E-03		8.48
1420.0			4.58988E-03		8.49
1440.0			4.51929E-03		8.51
1460.0			4.45086E-03		8.53
1480.0			4.3845E-03		8.56
1500.0			4.32011E-03		8.6
1520.0			4.25761E-03		8.66
1540.0			4.19691E-03		8.72
1560.0			4.13796E-03		8.79
1580.0			4.08067E-03		8.88
1600.0			4.02499E-03		8.98
1620.0			3.97085E-03		9.08
1640.0			3.9182E-03		9.2
1660.0			3.86698E-03		9.33
1680.0			3.81714E-03		9.47
1700.0			3.76864E-03		9.61
1720.0			3.72143E-03		9.77
1740.0			3.67547E-03		9.93
1760.0			3.63072E-03		10.1
1780.0			3.58714E-03		10.3
1800.0			3.5447E-03		10.4
1820.0			3.50335E-03		10.6
1840.0			3.46308E-03		10.8
1860.0			3.42385E-03		11
1880.0			3.38563E-03		11.2
1900.0			3.3484E-03		11.4
1920.0			3.31212E-03		11.5
1940.0			3.27678E-03		11.7
1960.0			3.24235E-03		11.9
1980.0			3.2088E-03		12.1
2000.0			3.17612E-03		12.2
2020.0			3.14429E-03		12.4
2040.0			3.11329E-03		12.5
2060.0			3.08309E-03		12.7
2080.0			3.05368E-03		12.8
2100.0			3.02505E-03		12.9
2120.0			2.99717E-03		13
2140.0			2.97003E-03		13.1
2160.0			2.94363E-03		13.2
2180.0			2.91793E-03		13.2
2200.0			2.89293E-03		13.3
2220.0			2.86862E-03		13.3
2240.0			2.84499E-03		13.4
2260.0			2.82201E-03		13.4
2280.0			2.79969E-03		13.4
2300.0			2.778E-03		13.3
2320.0			2.75695E-03		13.3
2340.0			2.73651E-03		13.3
2360.0			2.71668E-03		13.2
2380.0			2.69745E-03		13.1
2400.0			2.67881E-03		13
2420.0			2.66075E-03		12.9
2440.0			2.64327E-03		12.7
2460.0			2.62635E-03		12.6
2480.0			2.61E-03		12.4
2500.0			2.59419E-03		12.2
2520.0			2.57893E-03		12
2540.0			2.56421E-03		11.8
2560.0			2.55002E-03		11.5
2580.0			2.53636E-03		11.3
2600.0			2.52322E-03		11
2620.0			2.51059E-03		10.8
2640.0			2.49848E-03		10.5
2660.0			2.48687E-03		10.2
2680.0			2.47576E-03		9.97
2700.0			2.46515E-03		9.72
2720.0			2.45504E-03		9.48
2740.0			2.44541E-03		9.26
2760.0			2.43627E-03		9.08
2780.0			2.42762E-03		8.93
2800.0			2.41945E-03		8.83
2820.0			2.41175E-03		8.8
2840.0			2.40453E-03		8.82
2860.0			2.39778E-03		8.93
2880.0			2.39151E-03		9.12
2900.0			2.3857E-03		9.39
2920.0			2.38037E-03		9.75
2940.0			2.3755E-03		10.2
2960.0			2.3711E-03		10.7
2980.0			2.36716E-03		11.4
3000.0			2.36369E-03		12.1
3020.0			2.36069E-03		12.9
