Energy, keV	Efficiency	Uncertainty, %
20.0			1.40534E-05		625
40.0			2.74157E-03		38.7
60.0			4.30458E-03		1.68
80.0			4.67089E-03		1.71
100.0			4.79053E-03		1.57
120.0			4.80826E-03		1.63
140.0			4.74773E-03		1.55
160.0			4.62298E-03		1.46
180.0			4.44989E-03		1.47
200.0			4.24441E-03		1.53
220.0			4.02052E-03		1.6
240.0			3.7893E-03		1.65
260.0			3.55897E-03		1.69
280.0			3.3352E-03		1.71
300.0			3.12166E-03		1.74
320.0			2.92048E-03		1.76
340.0			2.7327E-03		1.8
360.0			2.5586E-03		1.84
380.0			2.39795E-03		1.88
400.0			2.2502E-03		1.92
420.0			2.11461E-03		1.97
440.0			1.99035E-03		2.01
460.0			1.87654E-03		2.05
480.0			1.77232E-03		2.09
500.0			1.67686E-03		2.14
520.0			1.58937E-03		2.19
540.0			1.50913E-03		2.24
560.0			1.43547E-03		2.31
580.0			1.36776E-03		2.38
600.0			1.30546E-03		2.47
620.0			1.24805E-03		2.56
640.0			1.19508E-03		2.67
660.0			1.14615E-03		2.78
680.0			1.10087E-03		2.91
700.0			1.05893E-03		3.04
720.0			1.02001E-03		3.17
740.0			9.83845E-04		3.31
760.0			9.50199E-04		3.46
780.0			9.1885E-04		3.6
800.0			8.89602E-04		3.74
820.0			8.62277E-04		3.88
840.0			8.36714E-04		4.02
860.0			8.12769E-04		4.15
880.0			7.9031E-04		4.28
900.0			7.6922E-04		4.4
920.0			7.49389E-04		4.51
940.0			7.30721E-04		4.62
960.0			7.13125E-04		4.71
980.0			6.96523E-04		4.81
1000.0			6.80838E-04		4.89
1020.0			6.66005E-04		4.96
1040.0			6.51962E-04		5.03
1060.0			6.38652E-04		5.09
1080.0			6.26023E-04		5.14
1100.0			6.1403E-04		5.18
1120.0			6.02627E-04		5.22
1140.0			5.91775E-04		5.25
1160.0			5.81438E-04		5.27
1180.0			5.71582E-04		5.29
1200.0			5.62175E-04		5.3
1220.0			5.53189E-04		5.31
1240.0			5.44597E-04		5.31
1260.0			5.36374E-04		5.31
1280.0			5.28497E-04		5.31
1300.0			5.20946E-04		5.3
1320.0			5.13701E-04		5.3
1340.0			5.06744E-04		5.29
1360.0			5.00057E-04		5.29
1380.0			4.93625E-04		5.28
1400.0			4.87433E-04		5.28
1420.0			4.81468E-04		5.28
1440.0			4.75717E-04		5.28
1460.0			4.70168E-04		5.29
1480.0			4.64809E-04		5.3
1500.0			4.59631E-04		5.32
1520.0			4.54623E-04		5.34
1540.0			4.49777E-04		5.37
1560.0			4.45084E-04		5.41
1580.0			4.40537E-04		5.45
1600.0			4.36126E-04		5.5
1620.0			4.31847E-04		5.55
1640.0			4.27691E-04		5.61
1660.0			4.23653E-04		5.68
1680.0			4.19727E-04		5.75
1700.0			4.15907E-04		5.83
1720.0			4.12188E-04		5.92
1740.0			4.08566E-04		6
1760.0			4.05036E-04		6.1
1780.0			4.01593E-04		6.19
1800.0			3.98234E-04		6.29
1820.0			3.94954E-04		6.39
1840.0			3.9175E-04		6.5
1860.0			3.88619E-04		6.6
1880.0			3.85556E-04		6.7
1900.0			3.82561E-04		6.81
1920.0			3.79628E-04		6.91
1940.0			3.76756E-04		7.01
1960.0			3.73943E-04		7.11
1980.0			3.71185E-04		7.21
2000.0			3.6848E-04		7.3
2020.0			3.65826E-04		7.39
2040.0			3.63222E-04		7.48
2060.0			3.60665E-04		7.56
2080.0			3.58153E-04		7.63
2100.0			3.55684E-04		7.7
2120.0			3.53257E-04		7.76
2140.0			3.50871E-04		7.82
2160.0			3.48523E-04		7.87
2180.0			3.46213E-04		7.91
2200.0			3.43939E-04		7.94
2220.0			3.41699E-04		7.96
2240.0			3.39494E-04		7.98
2260.0			3.3732E-04		7.98
2280.0			3.35178E-04		7.98
2300.0			3.33066E-04		7.97
2320.0			3.30983E-04		7.94
2340.0			3.28929E-04		7.91
2360.0			3.26902E-04		7.86
2380.0			3.24902E-04		7.81
2400.0			3.22928E-04		7.75
2420.0			3.20979E-04		7.67
2440.0			3.19054E-04		7.59
2460.0			3.17153E-04		7.49
2480.0			3.15274E-04		7.38
2500.0			3.13419E-04		7.27
2520.0			3.11585E-04		7.14
2540.0			3.09772E-04		7.01
2560.0			3.0798E-04		6.87
2580.0			3.06209E-04		6.72
2600.0			3.04457E-04		6.56
2620.0			3.02724E-04		6.4
2640.0			3.0101E-04		6.24
2660.0			2.99315E-04		6.08
2680.0			2.97638E-04		5.91
2700.0			2.95978E-04		5.76
2720.0			2.94336E-04		5.61
2740.0			2.92711E-04		5.48
2760.0			2.91102E-04		5.36
2780.0			2.8951E-04		5.26
2800.0			2.87934E-04		5.2
2820.0			2.86374E-04		5.17
2840.0			2.84829E-04		5.19
2860.0			2.833E-04		5.25
2880.0			2.81785E-04		5.36
2900.0			2.80285E-04		5.52
2920.0			2.788E-04		5.74
2940.0			2.7733E-04		6.01
2960.0			2.75873E-04		6.34
2980.0			2.74431E-04		6.72
3000.0			2.73002E-04		7.15
3020.0			2.71587E-04		7.62
