det,spectrum,e_kev,fwhm_kev,weight,reduced,kept
AS80x80,AS80_Lu176_v2,201.81214462769304,18.525512181941007,99.51943511608225,np.float64(1.3040570012199926),1
AS80x80,AS80_Lu176_v2,306.6556462162609,29.32419328963632,98.85056093431858,np.float64(1.6745595284702035),1
AS80x80,AS80_Lu176_v2,1120.294,36.12575663141595,5.209059175836125,np.float64(1.0793217948027154),1
AS80x80,AS80_Lu176_v2,1460.82,54.497296888066224,56.804901500850434,np.float64(1.4258590891083436),1
AS80x80,AS80_Onyx,913.3732615698328,79.4035260323298,71.90475819721968,np.float64(2.627336150432943),0
AS80x80,AS80_Onyx,1122.064184393344,70.91635172698334,85.7087563232467,np.float64(2.117081295940409),0
AS80x80,AS80_Onyx,2204.108349597085,112.31838500411261,50.11628106501632,np.float64(2.39240323144525),0
AS80x80,AS80_Onyx,2614.511,74.03440323739767,100.0,np.float64(1.44789925073151),0
AS80x80,AS80_Th232Medal,238.37128675643686,21.53510870803838,88.85276943037947,np.float64(1.3948262049177607),1
AS80x80,AS80_Th232Medal,462.2400461893764,22.680370832572436,42.27983462395888,np.float64(1.0549123269385283),1
AS80x80,AS80_Th232Medal,584.2982159241184,44.584635506457985,90.36828932204334,np.float64(1.844454474886689),1
AS80x80,AS80_Th232Medal,911.6266313955806,43.249936263838066,93.63873600222813,np.float64(1.4324417481089033),1
AS80x80,AS80_Th232Medal,2204.1,82.11005610351125,81.76599941245634,np.float64(1.7489633208977617),1
AS80x80,AS80_Th232Medal,2614.511,70.30867608634105,100.0,np.float64(1.375034780774927),1
AS80x80,AS80_Th232WT20,238.74131781432436,21.961833194279183,90.25057919346821,np.float64(1.4213623103400697),1
AS80x80,AS80_Th232WT20,462.2400461893764,24.24606758504213,71.0045018604822,np.float64(1.1277362157814679),1
AS80x80,AS80_Th232WT20,584.2982159241184,42.11035241645159,90.36828932204334,np.float64(1.7420940436381769),1
AS80x80,AS80_Th232WT20,911.1442683286052,45.16609311371873,94.60009465375498,np.float64(1.4963009503207256),1
AS80x80,AS80_Th232WT20,2614.511,105.27492037908712,100.0,np.float64(2.058873600276453),1
ASN16,ASN16_Am241,59.5409,10.104553113258373,100.0,np.float64(1.3095117919857275),1
ASN16,ASN16_Am241,1120.294,37.899542238172806,5.489379720577192,np.float64(1.1323168222622964),1
ASN16,ASN16_Am241,1460.82,62.82288430488393,57.641301520679406,np.float64(1.6436885075989167),1
ASN16,ASN16_Am241,1764.4909999999998,63.344195352693696,14.57525206523327,np.float64(1.5079852722147076),1
ASN16,ASN16_Am241,2614.511,55.693788199914366,8.08156091870054,np.float64(1.0892097549092086),1
ASN16,ASN16_BrazilNuts,186.211,21.538068535939306,6.2385524407189825,np.float64(1.5783528122106336),1
ASN16,ASN16_BrazilNuts,295.0377299602081,24.447777068151282,17.11781848072808,np.float64(1.4233135955251661),1
ASN16,ASN16_BrazilNuts,351.7206771478605,31.202435756074436,46.92797391854561,np.float64(1.6637556655243055),1
ASN16,ASN16_BrazilNuts,608.2504396412795,49.53884521139789,47.92425958622804,np.float64(2.008651821255163),1
ASN16,ASN16_BrazilNuts,1123.7353183960552,70.65913798023777,16.74538802188135,np.float64(2.1078335824968355),1
ASN16,ASN16_BrazilNuts,2614.511,93.16778569874279,24.566009398999693,np.float64(1.8220929892953004),1
ASN16,ASN16_Charoite_v2,186.83351686336252,16.450843422545653,38.3646135333313,np.float64(1.2035406807467328),1
ASN16,ASN16_Charoite_v2,913.3732615698328,54.31380731763953,11.136155420472797,np.float64(1.7971573375114591),1
ASN16,ASN16_Charoite_v2,1122.0567168813845,53.536249057229654,36.54375792448379,np.float64(1.5982346232606932),1
ASN16,ASN16_Charoite_v2,2204.108349597085,72.32384551610649,6.967327721187555,np.float64(1.5405118379946852),1
ASN16,ASN16_Charoite_v2,2614.511,106.55102505317592,59.24431211725954,np.float64(2.08383052463422),1
ASN16,ASN16_Cs137,186.211,22.87814955757541,100.0,np.float64(1.676556634227453),1
ASN16,ASN16_Cs137,661.657,42.08579540205467,100.0,np.float64(1.6361348067372294),1
ASN16,ASN16_Cs137,1120.294,76.35809499395694,45.551092035640124,np.float64(2.2813350866933404),1
ASN16,ASN16_Cs137,1460.82,59.01737816489274,54.87535369024988,np.float64(1.5441218166214004),1
ASN16,ASN16_Cs137,1764.4909999999998,44.574282088726456,11.435831640758648,np.float64(1.0611447589646417),1
ASN16,ASN16_Cs137,2614.511,100.42742573847416,35.767722670325284,np.float64(1.9640705958467082),1
ASN16,ASN16_Cs137_10cm,186.211,31.051410295573614,15.925726030835168,np.float64(2.2755095556198364),0
ASN16,ASN16_Cs137_10cm,661.657,41.811887704601254,80.27494838242427,np.float64(1.625486322768814),0
ASN16,ASN16_Cs137_10cm,1460.82,77.35214126629246,6.629368263900959,np.float64(2.023829804129012),0
ASN16,ASN16_Lu176,88.34,11.074851460324998,100.0,np.float64(1.1783090480350487),1
ASN16,ASN16_Lu176,201.81214462769304,19.117010471155233,99.51943511608225,np.float64(1.3456940408701772),1
ASN16,ASN16_Lu176,306.6556462162609,26.191369375766826,98.85056093431858,np.float64(1.495659461751453),1
ASN16,ASN16_Lu176,1460.82,57.445428124334555,18.82857870571457,np.float64(1.502993551901083),1
ASN16,ASN16_Lu176_P0,88.34,11.220448357901862,6.259301493199442,np.float64(1.193799832935889),1
ASN16,ASN16_Lu176_P0,201.81214462769304,18.586046436384734,81.36377258331008,np.float64(1.3083181583499923),1
ASN16,ASN16_Lu176_P0,306.6556462162609,25.75251206998784,93.76961123444862,np.float64(1.4705984932953937),1
ASN16,ASN16_Th232_Am241,59.54877733191385,10.921871202828779,97.9990718750853,np.float64(1.4153394966905852),1
ASN16,ASN16_Th232_Am241,238.74131781432436,16.638268543063287,90.25057919346821,np.float64(1.0768230323590313),1
ASN16,ASN16_Th232_Am241,462.2400461893764,24.755720199088085,55.93284318052591,np.float64(1.1514412437539996),1
ASN16,ASN16_Th232_Am241,584.2982159241184,38.67263546937307,90.36828932204334,np.float64(1.5998766107847817),1
ASN16,ASN16_Th232_Am241,911.1442683286052,38.15914589650225,94.60009465375498,np.float64(1.2641688118696444),1
ASN16,ASN16_Th232_Am241,1768.8629254935443,64.04067240140861,24.529886121386927,np.float64(1.5226805260717442),1
ASN16,ASN16_Th232_Am241,2614.511,89.9286704562375,100.0,np.float64(1.7587452438205673),1
ASN3,ASN3_Tile,186.211,16.324574808125003,16.73911953917638,np.float64(1.1962975469946555),1
ASN3,ASN3_Tile,609.321,34.06309876774837,76.36190429064456,np.float64(1.3799427869133134),1
ASN3,ASN3_Tile,913.1540082275812,24.76225837993466,6.195555653504584,np.float64(0.8194420308142293),1
ASN3,ASN3_Tile,1120.111276966301,35.10361983435111,13.566292885655574,np.float64(1.0488691643233325),1
ASN8_1024,ASN8_Th232_1024,238.8582113804925,27.176499300621092,90.71413331626121,np.float64(1.7584232810940146),1
ASN8_1024,ASN8_Th232_1024,462.2400461893764,18.37036164252627,12.723066329885679,np.float64(0.8544446248289878),0
ASN8_1024,ASN8_Th232_1024,584.4151841542667,47.23478979523106,90.67406786979159,np.float64(1.9538950894225924),1
ASN8_1024,ASN8_Th232_1024,911.1442683286052,41.0978234699508,67.35097510212495,np.float64(1.3615238351338035),1
ASN8_1024,ASN8_Th232_1024,1768.8629254935443,67.56764169146584,8.911280293135855,np.float64(1.6065404740179667),1
ASN8_1024,ASN8_Th232_1024,2614.511,93.58700902795918,100.0,np.float64(1.830291787660909),1
ASN8_2048,ASN8_Th232_2048,238.37128675643686,27.181025643461446,88.85276943037947,np.float64(1.7605115143853443),1
ASN8_2048,ASN8_Th232_2048,584.2982159241184,46.11351884506437,90.36828932204334,np.float64(1.9077039706701362),1
ASN8_2048,ASN8_Th232_2048,1768.8629254935443,66.1607076645226,8.557502621014418,np.float64(1.5730881231296736),1
ASN8_2048,ASN8_Th232_2048,2614.511,97.10846342024692,100.0,np.float64(1.899161272023863),1
ASN8_3000,ASN8_Th232_3000,238.37128675643686,27.074803055346553,88.85276943037947,np.float64(1.753631491095676),1
ASN8_3000,ASN8_Th232_3000,584.2982159241184,46.19303821797471,90.36828932204334,np.float64(1.9109936659101794),1
ASN8_3000,ASN8_Th232_3000,1768.8629254935443,70.88893480376349,13.77549531062192,np.float64(1.685510106188172),1
ASN8_3000,ASN8_Th232_3000,2614.511,101.49827889694896,100.0,np.float64(1.9850133929518239),1
ASN8_4096,ASN8_Th232_4096,238.37128675643686,27.317532738812915,88.85276943037947,np.float64(1.7693530612906712),1
ASN8_4096,ASN8_Th232_4096,584.2982159241184,46.21684316412564,90.36828932204334,np.float64(1.9119784701808382),1
ASN8_4096,ASN8_Th232_4096,1768.8629254935443,65.78513287682668,13.977533194602351,np.float64(1.5641581666838145),1
ASN8_4096,ASN8_Th232_4096,2614.511,96.71780895951014,100.0,np.float64(1.8915211982708273),1
ASN8_8192,ASN8_Am241,59.46438948772074,19.134162126435502,99.41154360301748,np.float64(2.481309665574999),1
ASN8_8192,ASN8_Am241,1460.82,60.91750334515132,20.841889779718812,np.float64(1.593836406397845),1
ASN8_8192,ASN8_Th232_8192,238.37128675643686,27.37251963607061,88.85276943037947,np.float64(1.7729145555121293),1
ASN8_8192,ASN8_Th232_8192,584.2982159241184,45.98200001218771,90.36828932204334,np.float64(1.9022630716457158),1
ASN8_8192,ASN8_Th232_8192,1768.8629254935443,68.36915236069377,14.577280544253826,np.float64(1.62559781120241),1
ASN8_8192,ASN8_Th232_8192,2614.511,96.69839378224117,100.0,np.float64(1.8911414934391368),1
ASN8_8192,ASN8_UGlass,1765.2343507233384,68.38996171068071,5.59357898853488,np.float64(1.6277630115110462),1
ASN8_8192,ASN8_UGlass,2614.511,101.10898254809554,11.923376883590013,np.float64(1.9773998799474717),1
G1S16,G1S16_Am241_P25,59.5409,9.21640940444463,100.0,np.float64(1.194411732969412),1
G1S16,G1S16_Am241_P25,913.6510160478541,38.79358671857839,5.160614179890866,np.float64(1.2834228406957509),1
G1S16,G1S16_Am241_P25,1460.82,55.8406280312927,7.162575423573301,np.float64(1.4610058033423703),1
G1S16,G1S16_Am241_P5,59.5409,9.74604375572043,100.0,np.float64(1.263050337830258),0
G1S16,G1S16_Ba133_P25,80.89491239323688,9.947350527387254,92.55708558480042,np.float64(1.1059788387874752),0
G1S16,G1S16_Ba133_P5,80.89491239323688,9.995052044941346,92.55708558480042,np.float64(1.111282448914375),0
G1S16,G1S16_Cd109_P25,88.0336,11.951740251574057,39.02735737329369,np.float64(1.2738166316992525),1
G1S16,G1S16_Cd109_P25,1460.82,47.78264935927524,11.339836892990009,np.float64(1.2501780598501375),1
G1S16,G1S16_Cd109_P25,1764.4909999999998,63.33256795871439,8.86584672972795,np.float64(1.5077084680217203),1
G1S16,G1S16_Cd109_P5,88.0336,10.1331927889095,100.0,np.float64(1.07999581943959),0
G1S16,G1S16_Cd109_P5,1460.82,43.91795570835857,8.035570944994914,np.float64(1.1490627957280095),0
G1S16,G1S16_Ce139_P25,165.90375679928073,15.107122173951797,69.72501368210591,np.float64(1.1728801362545198),0
G1S16,G1S16_Ce139_P25,1460.82,61.12769954026486,15.626323362698336,np.float64(1.5993359480707874),0
G1S16,G1S16_Ce139_P25,1764.4909999999998,51.64178700615157,5.008186125284506,np.float64(1.2293952713824126),0
G1S16,G1S16_Ce139_P5,165.90375679928073,15.366149244919828,99.77273294872755,np.float64(1.1929903665679034),1
G1S16,G1S16_Ce139_P5,1460.82,67.44741745574248,9.667413720228021,np.float64(1.7646840982532201),1
G1S16,G1S16_Co57_P5,123.6594231491483,12.840416866665,59.646734073765145,np.float64(1.1546902940452008),0
G1S16,G1S16_Co57_P5,1120.294,84.0137918958542,16.9673866843334,np.float64(2.5100627671936193),0
G1S16,G1S16_Co57_P5,1460.82,37.249456713616,5.52996125033313,np.float64(0.9745891897821397),0
G1S16,G1S16_Co60_P25,913.6510160478541,54.175387819549854,13.124733017059915,np.float64(1.7923047599479252),1
G1S16,G1S16_Co60_P25,1172.835974292106,59.017528980945706,99.2594066046506,np.float64(1.7233059309023977),1
G1S16,G1S16_Co60_P25,1332.5818517680761,63.656193111718366,99.80111169826209,np.float64(1.7437881231056953),1
G1S16,G1S16_Co60_P5,913.6510160478541,63.40385580806872,43.79865239249756,np.float64(2.097613642238578),1
G1S16,G1S16_Co60_P5,1172.835974292106,58.140011738166045,99.2594066046506,np.float64(1.6976825153669972),1
G1S16,G1S16_Co60_P5,1332.5818517680761,64.72732132180957,99.80111169826209,np.float64(1.7731304472343534),1
G1S16,G1S16_Co60_P5,1588.2,63.008354450312225,8.724735579409924,np.float64(1.581049771397131),1
G1S16,G1S16_Cs137_Mar,186.211,35.547180754082554,27.191767650427273,np.float64(2.6049686217566417),1
G1S16,G1S16_Cs137_Mar,661.657,43.40958621041013,100.0,np.float64(1.687598731743229),1
G1S16,G1S16_Cs137_Mar,1460.82,68.01994252195394,13.407839436130946,np.float64(1.7796635580799465),1
G1S16,G1S16_Cs137_Mar_2,661.657,42.83609197566693,100.0,np.float64(1.6653034686987132),1
G1S16,G1S16_Cs137_P25,186.211,21.342938116711974,10.395145007780801,np.float64(1.5640532641605667),1
G1S16,G1S16_Cs137_P25,661.657,42.08604178499882,100.0,np.float64(1.6361443851640325),1
G1S16,G1S16_Cs137_P25,1460.82,82.09284490608604,23.76639179968737,np.float64(2.147864862004495),1
G1S16,G1S16_Cs137_P25,1764.4909999999998,36.62013360855273,6.144244006830316,np.float64(0.8717866229219379),0
G1S16,G1S16_Cs137_P5,186.211,35.10140063878069,100.0,np.float64(2.572300961820458),1
G1S16,G1S16_Cs137_P5,661.657,42.49069073984554,100.0,np.float64(1.651875589319966),1
G1S16,G1S16_Cs137_P5,1460.82,47.34181362979006,5.03976798866569,np.float64(1.238644100046935),1
G1S16,G1S16_Eu152_P25,121.78170000000001,12.186253561282074,100.0,np.float64(1.1042799684965632),1
G1S16,G1S16_Eu152_P25,345.3022427978089,31.110229812891156,89.23319527015968,np.float64(1.6741852820890686),1
G1S16,G1S16_Eu152_P25,778.9665677716689,43.228756882017365,76.16317575837823,np.float64(1.5488641847907259),1
G1S16,G1S16_Eu152_P25,965.6812035964386,52.948673617666074,76.5194188430495,np.float64(1.7038768260935857),1
G1S16,G1S16_Eu152_P25,1414.3436899355295,69.39840928557955,86.70814428067595,np.float64(1.845321480962028),1
G1S16,G1S16_Eu152_P25,1764.4909999999998,63.07831025431151,7.787164775490965,np.float64(1.5016555554943476),1
G1S16,G1S16_Eu152_P25,2614.511,65.59320521991853,6.8190749313102375,np.float64(1.2828137803240098),1
G1S16,G1S16_Eu152_P5,121.78170000000001,12.242714232790602,100.0,np.float64(1.1093962569638265),1
G1S16,G1S16_Eu152_P5,345.3022427978089,29.944850406075492,89.23319527015968,np.float64(1.6114708289116122),1
G1S16,G1S16_Eu152_P5,778.9665677716689,45.392530437887025,96.58624055886558,np.float64(1.6263910813848292),1
G1S16,G1S16_Eu152_P5,965.6812035964386,52.20542005279097,88.67458696170651,np.float64(1.6799590876768182),1
G1S16,G1S16_Eu152_P5,1414.3436899355295,64.42461926282506,86.70814428067595,np.float64(1.7130671301019913),1
G1S16,G1S16_K40_Mar_2,1238.122,86.80200802628077,13.694174824299761,np.float64(2.466880157479912),0
G1S16,G1S16_Mix_Denta100,121.78170000000001,12.86886643412445,87.23845455232713,np.float64(1.166136200022278),1
G1S16,G1S16_Mix_Denta100,345.3022427978089,29.96513275842063,55.372121250944794,np.float64(1.612562316052228),1
G1S16,G1S16_Mix_Denta100,661.9260112150403,43.4431881269784,99.00414165386942,np.float64(1.6885618196779455),1
G1S16,G1S16_Mix_Denta100,778.9665677716689,63.873303411874566,32.523245301882454,np.float64(2.2885476972870786),1
G1S16,G1S16_Mix_Denta100,965.6812035964386,51.70820587092053,17.369122015763253,np.float64(1.6639588432096657),1
G1S16,G1S16_Mix_Denta100,1151.406166752551,57.86063581489091,65.19516602123007,np.float64(1.705174879824668),1
G1S16,G1S16_Mix_Denta100,1414.3436899355295,82.16809695916588,37.013769292260434,np.float64(2.1848707474628863),1
G1S16,G1S16_Mix_Mar,121.78170000000001,13.371471356884165,100.0,np.float64(1.2116806772876043),1
G1S16,G1S16_Mix_Mar,345.3022427978089,29.52389533789568,89.23319527015968,np.float64(1.5888172907087086),1
G1S16,G1S16_Mix_Mar,661.9260112150403,43.84666549672861,99.00414165386942,np.float64(1.7042442893823548),1
G1S16,G1S16_Mix_Mar,778.9665677716689,44.807607412483,52.5831088457728,np.float64(1.6054335894222371),1
G1S16,G1S16_Mix_Mar,965.6812035964386,50.01389844842384,44.37397668103132,np.float64(1.6094363980523754),1
G1S16,G1S16_Mix_Mar,1151.406166752551,59.1438401566025,87.39010634221724,np.float64(1.7429913984016283),1
G1S16,G1S16_Mix_Mar,1414.3436899355295,65.8616984023088,78.55239197048695,np.float64(1.7512794325629761),1
G1S16,G1S16_Mix_Petri,121.78170000000001,12.67978580893527,72.17009956587006,np.float64(1.1490023084798757),1
G1S16,G1S16_Mix_Petri,345.3022427978089,30.457667725054648,49.14922453293173,np.float64(1.6390678994893266),1
G1S16,G1S16_Mix_Petri,661.9260112150403,41.543924222668366,81.8702134815162,np.float64(1.6147407063439816),1
G1S16,G1S16_Mix_Petri,778.9665677716689,65.82632577764177,33.91298132356647,np.float64(2.358523486845127),1
G1S16,G1S16_Mix_Petri,965.6812035964386,40.00076154334034,8.19512762959479,np.float64(1.2872158254980923),1
G1S16,G1S16_Mix_Petri,1152.158622417471,51.1209993006222,43.86285019669239,np.float64(1.5060632024397653),1
G1S16,G1S16_Mix_Petri,1414.3436899355295,70.36291075127426,27.24866809740945,np.float64(1.8709678220149148),1
G1S16,G1S16_Mn54_P25,834.8210704688753,49.412651631134196,99.56467344283925,np.float64(1.710178566276018),1
G1S16,G1S16_Mn54_P25,1460.82,47.40468698878546,13.385775072093457,np.float64(1.240289109166754),1
G1S16,G1S16_Mn54_P25,1764.4909999999998,54.82616096495684,6.160462208581517,np.float64(1.305203149347638),1
G1S16,G1S16_Mn54_P5,186.211,40.425942694969265,100.0,np.float64(2.9624940710166596),0
G1S16,G1S16_Mn54_P5,834.8210704688753,51.32324150121605,99.56467344283925,np.float64(1.7763043404835956),0
G1S16,G1S16_Mn54_P5,1460.82,116.63610771830857,9.818144169871976,np.float64(3.0516496010793484),0
G1S16,G1S16_Na22_P25,1274.4310954546067,63.454086409763825,99.70917329289219,np.float64(1.77746646569257),1
G1S16,G1S16_Na22_P25,1460.82,52.091947254056386,13.011246584762715,np.float64(1.3629258826195758),1
G1S16,G1S16_Na22_P5,186.211,26.34317384768052,100.0,np.float64(1.930480556121364),1
G1S16,G1S16_Na22_P5,1274.4310954546067,59.33841918636096,99.70917329289219,np.float64(1.6621790053025802),1
G1S16,G1S16_Na22_P5,1460.82,81.89905527400762,20.818762097971803,np.float64(2.142794579182184),1
G1S16,G1S16_Na22_P5,1764.4909999999998,75.99942881970485,100.0,np.float64(1.8092584287910023),1
G1S16,G1S16_Ra226_Mar,186.211,15.395022942675435,32.46966668483295,np.float64(1.1281781240074085),1
G1S16,G1S16_Ra226_Mar,295.0377299602081,26.097893099896588,98.1157456819482,np.float64(1.5193809220403751),1
G1S16,G1S16_Ra226_Mar,351.7206771478605,30.688351714665494,98.44454940883305,np.float64(1.6363440158974571),1
G1S16,G1S16_Ra226_Mar,608.2504396412795,42.21880721212117,95.99464058602844,np.float64(1.711846201419656),1
G1S16,G1S16_Ra226_Mar,1123.743422479642,63.48206405950987,60.24975262117129,np.float64(1.893727376789769),1
G1S16,G1S16_Ra226_Mar,2204.108349597085,111.8793989910348,43.09874552928785,np.float64(2.3830527448244876),1
G1S16,G1S16_Ra226_Mar_2,186.211,18.609327052900152,45.87095042748856,np.float64(1.3637287688207005),1
G1S16,G1S16_Ra226_Mar_2,295.0377299602081,25.745340610637612,98.1157456819482,np.float64(1.4988558350478143),1
G1S16,G1S16_Ra226_Mar_2,351.7211974564529,30.978703013603774,98.44285777440687,np.float64(1.6518247142481788),1
G1S16,G1S16_Ra226_Mar_2,608.2504396412795,43.29566454182828,95.99464058602844,np.float64(1.7555095413162125),1
G1S16,G1S16_Ra226_Mar_2,1123.7353183960552,58.67511249020256,82.55028044803133,np.float64(1.7503379760763436),1
G1S16,G1S16_Ra226_Mar_2,2204.108349597085,88.23054056743806,44.09786741579121,np.float64(1.8793275059819554),1
G1S16,G1S16_Th228_P25,238.74131781432436,23.048807249568164,77.35717658735429,np.float64(1.4917108983125762),1
G1S16,G1S16_Th228_P25,584.8740303460042,44.569042216905736,48.44204446582271,np.float64(1.8429015366261363),1
G1S16,G1S16_Th228_P25,1768.8629254935443,55.84173944669045,6.670720353391274,np.float64(1.3277363589264501),1
G1S16,G1S16_Th228_P25,2204.1,65.17634934653577,6.870474201614975,np.float64(1.3882714226063633),1
G1S16,G1S16_Th228_P25,2614.511,71.25651027432373,25.973150740064682,np.float64(1.3935716818720725),1
G1S16,G1S16_Th228_P5,238.74131781432436,21.903149698576023,90.25057919346821,np.float64(1.417564334629499),1
G1S16,G1S16_Th228_P5,584.8740303460042,40.564625676985315,92.75542799678256,np.float64(1.6773214606892295),1
G1S16,G1S16_Th228_P5,731.7046581230869,44.98566720356739,39.26740681952631,np.float64(1.663053636307922),1
G1S16,G1S16_Th228_P5,863.1065694487219,48.686580757890425,29.44999079716465,np.float64(1.6572081641340075),1
G1S16,G1S16_Th228_P5,2614.511,96.06503673183127,69.21607652984835,np.float64(1.8787548575153834),1
G1S16,G1S16_Th232_Denta100,238.37128675643686,21.995901535377637,73.44371989583124,np.float64(1.4246716967295123),1
G1S16,G1S16_Th232_Denta100,584.2982159241184,34.24077267521292,30.89761657864421,np.float64(1.4165316294943442),1
G1S16,G1S16_Th232_Denta100,911.6266313955806,51.028289498018864,26.403545531119516,np.float64(1.6900615012620315),1
G1S16,G1S16_Th232_Denta100,2614.511,77.57547975519586,19.145674322682215,np.float64(1.5171524872364683),1
G1S16,G1S16_Th232_Mar,238.37128675643686,21.719141603769057,88.85276943037947,np.float64(1.4067459917650047),1
G1S16,G1S16_Th232_Mar,462.2400461893764,25.159308018511776,8.590116517642072,np.float64(1.170212972349409),1
G1S16,G1S16_Th232_Mar,584.2982159241184,42.37702055855422,90.36828932204334,np.float64(1.75312603352491),1
G1S16,G1S16_Th232_Mar,911.6266313955806,40.210170542695145,40.753175124003526,np.float64(1.3317644361962804),1
G1S16,G1S16_Th232_Mar,2614.511,87.68164676065867,62.527747709459604,np.float64(1.7147999456492289),1
G1S16,G1S16_Th232_Mar_2,238.8582113804925,22.41499807961092,90.71413331626121,np.float64(1.45033596979743),1
G1S16,G1S16_Th232_Mar_2,462.2400461893764,30.66606127617317,17.972171329475596,np.float64(1.4263437885428154),1
G1S16,G1S16_Th232_Mar_2,584.2982159241184,39.650370599521565,90.36828932204334,np.float64(1.640325252240987),1
G1S16,G1S16_Th232_Mar_2,911.1442683286052,39.51339081764312,42.3536689274161,np.float64(1.3090333955157913),1
G1S16,G1S16_Th232_Mar_3,238.37128675643686,21.70254129293927,88.85276943037947,np.float64(1.4056707917802225),1
G1S16,G1S16_Th232_Mar_3,462.2400461893764,25.514536110443665,18.87970017789882,np.float64(1.1867353870762276),1
G1S16,G1S16_Th232_Mar_3,584.2982159241184,39.7513592875677,90.36828932204334,np.float64(1.644503127319783),1
G1S16,G1S16_Th232_Mar_3,911.6266313955806,39.80621571296751,63.16954068530773,np.float64(1.3183854161921307),1
G1S16,G1S16_Th232_Mar_3,2614.511,99.1831411187917,100.0,np.float64(1.939735979914734),1
G1S16,G1S16_Th232_Petri,238.37128675643686,22.995595434792275,69.65476028743124,np.float64(1.4894217412593302),1
G1S16,G1S16_Th232_Petri,584.2982159241184,35.93188908150919,27.5186860705989,np.float64(1.4864926640013023),1
G1S16,G1S16_Th232_Petri,911.6266313955806,39.3390433604897,12.78081615964472,np.float64(1.302912626193802),1
G1S16,G1S16_Th232_Petri,2614.511,74.20770007702946,15.324411424035016,np.float64(1.4512884367488867),1
G1S16,G1S16_Y88_P25,898.1901908524425,58.62814286323033,39.22863003789361,np.float64(1.956239318475405),1
G1S16,G1S16_Y88_P25,1120.294,40.55374794563074,5.547362766197929,np.float64(1.2116159798461088),1
G1S16,G1S16_Y88_P25,1460.82,71.90084063923935,23.06835435392462,np.float64(1.8812027934258855),1
G1S16,G1S16_Y88_P25,1836.063,76.57231224110726,25.27792204190571,np.float64(1.7870140710278106),1
G1S16,G1S16_Y88_P25,2614.511,67.29305063302928,5.828824441185034,np.float64(1.3160578505451257),1
G1S16,G1S16_Y88_P5,898.1901908524425,53.19429011429946,85.35779705822986,np.float64(1.7749285028989668),1
G1S16,G1S16_Y88_P5,1460.82,56.787706057159994,6.571026041536394,np.float64(1.4857850105395878),1
G1S16,G1S16_Y88_P5,1836.063,76.48520088468965,62.00630971116163,np.float64(1.7849811009488294),1
G1S24,G1S24_Am241_P5,59.46438948772074,13.032620586500375,99.41154360301748,np.float64(1.6900644624714134),1
G1S24,G1S24_Am241_P5,1460.82,93.12280257817207,15.689512233530188,np.float64(2.4364510175990874),1
G1S24,G1S24_Ba133_P5,80.89491239323688,11.90361293222671,92.55708558480042,np.float64(1.3234824662017408),1
