node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct,q2,q4,dq2,dq4,q2t,q4t,dq2t,dq4t,eps_peak,eps_total,qk_histories
0,5.000,3000000,100.000,5.500,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
1,5.235,3000000,100.000,5.516,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
2,5.482,3000000,100.000,5.935,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
3,5.740,3000000,100.000,5.945,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
4,6.011,3000000,100.000,6.387,0,0,0.000,0,0.000,0.928614964908818,0.78742333561995381,0.026398523568192014,0.074055949726484147,0.92830429929582414,0.78652649782788742,0.026459584063098524,0.074240945401139444,9.4506617451060935E-33,9.4821429683012823E-33,3000000
5,6.294,3000000,100.000,8.662,0,0,0.000,0,0.000,0.95397232712793689,0.85461190978269519,0.00051899471386586708,0.0014148100452475449,0.95400030231794442,0.85468830548691288,0.00050980310191408771,0.0013897826538298848,1.7815762623502644E-27,1.8140552622318272E-27,3000000
6,6.590,3000000,100.000,11.881,0,0,0.000,0,0.000,0.94193642491099361,0.81971009155837626,0.00081345731499063315,0.0019825176626697681,0.94195681298644263,0.81976390923448761,0.000799727169430817,0.0019491233577678545,2.5285521145308408E-24,2.572282293601944E-24,3000000
7,6.900,3000000,100.000,12.291,0,0,0.000,0,0.000,0.93573649677675708,0.80131379971265815,0.00022355886649976672,0.000644922583916168,0.93572083659817773,0.80126431538617016,0.00022026126331087389,0.00063543755855521758,1.4376603971004946E-21,1.4599949043287277E-21,3000000
8,7.225,3000000,100.000,12.574,0,0,0.000,0,0.000,0.927921936306397,0.77883425510915461,0.00023014082937428064,0.00062733442682727969,0.92774829420707,0.778335549236949,0.00027144435178422732,0.00075074817851383856,3.7229524600924473E-19,3.782385745574445E-19,3000000
9,7.566,3000000,100.000,12.821,0,0,0.000,0,0.000,0.91989775017214337,0.75607957128558423,0.00054531874539092394,0.0015832889718774559,0.91984286254962822,0.75592586929604544,0.00054004733126827311,0.0015673493776993523,4.9398160450603411E-17,5.0091714686224218E-17,3000000
10,7.922,3000000,100.000,16.322,0,0,0.000,0,0.000,0.90977203253423078,0.72788061789619429,0.0011396762601736049,0.0029188887070682522,0.90977951682550406,0.72790404355209293,0.0011250595761801414,0.0028814868326765435,3.5707846129261572E-15,3.6174629014321711E-15,3000000
11,8.295,3000000,100.000,16.020,0,0,0.000,0,0.000,0.90241449992486977,0.70706382904078746,0.000431765453376415,0.0011281386473332253,0.90240188360820939,0.70702870151324648,0.00042682852227215762,0.0011153011641897492,1.6066005280597579E-13,1.6259261075164365E-13,3000000
12,8.686,3000000,100.000,16.448,0,0,0.000,0,0.000,0.89334641123598757,0.68219967723422892,0.00079174151449268977,0.0020953917988227586,0.8932865346749993,0.68203250653869429,0.00078406937106862968,0.0020752611952858358,4.5918363952107671E-12,4.6442173966395015E-12,3000000
13,9.095,3000000,100.000,17.021,0,0,0.000,0,0.000,0.883864140448522,0.65614334826823562,0.00036548762243534313,0.0010564141664684203,0.883539484395539,0.65533433977498157,0.00046212697541602122,0.0012653946321610962,8.4820047353842035E-11,8.5837030427353676E-11,3000000
14,9.523,3000000,100.000,17.182,0,0,0.000,0,0.000,0.876558785329341,0.63664858204722963,0.00085591790901984083,0.0023691841914449579,0.87650615830684275,0.636514455465867,0.00084855010886551751,0.0023483053479242365,1.1266191412092114E-09,1.1379749066663514E-09,3000000
15,9.972,3000000,100.000,17.320,0,0,0.000,0,0.000,0.88273355413691745,0.655348905880449,0.010340072037493837,0.029131783464242257,0.88258801819797406,0.65494164455631954,0.010276022994630049,0.02895099747761563,1.2391918522755164E-08,1.2490238517234273E-08,3000000
16,10.441,3000000,100.000,17.563,0,0,0.000,0,0.000,0.858763281995864,0.59080293026666275,0.004756519333666282,0.011783747367324635,0.85874775871994924,0.59073930742246983,0.004714216578802017,0.011678816157303032,8.1035312809395744E-08,8.1760577255265264E-08,3000000
17,10.933,3000000,100.000,18.364,1,0,100.000,0,0.000,0.8527584192179315,0.57302132878303014,0.0009826969860510606,0.0024569864421815743,0.85273667385351437,0.57296556644694507,0.00097489339776729556,0.0024374769139489747,4.4935611914073278E-07,4.5296088409720977E-07,3000000
18,11.448,3000000,100.000,21.161,4,0,100.000,0,0.000,0.84685514008951,0.55771611627559325,0.000649937052018059,0.0017075483071541011,0.84683050924375536,0.55765329445303,0.00064511860906988868,0.0016949147712950335,2.0622710042142828E-06,2.0779185815125117E-06,3000000
19,11.987,3000000,100.000,21.525,17,1,94.444,0,0.000,0.841302562858837,0.5428454241536359,0.00031945004160478482,0.00084293328053827536,0.84122839476597366,0.54265247313305065,0.00032038782365943026,0.00084517277119453157,7.7185217543711917E-06,7.779624870587861E-06,3000000
20,12.552,3000000,100.000,18.250,66,1,98.507,1,1.493,0.83618804885925435,0.52964268490644206,0.00021970900302116405,0.000577974260302083,0.8361676124502182,0.52958782156299555,0.00021901412384195014,0.000576374364578785,2.4688900003549261E-05,2.487231438421152E-05,3000000
21,13.143,3000000,70.711,18.520,197,2,98.995,3,1.508,0.83226486699191116,0.51924615848327071,0.00014967479460822406,0.00039491994670261488,0.83224185156186214,0.51918950536319963,0.00014929179205655453,0.00039387149402269,6.81649933961799E-05,6.8626929678886273E-05,3000000
22,13.762,3000000,44.721,20.344,501,5,99.012,8,1.581,0.82791184022844866,0.50793367631108044,0.00011830774318078577,0.00031080216065195734,0.82786365885882385,0.507811571014481,0.00011824548202721822,0.00031053843440255669,0.0001655752309491983,0.00016664426078786987,3000000
23,14.410,3000000,37.796,18.064,1017,7,99.316,17,1.660,0.82440521457616822,0.49884042883300855,9.9719611945290785E-05,0.00026194345236150741,0.82435983859226469,0.49872614106313923,9.9562230542704224E-05,0.000261495078335246,0.00035913073947315972,0.000361351892060214,3000000
24,15.089,3000000,31.171,18.400,2135,52,97.622,9,0.412,0.821395551992131,0.49104537596504971,9.0007718900887273E-05,0.00023641654071990105,0.82135502089039392,0.49094155893330804,8.98394440882781E-05,0.00023596587908269369,0.00070811463169495972,0.00071240853992704089,3000000
25,15.799,3000000,26.136,18.750,3909,31,99.213,93,2.360,0.81871520755689409,0.48403323303044588,8.41520460749638E-05,0.00022081414825096638,0.81866631378044752,0.48390880667582437,8.3996075680996423E-05,0.00022038857336362355,0.0012661542557434243,0.0012734604793634436,3000000
26,16.543,3000000,22.211,20.476,6329,37,99.419,133,2.089,0.81659214781076617,0.47855558230878048,8.0868419080359634E-05,0.00021201798702725667,0.81655017611873926,0.47845310223988252,8.0752239873795037E-05,0.00021169473143157602,0.0021098400783572703,0.00212178566072703,3000000
27,17.323,3000000,15.930,19.135,9945,160,98.417,175,1.732,0.81433353346171644,0.47273446326574237,7.8968612909854333E-05,0.00020663105242684545,0.81428234188755577,0.472608364835153,7.8855415567693419E-05,0.00020631909594091052,0.0032960317725832335,0.0033143182536975245,3000000
28,18.138,3000000,13.620,19.275,14846,101,99.324,432,2.890,0.8126890912394561,0.46849180467353374,7.7766944756448828E-05,0.0002031543329500033,0.81262328370847048,0.46833101341346123,7.7655307254335826E-05,0.0002028411932204861,0.0048702727507795376,0.0048973911820279223,3000000
29,18.993,3000000,13.375,19.188,20908,113,99.462,633,3.011,0.81083621337255352,0.46367430552375333,7.6928699989966835E-05,0.00020064949385499464,0.8107407064076908,0.46344449336181537,7.682292292560579E-05,0.00020034644190599106,0.0068579453106579315,0.0068977111533383819,3000000
30,19.887,3000000,13.171,18.510,28076,220,99.223,846,2.990,0.80978901299254968,0.46099503575404222,7.6396008271965746E-05,0.00019903874294010789,0.80967945989647394,0.46073547818157967,7.6297590526501347E-05,0.00019875300804456493,0.0092458980226995842,0.0093005310596794982,3000000
31,20.824,3000000,9.989,21.515,36330,204,99.442,1279,3.501,0.80869988457418274,0.458154085840189,7.5954461579410624E-05,0.00019767578028441729,0.80854369596361775,0.45778103446498075,7.5853277942383E-05,0.00019737614660700898,0.011809191397645254,0.011884122609369942,3000000
32,21.804,3000000,9.360,19.271,43919,540,98.785,1288,2.897,0.80769786514258668,0.45556784531225997,7.5672017117053248E-05,0.00019676517572057319,0.80750241592866723,0.45510410477530483,7.5566946164562187E-05,0.00019645197996642584,0.014622246541941631,0.014724951687309472,3000000
33,22.831,3000000,8.344,19.395,53883,360,99.336,2002,3.691,0.80692620297317219,0.45357019123340686,7.5445630012587543E-05,0.0001960074836393816,0.80666788348169649,0.45295803480667896,7.53346287208138E-05,0.00019566801635303763,0.017655406111372965,0.017793753055376397,3000000
34,23.907,3000000,7.584,19.542,62755,906,98.577,2010,3.157,0.80644125002494593,0.45228219594431396,7.5250486037583118E-05,0.000195371527317211,0.80611799795085237,0.45151626908912057,7.5126377401639479E-05,0.00019499242546063602,0.020826329534767686,0.021012004436211641,3000000
35,25.033,3000000,7.053,19.171,70558,3447,95.342,37,0.050,0.80580569834945792,0.45061256428891378,7.5066224219910016E-05,0.00019477749435398251,0.8053958270986461,0.4496464861904631,7.4933003029379247E-05,0.00019436144733517275,0.024118486963716844,0.024370538682015132,3000000
36,26.211,3000000,6.367,19.636,82891,1129,98.656,2938,3.497,0.80528689623933414,0.44920141389054885,7.4913412573884093E-05,0.00019428542431064965,0.80480745810415322,0.4480767556917401,7.4760717773778384E-05,0.00019381461356852761,0.027405860488095565,0.027737834533637561,3000000
