node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct,q2,q4,dq2,dq4,q2t,q4t,dq2t,dq4t,eps_peak,eps_total,qk_histories
0,5.000,3000000,100.000,10.300,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
1,5.235,3000000,100.000,11.168,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
2,5.482,3000000,100.000,13.076,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
3,5.740,3000000,100.000,12.908,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
4,6.011,3000000,100.000,13.450,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
5,6.294,3000000,100.000,13.482,0,0,0.000,0,0.000,0.58548462999561346,0.069089574854686,0.01484109655487777,0.026434878969220203,0.59101082121450055,0.0786692320781686,0.014937467665414931,0.026865509250042757,2.2270656389210672E-30,2.287173591433585E-30,3000000
6,6.590,3000000,100.000,13.452,0,0,0.000,0,0.000,0.56538443079803224,0.045270577059054247,0.017147741453334166,0.02458400199427167,0.56625468475668084,0.04687819372769602,0.016987553383839202,0.024368035801749559,6.1103993694887333E-27,6.1820695821662805E-27,3000000
7,6.900,3000000,100.000,14.293,0,0,0.000,0,0.000,0.56191945309288938,0.045659021162478879,0.0096393752950493985,0.014768395231436257,0.56166891810812036,0.045855712860645166,0.0095690158283066058,0.014661263521586912,3.8268222825407868E-24,3.8661236907707149E-24,3000000
8,7.225,3000000,100.000,14.029,0,0,0.000,0,0.000,0.56422110305562756,0.053503185437046324,0.011499714987050517,0.019139461212348264,0.56387915599960059,0.053601480783159211,0.011432908157960071,0.019014230851253137,1.2110377510113476E-21,1.2212114466250705E-21,3000000
9,7.566,3000000,100.000,14.635,0,0,0.000,0,0.000,0.56419405571771508,0.052584235780048581,0.0069836485463704405,0.011790601825987294,0.56368826224496771,0.051793458022660846,0.0069513227909300248,0.011735383723728857,1.9437031484024921E-19,1.9725418949980417E-19,3000000
