node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,9.097,0,0,0.000,0,0.000
1,5.235,3000000,100.000,9.324,0,0,0.000,0,0.000
2,5.482,3000000,100.000,9.687,0,0,0.000,0,0.000
3,5.740,3000000,100.000,9.932,0,0,0.000,0,0.000
4,6.011,3000000,100.000,10.244,0,0,0.000,0,0.000
5,6.294,3000000,100.000,10.222,0,0,0.000,0,0.000
6,6.590,3000000,100.000,10.965,0,0,0.000,0,0.000
7,6.900,3000000,100.000,16.256,0,0,0.000,0,0.000
8,7.098,3000000,100.000,16.206,0,0,0.000,0,0.000
9,7.126,3000000,100.000,22.265,0,0,0.000,0,0.000
10,7.225,3000000,100.000,21.168,0,0,0.000,0,0.000
11,7.566,3000000,100.000,20.008,0,0,0.000,0,0.000
12,7.922,3000000,100.000,20.848,0,0,0.000,0,0.000
13,8.295,3000000,100.000,21.454,0,0,0.000,0,0.000
14,8.686,3000000,100.000,21.158,0,0,0.000,0,0.000
15,9.095,3000000,100.000,21.251,0,0,0.000,0,0.000
16,9.523,3000000,100.000,21.029,0,0,0.000,0,0.000
17,9.972,3000000,100.000,21.700,0,0,0.000,0,0.000
18,10.441,3000000,100.000,20.895,0,0,0.000,0,0.000
19,10.933,3000000,100.000,21.624,0,0,0.000,0,0.000
20,11.448,3000000,100.000,21.633,0,0,0.000,0,0.000
21,11.987,3000000,100.000,21.539,0,0,0.000,0,0.000
22,12.552,3000000,100.000,21.812,1,0,100.000,0,0.000
23,13.143,3000000,100.000,22.018,0,0,0.000,0,0.000
24,13.762,3000000,100.000,22.484,5,0,100.000,0,0.000
25,14.410,3000000,100.000,23.480,14,0,100.000,0,0.000
26,15.089,3000000,100.000,24.051,31,1,96.875,0,0.000
27,15.799,3000000,100.000,25.051,62,1,98.413,0,0.000
28,16.543,3000000,100.000,26.701,136,1,99.270,4,2.920
29,17.323,3000000,50.000,27.755,284,4,98.611,4,1.389
30,18.138,3000000,70.442,28.722,470,4,99.156,21,4.430
31,18.993,3000000,89.235,28.427,835,4,99.523,37,4.410
32,19.887,3000000,35.938,29.260,1324,26,98.074,76,5.630
33,20.824,3000000,35.772,30.315,2053,17,99.179,126,6.087
34,21.804,3000000,30.424,29.956,2894,75,97.474,142,4.783
35,22.831,3000000,21.025,30.230,4232,60,98.602,259,6.034
36,23.907,3000000,19.738,28.709,5771,186,96.878,291,4.885
37,25.033,3000000,19.227,28.824,7611,717,91.390,11,0.132
38,26.211,3000000,14.844,30.027,10979,350,96.911,670,5.914
39,27.446,3000000,12.469,30.542,13674,1064,92.781,453,3.074
40,28.739,3000000,10.561,30.553,18521,583,96.948,1399,7.323
41,30.092,3000000,10.326,30.502,23336,1310,94.685,1341,5.441
42,31.509,3000000,7.994,30.694,27788,2759,90.968,845,2.766
43,32.993,3000000,7.812,30.954,36128,1528,95.942,2899,7.699
44,34.547,3000000,1.811,31.486,32848,13247,71.262,2548,5.528
45,36.174,3000000,1.531,31.495,39002,16750,69.956,2361,4.235
46,37.878,3000000,1.195,31.420,46520,20607,69.301,2078,3.096
47,39.662,3000000,1.133,31.939,55165,25142,68.693,1943,2.419
48,41.530,3000000,0.973,32.224,64260,30091,68.107,1675,1.775
49,43.486,3000000,0.886,32.219,74452,34977,68.037,1701,1.554
50,45.534,3000000,0.817,31.697,86219,40096,68.257,2052,1.625
51,47.678,3000000,0.759,31.241,99983,45529,68.711,2932,2.015
52,49.923,3000000,0.708,31.770,115095,50549,69.483,4617,2.787
53,52.275,3000000,0.697,31.199,131703,55513,70.348,6748,3.604
54,54.737,3000000,0.656,32.140,149118,59724,71.402,9792,4.689
55,57.315,3000000,0.608,32.473,155201,74880,67.455,1531,0.665
56,60.014,3000000,0.583,32.130,175845,78748,69.069,6177,2.426
57,62.840,3000000,0.562,32.077,195563,79805,71.019,11541,4.191
58,65.800,3000000,0.551,32.320,201834,93649,68.306,4824,1.633
59,68.899,3000000,0.571,32.208,224356,92637,70.776,12337,3.892
60,72.144,3000000,0.610,32.189,234772,105024,69.092,7288,2.145
61,75.541,3000000,0.620,32.031,242359,116749,67.489,3165,0.881
62,79.099,3000000,0.661,31.925,253462,125425,66.896,328,0.087
63,82.824,3000000,0.734,32.043,276290,120396,69.650,11437,2.883
64,86.725,3000000,0.808,32.048,285139,126871,69.207,10220,2.481
65,90.810,3000000,0.864,32.014,293208,132065,68.946,10341,2.432
66,95.086,3000000,0.909,31.831,294391,146489,66.773,249,0.056
67,99.565,3000000,0.939,31.900,305094,148653,67.239,2584,0.569
68,104.254,3000000,0.957,32.137,314971,148856,67.907,5960,1.285
69,109.164,3000000,0.899,32.197,314934,156669,66.779,450,0.095
70,114.305,3000000,0.902,32.190,324110,154146,67.769,5412,1.132
71,119.688,3000000,0.906,31.988,325547,159198,67.158,2354,0.486
72,125.325,3000000,0.853,31.879,328070,162220,66.913,935,0.191
73,131.228,3000000,0.844,31.587,331231,164930,66.759,524,0.106
74,137.408,3000000,0.801,31.645,331776,166085,66.640,1014,0.204
75,143.880,3000000,0.796,31.816,334628,166586,66.763,2344,0.468
76,150.656,3000000,0.761,32.008,338748,166464,67.051,4177,0.827
77,157.751,3000000,0.732,31.917,335314,169977,66.361,1600,0.317
78,165.181,3000000,0.705,31.989,331542,171564,65.899,262,0.052
79,172.960,3000000,0.704,31.517,334232,168573,66.473,4006,0.797
80,181.106,3000000,0.653,31.889,326608,173057,65.365,93,0.019
81,189.635,3000000,0.629,31.681,323343,173478,65.082,901,0.181
82,198.566,3000000,0.612,32.020,320451,172563,64.998,2254,0.457
83,207.918,3000000,0.609,32.239,313143,174840,64.171,1101,0.226
84,217.710,3000000,0.592,32.375,309097,175761,63.750,679,0.140
85,227.964,3000000,0.593,32.111,301478,175761,63.171,903,0.189
86,238.700,3000000,0.581,32.184,297101,176296,62.759,1617,0.342
87,249.942,3000000,0.571,32.112,288224,178990,61.690,711,0.152
88,261.714,3000000,0.567,31.606,280667,180731,60.830,450,0.098
89,274.039,3000000,0.583,31.717,271604,181543,59.937,663,0.146
90,286.946,3000000,0.601,31.320,264727,182936,59.135,1091,0.244
91,300.460,3000000,0.623,31.338,256664,185381,58.063,724,0.164
92,314.610,3000000,0.646,31.327,246692,187953,56.757,729,0.168
93,329.427,3000000,0.666,30.696,237264,190065,55.523,111,0.026
94,344.942,3000000,0.687,30.939,229916,190812,54.647,664,0.158
95,361.188,3000000,0.682,30.174,220318,193747,53.209,28,0.007
96,378.198,3000000,0.671,29.698,212185,195167,52.089,311,0.076
97,396.010,3000000,0.668,29.290,202972,196636,50.793,271,0.068
98,414.661,3000000,0.661,29.316,195370,199331,49.498,375,0.095
99,434.190,3000000,0.660,28.951,187310,200260,48.329,205,0.053
100,454.639,3000000,0.651,28.368,180014,202448,47.067,291,0.076
101,476.051,3000000,0.652,28.436,171775,205237,45.562,142,0.038
102,498.471,3000000,0.656,27.939,164848,205678,44.490,165,0.045
103,521.947,3000000,0.651,28.322,157652,206680,43.272,110,0.030
104,546.529,3000000,0.649,27.907,150516,208148,41.966,126,0.035
105,572.269,3000000,0.649,27.490,144302,208989,40.845,115,0.033
106,599.221,3000000,0.649,27.144,138337,210064,39.706,8,0.002
107,627.442,3000000,0.651,27.102,132903,210494,38.702,18,0.005
108,656.992,3000000,0.659,26.673,126833,209760,37.681,99,0.029
109,687.934,3000000,0.667,26.426,121973,209935,36.749,36,0.011
110,720.333,3000000,0.676,26.459,116622,210208,35.683,50,0.015
111,754.259,3000000,0.689,25.892,111252,210051,34.625,58,0.018
112,789.782,3000000,0.695,26.564,107475,210643,33.785,28,0.009
113,826.977,3000000,0.703,26.036,102970,210740,32.823,72,0.023
114,865.925,3000000,0.717,25.844,98260,209656,31.911,22,0.007
115,906.707,3000000,0.730,25.421,94534,209542,31.089,40,0.013
116,949.410,3000000,0.742,25.462,90534,208051,30.321,7,0.002
117,994.124,3000000,0.753,25.211,86274,207885,29.329,22,0.007
118,1040.944,3000000,0.766,25.233,82937,207047,28.601,36,0.012
119,1089.968,3000000,0.780,24.978,79958,206060,27.956,12,0.004
120,1141.302,3000000,0.796,24.997,76769,204276,27.316,5,0.002
121,1195.053,3000000,0.809,24.502,73937,203683,26.632,1,0.000
122,1251.336,3000000,0.825,24.706,71016,202307,25.982,4,0.001
123,1310.270,3000000,0.836,24.516,68715,200837,25.492,13,0.005
124,1371.979,3000000,0.844,24.309,64900,199885,24.510,6,0.002
125,1436.594,3000000,0.857,24.369,62242,199090,23.817,16,0.006
126,1504.253,3000000,0.864,24.183,59919,197903,23.240,11,0.004
127,1575.098,3000000,0.887,23.828,57553,197056,22.604,0,0.000
128,1649.279,3000000,0.913,23.777,55213,196004,21.978,2,0.001
129,1726.954,3000000,0.930,23.870,52915,195147,21.331,19,0.008
130,1808.288,3000000,0.944,24.086,50436,194157,20.620,9,0.004
131,1893.452,3000000,0.959,24.054,48628,193549,20.080,1,0.000
132,1982.627,3000000,0.974,23.515,45944,193639,19.177,5,0.002
133,2076.001,3000000,0.981,23.920,43852,193560,18.471,8,0.003
134,2173.774,3000000,0.987,23.902,41586,193083,17.721,5,0.002
135,2276.151,3000000,0.993,23.798,39675,192708,17.073,4,0.002
136,2383.350,3000000,1.002,24.415,38222,191893,16.610,0,0.000
137,2495.597,3000000,1.010,24.042,36183,192094,15.850,0,0.000
138,2613.131,3000000,1.031,24.469,34834,191420,15.396,1,0.000
139,2736.200,3000000,1.070,24.566,32805,192701,14.547,3,0.001
140,2865.065,3000000,1.131,24.719,31188,193518,13.879,0,0.000
141,3000.000,3000000,1.177,25.300,29650,194046,13.255,1,0.000
