node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,1.571,0,0,0.000,0,0.000
1,5.235,3000000,100.000,1.601,0,0,0.000,0,0.000
2,5.482,3000000,100.000,1.608,0,0,0.000,0,0.000
3,5.740,3000000,100.000,1.719,0,0,0.000,0,0.000
4,6.011,3000000,100.000,2.296,0,0,0.000,0,0.000
5,6.294,3000000,100.000,11.508,0,0,0.000,0,0.000
6,6.590,3000000,100.000,11.682,0,0,0.000,0,0.000
7,6.900,3000000,100.000,11.579,0,0,0.000,0,0.000
8,7.225,3000000,100.000,11.756,0,0,0.000,0,0.000
9,7.566,3000000,100.000,11.801,0,0,0.000,0,0.000
10,7.922,3000000,100.000,11.726,0,0,0.000,0,0.000
11,8.295,3000000,100.000,11.725,0,0,0.000,0,0.000
12,8.686,3000000,100.000,11.776,0,0,0.000,0,0.000
13,9.095,3000000,100.000,11.568,0,0,0.000,0,0.000
14,9.523,3000000,100.000,11.734,0,0,0.000,0,0.000
15,9.972,3000000,100.000,11.354,0,0,0.000,0,0.000
16,10.441,3000000,100.000,11.733,0,0,0.000,0,0.000
17,10.933,3000000,100.000,11.860,0,0,0.000,0,0.000
18,11.448,3000000,100.000,11.761,1,0,100.000,0,0.000
19,11.987,3000000,100.000,11.023,3,0,100.000,0,0.000
20,12.552,3000000,100.000,12.139,1,0,100.000,0,0.000
21,13.143,3000000,100.000,12.007,16,1,94.118,1,5.882
22,13.762,3000000,100.000,12.147,39,0,100.000,0,0.000
23,14.410,3000000,100.000,12.207,97,1,98.980,0,0.000
24,15.089,3000000,44.811,12.091,132,9,93.617,1,0.709
25,15.799,3000000,80.767,12.267,299,3,99.007,3,0.993
26,16.543,3000000,66.360,12.265,399,4,99.007,12,2.978
27,17.323,3000000,40.419,12.367,680,14,97.983,13,1.873
28,18.138,3000000,47.910,12.380,991,7,99.299,27,2.705
29,18.993,3000000,44.829,12.385,1396,8,99.430,33,2.350
30,19.887,3000000,51.580,12.264,1675,15,99.112,54,3.195
31,20.824,3000000,36.555,12.359,2216,17,99.239,89,3.986
32,21.804,3000000,41.606,12.482,2711,21,99.231,92,3.367
33,22.831,3000000,31.787,12.531,3082,23,99.259,110,3.543
34,23.907,3000000,27.179,12.089,3642,61,98.353,105,2.836
35,25.033,3000000,25.688,12.049,4317,192,95.742,3,0.067
36,26.211,3000000,24.419,11.895,4789,62,98.722,146,3.010
37,27.446,3000000,21.938,11.767,5352,183,96.694,94,1.698
38,28.739,3000000,22.101,12.009,5990,76,98.747,238,3.924
39,30.092,3000000,22.765,11.905,6453,144,97.817,209,3.168
