node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,7.725,0,0,0.000,0,0.000
1,5.235,3000000,100.000,7.759,0,0,0.000,0,0.000
2,5.482,3000000,100.000,7.801,0,0,0.000,0,0.000
3,5.740,3000000,100.000,7.951,0,0,0.000,0,0.000
4,6.011,3000000,100.000,7.841,0,0,0.000,0,0.000
5,6.294,3000000,100.000,7.895,0,0,0.000,0,0.000
6,6.590,3000000,100.000,7.777,0,0,0.000,0,0.000
7,6.900,3000000,100.000,7.392,0,0,0.000,0,0.000
8,7.225,3000000,100.000,7.457,0,0,0.000,0,0.000
9,7.566,3000000,100.000,7.531,0,0,0.000,0,0.000
10,7.922,3000000,100.000,7.538,0,0,0.000,0,0.000
11,8.295,3000000,100.000,8.070,0,0,0.000,0,0.000
12,8.686,3000000,100.000,8.201,0,0,0.000,0,0.000
13,9.095,3000000,100.000,8.515,0,0,0.000,0,0.000
14,9.523,3000000,100.000,19.827,0,0,0.000,0,0.000
15,9.972,3000000,100.000,20.169,0,0,0.000,0,0.000
16,10.441,3000000,100.000,20.485,0,0,0.000,0,0.000
17,10.933,3000000,100.000,20.763,0,0,0.000,0,0.000
18,11.448,3000000,100.000,20.905,0,0,0.000,0,0.000
19,11.987,3000000,100.000,20.932,0,0,0.000,0,0.000
20,12.552,3000000,100.000,21.340,0,0,0.000,0,0.000
21,13.143,3000000,100.000,22.310,0,0,0.000,0,0.000
22,13.762,3000000,100.000,25.294,0,0,0.000,0,0.000
23,14.410,3000000,100.000,25.403,1,0,100.000,0,0.000
24,15.089,3000000,100.000,25.225,1,0,100.000,0,0.000
25,15.799,3000000,100.000,25.931,3,0,100.000,0,0.000
26,16.543,3000000,100.000,25.448,10,0,100.000,1,10.000
27,17.323,3000000,100.000,26.379,22,0,100.000,0,0.000
28,18.138,3000000,100.000,26.417,57,0,100.000,4,7.018
29,18.993,3000000,100.000,27.270,120,1,99.174,5,4.132
30,19.887,3000000,81.410,28.110,184,7,96.335,6,3.141
31,20.824,3000000,58.658,27.929,391,5,98.737,17,4.293
32,21.804,3000000,46.032,29.021,596,11,98.188,28,4.613
33,22.831,3000000,49.836,29.692,934,7,99.256,62,6.589
34,23.907,3000000,28.075,30.479,1505,59,96.228,76,4.859
35,25.033,3000000,22.753,28.622,2186,182,92.314,6,0.253
36,26.211,3000000,23.317,23.754,3208,102,96.918,198,5.982
37,27.446,3000000,19.670,27.719,4510,306,93.646,111,2.305
38,28.739,3000000,17.479,29.448,6596,168,97.516,452,6.682
39,30.092,3000000,13.817,29.904,8506,410,95.402,439,4.924
40,31.509,3000000,13.726,29.854,11038,919,92.314,352,2.944
41,32.993,3000000,10.210,30.325,14818,548,96.434,1038,6.755
42,34.547,3000000,1.898,30.092,14255,5318,72.830,996,5.089
43,36.174,3000000,1.615,30.661,17606,7046,71.418,941,3.817
44,37.878,3000000,1.413,30.122,21457,8901,70.680,869,2.863
45,39.662,3000000,1.429,30.975,27016,11103,70.873,813,2.133
46,41.530,3000000,1.287,31.083,32503,13670,70.394,727,1.575
47,43.486,3000000,1.190,29.936,38767,16077,70.686,741,1.351
48,45.534,3000000,1.109,30.859,46406,18568,71.422,874,1.345
49,47.678,3000000,1.135,30.811,55943,21456,72.279,1339,1.730
50,49.923,3000000,1.025,30.617,66830,24611,73.085,1953,2.136
51,52.275,3000000,0.998,27.809,79440,27153,74.526,3217,3.018
52,54.737,3000000,0.922,29.323,93343,30455,75.399,4390,3.546
53,57.315,3000000,0.782,30.036,104316,38295,73.147,839,0.588
54,60.014,3000000,0.754,31.047,122802,41170,74.892,3220,1.964
55,62.840,3000000,0.739,30.125,143848,42968,77.000,6139,3.286
56,63.187,3000000,0.671,29.891,139828,49914,73.694,437,0.230
57,63.440,3000000,0.753,38.823,31179,98568,24.031,324,0.250
58,65.800,3000000,0.728,36.501,35210,97950,26.442,567,0.426
59,68.899,3000000,0.698,36.516,41269,97850,29.665,1425,1.024
60,72.144,3000000,0.623,37.820,46524,99300,31.904,933,0.640
61,75.541,3000000,0.606,37.391,52598,100161,34.432,446,0.292
62,79.099,3000000,0.638,38.179,59714,101576,37.023,43,0.027
63,82.824,3000000,0.699,37.931,69823,100095,41.092,1893,1.114
