node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,10.192,0,0,0.000,0,0.000
1,5.235,3000000,100.000,10.626,0,0,0.000,0,0.000
2,5.482,3000000,100.000,10.930,0,0,0.000,0,0.000
3,5.740,3000000,100.000,11.249,0,0,0.000,0,0.000
4,6.011,3000000,100.000,11.222,0,0,0.000,0,0.000
5,6.294,3000000,100.000,11.725,0,0,0.000,0,0.000
6,6.590,3000000,100.000,12.323,0,0,0.000,0,0.000
7,6.900,3000000,100.000,17.618,0,0,0.000,0,0.000
8,7.098,3000000,100.000,17.394,0,0,0.000,0,0.000
9,7.126,3000000,100.000,24.161,0,0,0.000,0,0.000
10,7.225,3000000,100.000,22.941,0,0,0.000,0,0.000
11,7.566,3000000,100.000,22.191,0,0,0.000,0,0.000
12,7.922,3000000,100.000,22.679,0,0,0.000,0,0.000
13,8.295,3000000,100.000,23.092,0,0,0.000,0,0.000
14,8.686,3000000,100.000,22.283,0,0,0.000,0,0.000
15,9.095,3000000,100.000,22.516,0,0,0.000,0,0.000
16,9.523,3000000,100.000,22.824,0,0,0.000,0,0.000
17,9.972,3000000,100.000,23.174,0,0,0.000,0,0.000
18,10.441,3000000,100.000,21.831,0,0,0.000,0,0.000
19,10.933,3000000,100.000,22.752,0,0,0.000,0,0.000
20,11.448,3000000,100.000,22.280,0,0,0.000,0,0.000
21,11.987,3000000,100.000,22.557,0,0,0.000,0,0.000
22,12.552,3000000,100.000,21.163,0,0,0.000,0,0.000
23,13.143,3000000,100.000,21.285,0,0,0.000,0,0.000
24,13.762,3000000,100.000,20.961,2,0,100.000,0,0.000
25,14.410,3000000,100.000,20.856,10,0,100.000,1,10.000
26,15.089,3000000,70.711,21.499,11,2,84.615,0,0.000
27,15.799,3000000,100.000,21.477,17,0,100.000,1,5.882
28,16.543,3000000,100.000,21.882,45,0,100.000,1,2.222
29,17.323,3000000,70.711,22.246,87,2,97.753,1,1.124
30,18.138,3000000,78.685,22.614,168,3,98.246,6,3.509
31,18.993,3000000,100.000,23.336,312,1,99.681,14,4.473
32,19.887,3000000,96.339,24.121,500,2,99.602,21,4.183
33,20.824,3000000,55.096,25.377,693,9,98.718,40,5.698
34,21.804,3000000,48.782,26.274,976,22,97.796,50,5.010
35,22.831,3000000,33.312,27.243,1495,24,98.420,97,6.386
36,23.907,3000000,33.070,27.934,1977,56,97.245,98,4.820
37,25.033,3000000,28.335,30.597,2612,264,90.821,3,0.104
38,26.211,3000000,28.869,31.120,3771,98,97.467,237,6.126
39,27.446,3000000,25.817,31.081,4685,293,94.114,134,2.692
40,28.739,3000000,18.622,31.476,6430,202,96.954,437,6.589
41,30.092,3000000,17.140,32.505,8039,457,94.621,416,4.896
42,31.509,3000000,14.447,32.528,9747,844,92.031,270,2.549
43,32.993,3000000,12.465,32.433,12503,515,96.044,914,7.021
44,34.547,3000000,2.730,33.341,11395,4436,71.979,797,5.034
45,36.174,3000000,2.626,33.364,13755,5896,69.996,756,3.847
46,37.878,3000000,2.021,33.710,16721,7126,70.118,679,2.847
47,39.662,3000000,1.920,33.679,19909,8649,69.714,600,2.101
48,41.530,3000000,1.716,34.117,23594,10556,69.089,517,1.514
49,43.486,3000000,1.535,34.218,27963,12268,69.506,530,1.317
50,45.534,3000000,1.405,34.824,32718,14217,69.709,654,1.393
51,47.678,3000000,1.299,34.515,38938,16532,70.197,1061,1.913
52,49.923,3000000,1.194,33.369,45658,18778,70.858,1604,2.489
53,52.275,3000000,1.139,34.854,53919,20599,72.357,2466,3.309
54,54.737,3000000,1.084,35.436,62661,22838,73.289,3753,4.390
55,57.315,3000000,0.946,35.089,68266,29684,69.695,638,0.651
56,60.014,3000000,0.895,35.633,79296,31951,71.279,2684,2.413
57,62.840,3000000,0.863,35.268,91264,33905,72.913,5238,4.185
58,65.800,3000000,0.807,35.156,98104,41825,70.110,2319,1.657
59,68.899,3000000,0.816,35.426,113398,43042,72.487,6344,4.055
60,72.144,3000000,0.857,35.653,122199,51330,70.420,3827,2.205
61,75.541,3000000,0.853,36.021,132479,60083,68.798,1768,0.918
62,79.099,3000000,0.892,36.350,143728,69027,67.556,226,0.106
63,82.824,3000000,0.980,36.126,162346,68481,70.332,7280,3.154
64,86.725,3000000,1.058,36.474,172599,75814,69.481,6859,2.761
65,90.810,3000000,1.131,36.308,185216,82049,69.301,7390,2.765
66,95.086,3000000,1.044,35.682,188956,97204,66.032,172,0.060
67,99.565,3000000,1.175,34.579,201612,103102,66.164,1935,0.635
68,104.254,3000000,1.196,35.467,212207,107119,66.455,4548,1.424
69,109.164,3000000,1.084,35.142,215199,117542,64.675,397,0.119
70,114.305,3000000,1.075,35.289,226494,119282,65.503,4361,1.261
71,119.688,3000000,1.060,35.506,229486,127187,64.341,1897,0.532
72,125.325,3000000,0.972,35.202,235134,134986,63.529,809,0.219
73,131.228,3000000,0.945,34.850,241227,141295,63.062,496,0.130
74,137.408,3000000,0.882,34.476,246064,145405,62.857,897,0.229
75,143.880,3000000,0.862,34.711,252071,150407,62.630,2059,0.512
76,150.656,3000000,0.804,35.028,257708,153448,62.679,4068,0.989
77,157.751,3000000,0.759,34.860,257550,159188,61.801,1474,0.354
78,165.181,3000000,0.716,35.083,255868,163747,60.977,233,0.056
79,172.960,3000000,0.709,34.653,259316,163214,61.372,3913,0.926
80,181.106,3000000,0.647,34.688,255434,169818,60.067,110,0.026
81,189.635,3000000,0.619,34.497,254587,172886,59.556,823,0.193
82,198.566,3000000,0.596,35.215,255268,174312,59.423,2183,0.508
83,207.918,3000000,0.592,35.397,249392,178871,58.233,1053,0.246
84,217.710,3000000,0.574,35.552,246637,180595,57.729,724,0.169
85,227.964,3000000,0.573,34.842,242719,181759,57.181,967,0.228
86,238.700,3000000,0.567,35.082,239641,182941,56.709,1647,0.390
87,249.942,3000000,0.552,35.607,233573,186644,55.584,702,0.167
88,261.714,3000000,0.550,34.973,227586,187340,54.850,455,0.110
