node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,7.696,0,0,0.000,0,0.000
1,5.235,3000000,100.000,7.917,0,0,0.000,0,0.000
2,5.482,3000000,100.000,8.218,0,0,0.000,0,0.000
3,5.740,3000000,100.000,8.527,0,0,0.000,0,0.000
4,6.011,3000000,100.000,8.788,0,0,0.000,0,0.000
5,6.294,3000000,100.000,10.479,0,0,0.000,0,0.000
6,6.590,3000000,100.000,11.072,0,0,0.000,0,0.000
7,6.900,3000000,100.000,15.008,0,0,0.000,0,0.000
8,7.098,3000000,100.000,15.526,0,0,0.000,0,0.000
9,7.126,3000000,100.000,22.343,0,0,0.000,0,0.000
10,7.225,3000000,100.000,20.192,0,0,0.000,0,0.000
11,7.566,3000000,100.000,19.907,0,0,0.000,0,0.000
12,7.922,3000000,100.000,20.168,0,0,0.000,0,0.000
13,8.295,3000000,100.000,21.601,0,0,0.000,0,0.000
14,8.686,3000000,100.000,22.534,0,0,0.000,0,0.000
15,9.095,3000000,100.000,23.463,0,0,0.000,0,0.000
16,9.523,3000000,100.000,24.151,0,0,0.000,0,0.000
17,9.972,3000000,100.000,24.713,0,0,0.000,0,0.000
18,10.441,3000000,100.000,25.439,0,0,0.000,0,0.000
19,10.933,3000000,100.000,25.358,0,0,0.000,0,0.000
20,11.448,3000000,100.000,24.579,0,0,0.000,0,0.000
21,11.987,3000000,100.000,24.600,0,0,0.000,0,0.000
22,12.552,3000000,100.000,24.534,2,0,100.000,0,0.000
23,13.143,3000000,100.000,24.713,13,0,100.000,0,0.000
24,13.762,3000000,100.000,25.066,45,0,100.000,2,4.444
25,14.410,3000000,100.000,25.222,100,1,99.010,10,9.901
26,15.089,3000000,28.956,24.849,230,13,94.650,3,1.235
27,15.799,3000000,45.929,24.763,588,7,98.824,33,5.546
28,16.543,3000000,49.775,25.145,1172,5,99.575,59,5.013
29,17.323,3000000,30.035,24.889,2080,64,97.015,76,3.545
30,18.138,3000000,21.553,24.992,3823,46,98.811,199,5.143
31,18.993,3000000,20.077,24.941,6403,50,99.225,417,6.462
32,19.887,3000000,15.261,24.717,10014,202,98.023,651,6.372
33,20.824,3000000,12.048,24.976,15393,168,98.920,1193,7.667
34,21.804,3000000,10.730,24.780,21674,796,96.457,1295,5.763
35,22.831,3000000,8.431,24.749,30598,410,98.678,2627,8.472
36,23.907,3000000,7.459,24.272,40546,1875,95.580,2610,6.153
37,25.033,3000000,6.464,24.583,49988,6282,88.836,75,0.133
38,26.211,3000000,5.726,24.629,69959,3317,95.473,5451,7.439
39,27.446,3000000,4.677,25.217,83188,8826,90.408,3039,3.303
40,28.739,3000000,4.488,24.909,108835,5024,95.588,10372,9.110
41,30.092,3000000,3.980,24.893,127615,10732,92.243,9242,6.680
42,31.509,3000000,3.584,24.506,141551,19556,87.861,5178,3.214
43,32.993,3000000,3.219,24.572,173817,12232,93.425,17747,9.539
44,34.547,3000000,0.707,24.689,147072,67121,68.663,13319,6.218
45,36.174,3000000,0.632,24.842,162265,79223,67.194,11077,4.587
46,37.878,3000000,0.570,25.016,177800,91584,66.002,9038,3.355
47,39.662,3000000,0.517,24.850,193019,103727,65.045,7211,2.430
48,41.530,3000000,0.482,24.776,208428,114358,64.572,5810,1.800
49,43.486,3000000,0.461,24.878,224373,123878,64.429,5306,1.524
50,45.534,3000000,0.440,24.268,240686,130728,64.803,5775,1.555
51,47.678,3000000,0.431,24.504,257820,136131,65.445,7643,1.940
52,49.923,3000000,0.418,23.865,276142,140714,66.244,10540,2.528
53,52.275,3000000,0.426,23.892,293921,141696,67.472,14334,3.291
54,54.737,3000000,0.421,24.140,311326,141882,68.694,18844,4.158
55,57.315,3000000,0.410,24.274,307317,161888,65.497,2904,0.619
56,60.014,3000000,0.406,24.193,327872,158280,67.442,10235,2.105
57,62.840,3000000,0.406,24.046,345617,151517,69.522,18482,3.718
58,65.800,3000000,0.402,24.003,344053,164677,67.630,7160,1.407
59,68.899,3000000,0.427,24.205,363622,154929,70.123,17351,3.346
60,72.144,3000000,0.464,24.239,364707,162952,69.118,9504,1.801
61,75.541,3000000,0.483,24.393,367678,170097,68.370,3889,0.723
62,79.099,3000000,0.523,23.841,372728,173792,68.200,456,0.083
63,82.824,3000000,0.597,24.106,392706,160708,70.961,13214,2.388
64,86.725,3000000,0.678,24.256,397370,160697,71.205,11744,2.104
65,90.810,3000000,0.759,24.265,402035,159268,71.625,11340,2.020
66,95.086,3000000,0.820,23.931,395740,170054,69.944,265,0.047
67,99.565,3000000,0.870,24.907,402771,166839,70.710,2742,0.481
68,104.254,3000000,0.921,24.691,409825,161073,71.786,6236,1.092
69,109.164,3000000,0.884,25.198,407174,165247,71.132,497,0.087
70,114.305,3000000,0.910,24.949,413708,158689,72.276,5433,0.949
71,119.688,3000000,0.924,25.255,413308,160357,72.047,2453,0.428
72,125.325,3000000,0.898,25.268,413511,160262,72.069,978,0.170
73,131.228,3000000,0.901,24.828,411726,160099,72.002,549,0.096
74,137.408,3000000,0.880,25.175,413657,157651,72.405,1041,0.182
