node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,12.789,0,0,0.000,0,0.000
1,5.235,3000000,100.000,13.314,0,0,0.000,0,0.000
2,5.482,3000000,100.000,13.504,0,0,0.000,0,0.000
3,5.740,3000000,100.000,13.511,0,0,0.000,0,0.000
4,6.011,3000000,100.000,11.402,0,0,0.000,0,0.000
5,6.294,3000000,100.000,17.860,0,0,0.000,0,0.000
6,6.590,3000000,100.000,16.422,0,0,0.000,0,0.000
7,6.900,3000000,100.000,17.832,0,0,0.000,0,0.000
8,7.225,3000000,100.000,17.932,0,0,0.000,0,0.000
9,7.566,3000000,100.000,18.042,0,0,0.000,0,0.000
10,7.922,3000000,100.000,18.654,0,0,0.000,0,0.000
11,8.295,3000000,100.000,18.738,0,0,0.000,0,0.000
12,8.686,3000000,100.000,18.995,0,0,0.000,0,0.000
13,9.095,3000000,100.000,19.939,0,0,0.000,0,0.000
14,9.523,3000000,100.000,20.648,0,0,0.000,0,0.000
15,9.972,3000000,100.000,21.238,0,0,0.000,0,0.000
16,10.441,3000000,100.000,22.070,0,0,0.000,0,0.000
17,10.933,3000000,100.000,22.466,0,0,0.000,0,0.000
18,11.448,3000000,100.000,23.559,0,0,0.000,0,0.000
19,11.987,3000000,100.000,24.060,0,0,0.000,0,0.000
20,12.552,3000000,100.000,25.624,2,0,100.000,0,0.000
21,13.143,3000000,100.000,26.086,5,0,100.000,0,0.000
22,13.762,3000000,100.000,26.530,7,0,100.000,0,0.000
23,14.410,3000000,100.000,27.063,20,0,100.000,3,15.000
24,15.089,3000000,99.876,27.002,26,2,92.857,0,0.000
25,15.799,3000000,100.000,26.842,95,1,98.958,3,3.125
26,16.543,3000000,100.000,27.361,226,0,100.000,10,4.425
27,17.323,3000000,41.148,27.683,412,23,94.713,22,5.057
28,18.138,3000000,50.000,27.027,801,6,99.257,52,6.444
29,18.993,3000000,52.820,27.863,1458,7,99.522,98,6.689
30,19.887,3000000,37.495,27.496,2225,50,97.802,171,7.516
31,20.824,3000000,22.526,28.923,3440,41,98.822,341,9.796
32,21.804,3000000,18.705,28.176,5130,231,95.691,371,6.920
33,22.831,3000000,16.295,29.152,7725,125,98.408,782,9.962
34,23.907,3000000,14.999,29.465,10168,535,95.001,801,7.484
35,25.033,3000000,11.305,29.588,13230,2062,86.516,21,0.137
36,26.211,3000000,11.283,29.715,19367,1096,94.644,1863,9.104
37,27.446,3000000,9.373,30.667,23890,3216,88.135,1167,4.305
38,28.739,3000000,8.100,31.020,33522,1861,94.740,4174,11.797
39,30.092,3000000,6.757,31.679,40900,4628,89.835,3774,8.289
40,31.509,3000000,5.695,31.727,46592,8915,83.939,2262,4.075
41,32.993,3000000,5.527,31.755,61410,5896,91.240,8556,12.712
42,34.547,3000000,0.980,33.439,53696,27398,66.215,6673,8.229
43,36.174,3000000,0.861,33.346,60926,34649,63.747,5745,6.011
44,37.878,3000000,0.753,34.148,68726,42581,61.745,4947,4.444
45,39.662,3000000,0.719,33.853,76993,51814,59.774,4006,3.110
46,41.530,3000000,0.662,35.203,84468,60325,58.337,3305,2.283
47,43.486,3000000,0.657,35.566,92650,67927,57.698,3195,1.990
48,45.534,3000000,0.608,35.525,101250,76098,57.091,3541,1.997
49,47.678,3000000,0.609,36.253,111756,83419,57.259,4837,2.478
50,49.923,3000000,0.577,36.640,122173,89950,57.595,6899,3.252
51,52.275,3000000,0.561,37.087,132432,95543,58.091,9607,4.214
52,54.737,3000000,0.544,37.117,143891,99792,59.048,13116,5.382
53,57.315,3000000,0.524,37.668,139474,118559,54.053,1905,0.738
54,60.014,3000000,0.529,37.966,152616,120588,55.862,7294,2.670
55,62.840,3000000,0.527,38.054,164224,121404,57.496,12874,4.507
56,65.800,3000000,0.528,38.267,162639,134362,54.760,5139,1.730
57,68.899,3000000,0.546,37.996,174500,132405,56.858,12317,4.013
58,72.144,3000000,0.578,38.309,174972,142011,55.199,6861,2.164
59,75.541,3000000,0.545,38.071,176454,150617,53.950,2751,0.841
60,79.099,3000000,0.552,37.737,179136,158296,53.088,298,0.088
61,82.824,3000000,0.641,38.729,192980,152247,55.899,9780,2.833
62,86.725,3000000,0.672,38.618,195148,156156,55.550,8709,2.479
63,90.810,3000000,0.686,38.388,198742,158755,55.593,8508,2.380
64,95.086,3000000,0.700,38.414,192558,168795,53.288,212,0.059
65,99.565,3000000,0.651,39.324,198225,169030,53.975,1965,0.535
66,104.254,3000000,0.707,39.248,203821,167071,54.954,4570,1.232
67,109.164,3000000,0.661,39.366,201619,171662,54.013,350,0.094
68,114.305,3000000,0.661,39.412,206516,167502,55.216,4036,1.079
69,119.688,3000000,0.658,39.143,206146,171433,54.597,1808,0.479
70,125.325,3000000,0.627,38.974,206102,172604,54.423,655,0.173
