node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,7.615,0,0,0.000,0,0.000
1,5.235,3000000,100.000,8.235,0,0,0.000,0,0.000
2,5.482,3000000,100.000,8.302,0,0,0.000,0,0.000
3,5.740,3000000,100.000,8.319,0,0,0.000,0,0.000
4,6.011,3000000,100.000,8.828,0,0,0.000,0,0.000
5,6.294,3000000,100.000,9.811,0,0,0.000,0,0.000
6,6.590,3000000,100.000,10.599,0,0,0.000,0,0.000
7,6.900,3000000,100.000,14.760,0,0,0.000,0,0.000
8,7.098,3000000,100.000,15.380,0,0,0.000,0,0.000
9,7.126,3000000,100.000,21.508,0,0,0.000,0,0.000
10,7.225,3000000,100.000,20.004,0,0,0.000,0,0.000
11,7.566,3000000,100.000,19.494,0,0,0.000,0,0.000
12,7.922,3000000,100.000,19.879,0,0,0.000,0,0.000
13,8.295,3000000,100.000,20.790,0,0,0.000,0,0.000
14,8.686,3000000,100.000,22.368,0,0,0.000,0,0.000
15,9.095,3000000,100.000,22.934,0,0,0.000,0,0.000
16,9.523,3000000,100.000,23.571,0,0,0.000,0,0.000
17,9.972,3000000,100.000,23.350,0,0,0.000,0,0.000
18,10.441,3000000,100.000,24.629,0,0,0.000,0,0.000
19,10.933,3000000,100.000,24.507,0,0,0.000,0,0.000
20,11.448,3000000,100.000,24.423,0,0,0.000,0,0.000
21,11.987,3000000,100.000,24.565,1,0,100.000,0,0.000
22,12.552,3000000,100.000,24.583,3,0,100.000,0,0.000
23,13.143,3000000,100.000,24.577,15,0,100.000,0,0.000
24,13.762,3000000,100.000,24.965,49,0,100.000,2,4.082
25,14.410,3000000,100.000,25.054,120,1,99.174,12,9.917
26,15.089,3000000,40.154,24.986,255,18,93.407,2,0.733
27,15.799,3000000,63.134,24.754,647,4,99.386,36,5.530
28,16.543,3000000,60.495,24.594,1301,7,99.465,61,4.664
29,17.323,3000000,24.159,24.481,2329,82,96.599,84,3.484
30,18.138,3000000,20.435,24.637,4314,50,98.854,240,5.500
31,18.993,3000000,19.086,23.887,7134,56,99.221,476,6.620
32,19.887,3000000,14.185,24.271,11101,237,97.910,712,6.280
33,20.824,3000000,11.557,24.550,17090,183,98.941,1338,7.746
34,21.804,3000000,10.808,24.215,23637,884,96.395,1368,5.579
35,22.831,3000000,8.442,23.899,33704,425,98.755,2877,8.430
36,23.907,3000000,7.574,23.512,44226,1989,95.696,2847,6.160
37,25.033,3000000,6.335,23.539,54141,6716,88.964,79,0.130
38,26.211,3000000,5.590,23.149,74744,3605,95.399,5769,7.363
39,27.446,3000000,4.730,23.848,88741,9374,90.446,3138,3.198
40,28.739,3000000,4.367,23.363,115317,5338,95.576,10883,9.020
41,30.092,3000000,3.831,23.636,134504,11066,92.398,9501,6.527
42,31.509,3000000,3.483,22.931,148975,20215,88.052,5279,3.120
43,32.993,3000000,3.128,23.137,181502,12492,93.561,18423,9.497
44,34.547,3000000,0.698,23.866,153417,69313,68.880,13597,6.105
45,36.174,3000000,0.625,23.350,168779,82078,67.281,11336,4.519
46,37.878,3000000,0.565,23.767,184012,94089,66.167,9173,3.298
47,39.662,3000000,0.516,23.785,199657,105649,65.396,7216,2.364
48,41.530,3000000,0.476,23.804,214231,116676,64.741,5823,1.760
49,43.486,3000000,0.459,23.805,230159,125504,64.713,5382,1.513
50,45.534,3000000,0.442,22.878,246888,132078,65.148,5731,1.512
51,47.678,3000000,0.428,23.565,263890,136939,65.836,7577,1.890
52,49.923,3000000,0.420,24.154,282566,141041,66.705,10423,2.461
53,52.275,3000000,0.430,24.205,298984,141860,67.821,14165,3.213
54,54.737,3000000,0.425,24.494,316588,141329,69.137,18588,4.059
55,57.315,3000000,0.408,24.246,313348,160614,66.112,2882,0.608
56,60.014,3000000,0.410,24.449,332294,156664,67.960,10174,2.081
57,62.840,3000000,0.411,24.359,351150,149771,70.101,18008,3.595
58,65.800,3000000,0.401,24.506,349217,162349,68.264,7141,1.396
59,68.899,3000000,0.426,24.579,367937,152212,70.737,16981,3.265
60,72.144,3000000,0.464,24.568,369949,159580,69.864,9406,1.776
61,75.541,3000000,0.484,24.454,372627,166399,69.130,3857,0.716
62,79.099,3000000,0.525,24.387,377495,169694,68.988,446,0.082
63,82.824,3000000,0.600,24.585,396973,156607,71.710,12992,2.347
64,86.725,3000000,0.687,24.708,401158,156315,71.960,11453,2.054
65,90.810,3000000,0.769,24.784,406414,155055,72.384,11142,1.984
66,95.086,3000000,0.834,24.683,400405,165480,70.757,256,0.045
67,99.565,3000000,0.892,24.664,406822,161942,71.527,2683,0.472
68,104.254,3000000,0.948,24.648,413874,155909,72.637,6074,1.066
69,109.164,3000000,0.914,24.719,410341,160151,71.928,501,0.088
70,114.305,3000000,0.940,24.537,417606,153853,73.077,5237,0.916
71,119.688,3000000,0.955,24.613,416897,155365,72.851,2397,0.419
72,125.325,3000000,0.930,24.877,417090,155298,72.868,947,0.165
73,131.228,3000000,0.930,24.822,415286,154804,72.846,536,0.094
74,137.408,3000000,0.903,24.718,416966,153133,73.139,1022,0.179
75,143.880,3000000,0.916,25.053,416922,151365,73.365,2275,0.400
76,150.656,3000000,0.889,25.003,417742,148740,73.743,4081,0.720
77,157.751,3000000,0.860,25.092,412984,151172,73.204,1510,0.268
78,165.181,3000000,0.833,25.095,409626,151436,73.009,236,0.042
79,172.960,3000000,0.826,25.098,409367,147697,73.487,3711,0.666
80,181.106,3000000,0.770,25.167,401402,151744,72.567,97,0.018
81,189.635,3000000,0.741,25.231,397098,151451,72.391,901,0.164
82,198.566,3000000,0.710,26.038,391226,151232,72.121,2094,0.386
83,207.918,3000000,0.683,26.145,384561,153623,71.455,994,0.185
84,217.710,3000000,0.657,25.713,376881,154342,70.946,673,0.127
85,227.964,3000000,0.651,26.537,368790,155240,70.376,877,0.167
86,238.700,3000000,0.638,25.791,361806,155933,69.882,1505,0.291
