node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,9.052,0,0,0.000,0,0.000
1,5.235,3000000,100.000,8.853,0,0,0.000,0,0.000
2,5.482,3000000,100.000,8.960,0,0,0.000,0,0.000
3,5.740,3000000,100.000,9.063,0,0,0.000,0,0.000
4,6.011,3000000,100.000,9.110,0,0,0.000,0,0.000
5,6.294,3000000,100.000,10.807,0,0,0.000,0,0.000
6,6.590,3000000,100.000,10.820,0,0,0.000,0,0.000
7,6.900,3000000,100.000,16.087,0,0,0.000,0,0.000
8,7.098,3000000,100.000,16.670,0,0,0.000,0,0.000
9,7.126,3000000,100.000,22.816,0,0,0.000,0,0.000
10,7.225,3000000,100.000,20.837,0,0,0.000,0,0.000
11,7.566,3000000,100.000,20.628,0,0,0.000,0,0.000
12,7.922,3000000,100.000,20.359,0,0,0.000,0,0.000
13,8.295,3000000,100.000,20.977,0,0,0.000,0,0.000
14,8.686,3000000,100.000,20.992,0,0,0.000,0,0.000
15,9.095,3000000,100.000,20.974,0,0,0.000,0,0.000
16,9.523,3000000,100.000,21.458,0,0,0.000,0,0.000
17,9.972,3000000,100.000,21.471,0,0,0.000,0,0.000
18,10.441,3000000,100.000,21.352,0,0,0.000,0,0.000
19,10.933,3000000,100.000,22.070,0,0,0.000,0,0.000
20,11.448,3000000,100.000,22.123,0,0,0.000,0,0.000
21,11.987,3000000,100.000,21.892,0,0,0.000,0,0.000
22,12.552,3000000,100.000,21.946,0,0,0.000,0,0.000
23,13.143,3000000,100.000,22.275,0,0,0.000,0,0.000
24,13.762,3000000,100.000,22.676,4,0,100.000,0,0.000
25,14.410,3000000,100.000,23.222,6,0,100.000,0,0.000
26,15.089,3000000,70.711,23.700,28,2,93.333,0,0.000
27,15.799,3000000,100.000,24.400,49,0,100.000,1,2.041
28,16.543,3000000,100.000,25.196,111,1,99.107,4,3.571
29,17.323,3000000,57.735,25.585,203,3,98.544,4,1.942
30,18.138,3000000,78.685,26.415,392,3,99.241,11,2.785
31,18.993,3000000,99.513,26.583,590,2,99.662,32,5.405
32,19.887,3000000,48.100,26.869,991,17,98.313,53,5.258
33,20.824,3000000,48.481,27.927,1510,14,99.081,91,5.971
34,21.804,3000000,29.838,27.694,2181,69,96.933,117,5.200
35,22.831,3000000,27.982,28.177,3241,33,98.992,193,5.895
36,23.907,3000000,18.968,27.993,4538,142,96.966,224,4.786
37,25.033,3000000,19.910,27.940,5934,513,92.043,6,0.093
38,26.211,3000000,17.670,28.092,8596,274,96.911,520,5.862
39,27.446,3000000,13.401,28.975,11119,794,93.335,290,2.434
40,28.739,3000000,12.416,29.082,14912,445,97.102,1142,7.436
41,30.092,3000000,10.803,29.093,18952,1110,94.467,1057,5.269
42,31.509,3000000,8.992,29.200,23001,2075,91.725,681,2.716
43,32.993,3000000,8.308,29.277,29924,1244,96.009,2344,7.521
44,34.547,3000000,1.897,29.610,27392,11162,71.048,1953,5.066
45,36.174,3000000,1.660,29.600,33308,14220,70.081,1787,3.760
46,37.878,3000000,1.263,29.826,39768,17939,68.914,1659,2.875
47,39.662,3000000,1.228,29.999,48030,21847,68.735,1520,2.175
48,41.530,3000000,1.090,30.060,56426,25932,68.513,1365,1.657
49,43.486,3000000,0.974,29.756,66898,30774,68.493,1409,1.443
50,45.534,3000000,0.881,30.080,78205,35653,68.686,1680,1.476
51,47.678,3000000,0.837,29.866,91592,40565,69.305,2383,1.803
52,49.923,3000000,0.768,30.235,106594,45967,69.870,3759,2.464
53,52.275,3000000,0.735,29.250,122745,50452,70.870,5644,3.259
54,54.737,3000000,0.702,29.791,140806,54416,72.126,8076,4.137
55,57.315,3000000,0.624,29.991,149346,68861,68.442,1397,0.640
56,60.014,3000000,0.593,29.885,170053,72163,70.207,5514,2.276
57,62.840,3000000,0.575,29.821,191199,74998,71.826,10271,3.858
58,65.800,3000000,0.542,29.958,200614,88081,69.490,4356,1.509
59,68.899,3000000,0.556,29.855,222419,88278,71.587,11270,3.627
60,72.144,3000000,0.589,30.076,233971,101220,69.802,6765,2.018
61,75.541,3000000,0.601,29.757,246012,112388,68.642,2963,0.827
62,79.099,3000000,0.638,29.739,259442,122622,67.905,308,0.081
63,82.824,3000000,0.710,29.902,282359,118523,70.434,10962,2.734
64,86.725,3000000,0.790,29.476,294648,125759,70.086,9770,2.324
65,90.810,3000000,0.851,29.377,305291,131716,69.860,9901,2.266
66,95.086,3000000,0.901,29.603,308370,147085,67.706,238,0.052
67,99.565,3000000,0.937,28.758,321043,151044,68.005,2436,0.516
68,104.254,3000000,0.968,28.713,331275,152490,68.478,5800,1.199
69,109.164,3000000,0.898,28.853,333423,160552,67.498,501,0.101
70,114.305,3000000,0.908,29.014,344439,158914,68.429,5276,1.048
71,119.688,3000000,0.904,28.667,348187,166085,67.705,2353,0.458
72,125.325,3000000,0.850,28.703,352175,170182,67.420,955,0.183
73,131.228,3000000,0.848,29.066,355020,174147,67.090,545,0.103
74,137.408,3000000,0.798,28.708,359235,176273,67.083,1021,0.191
75,143.880,3000000,0.791,28.743,363422,178946,67.007,2340,0.431
76,150.656,3000000,0.754,28.790,369519,178846,67.386,4430,0.808
77,157.751,3000000,0.725,28.999,365403,183359,66.587,1628,0.297
78,165.181,3000000,0.695,28.976,363837,186324,66.133,269,0.049
