node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,6.356,0,0,0.000,0,0.000
1,5.235,3000000,100.000,7.565,0,0,0.000,0,0.000
2,5.482,3000000,100.000,8.411,0,0,0.000,0,0.000
3,5.740,3000000,100.000,9.425,0,0,0.000,0,0.000
4,6.011,3000000,100.000,9.288,0,0,0.000,0,0.000
5,6.294,3000000,100.000,9.311,0,0,0.000,0,0.000
6,6.590,3000000,100.000,10.611,0,0,0.000,0,0.000
7,6.900,3000000,100.000,11.921,0,0,0.000,0,0.000
8,7.225,3000000,100.000,13.937,0,0,0.000,0,0.000
9,7.566,3000000,100.000,16.253,0,0,0.000,0,0.000
10,7.922,3000000,100.000,17.529,0,0,0.000,0,0.000
11,8.295,3000000,100.000,18.890,0,0,0.000,0,0.000
12,8.686,3000000,100.000,18.963,0,0,0.000,0,0.000
13,9.095,3000000,100.000,19.685,0,0,0.000,0,0.000
14,9.523,3000000,100.000,20.683,0,0,0.000,0,0.000
15,9.972,3000000,100.000,21.224,0,0,0.000,0,0.000
16,10.441,3000000,100.000,21.231,0,0,0.000,0,0.000
17,10.933,3000000,100.000,21.687,0,0,0.000,0,0.000
18,11.448,3000000,100.000,21.600,1,0,100.000,0,0.000
19,11.987,3000000,100.000,22.160,3,0,100.000,1,33.333
20,12.552,3000000,100.000,21.493,8,0,100.000,0,0.000
21,13.143,3000000,70.711,21.624,31,2,93.939,2,6.061
22,13.762,3000000,100.000,22.649,77,1,98.718,6,7.692
23,14.410,3000000,70.711,22.975,228,2,99.130,25,10.870
24,15.089,3000000,13.216,23.851,444,63,87.574,15,2.959
25,15.799,3000000,34.169,23.898,1134,22,98.097,115,9.948
26,16.543,3000000,33.156,24.195,2254,25,98.903,287,12.593
27,17.323,3000000,13.617,25.094,3703,399,90.273,242,5.900
28,18.138,3000000,16.390,24.648,6599,161,97.618,933,13.802
29,18.993,3000000,14.943,24.991,11005,101,99.091,1895,17.063
30,19.887,3000000,11.895,25.770,15646,1173,93.026,2064,12.272
31,20.824,3000000,9.562,27.402,23284,476,97.997,4406,18.544
32,21.804,3000000,6.403,26.684,28876,3602,88.909,3409,10.496
33,22.831,3000000,7.251,26.672,41262,1572,96.330,8178,19.092
34,23.907,3000000,6.337,27.016,48061,7270,86.861,5827,10.531
35,25.033,3000000,3.974,27.237,52293,17240,75.206,132,0.190
36,26.211,3000000,4.411,28.678,73497,11722,86.245,10240,12.016
37,27.446,3000000,4.762,28.058,79463,23151,77.439,4580,4.463
38,28.739,3000000,4.234,28.428,105674,15876,86.939,18177,14.954
39,30.092,3000000,3.847,29.440,114027,27522,80.557,12946,9.146
40,31.509,3000000,2.328,28.292,117946,41102,74.157,6426,4.040
41,32.993,3000000,3.356,29.750,145632,29914,82.959,24373,13.884
42,34.547,3000000,0.557,30.627,116478,78650,59.693,16240,8.323
43,36.174,3000000,0.531,29.623,121158,90409,57.267,12160,5.748
44,37.878,3000000,0.503,30.547,127202,101180,55.697,9246,4.048
45,39.662,3000000,0.514,31.778,134682,111939,54.611,6999,2.838
46,41.530,3000000,0.484,31.783,140102,120151,53.833,5343,2.053
47,43.486,3000000,0.482,31.631,145636,126300,53.555,4792,1.762
48,45.534,3000000,0.483,31.620,154182,131015,54.062,5028,1.763
49,47.678,3000000,0.487,31.766,162360,134764,54.644,6315,2.125
50,49.923,3000000,0.474,30.893,171026,136018,55.701,8627,2.810
51,52.275,3000000,0.475,30.335,180223,136813,56.846,11628,3.668
52,54.737,3000000,0.467,30.628,189248,135537,58.269,15125,4.657
53,57.315,3000000,0.462,30.266,182092,150715,54.714,2220,0.667
54,60.014,3000000,0.469,30.498,193946,146601,56.951,7937,2.331
55,62.840,3000000,0.477,30.310,203435,141160,59.036,13386,3.885
56,65.800,3000000,0.486,30.248,199324,149650,57.117,5317,1.524
57,68.899,3000000,0.512,30.409,210451,142628,59.605,12573,3.561
58,72.144,3000000,0.549,30.514,208597,148111,58.478,6931,1.943
59,75.541,3000000,0.566,31.258,208781,151797,57.902,2754,0.764
60,79.099,3000000,0.598,30.202,209790,154823,57.538,277,0.076
61,82.824,3000000,0.650,30.775,222716,144371,60.671,9305,2.535
62,86.725,3000000,0.698,30.627,224242,144430,60.824,8042,2.181
63,90.810,3000000,0.740,31.058,226245,143779,61.143,7947,2.148
64,95.086,3000000,0.765,30.654,221428,149917,59.629,203,0.055
65,99.565,3000000,0.789,29.931,223999,147893,60.232,1817,0.489
66,104.254,3000000,0.805,30.404,229671,144248,61.423,4302,1.151
67,109.164,3000000,0.772,30.084,227038,145862,60.884,378,0.101
68,114.305,3000000,0.777,29.919,230687,141471,61.986,3768,1.012
69,119.688,3000000,0.786,29.734,230468,142017,61.873,1670,0.448
70,125.325,3000000,0.758,30.069,230344,141536,61.940,634,0.170
71,131.228,3000000,0.768,29.659,230175,141505,61.928,373,0.100
72,137.408,3000000,0.745,29.964,230970,139570,62.333,697,0.188
73,143.880,3000000,0.757,30.069,232157,137056,62.879,1516,0.411
74,150.656,3000000,0.735,30.124,232786,135957,63.130,2910,0.789
75,157.751,3000000,0.717,30.102,230566,135896,62.917,1100,0.300
76,165.181,3000000,0.704,30.465,228889,135537,62.808,167,0.046
77,172.960,3000000,0.715,30.356,230192,133087,63.365,2613,0.719
78,181.106,3000000,0.687,30.363,226607,134319,62.785,70,0.019
79,189.635,3000000,0.677,30.516,224546,133554,62.705,561,0.157
80,198.566,3000000,0.678,30.741,223041,132981,62.648,1513,0.425
81,207.918,3000000,0.681,30.842,218954,133029,62.206,720,0.205
82,217.710,3000000,0.668,30.948,215644,133264,61.805,512,0.147
83,227.964,3000000,0.668,30.795,212809,133468,61.456,706,0.204
84,238.700,3000000,0.665,30.540,208340,132280,61.165,1066,0.313
