node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,7.796,0,0,0.000,0,0.000
1,5.235,3000000,100.000,7.819,0,0,0.000,0,0.000
2,5.482,3000000,100.000,8.782,0,0,0.000,0,0.000
3,5.740,3000000,100.000,9.150,0,0,0.000,0,0.000
4,6.011,3000000,100.000,9.687,0,0,0.000,0,0.000
5,6.294,3000000,100.000,10.886,0,0,0.000,0,0.000
6,6.590,3000000,100.000,11.448,0,0,0.000,0,0.000
7,6.900,3000000,100.000,15.767,0,0,0.000,0,0.000
8,7.098,3000000,100.000,16.651,0,0,0.000,0,0.000
9,7.126,3000000,100.000,23.138,0,0,0.000,0,0.000
10,7.225,3000000,100.000,21.857,0,0,0.000,0,0.000
11,7.566,3000000,100.000,20.245,0,0,0.000,0,0.000
12,7.922,3000000,100.000,21.313,0,0,0.000,0,0.000
13,8.295,3000000,100.000,22.799,0,0,0.000,0,0.000
14,8.686,3000000,100.000,23.409,0,0,0.000,0,0.000
15,9.095,3000000,100.000,24.696,0,0,0.000,0,0.000
16,9.523,3000000,100.000,25.262,0,0,0.000,0,0.000
17,9.972,3000000,100.000,26.519,0,0,0.000,0,0.000
18,10.441,3000000,100.000,26.624,0,0,0.000,0,0.000
19,10.933,3000000,100.000,26.947,0,0,0.000,0,0.000
20,11.448,3000000,100.000,27.476,0,0,0.000,0,0.000
21,11.987,3000000,100.000,25.903,0,0,0.000,0,0.000
22,12.552,3000000,100.000,26.934,1,0,100.000,0,0.000
23,13.143,3000000,100.000,26.319,13,0,100.000,0,0.000
24,13.762,3000000,100.000,27.467,45,1,97.826,2,4.348
25,14.410,3000000,100.000,26.897,97,1,98.980,10,10.204
26,15.089,3000000,28.956,26.716,222,13,94.468,3,1.277
27,15.799,3000000,42.784,26.954,563,8,98.599,27,4.729
28,16.543,3000000,88.457,26.856,1114,2,99.821,53,4.749
29,17.323,3000000,30.273,26.505,1998,66,96.802,73,3.537
30,18.138,3000000,21.536,26.600,3661,47,98.732,205,5.529
31,18.993,3000000,20.834,26.632,6196,49,99.215,396,6.341
32,19.887,3000000,15.473,26.251,9756,193,98.060,627,6.302
33,20.824,3000000,12.255,26.626,14911,165,98.906,1158,7.681
34,21.804,3000000,10.965,26.815,20905,771,96.443,1270,5.859
