node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,10.160,0,0,0.000,0,0.000
1,5.235,3000000,100.000,10.249,0,0,0.000,0,0.000
2,5.482,3000000,100.000,10.248,0,0,0.000,0,0.000
3,5.740,3000000,100.000,10.525,0,0,0.000,0,0.000
4,6.011,3000000,100.000,10.521,0,0,0.000,0,0.000
5,6.294,3000000,100.000,11.609,0,0,0.000,0,0.000
6,6.590,3000000,100.000,11.718,0,0,0.000,0,0.000
7,6.900,3000000,100.000,16.957,0,0,0.000,0,0.000
8,7.098,3000000,100.000,17.072,0,0,0.000,0,0.000
9,7.126,3000000,100.000,23.573,0,0,0.000,0,0.000
10,7.225,3000000,100.000,22.561,0,0,0.000,0,0.000
11,7.566,3000000,100.000,21.807,0,0,0.000,0,0.000
12,7.922,3000000,100.000,21.792,0,0,0.000,0,0.000
13,8.295,3000000,100.000,21.918,0,0,0.000,0,0.000
14,8.686,3000000,100.000,21.886,0,0,0.000,0,0.000
15,9.095,3000000,100.000,22.390,0,0,0.000,0,0.000
16,9.523,3000000,100.000,22.370,0,0,0.000,0,0.000
17,9.972,3000000,100.000,21.971,0,0,0.000,0,0.000
18,10.441,3000000,100.000,21.639,0,0,0.000,0,0.000
19,10.933,3000000,100.000,21.731,0,0,0.000,0,0.000
20,11.448,3000000,100.000,22.368,0,0,0.000,0,0.000
21,11.987,3000000,100.000,22.363,0,0,0.000,0,0.000
22,12.552,3000000,100.000,19.826,0,0,0.000,0,0.000
23,13.143,3000000,100.000,19.826,0,0,0.000,0,0.000
24,13.762,3000000,100.000,19.736,2,0,100.000,0,0.000
25,14.410,3000000,100.000,20.195,10,0,100.000,1,10.000
26,15.089,3000000,70.711,20.160,10,2,83.333,0,0.000
27,15.799,3000000,100.000,20.344,15,0,100.000,1,6.667
28,16.543,3000000,100.000,20.522,45,0,100.000,1,2.222
29,17.323,3000000,70.711,20.592,89,2,97.802,1,1.099
30,18.138,3000000,78.685,21.205,165,3,98.214,6,3.571
31,18.993,3000000,100.000,21.971,305,1,99.673,15,4.902
32,19.887,3000000,96.339,22.355,473,2,99.579,22,4.632
33,20.824,3000000,73.488,23.933,666,7,98.960,39,5.795
34,21.804,3000000,48.782,24.515,936,23,97.602,51,5.318
35,22.831,3000000,33.312,25.485,1435,22,98.490,93,6.383
36,23.907,3000000,33.070,26.323,1865,50,97.389,87,4.543
37,25.033,3000000,28.209,28.962,2471,259,90.513,4,0.147
38,26.211,3000000,30.114,29.491,3634,95,97.452,229,6.141
39,27.446,3000000,26.029,29.858,4487,296,93.811,130,2.718
40,28.739,3000000,18.368,30.562,6218,196,96.944,429,6.688
41,30.092,3000000,17.769,31.364,7736,444,94.572,409,5.000
42,31.509,3000000,15.107,31.474,9311,816,91.942,255,2.518
43,32.993,3000000,12.713,31.386,12042,504,95.983,860,6.855
44,34.547,3000000,2.836,31.973,10937,4246,72.035,773,5.091
45,36.174,3000000,2.659,32.379,13208,5651,70.036,722,3.828
46,37.878,3000000,2.058,32.752,16050,6858,70.063,662,2.890
47,39.662,3000000,1.977,32.741,19094,8329,69.628,556,2.027
48,41.530,3000000,1.757,32.992,22684,10137,69.114,511,1.557
49,43.486,3000000,1.567,33.299,26748,11811,69.369,539,1.398
50,45.534,3000000,1.427,33.017,31406,13726,69.587,616,1.365
51,47.678,3000000,1.317,33.784,37460,15957,70.127,1022,1.913
52,49.923,3000000,1.220,33.391,43934,18078,70.848,1496,2.412
53,52.275,3000000,1.165,34.696,51752,19740,72.389,2391,3.344
54,54.737,3000000,1.109,34.791,60205,21930,73.300,3644,4.437
55,57.315,3000000,0.959,34.714,65948,28698,69.679,636,0.672
56,60.014,3000000,0.912,35.598,76507,30921,71.217,2573,2.395
57,62.840,3000000,0.881,35.480,88165,32649,72.976,5137,4.252
58,65.800,3000000,0.818,34.946,94558,40466,70.031,2258,1.672
59,68.899,3000000,0.829,36.007,109625,41758,72.416,6225,4.112
60,72.144,3000000,0.870,35.973,118188,49887,70.319,3782,2.250
61,75.541,3000000,0.866,36.844,128902,58505,68.782,1729,0.923
62,79.099,3000000,0.901,36.460,139389,67453,67.389,219,0.106
63,82.824,3000000,0.988,36.596,157829,66829,70.253,7050,3.138
64,86.725,3000000,1.070,36.979,168093,74192,69.378,6698,2.765
65,90.810,3000000,1.142,36.756,180600,80838,69.079,7218,2.761
66,95.086,3000000,1.051,36.228,184628,95743,65.851,164,0.058
