node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,10.564,0,0,0.000,0,0.000
1,5.235,3000000,100.000,10.564,0,0,0.000,0,0.000
2,5.482,3000000,100.000,10.824,0,0,0.000,0,0.000
3,5.740,3000000,100.000,11.137,0,0,0.000,0,0.000
4,6.011,3000000,100.000,11.263,0,0,0.000,0,0.000
5,6.294,3000000,100.000,12.554,0,0,0.000,0,0.000
6,6.590,3000000,100.000,12.523,0,0,0.000,0,0.000
7,6.900,3000000,100.000,17.904,0,0,0.000,0,0.000
8,7.098,3000000,100.000,18.505,0,0,0.000,0,0.000
9,7.126,3000000,100.000,24.219,0,0,0.000,0,0.000
10,7.225,3000000,100.000,22.944,0,0,0.000,0,0.000
11,7.566,3000000,100.000,22.264,0,0,0.000,0,0.000
12,7.922,3000000,100.000,22.786,0,0,0.000,0,0.000
13,8.295,3000000,100.000,23.729,0,0,0.000,0,0.000
14,8.686,3000000,100.000,22.876,0,0,0.000,0,0.000
15,9.095,3000000,100.000,24.120,0,0,0.000,0,0.000
16,9.523,3000000,100.000,25.835,0,0,0.000,0,0.000
17,9.972,3000000,100.000,26.650,0,0,0.000,0,0.000
18,10.441,3000000,100.000,27.699,0,0,0.000,0,0.000
19,10.933,3000000,100.000,28.874,0,0,0.000,0,0.000
20,11.448,3000000,100.000,29.786,1,0,100.000,0,0.000
21,11.987,3000000,100.000,30.368,0,0,0.000,0,0.000
22,12.552,3000000,100.000,30.741,4,0,100.000,0,0.000
23,13.143,3000000,100.000,31.359,3,0,100.000,0,0.000
24,13.762,3000000,100.000,31.845,9,0,100.000,0,0.000
25,14.410,3000000,100.000,31.252,22,0,100.000,0,0.000
26,15.089,3000000,50.000,31.829,65,4,94.203,0,0.000
27,15.799,3000000,100.000,32.890,121,1,99.180,4,3.279
28,16.543,3000000,86.540,32.640,250,3,98.814,18,7.115
29,17.323,3000000,39.788,32.909,550,11,98.039,18,3.209
30,18.138,3000000,47.701,32.098,944,11,98.848,50,5.236
31,18.993,3000000,57.079,32.595,1659,5,99.700,103,6.190
32,19.887,3000000,24.736,33.675,2725,75,97.321,187,6.679
33,20.824,3000000,27.436,34.175,4239,34,99.204,387,9.057
34,21.804,3000000,20.058,34.429,6060,241,96.175,428,6.793
35,22.831,3000000,16.347,33.297,9103,106,98.849,906,9.838
36,23.907,3000000,13.187,34.992,12398,589,95.465,886,6.822
37,25.033,3000000,10.701,34.710,15379,2152,87.725,32,0.183
38,26.211,3000000,10.023,34.264,22618,1151,95.158,2003,8.427
39,27.446,3000000,8.788,43.461,27950,3321,89.380,1164,3.722
40,28.739,3000000,7.259,42.850,38351,1917,95.239,4127,10.249
41,30.092,3000000,6.306,44.281,46859,4445,91.336,3931,7.662
42,31.509,3000000,5.819,38.213,53732,8436,86.430,2338,3.761
43,32.993,3000000,5.140,39.055,68618,5462,92.627,8374,11.304
44,34.547,3000000,1.017,45.625,60045,28651,67.698,6440,7.261
45,36.174,3000000,0.878,42.557,67981,35760,65.530,5618,5.415
46,37.878,3000000,0.780,46.373,76515,42902,64.074,4768,3.993
47,39.662,3000000,0.723,43.023,85361,50693,62.741,3873,2.847
48,41.530,3000000,0.650,43.322,93734,58854,61.429,3194,2.093
49,43.486,3000000,0.634,44.070,102687,65974,60.884,3029,1.796
50,45.534,3000000,0.612,41.345,112552,72456,60.836,3386,1.830
51,47.678,3000000,0.604,44.421,122822,77698,61.252,4634,2.311
52,49.923,3000000,0.567,42.214,134534,83371,61.740,6462,2.966
53,52.275,3000000,0.558,48.280,144989,87365,62.400,8707,3.747
54,54.737,3000000,0.549,42.120,156634,90248,63.445,11906,4.823
55,57.315,3000000,0.543,43.186,155440,104956,59.694,1876,0.720
56,60.014,3000000,0.535,40.584,166791,105839,61.179,6551,2.403
57,62.840,3000000,0.528,44.797,178031,104880,62.928,11692,4.133
58,65.800,3000000,0.536,40.942,177752,115938,60.524,4664,1.588
59,68.899,3000000,0.562,39.850,189999,112115,62.890,11167,3.696
60,72.144,3000000,0.600,44.465,190640,120704,61.231,6021,1.934
61,75.541,3000000,0.616,40.052,193264,127589,60.234,2583,0.805
62,79.099,3000000,0.650,39.680,195603,132168,59.677,316,0.096
63,82.824,3000000,0.711,44.168,208834,125711,62.423,8637,2.582
