node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,7.646,0,0,0.000,0,0.000
1,5.235,3000000,100.000,8.037,0,0,0.000,0,0.000
2,5.482,3000000,100.000,9.413,0,0,0.000,0,0.000
3,5.740,3000000,100.000,10.531,0,0,0.000,0,0.000
4,6.011,3000000,100.000,10.447,0,0,0.000,0,0.000
5,6.294,3000000,100.000,13.562,0,0,0.000,0,0.000
6,6.590,3000000,100.000,14.064,0,0,0.000,0,0.000
7,6.900,3000000,100.000,16.174,0,0,0.000,0,0.000
8,7.225,3000000,100.000,18.730,0,0,0.000,0,0.000
9,7.566,3000000,100.000,19.888,0,0,0.000,0,0.000
10,7.922,3000000,100.000,22.831,0,0,0.000,0,0.000
11,8.295,3000000,100.000,22.773,0,0,0.000,0,0.000
12,8.686,3000000,100.000,24.668,0,0,0.000,0,0.000
13,9.095,3000000,100.000,24.629,0,0,0.000,0,0.000
14,9.523,3000000,100.000,25.751,0,0,0.000,0,0.000
15,9.972,3000000,100.000,25.502,0,0,0.000,0,0.000
16,10.441,3000000,100.000,26.292,0,0,0.000,0,0.000
17,10.933,3000000,100.000,26.291,0,0,0.000,0,0.000
18,11.448,3000000,100.000,26.659,1,0,100.000,0,0.000
19,11.987,3000000,100.000,27.365,3,0,100.000,1,33.333
20,12.552,3000000,100.000,24.532,8,0,100.000,0,0.000
21,13.143,3000000,70.711,24.831,33,2,94.286,1,2.857
22,13.762,3000000,70.711,24.460,86,2,97.727,5,5.682
23,14.410,3000000,70.711,25.356,208,2,99.048,24,11.429
24,15.089,3000000,13.891,24.780,430,55,88.660,14,2.887
25,15.799,3000000,37.734,24.691,1064,18,98.336,106,9.797
26,16.543,3000000,32.409,26.637,2137,25,98.844,274,12.673
27,17.323,3000000,13.747,26.386,3534,363,90.685,243,6.236
28,18.138,3000000,17.280,26.831,6334,151,97.672,933,14.387
29,18.993,3000000,14.714,26.761,10794,105,99.037,1892,17.359
30,19.887,3000000,11.447,26.483,15207,1197,92.703,2073,12.637
31,20.824,3000000,10.115,27.746,22655,479,97.929,4470,19.322
32,21.804,3000000,6.496,28.214,28272,3612,88.671,3515,11.024
33,22.831,3000000,7.282,28.395,40496,1606,96.185,8211,19.503
34,23.907,3000000,6.449,29.307,47046,7430,86.361,5860,10.757
35,25.033,3000000,1.708,27.852,51018,17443,74.521,138,0.202
36,26.211,3000000,4.422,28.656,71846,11972,85.717,10293,12.280
37,27.446,3000000,2.507,28.871,78416,23318,77.079,4546,4.469
38,28.739,3000000,4.345,28.616,104605,16480,86.390,18445,15.233
39,30.092,3000000,3.813,30.537,112332,28579,79.718,13271,9.418
40,31.509,3000000,1.064,29.671,115350,42510,73.071,6514,4.126
41,32.993,3000000,3.326,29.309,144431,31011,82.324,25143,14.331
42,34.547,3000000,0.563,30.295,115143,79527,59.148,16476,8.464
43,36.174,3000000,0.528,31.355,119501,91727,56.574,12453,5.896
44,37.878,3000000,0.494,31.715,125810,103208,54.935,9516,4.155
45,39.662,3000000,0.516,32.283,132896,113824,53.865,7154,2.900
46,41.530,3000000,0.485,31.246,138400,123115,52.922,5375,2.055
47,43.486,3000000,0.484,31.920,143963,129376,52.668,4901,1.793
48,45.534,3000000,0.484,31.622,151529,133898,53.089,5060,1.773
49,47.678,3000000,0.486,32.021,160114,138399,53.637,6568,2.200
50,49.923,3000000,0.472,32.110,169312,140251,54.694,8774,2.834
51,52.275,3000000,0.466,32.786,178031,140500,55.891,11723,3.680
52,54.737,3000000,0.461,31.861,187596,139335,57.381,15414,4.715
53,57.315,3000000,0.462,32.039,179563,155120,53.652,2243,0.670
54,60.014,3000000,0.469,31.602,191706,151285,55.892,8129,2.370
55,62.840,3000000,0.474,32.046,200880,145813,57.942,13681,3.946
56,65.800,3000000,0.483,30.957,196440,155000,55.896,5401,1.537
57,68.899,3000000,0.508,31.573,207717,147535,58.470,12654,3.562
58,72.144,3000000,0.543,31.840,206411,153294,57.383,7066,1.964
59,75.541,3000000,0.559,32.885,205966,157679,56.639,2888,0.794
60,79.099,3000000,0.589,31.925,207204,160684,56.323,307,0.083
61,82.824,3000000,0.637,31.539,219906,149923,59.462,9555,2.584
