ch,keV,net,fit,model,continuum_raw,Co-60
458,1349.603,12003.889,12003.889,11722.992,1071.777,11722.992
459,1352.643,11270.311,11270.311,10906.167,1023.593,10906.167
460,1355.682,10316.756,10316.756,10039.842,975.408,10039.842
461,1358.722,9320.533,9320.533,9146.038,927.224,9146.038
462,1361.762,8280.689,8280.689,8245.755,879.040,8245.755
463,1364.801,7276.844,7276.844,7358.156,830.856,7358.156
464,1367.841,6470.956,6470.956,6499.921,782.671,6499.921
465,1370.881,5490.911,5490.911,5684.810,734.487,5684.810
466,1373.921,4760.111,4760.111,4923.434,686.303,4923.434
467,1376.961,3941.622,3941.622,4223.220,638.118,4223.220
468,1380.001,3322.822,3322.822,3588.556,589.934,3588.556
469,1383.041,2738.778,2738.778,3021.066,541.750,3021.066
470,1386.081,2272.689,2272.689,2519.995,493.566,2519.995
471,1389.121,1791.178,1791.178,2082.651,445.381,2082.651
472,1392.161,1407.200,1407.200,1704.866,397.197,1704.866
473,1395.201,1071.156,1071.156,1381.450,349.013,1381.450
474,1398.241,905.822,905.822,1106.610,300.828,1106.610
475,1401.281,754.244,754.244,874.313,252.644,874.313
476,1404.322,559.889,559.889,678.580,204.460,678.580
477,1407.362,449.444,449.444,513.718,156.276,513.718
478,1410.402,386.533,386.533,374.476,108.091,374.476
479,1413.442,302.778,302.778,304.541,108.295,304.541
480,1416.482,235.200,235.200,251.415,108.499,251.415
481,1419.523,223.844,223.844,211.586,108.703,211.586
482,1422.563,205.733,205.733,182.121,108.907,182.121
483,1425.603,162.222,162.222,160.614,109.111,160.614
484,1428.643,152.711,152.711,145.130,109.315,145.130
485,1431.684,155.378,155.378,134.138,109.519,134.138
486,1434.724,147.889,147.889,126.452,109.723,126.452
487,1437.764,128.022,128.022,121.164,109.927,121.164
488,1440.804,155.400,155.400,117.592,110.131,117.592
489,1443.845,109.111,109.111,115.232,110.335,115.232
490,1446.885,143.867,143.867,113.716,110.539,113.716
491,1449.925,129.600,129.600,112.781,110.743,112.781
492,1452.966,139.067,139.067,112.239,110.947,112.239
493,1456.006,118.622,118.622,111.960,111.150,111.960
494,1459.046,139.867,139.867,111.856,111.354,111.856
495,1462.086,119.889,119.889,111.866,111.558,111.866
496,1465.126,118.444,118.444,111.948,111.762,111.948
497,1468.167,126.133,126.133,112.078,111.966,112.078
498,1471.207,120.422,120.422,112.236,112.170,112.236
499,1474.247,112.444,112.444,112.413,112.374,112.413
500,1477.287,108.711,108.711,112.600,112.578,112.600
501,1480.327,88.067,88.067,112.345,112.333,112.345
502,1483.367,109.844,109.844,112.095,112.087,112.095
503,1486.408,118.311,118.311,111.846,111.842,111.846
504,1489.448,91.889,91.889,111.599,111.597,111.599
505,1492.488,116.422,116.422,111.352,111.351,111.352
506,1495.528,107.289,107.289,111.106,111.106,111.106
507,1498.568,101.489,101.489,110.861,110.860,110.861
508,1501.608,84.200,84.200,110.615,110.615,110.615
509,1504.648,123.044,123.044,110.370,110.370,110.370
510,1507.687,117.711,117.711,110.124,110.124,110.124
511,1510.727,97.689,97.689,109.879,109.879,109.879
512,1513.767,107.956,107.956,109.633,109.633,109.633
513,1516.807,89.822,89.822,109.388,109.388,109.388
514,1519.847,108.089,108.089,109.143,109.143,109.143
515,1522.886,87.022,87.022,108.897,108.897,108.897
516,1525.926,93.489,93.489,108.652,108.652,108.652
517,1528.966,84.978,84.978,108.407,108.407,108.407
518,1532.005,102.244,102.244,108.161,108.161,108.161
519,1535.045,114.222,114.222,107.916,107.916,107.916
520,1538.084,117.311,117.311,107.670,107.670,107.670
521,1541.124,107.378,107.378,107.425,107.425,107.425
522,1544.163,104.489,104.489,107.180,107.180,107.180
523,1547.202,102.489,102.489,106.934,106.934,106.934
524,1550.241,110.622,110.622,106.752,106.752,106.752
525,1553.281,133.556,133.556,106.570,106.570,106.570
526,1556.320,106.133,106.133,106.388,106.388,106.388
527,1559.359,96.489,96.489,106.206,106.206,106.206
528,1562.398,106.689,106.689,106.024,106.024,106.024
529,1565.437,127.378,127.378,105.842,105.842,105.842
530,1568.476,96.644,96.644,105.660,105.660,105.660
531,1571.515,118.422,118.422,105.478,105.478,105.478
532,1574.553,115.711,115.711,105.296,105.296,105.296
533,1577.592,128.333,128.333,105.113,105.113,105.113
534,1580.631,104.400,104.400,104.931,104.931,104.931
535,1583.669,150.378,150.378,104.749,104.749,104.749
536,1586.708,107.556,107.556,104.567,104.567,104.567
537,1589.746,125.467,125.467,104.385,104.385,104.385
538,1592.784,104.400,104.400,104.203,104.203,104.203
539,1595.823,125.800,125.800,104.021,104.021,104.021
540,1598.861,117.511,117.511,103.839,103.839,103.839
541,1601.899,123.422,123.422,103.657,103.657,103.657
542,1604.937,110.467,110.467,103.475,103.475,103.475
543,1607.975,109.556,109.556,103.293,103.293,103.293
544,1611.013,98.444,98.444,103.111,103.111,103.111
545,1614.050,91.689,91.689,102.929,102.929,102.929
546,1617.088,100.400,100.400,102.747,102.747,102.747
547,1620.126,96.689,96.689,102.564,102.564,102.564
548,1623.163,94.733,94.733,101.060,101.060,101.060
549,1626.201,103.533,103.533,99.556,99.556,99.556
550,1629.238,89.956,89.956,98.052,98.052,98.052
551,1632.275,89.711,89.711,96.547,96.547,96.547
552,1635.312,88.644,88.644,95.043,95.043,95.043
553,1638.349,94.756,94.756,93.539,93.539,93.539
554,1641.386,89.756,89.756,92.035,92.035,92.035
555,1644.423,80.711,80.711,90.530,90.530,90.530
556,1647.459,91.733,91.733,89.026,89.026,89.026
557,1650.496,93.911,93.911,87.522,87.522,87.522
558,1653.533,87.711,87.711,86.017,86.017,86.017
559,1656.569,68.533,68.533,84.513,84.513,84.513
560,1659.605,77.689,77.689,83.009,83.009,83.009
561,1662.641,73.711,73.711,81.505,81.505,81.505
562,1665.677,75.533,75.533,80.000,80.000,80.000
563,1668.713,69.600,69.600,78.496,78.496,78.496
564,1671.749,68.644,68.644,76.992,76.992,76.992
565,1674.785,69.622,69.622,75.488,75.488,75.488
566,1677.820,71.867,71.867,73.983,73.983,73.983
567,1680.856,63.578,63.578,72.479,72.479,72.479
568,1683.891,76.800,76.800,70.975,70.975,70.975
569,1686.926,87.533,87.533,69.470,69.470,69.470
570,1689.961,67.933,67.933,67.966,67.966,67.966
571,1692.996,67.689,67.689,66.462,66.462,66.462
572,1696.031,81.956,81.956,64.958,64.958,64.958
573,1699.066,56.689,56.689,64.457,64.457,64.457
574,1702.100,75.622,75.622,63.956,63.956,63.956
575,1705.135,75.689,75.689,63.455,63.455,63.455
576,1708.169,68.600,68.600,62.955,62.955,62.955
577,1711.203,60.644,60.644,62.454,62.454,62.454
578,1714.237,71.356,71.356,61.953,61.953,61.953
579,1717.271,68.689,68.689,61.453,61.453,61.453
580,1720.304,49.756,49.756,60.952,60.952,60.952
581,1723.338,56.311,56.311,60.451,60.451,60.451
582,1726.371,69.800,69.800,59.950,59.950,59.950
583,1729.405,54.556,54.556,59.450,59.450,59.450
584,1732.438,65.311,65.311,58.949,58.949,58.949
585,1735.471,56.133,56.133,58.448,58.448,58.448
586,1738.504,50.022,50.022,57.948,57.948,57.948
587,1741.536,46.422,46.422,57.447,57.447,57.447
588,1744.569,70.578,70.578,56.946,56.946,56.946
589,1747.601,55.089,55.089,56.445,56.445,56.445
590,1750.633,63.444,63.444,55.945,55.945,55.945
591,1753.666,64.533,64.533,55.444,55.444,55.444
592,1756.697,42.178,42.178,54.943,54.943,54.943
593,1759.729,45.111,45.111,54.442,54.442,54.442
594,1762.761,77.422,77.422,53.942,53.942,53.942
595,1765.792,62.667,62.667,53.441,53.441,53.441
596,1768.823,51.311,51.311,52.940,52.940,52.940
597,1771.854,58.467,58.467,52.440,52.440,52.440
598,1774.885,65.356,65.356,52.636,52.636,52.636
599,1777.916,58.489,58.489,52.832,52.832,52.832
600,1780.947,55.489,55.489,53.029,53.029,53.029
601,1783.977,42.200,42.200,53.225,53.225,53.225
602,1787.007,43.000,43.000,53.421,53.421,53.421
603,1790.037,54.200,54.200,53.618,53.618,53.618
604,1793.067,63.844,63.844,53.814,53.814,53.814
605,1796.097,44.822,44.822,54.010,54.010,54.010
606,1799.126,67.022,67.022,54.207,54.207,54.207
607,1802.156,57.667,57.667,54.403,54.403,54.403
608,1805.185,54.489,54.489,54.599,54.599,54.599
609,1808.214,55.867,55.867,54.796,54.796,54.796
610,1811.242,50.844,50.844,54.992,54.992,54.992
611,1814.271,55.800,55.800,55.188,55.188,55.188
612,1817.299,43.756,43.756,55.385,55.385,55.385
613,1820.327,59.822,59.822,55.581,55.581,55.581
614,1823.355,62.911,62.911,55.777,55.777,55.777
615,1826.383,38.778,38.778,55.974,55.974,55.974
616,1829.411,65.200,65.200,56.170,56.170,56.170
617,1832.438,57.267,57.267,56.366,56.366,56.366
618,1835.465,51.022,51.022,56.563,56.563,56.563
619,1838.492,56.022,56.022,56.759,56.759,56.759
620,1841.519,44.911,44.911,56.955,56.955,56.955
621,1844.546,53.978,53.978,57.152,57.152,57.152
622,1847.572,57.089,57.089,57.348,57.348,57.348
623,1850.598,60.978,60.978,57.544,57.544,57.544
624,1853.624,47.800,47.800,57.324,57.324,57.324
625,1856.650,71.156,71.156,57.103,57.103,57.103
626,1859.675,77.089,77.089,56.883,56.883,56.883
627,1862.701,58.111,58.111,56.662,56.662,56.662
628,1865.726,49.822,49.822,56.442,56.442,56.442
629,1868.751,64.867,64.867,56.221,56.221,56.221
630,1871.775,70.200,70.200,56.001,56.001,56.001
631,1874.800,56.156,56.156,55.780,55.780,55.780
632,1877.824,59.000,59.000,55.560,55.560,55.560
633,1880.848,58.733,58.733,55.339,55.339,55.339
634,1883.872,59.778,59.778,55.118,55.118,55.118
635,1886.895,60.267,60.267,54.898,54.898,54.898
636,1889.919,59.422,59.422,54.677,54.677,54.677
637,1892.942,54.044,54.044,54.457,54.457,54.457
638,1895.965,51.289,51.289,54.236,54.236,54.236
639,1898.987,55.844,55.844,54.016,54.016,54.016
640,1902.010,57.133,57.133,53.795,53.795,53.795
641,1905.032,49.333,49.333,53.575,53.575,53.575
642,1908.054,60.422,60.422,53.354,53.354,53.354
643,1911.075,48.356,48.356,53.134,53.134,53.134
644,1914.097,54.222,54.222,52.913,52.913,52.913
645,1917.118,49.244,49.244,52.693,52.693,52.693
646,1920.139,49.244,49.244,52.472,52.472,52.472
647,1923.160,50.333,50.333,52.251,52.251,52.251
648,1926.180,55.244,55.244,52.031,52.031,52.031
649,1929.200,50.933,50.933,51.810,51.810,51.810
650,1932.220,58.333,58.333,51.590,51.590,51.590
651,1935.240,47.067,47.067,51.521,51.521,51.521
652,1938.260,56.889,56.889,51.453,51.453,51.453
653,1941.279,60.200,60.200,51.384,51.384,51.384
654,1944.298,52.244,52.244,51.316,51.316,51.316
655,1947.316,44.133,44.133,51.247,51.247,51.247
656,1950.335,43.133,43.133,51.179,51.179,51.179
657,1953.353,55.356,55.356,51.110,51.110,51.110
658,1956.371,39.156,39.156,51.042,51.042,51.042
659,1959.389,60.022,60.022,50.973,50.973,50.973
660,1962.406,46.267,46.267,50.905,50.905,50.905
661,1965.423,53.133,53.133,50.836,50.836,50.836
662,1968.440,53.333,53.333,50.768,50.768,50.768
663,1971.457,49.422,49.422,50.699,50.699,50.699
664,1974.473,51.133,51.133,50.631,50.631,50.631
665,1977.489,55.378,55.378,50.562,50.562,50.562
666,1980.505,49.111,49.111,50.494,50.494,50.494
667,1983.520,47.200,47.200,50.425,50.425,50.425
668,1986.535,58.222,58.222,50.357,50.357,50.357
669,1989.550,37.133,37.133,50.288,50.288,50.288
670,1992.565,57.356,57.356,50.220,50.220,50.220
671,1995.579,44.111,44.111,50.151,50.151,50.151
672,1998.593,59.400,59.400,50.083,50.083,50.083
673,2001.607,55.156,55.156,50.014,50.014,50.014
674,2004.621,38.333,38.333,49.946,49.946,49.946
675,2007.634,56.533,56.533,49.877,49.877,49.877
676,2010.647,55.511,55.511,49.809,49.809,49.809
677,2013.659,43.200,43.200,49.740,49.740,49.740
678,2016.672,42.267,42.267,49.672,49.672,49.672
679,2019.684,49.356,49.356,49.440,49.440,49.440
680,2022.696,64.200,64.200,49.208,49.208,49.208
681,2025.707,52.222,52.222,48.977,48.977,48.977
682,2028.718,52.311,52.311,48.745,48.745,48.745
683,2031.729,57.422,57.422,48.513,48.513,48.513
684,2034.740,51.422,51.422,48.281,48.281,48.281
685,2037.750,45.511,45.511,48.049,48.049,48.049
686,2040.760,41.400,41.400,47.818,47.818,47.818
687,2043.770,38.089,38.089,47.586,47.586,47.586
688,2046.779,62.222,62.222,47.354,47.354,47.354
689,2049.788,66.222,66.222,47.122,47.122,47.122
690,2052.797,42.333,42.333,46.890,46.890,46.890
691,2055.805,46.533,46.533,46.659,46.659,46.659
692,2058.813,53.156,53.156,46.427,46.427,46.427
693,2061.821,52.356,52.356,46.195,46.195,46.195
694,2064.828,47.378,47.378,45.963,45.963,45.963
695,2067.835,41.244,41.244,45.731,45.731,45.731
696,2070.842,46.444,46.444,45.500,45.500,45.500
697,2073.849,46.111,46.111,45.268,45.268,45.268
698,2076.855,32.178,32.178,45.036,45.036,45.036
699,2079.861,40.089,40.089,44.804,44.804,44.804
700,2082.866,65.289,65.289,44.572,44.572,44.572
701,2085.871,32.156,32.156,44.341,44.341,44.341
702,2088.876,50.378,50.378,44.109,44.109,44.109
703,2091.881,39.111,39.111,43.877,43.877,43.877
704,2094.885,42.356,42.356,43.645,43.645,43.645
705,2097.889,54.111,54.111,43.414,43.414,43.414
706,2100.892,43.244,43.244,43.182,43.182,43.182
707,2103.896,57.244,57.244,43.279,43.279,43.279
708,2106.898,38.956,38.956,43.376,43.376,43.376
709,2109.901,31.022,31.022,43.473,43.473,43.473
710,2112.903,50.089,50.089,43.570,43.570,43.570
711,2115.905,49.222,49.222,43.667,43.667,43.667
712,2118.906,45.933,45.933,43.765,43.765,43.765
713,2121.908,48.733,48.733,43.862,43.862,43.862
714,2124.908,37.156,37.156,43.959,43.959,43.959
715,2127.909,49.133,49.133,44.056,44.056,44.056
716,2130.909,44.244,44.244,44.153,44.153,44.153
717,2133.909,43.067,43.067,44.250,44.250,44.250
718,2136.908,51.178,51.178,44.347,44.347,44.347
719,2139.907,55.156,55.156,44.445,44.445,44.445
720,2142.906,48.200,48.200,44.542,44.542,44.542
721,2145.904,56.378,56.378,44.639,44.639,44.639
722,2148.902,31.956,31.956,44.736,44.736,44.736
723,2151.899,36.178,36.178,44.833,44.833,44.833
724,2154.897,53.289,53.289,44.930,44.930,44.930
725,2157.893,53.778,53.778,45.028,45.028,45.028
726,2160.890,28.133,28.133,45.125,45.125,45.125
727,2163.886,56.289,56.289,45.222,45.222,45.222
728,2166.882,43.000,43.000,45.319,45.319,45.319
729,2169.877,49.178,49.178,45.416,45.416,45.416
730,2172.872,43.378,43.378,45.513,45.513,45.513
731,2175.867,54.222,54.222,45.610,45.610,45.610
732,2178.861,45.200,45.200,45.708,45.708,45.708
733,2181.855,39.156,39.156,45.805,45.805,45.805
734,2184.848,56.089,56.089,45.902,45.902,45.902
735,2187.841,42.133,42.133,45.999,45.999,45.999
736,2190.834,27.511,27.511,46.252,46.252,46.252
737,2193.826,69.244,69.244,46.505,46.505,46.505
738,2196.818,41.156,41.156,46.757,46.757,46.757
739,2199.810,44.200,44.200,47.010,47.010,47.010
740,2202.801,65.044,65.044,47.263,47.263,47.263
741,2205.792,51.089,51.089,47.516,47.516,47.516
742,2208.782,53.133,53.133,47.768,47.768,47.768
743,2211.772,52.222,52.222,48.021,48.021,48.021
744,2214.762,52.200,52.200,48.274,48.274,48.274
745,2217.751,45.378,45.378,48.527,48.527,48.527
746,2220.740,49.133,49.133,48.779,48.779,48.779
747,2223.728,50.422,50.422,49.032,49.032,49.032
748,2226.716,39.333,39.333,49.285,49.285,49.285
749,2229.704,49.444,49.444,49.538,49.538,49.538
750,2232.691,61.289,61.289,49.790,49.790,49.790
751,2235.678,51.111,51.111,50.043,50.043,50.043
752,2238.664,52.289,52.289,50.296,50.296,50.296
753,2241.650,47.311,47.311,50.549,50.549,50.549
754,2244.636,62.400,62.400,50.801,50.801,50.801
755,2247.621,57.356,57.356,51.054,51.054,51.054
756,2250.606,59.333,59.333,51.307,51.307,51.307
757,2253.590,54.378,54.378,51.559,51.559,51.559
758,2256.574,39.422,39.422,51.812,51.812,51.812
759,2259.558,43.289,43.289,52.065,52.065,52.065
760,2262.541,70.244,70.244,52.318,52.318,52.318
761,2265.523,53.178,53.178,52.570,52.570,52.570
762,2268.506,62.511,62.511,52.823,52.823,52.823
763,2271.487,61.511,61.511,53.076,53.076,53.076
764,2274.469,43.511,43.511,53.329,53.329,53.329
765,2277.450,43.200,43.200,53.582,53.581,53.582
766,2280.430,60.200,60.200,52.261,52.261,52.261
767,2283.410,46.356,46.356,50.940,50.940,50.940
768,2286.390,51.444,51.444,49.619,49.619,49.619
769,2289.369,55.244,55.244,48.298,48.298,48.298
770,2292.348,41.489,41.489,46.977,46.977,46.977
771,2295.326,48.533,48.533,45.656,45.656,45.656
772,2298.304,44.556,44.556,44.335,44.335,44.335
773,2301.282,29.444,29.444,43.014,43.014,43.014
774,2304.259,36.267,36.267,41.694,41.693,41.694
775,2307.235,45.489,45.489,40.373,40.373,40.373
776,2310.212,41.289,41.289,39.052,39.052,39.052
777,2313.187,36.378,36.378,37.731,37.731,37.731
778,2316.163,45.400,45.400,36.411,36.410,36.411
779,2319.137,35.467,35.467,35.090,35.089,35.090
780,2322.112,40.422,40.422,33.770,33.768,33.770
781,2325.086,33.311,33.311,32.450,32.447,32.450
782,2328.059,26.400,26.400,31.130,31.126,31.130
783,2331.032,27.422,27.422,29.810,29.805,29.810
784,2334.005,32.422,32.422,28.491,28.484,28.491
785,2336.977,27.600,27.600,27.172,27.164,27.172
786,2339.948,25.533,25.533,25.854,25.843,25.854
787,2342.920,34.356,34.356,24.538,24.522,24.538
788,2345.890,20.533,20.533,23.222,23.201,23.222
789,2348.860,23.533,23.533,21.908,21.880,21.908
790,2351.830,14.600,14.600,20.597,20.559,20.597
791,2354.800,20.467,20.467,19.288,19.238,19.288
792,2357.768,22.467,22.467,17.982,17.917,17.982
793,2360.737,17.467,17.467,16.681,16.596,16.681
794,2363.705,23.444,23.444,15.385,15.275,15.385
795,2366.672,22.667,22.667,14.096,13.955,14.096
796,2369.639,13.667,13.667,12.816,12.634,12.816
797,2372.605,13.489,13.489,12.472,12.239,12.472
798,2375.571,18.489,18.489,12.141,11.844,12.141
799,2378.537,19.756,19.756,11.825,11.449,11.825
800,2381.502,21.667,21.667,11.527,11.054,11.527
801,2384.467,15.422,15.422,11.252,10.660,11.252
802,2387.431,16.444,16.444,11.004,10.265,11.004
803,2390.394,13.556,13.556,10.788,9.870,10.788
804,2393.357,11.422,11.422,10.608,9.475,10.608
805,2396.320,13.578,13.578,10.472,9.080,10.472
806,2399.282,10.511,10.511,10.388,8.686,10.388
807,2402.244,15.356,15.356,10.361,8.291,10.361
808,2405.205,10.444,10.444,10.402,7.896,10.402
809,2408.165,7.467,7.467,10.520,7.501,10.520
810,2411.126,11.556,11.556,10.724,7.106,10.724
811,2414.085,6.578,6.578,11.025,6.712,11.025
812,2417.044,13.511,13.511,11.435,6.317,11.435
813,2420.003,7.578,7.578,11.965,5.922,11.965
814,2422.961,7.556,7.556,12.627,5.527,12.627
815,2425.919,9.511,9.511,13.431,5.132,13.431
816,2428.876,5.511,5.511,14.390,4.738,14.390
817,2431.832,13.467,13.467,15.514,4.343,15.514
818,2434.789,12.622,12.622,16.812,3.948,16.812
819,2437.744,6.667,6.667,18.294,3.553,18.294
820,2440.699,10.600,10.600,19.965,3.158,19.965
821,2443.654,11.556,11.556,21.830,2.764,21.830
822,2446.608,11.400,11.400,23.891,2.369,23.891
823,2449.561,12.756,12.756,26.148,1.974,26.148
824,2452.514,10.822,10.822,28.597,1.579,28.597
825,2455.467,10.644,10.644,31.230,1.184,31.230
826,2458.419,17.467,17.467,34.036,0.790,34.036
827,2461.370,13.644,13.644,37.000,0.395,37.000
828,2464.321,12.689,12.689,40.103,0.000,40.103
829,2467.272,21.556,21.556,44.305,0.588,44.305
830,2470.222,26.533,26.533,48.595,1.176,48.595
831,2473.171,27.622,27.622,52.942,1.764,52.942
832,2476.120,13.578,13.578,57.313,2.352,57.313
833,2479.068,37.533,37.533,61.670,2.940,61.670
834,2482.016,28.778,28.778,65.973,3.528,65.973
835,2484.963,34.689,34.689,70.181,4.116,70.181
836,2487.910,26.667,26.667,74.251,4.704,74.251
837,2490.856,51.556,51.556,78.140,5.292,78.140
838,2493.801,38.600,38.600,81.807,5.880,81.807
839,2496.746,54.667,54.667,85.209,6.468,85.209
840,2499.691,58.556,58.556,88.310,7.056,88.310
841,2502.635,59.711,59.711,91.074,7.644,91.074
842,2505.578,73.533,73.533,93.470,8.232,93.470
843,2508.521,57.644,57.644,95.472,8.820,95.472
844,2511.464,84.733,84.733,97.059,9.408,97.059
845,2514.405,74.711,74.711,98.217,9.996,98.217
846,2517.347,64.622,64.622,98.936,10.584,98.936
847,2520.287,78.511,78.511,99.216,11.172,99.216
848,2523.227,74.511,74.511,99.060,11.760,99.060
849,2526.167,99.711,99.711,98.480,12.348,98.480
850,2529.106,78.644,78.644,97.493,12.936,97.493
851,2532.044,94.533,94.533,96.121,13.524,96.121
852,2534.982,77.378,77.378,94.394,14.112,94.394
853,2537.919,94.556,94.556,92.343,14.700,92.343
854,2540.856,82.533,82.533,90.005,15.288,90.005
855,2543.792,106.511,106.511,87.420,15.876,87.420
856,2546.728,102.289,102.289,84.629,16.464,84.629
857,2549.663,95.422,95.422,81.675,17.052,81.675
858,2552.598,97.489,97.489,78.599,17.640,78.599
859,2555.531,109.178,109.178,75.446,18.228,75.446
860,2558.465,87.533,87.533,72.254,18.816,72.254
861,2561.398,74.556,74.556,67.906,18.246,67.906
862,2564.330,85.378,85.378,63.596,17.676,63.596
863,2567.261,75.289,75.289,59.356,17.106,59.356
864,2570.192,77.467,77.467,55.215,16.535,55.215
865,2573.123,66.222,66.222,51.201,15.965,51.201
866,2576.053,60.222,60.222,47.333,15.395,47.333
867,2578.982,61.133,61.133,43.630,14.825,43.630
868,2581.911,56.044,56.044,40.105,14.255,40.105
869,2584.839,46.267,46.267,36.767,13.684,36.767
870,2587.766,55.867,55.867,33.624,13.114,33.624
871,2590.693,54.311,54.311,30.676,12.544,30.676
872,2593.619,36.022,36.022,27.925,11.974,27.925
873,2596.545,26.267,26.267,25.366,11.404,25.366
874,2599.470,24.311,24.311,22.994,10.834,22.994
875,2602.395,34.178,34.178,20.802,10.263,20.802
876,2605.319,17.222,17.222,18.781,9.693,18.781
877,2608.242,21.133,21.133,16.920,9.123,16.920
878,2611.165,26.200,26.200,15.210,8.553,15.210
879,2614.087,14.133,14.133,13.638,7.983,13.638
880,2617.008,8.111,8.111,12.193,7.412,12.193
881,2619.929,9.200,9.200,10.863,6.842,10.863
882,2622.850,10.156,10.156,9.637,6.272,9.637
883,2625.769,5.244,5.244,8.504,5.702,8.504
884,2628.688,12.156,12.156,7.453,5.132,7.453
885,2631.607,4.156,4.156,6.476,4.561,6.476
886,2634.525,3.333,3.333,5.562,3.991,5.562
887,2637.442,3.400,3.400,4.703,3.421,4.703
888,2640.359,5.556,5.556,3.892,2.851,3.892
889,2643.275,0.000,-0.778,3.122,2.281,3.122
890,2646.190,0.000,-0.489,2.387,1.711,2.387
891,2649.105,6.244,6.244,1.682,1.140,1.682
892,2652.019,3.533,3.533,1.001,0.570,1.001
893,2654.933,5.533,5.533,0.341,0.000,0.341
894,2657.845,0.511,0.511,0.279,0.010,0.279
895,2660.758,0.000,-0.489,0.232,0.020,0.232
896,2663.669,0.000,-0.533,0.195,0.031,0.195
897,2666.580,0.511,0.511,0.169,0.041,0.169
898,2669.491,0.711,0.711,0.150,0.051,0.150
899,2672.400,0.000,-0.333,0.137,0.061,0.137
900,2675.310,0.000,-0.311,0.130,0.072,0.130
901,2678.218,1.689,1.689,0.126,0.082,0.126
902,2681.126,0.600,0.600,0.126,0.092,0.126
903,2684.033,0.000,-0.244,0.127,0.102,0.127
904,2686.940,0.711,0.711,0.131,0.112,0.131
905,2689.846,0.711,0.711,0.137,0.123,0.137
906,2692.751,1.622,1.622,0.143,0.133,0.143
907,2695.655,0.000,-0.200,0.151,0.143,0.151
908,2698.559,1.667,1.667,0.159,0.153,0.159
909,2701.463,0.667,0.667,0.168,0.164,0.168
910,2704.365,0.000,-0.311,0.177,0.174,0.177
911,2707.267,0.000,-0.222,0.186,0.184,0.186
912,2710.169,0.822,0.822,0.196,0.194,0.196
913,2713.069,0.822,0.822,0.206,0.204,0.206
914,2715.969,0.000,-0.356,0.215,0.215,0.215
915,2718.869,0.711,0.711,0.225,0.225,0.225
916,2721.768,0.000,-0.178,0.236,0.235,0.236
917,2724.666,0.644,0.644,0.246,0.245,0.246
918,2727.563,0.000,-0.200,0.256,0.256,0.256
919,2730.460,0.000,-0.133,0.266,0.266,0.266
920,2733.356,0.000,-0.289,0.276,0.276,0.276
921,2736.251,1.756,1.756,0.286,0.286,0.286
922,2739.146,0.000,-0.311,0.296,0.296,0.296
923,2742.040,1.911,1.911,0.307,0.307,0.307
924,2744.933,1.733,1.733,0.317,0.317,0.317
925,2747.826,0.844,0.844,0.327,0.327,0.327
926,2750.718,0.000,-0.222,0.337,0.337,0.337
927,2753.610,0.000,-0.333,0.348,0.348,0.348
928,2756.500,0.867,0.867,0.339,0.339,0.339
929,2759.390,0.000,-0.200,0.331,0.331,0.331
930,2762.280,0.000,-0.244,0.323,0.323,0.323
931,2765.168,0.000,-0.267,0.315,0.315,0.315
932,2768.056,2.822,2.822,0.307,0.307,0.307
933,2770.943,0.000,-0.244,0.299,0.299,0.299
934,2773.830,0.822,0.822,0.291,0.291,0.291
935,2776.716,0.822,0.822,0.283,0.283,0.283
936,2779.601,0.000,-0.156,0.275,0.275,0.275
937,2782.485,0.000,-0.267,0.267,0.267,0.267
938,2785.369,0.000,-0.244,0.258,0.258,0.258
939,2788.252,0.000,-0.200,0.250,0.250,0.250
940,2791.135,0.800,0.800,0.242,0.242,0.242
941,2794.017,1.844,1.844,0.234,0.234,0.234
942,2796.898,0.778,0.778,0.226,0.226,0.226
943,2799.778,0.000,-0.244,0.218,0.218,0.218
944,2802.657,0.000,-0.244,0.210,0.210,0.210
945,2805.536,1.867,1.867,0.202,0.202,0.202
946,2808.415,0.000,-0.311,0.194,0.194,0.194
947,2811.292,0.000,-0.222,0.186,0.186,0.186
948,2814.169,0.000,-0.222,0.178,0.178,0.178
949,2817.045,0.756,0.756,0.169,0.169,0.169
950,2819.920,0.000,-0.200,0.161,0.161,0.161
951,2822.795,0.000,-0.200,0.153,0.153,0.153
952,2825.669,0.000,-0.133,0.145,0.145,0.145
953,2828.542,0.000,-0.267,0.137,0.137,0.137
954,2831.414,0.000,-0.200,0.129,0.129,0.129
955,2834.286,0.000,-0.222,0.121,0.121,0.121
956,2837.157,0.733,0.733,0.113,0.113,0.113
957,2840.028,0.000,-0.200,0.105,0.105,0.105
958,2842.897,0.800,0.800,0.097,0.097,0.097
959,2845.766,0.000,-0.111,0.088,0.088,0.088
960,2848.634,0.000,-0.133,0.080,0.080,0.080
961,2851.502,0.000,-0.311,0.072,0.072,0.000
962,2854.368,0.000,-0.178,0.064,0.064,0.000
963,2857.234,1.889,1.889,0.062,0.062,0.000
964,2860.099,0.000,-0.289,0.061,0.061,0.000
965,2862.964,0.933,0.933,0.059,0.059,0.000
966,2865.828,0.000,-0.222,0.057,0.057,0.000
967,2868.691,0.000,-0.267,0.055,0.055,0.000
968,2871.553,0.778,0.778,0.053,0.053,0.000
969,2874.414,0.000,-0.244,0.052,0.052,0.000
970,2877.275,0.778,0.778,0.050,0.050,0.000
