ch,keV,net,fit,model,continuum_raw,Pb-212,Tl-208,Bi-212,Ra-224,Th-228,Rn-220
262,758.118,17743.850,17743.850,17220.098,2796.601,0.000,6482.664,10736.828,0.000,0.000,0.000
263,761.163,15938.106,15938.106,15960.398,2840.421,0.000,6612.909,9346.733,0.000,0.000,0.000
264,764.209,14879.405,14879.405,14852.958,2884.241,0.000,6714.157,8137.858,0.000,0.000,0.000
265,767.255,13410.235,13410.235,13790.162,2809.101,0.000,6674.078,7114.917,0.000,0.000,0.000
266,770.301,12560.977,12560.977,12887.922,2733.962,0.000,6600.800,6285.693,0.000,0.000,0.000
267,773.348,11769.405,11769.405,12131.967,2658.823,0.000,6495.561,5634.673,0.000,0.000,0.000
268,776.395,11014.553,11014.553,11500.494,2583.683,0.000,6361.571,5136.847,0.000,0.000,0.000
269,779.443,10546.619,10546.619,10967.924,2508.544,0.000,6203.824,4761.649,0.000,0.000,0.000
270,782.491,10316.853,10316.853,10508.315,2433.404,0.000,6028.795,4476.671,0.000,0.000,0.000
271,785.539,9851.512,9851.512,10098.164,2358.265,0.000,5844.073,4250.831,0.000,0.000,0.000
272,788.587,9783.979,9783.979,9718.461,2283.125,0.000,5657.976,4056.817,0.000,0.000,0.000
273,791.636,9132.894,9132.894,9355.960,2207.986,0.000,5479.199,3872.703,0.000,0.000,0.000
274,794.685,8991.724,8991.724,9003.703,2132.846,0.000,5316.547,3682.746,0.000,0.000,0.000
275,797.734,8949.130,8949.130,8660.930,2057.707,0.000,5178.765,3477.457,0.000,0.000,0.000
276,800.784,8428.872,8428.872,8332.474,1982.568,0.000,5074.470,3253.065,0.000,0.000,0.000
277,803.834,8382.534,8382.534,8027.798,1907.428,0.000,5012.156,3010.556,0.000,0.000,0.000
278,806.884,8161.130,8161.130,7759.800,1832.289,0.000,5000.207,2754.448,0.000,0.000,0.000
279,809.934,7792.896,7792.896,7543.480,1757.149,0.000,5046.883,2491.487,0.000,0.000,0.000
280,812.985,7828.490,7828.490,7394.566,1682.010,0.000,5160.185,2229.396,0.000,0.000,0.000
281,816.036,7715.045,7715.045,7388.352,1667.073,0.000,5404.137,1979.440,0.000,0.000,0.000
282,819.088,7625.831,7625.831,7477.789,1652.137,0.000,5728.649,1744.648,0.000,0.000,0.000
283,822.140,7763.789,7763.789,7672.879,1637.201,0.000,6138.395,1530.335,0.000,0.000,0.000
284,825.192,7932.811,7932.811,7979.395,1622.265,0.000,6635.480,1340.151,0.000,0.000,0.000
285,828.244,8045.811,8045.811,8397.972,1607.328,0.000,7218.532,1176.089,0.000,0.000,0.000
286,831.296,8584.663,8584.663,8923.416,1592.392,0.000,7881.830,1038.655,0.000,0.000,0.000
287,834.349,9231.962,9231.962,9544.310,1577.456,0.000,8614.627,927.166,0.000,0.000,0.000
288,837.402,9599.256,9599.256,10242.971,1562.519,0.000,9400.776,840.073,0.000,0.000,0.000
289,840.456,10305.534,10305.534,10995.833,1547.583,0.000,10218.780,775.297,0.000,0.000,0.000
290,843.509,10650.237,10650.237,11774.289,1532.647,0.000,11042.338,730.525,0.000,0.000,0.000
291,846.563,11767.300,11767.300,12546.000,1517.711,0.000,11841.421,703.442,0.000,0.000,0.000
292,849.617,12196.855,12196.855,13276.623,1502.774,0.000,12583.846,691.886,0.000,0.000,0.000
293,852.671,13072.132,13072.132,13931.858,1487.838,0.000,13237.240,693.933,0.000,0.000,0.000
294,855.726,13631.300,13631.300,14479.657,1472.902,0.000,13771.241,707.899,0.000,0.000,0.000
295,858.781,14562.726,14562.726,14892.406,1457.965,0.000,14159.722,732.301,0.000,0.000,0.000
296,861.836,14807.215,14807.215,15148.858,1443.029,0.000,14382.808,765.772,0.000,0.000,0.000
297,864.891,14939.088,14939.088,15235.628,1428.093,0.000,14428.469,806.960,0.000,0.000,0.000
298,867.947,15486.536,15486.536,15170.467,1435.546,0.000,14314.590,855.738,0.000,0.000,0.000
299,871.003,15045.196,15045.196,14935.275,1442.999,0.000,14025.968,909.211,0.000,0.000,0.000
300,874.059,15192.855,15192.855,14542.733,1450.452,0.000,13577.083,965.586,0.000,0.000,0.000
301,877.115,14738.473,14738.473,14012.712,1457.905,0.000,12989.813,1022.855,0.000,0.000,0.000
302,880.172,14333.088,14333.088,13370.553,1465.358,0.000,12291.679,1078.846,0.000,0.000,0.000
303,883.228,13763.536,13763.536,12645.031,1472.811,0.000,11513.716,1131.297,0.000,0.000,0.000
304,886.285,12861.281,12861.281,11866.202,1480.264,0.000,10688.210,1177.981,0.000,0.000,0.000
305,889.342,12131.514,12131.514,11063.367,1487.717,0.000,9846.524,1216.837,0.000,0.000,0.000
306,892.400,11337.001,11337.001,10263.332,1495.170,0.000,9017.203,1246.125,0.000,0.000,0.000
307,895.457,10335.237,10335.237,9489.090,1502.622,0.000,8224.528,1264.559,0.000,0.000,0.000
308,898.515,9663.344,9663.344,8759.000,1510.075,0.000,7487.583,1271.416,0.000,0.000,0.000
309,901.573,8671.726,8671.726,8086.464,1517.528,0.000,6819.860,1266.603,0.000,0.000,0.000
310,904.631,8059.514,8059.514,7480.037,1524.981,0.000,6229.361,1250.676,0.000,0.000,0.000
311,907.690,7413.344,7413.344,6943.895,1532.434,0.000,5719.097,1224.798,0.000,0.000,0.000
312,910.748,6793.706,6793.706,6478.528,1539.887,0.000,5287.879,1190.650,0.000,0.000,0.000
313,913.807,6361.833,6361.833,6081.553,1547.340,0.000,4931.265,1150.288,0.000,0.000,0.000
314,916.866,5857.492,5857.492,5748.529,1554.793,0.000,4642.547,1105.982,0.000,0.000,0.000
315,919.925,5542.578,5542.578,5473.709,1562.246,0.000,4413.682,1060.027,0.000,0.000,0.000
316,922.984,5076.621,5076.621,5211.585,1530.621,0.000,4199.138,1012.447,0.000,0.000,0.000
317,926.044,4841.706,4841.706,4994.607,1498.996,0.000,4027.378,967.228,0.000,0.000,0.000
318,929.104,4598.981,4598.981,4816.281,1467.370,0.000,3890.491,925.789,0.000,0.000,0.000
319,932.163,4439.748,4439.748,4670.462,1435.745,0.000,3781.408,889.054,0.000,0.000,0.000
320,935.223,4238.152,4238.152,4551.468,1404.120,0.000,3694.038,857.430,0.000,0.000,0.000
321,938.284,4326.940,4326.940,4454.128,1372.495,0.000,3623.298,830.831,0.000,0.000,0.000
322,941.344,4130.174,4130.174,4373.798,1340.870,0.000,3565.057,808.741,0.000,0.000,0.000
323,944.404,4282.792,4282.792,4306.350,1309.244,0.000,3516.036,790.314,0.000,0.000,0.000
324,947.465,4127.495,4127.495,4248.171,1277.619,0.000,3473.684,774.488,0.000,0.000,0.000
325,950.526,3867.813,3867.813,4196.158,1245.994,0.000,3436.050,760.108,0.000,0.000,0.000
326,953.587,3938.599,3938.599,4147.717,1214.369,0.000,3401.669,746.048,0.000,0.000,0.000
327,956.648,3941.770,3941.770,4100.764,1182.743,0.000,3369.456,731.308,0.000,0.000,0.000
328,959.709,3992.088,3992.088,4053.722,1151.118,0.000,3338.623,715.099,0.000,0.000,0.000
329,962.771,3916.920,3916.920,4005.499,1119.493,0.000,3308.608,696.891,0.000,0.000,0.000
330,965.832,3876.239,3876.239,3955.456,1087.868,0.000,3279.024,676.433,0.000,0.000,0.000
331,968.894,3962.536,3962.536,3903.362,1056.243,0.000,3249.615,653.747,0.000,0.000,0.000
332,971.956,3832.495,3832.495,3849.325,1024.617,0.000,3220.228,629.097,0.000,0.000,0.000
333,975.018,3774.239,3774.239,3793.719,992.992,0.000,3190.780,602.939,0.000,0.000,0.000
334,978.080,3819.366,3819.366,3747.288,971.547,0.000,3170.912,576.376,0.000,0.000,0.000
335,981.142,3807.813,3807.813,3700.522,950.101,0.000,3150.965,549.557,0.000,0.000,0.000
336,984.204,3727.346,3727.346,3654.132,928.656,0.000,3130.971,523.161,0.000,0.000,0.000
337,987.267,3723.324,3723.324,3608.807,907.211,0.000,3110.971,497.837,0.000,0.000,0.000
338,990.329,3535.857,3535.857,3565.177,885.765,0.000,3091.014,474.163,0.000,0.000,0.000
339,993.392,3598.687,3598.687,3523.781,864.320,0.000,3071.153,452.628,0.000,0.000,0.000
340,996.455,3633.049,3633.049,3485.066,842.875,0.000,3051.442,433.624,0.000,0.000,0.000
341,999.518,3557.431,3557.431,3449.392,821.429,0.000,3031.941,417.451,0.000,0.000,0.000
342,1002.581,3469.475,3469.475,3417.047,799.984,0.000,3012.714,404.332,0.000,0.000,0.000
343,1005.644,3660.750,3660.750,3388.275,778.539,0.000,2993.836,394.439,0.000,0.000,0.000
344,1008.707,3457.945,3457.945,3363.305,757.093,0.000,2975.393,387.913,0.000,0.000,0.000
345,1011.770,3253.135,3253.135,3342.377,735.648,0.000,2957.483,384.893,0.000,0.000,0.000
346,1014.834,3394.624,3394.624,3325.762,714.203,0.000,2940.221,385.540,0.000,0.000,0.000
347,1017.897,3504.920,3504.920,3313.778,692.757,0.000,2923.731,390.047,0.000,0.000,0.000
348,1020.961,3344.431,3344.431,3306.797,671.312,0.000,2908.147,398.651,0.000,0.000,0.000
349,1024.025,3431.006,3431.006,3305.235,649.867,0.000,2893.609,411.626,0.000,0.000,0.000
350,1027.089,3468.901,3468.901,3309.537,628.421,0.000,2880.262,429.275,0.000,0.000,0.000
351,1030.152,3278.624,3278.624,3320.151,606.976,0.000,2868.248,451.903,0.000,0.000,0.000
352,1033.216,3354.986,3354.986,3337.493,585.531,0.000,2857.708,479.785,0.000,0.000,0.000
353,1036.280,3395.327,3395.327,3375.171,577.355,0.000,2861.406,513.765,0.000,0.000,0.000
354,1039.345,3427.156,3427.156,3420.136,569.178,0.000,2866.842,553.295,0.000,0.000,0.000
355,1042.409,3426.242,3426.242,3472.442,561.002,0.000,2874.134,598.309,0.000,0.000,0.000
356,1045.473,3468.220,3468.220,3531.929,552.826,0.000,2883.389,648.541,0.000,0.000,0.000
357,1048.537,3551.731,3551.731,3598.189,544.650,0.000,2894.701,703.488,0.000,0.000,0.000
358,1051.602,3581.835,3581.835,3670.534,536.474,0.000,2908.145,762.389,0.000,0.000,0.000
359,1054.666,3670.604,3670.604,3747.985,528.298,0.000,2923.771,824.213,0.000,0.000,0.000
360,1057.731,3675.942,3675.942,3829.266,520.122,0.000,2941.595,887.671,0.000,0.000,0.000
361,1060.795,3776.794,3776.794,3912.830,511.946,0.000,2961.584,951.247,0.000,0.000,0.000
362,1063.860,3721.327,3721.327,3996.888,503.770,0.000,2983.643,1013.246,0.000,0.000,0.000
363,1066.925,3981.857,3981.857,4079.467,495.594,0.000,3007.601,1071.866,0.000,0.000,0.000
364,1069.989,4039.220,4039.220,4158.477,487.418,0.000,3033.194,1125.283,0.000,0.000,0.000
365,1073.054,4076.624,4076.624,4231.794,479.242,0.000,3060.053,1171.741,0.000,0.000,0.000
366,1076.119,4164.560,4164.560,4297.351,471.066,0.000,3087.696,1209.655,0.000,0.000,0.000
367,1079.184,4074.283,4074.283,4353.223,462.890,0.000,3115.529,1237.694,0.000,0.000,0.000
368,1082.249,4205.879,4205.879,4397.719,454.714,0.000,3142.853,1254.866,0.000,0.000,0.000
369,1085.314,4253.349,4253.349,4429.459,446.538,0.000,3168.882,1260.577,0.000,0.000,0.000
370,1088.379,4461.453,4461.453,4447.434,438.361,0.000,3192.770,1254.663,0.000,0.000,0.000
371,1091.444,4353.434,4353.434,4451.053,430.185,0.000,3213.652,1237.401,0.000,0.000,0.000
372,1094.509,4399.113,4399.113,4440.165,422.009,0.000,3230.679,1209.486,0.000,0.000,0.000
373,1097.574,4428.412,4428.412,4439.530,438.303,0.000,3266.529,1173.001,0.000,0.000,0.000
374,1100.639,4533.220,4533.220,4425.386,454.597,0.000,3297.100,1128.285,0.000,0.000,0.000
375,1103.704,4473.750,4473.750,4398.821,470.891,0.000,3321.883,1076.938,0.000,0.000,0.000
376,1106.769,4562.519,4562.519,4361.245,487.185,0.000,3340.558,1020.687,0.000,0.000,0.000
377,1109.834,4566.198,4566.198,4314.320,503.479,0.000,3353.021,961.298,0.000,0.000,0.000
378,1112.899,4279.327,4279.327,4259.882,519.772,0.000,3359.396,900.486,0.000,0.000,0.000
379,1115.965,4352.645,4352.645,4199.865,536.066,0.000,3360.028,839.837,0.000,0.000,0.000
380,1119.030,4321.860,4321.860,4136.218,552.360,0.000,3355.466,780.752,0.000,0.000,0.000
381,1122.095,4164.349,4164.349,4070.833,568.654,0.000,3346.432,724.401,0.000,0.000,0.000
382,1125.160,4085.431,4085.431,4005.482,584.948,0.000,3333.782,671.701,0.000,0.000,0.000
383,1128.225,4257.582,4257.582,3941.766,601.242,0.000,3318.453,623.312,0.000,0.000,0.000
384,1131.291,4170.030,4170.030,3881.067,617.535,0.000,3301.420,579.647,0.000,0.000,0.000
385,1134.356,4057.305,4057.305,3824.529,633.829,0.000,3283.636,540.893,0.000,0.000,0.000
386,1137.421,4075.901,4075.901,3773.040,650.123,0.000,3265.996,507.044,0.000,0.000,0.000
387,1140.486,4114.626,4114.626,3727.231,666.417,0.000,3249.292,477.939,0.000,0.000,0.000
388,1143.551,3818.497,3818.497,3687.488,682.711,0.000,3234.190,453.298,0.000,0.000,0.000
389,1146.617,3824.178,3824.178,3653.969,699.005,0.000,3221.210,432.759,0.000,0.000,0.000
390,1149.682,3867.456,3867.456,3626.632,715.298,0.000,3210.721,415.911,0.000,0.000,0.000
391,1152.747,3625.178,3625.178,3605.268,731.592,0.000,3202.944,402.324,0.000,0.000,0.000
392,1155.812,3569.093,3569.093,3589.537,747.886,0.000,3197.967,391.570,0.000,0.000,0.000
393,1158.877,3678.327,3678.327,3579.001,764.180,0.000,3195.762,383.239,0.000,0.000,0.000
394,1161.942,3332.945,3332.945,3527.733,735.046,0.000,3152.438,375.295,0.000,0.000,0.000
395,1165.007,3447.030,3447.030,3480.633,705.911,0.000,3111.566,369.067,0.000,0.000,0.000
396,1168.072,3262.414,3262.414,3437.169,676.777,0.000,3072.913,364.256,0.000,0.000,0.000
397,1171.137,3259.563,3259.563,3396.831,647.643,0.000,3036.227,360.604,0.000,0.000,0.000
398,1174.202,3262.244,3262.244,3359.145,618.508,0.000,3001.251,357.895,0.000,0.000,0.000
399,1177.267,3157.222,3157.222,3323.684,589.374,0.000,2967.740,355.944,0.000,0.000,0.000
400,1180.332,3129.222,3129.222,3290.074,560.240,0.000,2935.472,354.602,0.000,0.000,0.000
401,1183.397,3066.733,3066.733,3257.994,531.105,0.000,2904.247,353.747,0.000,0.000,0.000
402,1186.462,3171.903,3171.903,3227.173,501.971,0.000,2873.893,353.279,0.000,0.000,0.000
403,1189.527,3071.862,3071.862,3197.384,472.837,0.000,2844.265,353.119,0.000,0.000,0.000
404,1192.592,3067.307,3067.307,3168.435,443.702,0.000,2815.233,353.202,0.000,0.000,0.000
405,1195.656,3047.755,3047.755,3140.164,414.568,0.000,2786.687,353.477,0.000,0.000,0.000
406,1198.721,3039.307,3039.307,3112.426,385.434,0.000,2758.524,353.902,0.000,0.000,0.000
407,1201.786,2991.032,2991.032,3085.087,356.299,0.000,2730.645,354.442,0.000,0.000,0.000
408,1204.850,3032.755,3032.755,3058.022,327.165,0.000,2702.953,355.070,0.000,0.000,0.000
409,1207.915,2882.480,2882.480,3031.108,298.031,0.000,2675.347,355.760,0.000,0.000,0.000
410,1210.979,3077.820,3077.820,3004.222,268.897,0.000,2647.728,356.493,0.000,0.000,0.000
411,1214.044,2936.139,2936.139,2977.243,239.762,0.000,2619.992,357.251,0.000,0.000,0.000
412,1217.108,3038.584,3038.584,2950.053,210.628,0.000,2592.038,358.015,0.000,0.000,0.000
413,1220.172,3042.713,3042.713,2922.543,181.494,0.000,2563.770,358.773,0.000,0.000,0.000
414,1223.236,3014.692,3014.692,2894.612,152.359,0.000,2535.101,359.511,0.000,0.000,0.000
415,1226.301,2986.181,2986.181,2901.082,158.133,0.000,2539.670,361.412,0.000,0.000,0.000
416,1229.365,2990.799,2990.799,2906.979,163.907,0.000,2543.716,363.263,0.000,0.000,0.000
417,1232.429,2957.480,2957.480,2912.257,169.680,0.000,2547.205,365.053,0.000,0.000,0.000
418,1235.493,2848.991,2848.991,2916.899,175.454,0.000,2550.126,366.774,0.000,0.000,0.000
419,1238.556,2964.906,2964.906,2920.913,181.227,0.000,2552.494,368.419,0.000,0.000,0.000
420,1241.620,3001.095,3001.095,2924.334,187.001,0.000,2554.351,369.983,0.000,0.000,0.000
421,1244.684,2966.458,2966.458,2927.226,192.775,0.000,2555.764,371.462,0.000,0.000,0.000
422,1247.748,2890.565,2890.565,2929.677,198.548,0.000,2556.826,372.851,0.000,0.000,0.000
423,1250.811,2833.117,2833.117,2931.800,204.322,0.000,2557.651,374.149,0.000,0.000,0.000
424,1253.875,3012.331,3012.331,2933.728,210.096,0.000,2558.374,375.354,0.000,0.000,0.000
425,1256.938,2927.331,2927.331,2935.609,215.869,0.000,2559.142,376.467,0.000,0.000,0.000
426,1260.001,2987.054,2987.054,2937.605,221.643,0.000,2560.119,377.486,0.000,0.000,0.000
427,1263.064,2930.076,2930.076,2939.884,227.416,0.000,2561.471,378.413,0.000,0.000,0.000
428,1266.128,3110.268,3110.268,2942.620,233.190,0.000,2563.370,379.250,0.000,0.000,0.000
429,1269.191,3026.587,3026.587,2945.981,238.964,0.000,2565.983,379.998,0.000,0.000,0.000
430,1272.253,3044.034,3044.034,2950.132,244.737,0.000,2569.473,380.659,0.000,0.000,0.000
431,1275.316,2932.246,2932.246,2955.225,250.511,0.000,2573.989,381.235,0.000,0.000,0.000
432,1278.379,2961.417,2961.417,2961.395,256.285,0.000,2579.665,381.731,0.000,0.000,0.000
433,1281.442,2913.609,2913.609,2968.758,262.058,0.000,2586.612,382.147,0.000,0.000,0.000
434,1284.504,3050.631,3050.631,2977.403,267.832,0.000,2594.916,382.487,0.000,0.000,0.000
435,1287.566,2988.246,2988.246,2987.389,273.606,0.000,2604.633,382.755,0.000,0.000,0.000
436,1290.629,2981.139,2981.139,2998.741,279.379,0.000,2615.787,382.954,0.000,0.000,0.000
437,1293.691,2990.353,2990.353,2997.934,271.637,0.000,2615.274,382.660,0.000,0.000,0.000
438,1296.753,2952.823,2952.823,2998.435,263.894,0.000,2616.128,382.307,0.000,0.000,0.000
439,1299.815,3085.397,3085.397,3000.157,256.151,0.000,2618.260,381.897,0.000,0.000,0.000
440,1302.877,2971.543,2971.543,3002.973,248.408,0.000,2621.541,381.432,0.000,0.000,0.000
441,1305.938,2981.864,2981.864,3006.721,240.666,0.000,2625.808,380.914,0.000,0.000,0.000
442,1309.000,3081.205,3081.205,3011.207,232.923,0.000,2630.863,380.343,0.000,0.000,0.000
443,1312.061,2945.438,2945.438,3016.206,225.180,0.000,2636.485,379.720,0.000,0.000,0.000
444,1315.123,2948.672,2948.672,3021.474,217.438,0.000,2642.430,379.044,0.000,0.000,0.000
445,1318.184,3052.268,3052.268,3026.753,209.695,0.000,2648.442,378.311,0.000,0.000,0.000
446,1321.245,3002.141,3002.141,3031.780,201.952,0.000,2654.262,377.518,0.000,0.000,0.000
447,1324.306,2944.864,2944.864,3036.292,194.210,0.000,2659.635,376.657,0.000,0.000,0.000
448,1327.367,3002.864,3002.864,3040.041,186.467,0.000,2664.322,375.720,0.000,0.000,0.000
449,1330.428,2995.652,2995.652,3042.797,178.724,0.000,2668.103,374.694,0.000,0.000,0.000
450,1333.488,3047.652,3047.652,3044.356,170.982,0.000,2670.790,373.566,0.000,0.000,0.000
451,1336.549,2879.567,2879.567,3044.549,163.239,0.000,2672.231,372.318,0.000,0.000,0.000
452,1339.609,3054.056,3054.056,3043.241,155.496,0.000,2672.312,370.929,0.000,0.000,0.000
453,1342.669,3010.823,3010.823,3040.340,147.754,0.000,2670.964,369.376,0.000,0.000,0.000
454,1345.729,2959.141,2959.141,3035.793,140.011,0.000,2668.162,367.631,0.000,0.000,0.000
455,1348.789,3045.842,3045.842,3029.590,132.268,0.000,2663.923,365.666,0.000,0.000,0.000
456,1351.849,2784.672,2784.672,3021.755,124.526,0.000,2658.306,363.449,0.000,0.000,0.000
457,1354.908,3100.609,3100.609,3012.352,116.783,0.000,2651.405,360.947,0.000,0.000,0.000
458,1357.968,3023.249,3023.249,3001.472,109.040,0.000,2643.346,358.125,0.000,0.000,0.000
459,1361.027,3008.927,3008.927,2989.233,101.298,0.000,2634.282,354.950,0.000,0.000,0.000
460,1364.086,2999.949,2999.949,2986.159,103.941,0.000,2634.475,351.685,0.000,0.000,0.000
461,1367.145,2956.290,2956.290,2982.016,106.585,0.000,2634.017,348.000,0.000,0.000,0.000
462,1370.204,3067.290,3067.290,2976.964,109.229,0.000,2633.096,343.869,0.000,0.000,0.000
463,1373.263,3106.631,3106.631,2971.167,111.872,0.000,2631.897,339.270,0.000,0.000,0.000
464,1376.321,2933.735,2933.735,2964.786,114.516,0.000,2630.599,334.187,0.000,0.000,0.000
465,1379.380,2862.565,2862.565,2957.977,117.160,0.000,2629.367,328.610,0.000,0.000,0.000
466,1382.438,2994.906,2994.906,2950.888,119.803,0.000,2628.349,322.539,0.000,0.000,0.000
467,1385.496,2986.438,2986.438,2943.654,122.447,0.000,2627.672,315.981,0.000,0.000,0.000
468,1388.554,2961.331,2961.331,2936.396,125.090,0.000,2627.442,308.954,0.000,0.000,0.000
469,1391.611,2916.672,2916.672,2929.222,127.734,0.000,2627.739,301.483,0.000,0.000,0.000
470,1394.669,3046.373,3046.373,2922.225,130.378,0.000,2628.619,293.606,0.000,0.000,0.000
471,1397.726,2978.565,2978.565,2915.484,133.021,0.000,2630.115,285.369,0.000,0.000,0.000
472,1400.784,2987.331,2987.331,2909.062,135.665,0.000,2632.235,276.826,0.000,0.000,0.000
473,1403.841,2899.713,2899.713,2903.013,138.309,0.000,2634.970,268.043,0.000,0.000,0.000
474,1406.897,2987.436,2987.436,2897.380,140.952,0.000,2638.289,259.091,0.000,0.000,0.000
475,1409.954,2910.881,2910.881,2892.197,143.596,0.000,2642.149,250.049,0.000,0.000,0.000
476,1413.011,2926.711,2926.711,2887.494,146.240,0.000,2646.494,241.000,0.000,0.000,0.000
477,1416.067,2899.925,2899.925,2883.296,148.883,0.000,2651.261,232.035,0.000,0.000,0.000
478,1419.123,2920.285,2920.285,2879.627,151.527,0.000,2656.381,223.246,0.000,0.000,0.000
479,1422.179,2826.497,2826.497,2876.513,154.171,0.000,2661.780,214.732,0.000,0.000,0.000
480,1425.235,2856.519,2856.519,2873.981,156.814,0.000,2667.389,206.592,0.000,0.000,0.000
481,1428.291,2826.283,2826.283,2872.065,159.458,0.000,2673.139,198.926,0.000,0.000,0.000
482,1431.346,2929.645,2929.645,2870.803,162.102,0.000,2678.965,191.838,0.000,0.000,0.000
483,1434.401,2893.091,2893.091,2870.239,164.745,0.000,2684.808,185.431,0.000,0.000,0.000
484,1437.456,2900.602,2900.602,2870.017,166.981,0.000,2690.219,179.798,0.000,0.000,0.000
485,1440.511,2819.217,2819.217,2870.602,169.217,0.000,2695.550,175.053,0.000,0.000,0.000
486,1443.566,2795.069,2795.069,2872.059,171.452,0.000,2700.763,171.296,0.000,0.000,0.000
487,1446.620,2939.429,2939.429,2874.456,173.688,0.000,2705.828,168.628,0.000,0.000,0.000
488,1449.675,2842.877,2842.877,2877.861,175.924,0.000,2710.721,167.140,0.000,0.000,0.000
489,1452.729,2798.728,2798.728,2882.348,178.159,0.000,2715.427,166.921,0.000,0.000,0.000
490,1455.783,2910.110,2910.110,2887.984,180.395,0.000,2719.938,168.046,0.000,0.000,0.000
491,1458.836,2822.451,2822.451,2894.834,182.631,0.000,2724.255,170.579,0.000,0.000,0.000
492,1461.890,2880.091,2880.091,2902.955,184.866,0.000,2728.387,174.568,0.000,0.000,0.000
493,1464.943,2878.665,2878.665,2912.393,187.102,0.000,2732.354,180.039,0.000,0.000,0.000
494,1467.996,2879.176,2879.176,2923.184,189.338,0.000,2736.192,186.992,0.000,0.000,0.000
495,1471.049,2954.728,2954.728,2935.350,191.574,0.000,2739.949,195.401,0.000,0.000,0.000
496,1474.102,2933.685,2933.685,2948.899,193.809,0.000,2743.694,205.205,0.000,0.000,0.000
497,1477.154,2973.410,2973.410,2963.826,196.045,0.000,2747.518,216.307,0.000,0.000,0.000
498,1480.206,2942.560,2942.560,2980.115,198.281,0.000,2751.540,228.575,0.000,0.000,0.000
499,1483.259,2948.349,2948.349,2997.746,200.516,0.000,2755.908,241.837,0.000,0.000,0.000
500,1486.310,3099.519,3099.519,3016.695,202.752,0.000,2760.810,255.884,0.000,0.000,0.000
501,1489.362,2974.582,2974.582,3036.945,204.988,0.000,2766.473,270.473,0.000,0.000,0.000
502,1492.413,2940.840,2940.840,3058.498,207.223,0.000,2773.168,285.330,0.000,0.000,0.000
503,1495.465,3108.860,3108.860,3081.380,209.459,0.000,2781.220,300.160,0.000,0.000,0.000
504,1498.516,3062.288,3062.288,3105.655,211.695,0.000,2791.004,314.651,0.000,0.000,0.000
505,1501.566,3024.650,3024.650,3131.441,213.931,0.000,2802.952,328.489,0.000,0.000,0.000
506,1504.617,3140.884,3140.884,3158.919,216.166,0.000,2817.555,341.364,0.000,0.000,0.000
507,1507.667,3242.183,3242.183,3188.345,218.402,0.000,2835.355,352.990,0.000,0.000,0.000
508,1510.718,3151.268,3151.268,3209.088,209.666,0.000,2846.245,362.843,0.000,0.000,0.000
509,1513.767,3286.397,3286.397,3232.554,200.930,0.000,2861.571,370.983,0.000,0.000,0.000
510,1516.817,3347.631,3347.631,3259.273,192.194,0.000,2882.016,377.257,0.000,0.000,0.000
511,1519.867,3307.312,3307.312,3289.866,183.458,0.000,2908.284,381.582,0.000,0.000,0.000
512,1522.916,3447.866,3447.866,3325.043,174.722,0.000,2941.093,383.950,0.000,0.000,0.000
513,1525.965,3498.100,3498.100,3365.585,165.985,0.000,2981.147,384.438,0.000,0.000,0.000
514,1529.014,3429.463,3429.463,3412.326,157.249,0.000,3029.115,383.211,0.000,0.000,0.000
515,1532.062,3452.292,3452.292,3466.127,148.513,0.000,3085.604,380.523,0.000,0.000,0.000
516,1535.110,3661.995,3661.995,3527.845,139.777,0.000,3151.130,376.715,0.000,0.000,0.000
517,1538.159,3719.506,3719.506,3598.291,131.041,0.000,3226.085,372.206,0.000,0.000,0.000
518,1541.206,3771.443,3771.443,3678.193,122.305,0.000,3310.701,367.492,0.000,0.000,0.000
519,1544.254,3934.762,3934.762,3768.153,113.569,0.000,3405.025,363.128,0.000,0.000,0.000
520,1547.301,3859.591,3859.591,3868.596,104.833,0.000,3508.881,359.715,0.000,0.000,0.000
521,1550.349,3985.358,3985.358,3979.738,96.097,0.000,3621.850,357.888,0.000,0.000,0.000
522,1553.396,4119.677,4119.677,4101.539,87.361,0.000,3743.244,358.295,0.000,0.000,0.000
523,1556.442,4150.166,4150.166,4233.674,78.625,0.000,3872.099,361.575,0.000,0.000,0.000
524,1559.489,4198.784,4198.784,4375.512,69.889,0.000,4007.167,368.344,0.000,0.000,0.000
525,1562.535,4427.550,4427.550,4526.097,61.153,0.000,4146.926,379.171,0.000,0.000,0.000
526,1565.581,4464.273,4464.273,4684.149,52.416,0.000,4289.595,394.555,0.000,0.000,0.000
527,1568.627,4702.762,4702.762,4848.076,43.680,0.000,4433.167,414.908,0.000,0.000,0.000
528,1571.672,4595.358,4595.358,5015.991,34.944,0.000,4575.454,440.537,0.000,0.000,0.000
529,1574.717,4979.102,4979.102,5185.756,26.208,0.000,4714.133,471.623,0.000,0.000,0.000
530,1577.762,4986.762,4986.762,5355.021,17.472,0.000,4846.815,508.206,0.000,0.000,0.000
531,1580.807,5104.591,5104.591,5521.285,8.736,0.000,4971.110,550.175,0.000,0.000,0.000
532,1583.852,5378.869,5378.869,5681.962,0.000,0.000,5084.704,597.258,0.000,0.000,0.000
533,1586.896,5424.358,5424.358,5864.122,20.938,0.000,5214.506,649.616,0.000,0.000,0.000
