ch,keV,net,fit,model,continuum_raw,Na-22,Ann-511
401,1160.266,510.889,510.889,440.266,242.300,440.266,0.000
402,1163.208,478.767,478.767,443.459,243.998,443.459,0.000
403,1166.150,506.556,506.556,450.196,245.696,450.196,0.000
404,1169.093,563.722,563.722,461.477,247.393,461.477,0.000
405,1172.035,535.622,535.622,478.572,249.091,478.572,0.000
406,1174.978,617.656,617.656,503.069,250.789,503.069,0.000
407,1177.921,630.056,630.056,536.913,252.487,536.913,0.000
408,1180.864,747.878,747.878,732.919,404.667,732.919,0.000
409,1183.807,886.644,886.644,943.345,556.846,943.345,0.000
410,1186.750,980.667,980.667,1171.340,709.026,1171.340,0.000
411,1189.693,1143.800,1143.800,1420.429,861.206,1420.429,0.000
412,1192.637,1349.700,1349.700,1694.451,1013.385,1694.451,0.000
413,1195.580,1544.344,1544.344,1997.459,1165.565,1997.459,0.000
414,1198.524,1883.956,1883.956,2333.572,1317.744,2333.572,0.000
415,1201.468,2188.822,2188.822,2706.779,1469.924,2706.779,0.000
416,1204.412,2544.000,2544.000,3120.704,1622.104,3120.704,0.000
417,1207.356,3117.956,3117.956,3578.328,1774.283,3578.328,0.000
418,1210.300,3572.178,3572.178,4081.687,1926.463,4081.687,0.000
419,1213.244,4133.156,4133.156,4631.555,2078.642,4631.555,0.000
420,1216.188,4775.011,4775.011,5227.141,2230.822,5227.141,0.000
421,1219.133,5602.000,5602.000,5865.820,2383.002,5865.820,0.000
422,1222.077,6375.078,6375.078,6542.925,2535.181,6542.925,0.000
423,1225.022,7207.311,7207.311,7251.626,2687.361,7251.626,0.000
424,1227.966,8161.189,8161.189,7982.924,2839.540,7982.924,0.000
425,1230.911,8979.311,8979.311,8725.771,2991.720,8725.771,0.000
426,1233.856,9833.156,9833.156,9467.330,3143.900,9467.330,0.000
427,1236.801,10506.078,10506.078,10193.383,3296.079,10193.383,0.000
428,1239.746,11207.244,11207.244,10888.849,3448.259,10888.849,0.000
429,1242.691,11923.144,11923.144,11222.042,3284.056,11222.042,0.000
430,1245.637,12464.044,12464.044,11494.510,3119.853,11494.510,0.000
431,1248.582,13112.244,13112.244,11692.615,2955.650,11692.615,0.000
432,1251.527,13042.422,13042.422,11804.618,2791.448,11804.618,0.000
433,1254.473,13041.400,13041.400,11821.299,2627.245,11821.299,0.000
434,1257.418,13334.078,13334.078,11736.465,2463.042,11736.465,0.000
435,1260.364,12848.344,12848.344,11547.298,2298.839,11547.298,0.000
436,1263.310,12563.400,12563.400,11254.510,2134.636,11254.510,0.000
437,1266.256,11736.456,11736.456,10862.312,1970.434,10862.312,0.000
438,1269.201,11144.544,11144.544,10378.174,1806.231,10378.174,0.000
439,1272.147,10243.244,10243.244,9812.415,1642.028,9812.415,0.000
440,1275.093,9496.544,9496.544,9177.645,1477.825,9177.645,0.000
441,1278.039,8520.533,8520.533,8488.106,1313.622,8488.106,0.000
442,1280.986,7705.378,7705.378,7758.952,1149.420,7758.952,0.000
443,1283.932,6757.644,6757.644,7005.529,985.217,7005.529,0.000
444,1286.878,6082.522,6082.522,6242.696,821.014,6242.696,0.000
445,1289.825,5181.422,5181.422,5484.223,656.811,5484.223,0.000
446,1292.771,4243.500,4243.500,4742.315,492.608,4742.315,0.000
447,1295.717,3673.633,3673.633,4027.255,328.406,4027.255,0.000
448,1298.664,3089.700,3089.700,3347.204,164.203,3347.204,0.000
449,1301.611,2457.322,2457.322,2708.125,0.000,2708.125,0.000
450,1304.557,2050.644,2050.644,2290.411,12.370,2290.411,0.000
451,1307.504,1687.378,1687.378,1919.328,24.740,1919.328,0.000
452,1310.451,1345.422,1345.422,1594.969,37.111,1594.969,0.000
453,1313.398,1077.611,1077.611,1315.968,49.481,1315.968,0.000
454,1316.344,922.811,922.811,1079.816,61.851,1079.816,0.000
455,1319.291,723.467,723.467,883.175,74.221,883.175,0.000
456,1322.238,611.711,611.711,722.176,86.591,722.176,0.000
457,1325.185,525.544,525.544,592.682,98.961,592.682,0.000
458,1328.133,452.444,452.444,490.513,111.332,490.513,0.000
459,1331.080,392.656,392.656,411.622,123.702,411.622,0.000
460,1334.027,322.378,322.378,352.221,136.072,352.221,0.000
461,1336.974,321.267,321.267,308.875,148.442,308.875,0.000
462,1339.921,307.344,307.344,278.543,160.812,278.543,0.000
463,1342.868,286.422,286.422,258.600,173.182,258.600,0.000
464,1345.816,282.478,282.478,246.824,185.553,246.824,0.000
465,1348.763,289.456,289.456,241.376,197.923,241.376,0.000
466,1351.711,270.556,270.556,240.762,210.293,240.762,0.000
467,1354.658,278.311,278.311,243.785,222.663,243.785,0.000
468,1357.605,271.411,271.411,249.510,235.033,249.510,0.000
469,1360.553,278.389,278.389,257.214,247.403,257.214,0.000
470,1363.500,267.344,267.344,266.346,259.774,266.346,0.000
471,1366.448,260.089,260.089,276.497,272.144,276.497,0.000
472,1369.395,269.100,269.100,278.078,275.226,278.078,0.000
473,1372.343,275.078,275.078,280.155,278.309,280.155,0.000
474,1375.291,323.911,323.911,282.574,281.392,282.574,0.000
475,1378.238,265.122,265.122,285.222,284.475,285.222,0.000
476,1381.186,269.944,269.944,288.025,287.557,288.025,0.000
477,1384.134,282.722,282.722,290.929,290.640,290.929,0.000
478,1387.081,294.767,294.767,293.900,293.723,293.900,0.000
479,1390.029,291.889,291.889,296.912,296.805,296.912,0.000
480,1392.977,280.600,280.600,299.952,299.888,299.952,0.000
481,1395.924,309.422,309.422,303.008,302.971,303.008,0.000
482,1398.872,291.367,291.367,306.075,306.053,306.075,0.000
483,1401.820,256.111,256.111,309.149,309.136,309.149,0.000
484,1404.767,304.856,304.856,312.226,312.219,312.226,0.000
485,1407.715,295.689,295.689,315.305,315.301,315.305,0.000
486,1410.663,297.944,297.944,318.386,318.384,318.386,0.000
487,1413.611,295.511,295.511,321.468,321.467,321.468,0.000
488,1416.558,298.700,298.700,324.550,324.549,324.550,0.000
489,1419.506,313.556,313.556,327.632,327.632,327.632,0.000
490,1422.454,331.433,331.433,330.715,330.715,330.715,0.000
491,1425.402,345.300,345.300,333.798,333.797,333.798,0.000
492,1428.349,361.533,361.533,336.880,336.880,336.880,0.000
493,1431.297,346.311,346.311,339.963,339.963,339.963,0.000
494,1434.245,339.433,339.433,343.046,343.046,343.046,0.000
495,1437.192,371.944,371.944,341.222,341.222,341.222,0.000
496,1440.140,330.722,330.722,339.399,339.399,339.399,0.000
497,1443.088,354.067,354.067,337.575,337.575,337.575,0.000
498,1446.035,327.711,327.711,335.752,335.752,335.752,0.000
499,1448.983,330.222,330.222,333.928,333.928,333.928,0.000
500,1451.931,353.356,353.356,332.105,332.105,332.105,0.000
501,1454.878,342.533,342.533,330.281,330.281,330.281,0.000
502,1457.826,329.422,329.422,328.458,328.458,328.458,0.000
503,1460.773,376.656,376.656,326.634,326.634,326.634,0.000
504,1463.721,344.944,344.944,324.811,324.811,324.811,0.000
505,1466.669,333.211,333.211,322.987,322.987,322.987,0.000
506,1469.616,342.144,342.144,321.164,321.164,321.164,0.000
507,1472.564,326.244,326.244,319.341,319.341,319.341,0.000
508,1475.511,345.100,345.100,317.517,317.517,317.517,0.000
509,1478.458,291.522,291.522,315.694,315.694,315.694,0.000
510,1481.406,347.856,347.856,313.870,313.870,313.870,0.000
511,1484.353,306.844,306.844,312.047,312.047,312.047,0.000
512,1487.300,291.978,291.978,310.223,310.223,310.223,0.000
513,1490.248,319.911,319.911,308.400,308.400,308.400,0.000
514,1493.195,303.044,303.044,306.576,306.576,306.576,0.000
515,1496.142,302.011,302.011,304.753,304.753,304.753,0.000
516,1499.089,309.244,309.244,302.929,302.929,302.929,0.000
517,1502.036,277.989,277.989,301.106,301.106,301.106,0.000
518,1504.983,267.122,267.122,295.465,295.465,295.465,0.000
519,1507.930,269.111,269.111,289.824,289.824,289.824,0.000
520,1510.877,290.156,290.156,284.183,284.183,284.183,0.000
521,1513.824,273.189,273.189,278.542,278.542,278.542,0.000
522,1516.771,274.244,274.244,272.901,272.901,272.901,0.000
523,1519.718,265.244,265.244,267.260,267.260,267.260,0.000
524,1522.665,254.311,254.311,261.619,261.619,261.619,0.000
525,1525.611,261.278,261.278,255.979,255.979,255.979,0.000
526,1528.558,263.067,263.067,250.338,250.338,250.338,0.000
527,1531.505,252.244,252.244,244.697,244.697,244.697,0.000
528,1534.451,227.344,227.344,239.056,239.056,239.056,0.000
529,1537.398,235.189,235.189,233.415,233.415,233.415,0.000
530,1540.344,222.322,222.322,227.774,227.774,227.774,0.000
531,1543.290,225.211,225.211,222.133,222.133,222.133,0.000
532,1546.237,229.356,229.356,216.492,216.492,216.492,0.000
533,1549.183,222.167,222.167,210.851,210.851,210.851,0.000
534,1552.129,201.200,201.200,205.210,205.210,205.210,0.000
535,1555.075,201.189,201.189,199.569,199.569,199.569,0.000
536,1558.021,196.278,196.278,193.928,193.928,193.928,0.000
537,1560.967,197.233,197.233,188.287,188.287,188.287,0.000
538,1563.913,187.200,187.200,182.646,182.646,182.646,0.000
539,1566.859,170.400,170.400,177.005,177.005,177.005,0.000
540,1569.804,192.256,192.256,171.364,171.364,171.364,0.000
541,1572.750,169.211,169.211,165.724,165.724,165.724,0.000
542,1575.696,176.233,176.233,161.524,161.524,161.524,0.000
543,1578.641,162.278,162.278,157.325,157.324,157.325,0.000
544,1581.586,172.222,172.222,153.125,153.125,153.125,0.000
545,1584.532,136.344,136.344,148.926,148.925,148.926,0.000
546,1587.477,146.200,146.200,144.726,144.726,144.726,0.000
547,1590.422,141.344,141.344,140.527,140.526,140.527,0.000
548,1593.367,136.367,136.367,136.328,136.327,136.328,0.000
549,1596.312,131.267,131.267,132.129,132.127,132.129,0.000
550,1599.257,124.478,124.478,127.930,127.928,127.930,0.000
551,1602.202,125.356,125.356,123.731,123.728,123.731,0.000
552,1605.146,111.322,111.322,119.533,119.529,119.533,0.000
553,1608.091,98.378,98.378,115.336,115.329,115.336,0.000
554,1611.035,98.378,98.378,111.140,111.130,111.140,0.000
555,1613.980,93.356,93.356,106.946,106.930,106.946,0.000
556,1616.924,113.367,113.367,102.754,102.731,102.754,0.000
557,1619.868,85.456,85.456,98.565,98.531,98.565,0.000
558,1622.812,94.356,94.356,94.381,94.331,94.381,0.000
559,1625.756,100.267,100.267,90.202,90.132,90.202,0.000
560,1628.700,64.344,64.344,86.033,85.932,86.033,0.000
561,1631.644,79.356,79.356,81.874,81.733,81.874,0.000
562,1634.587,76.267,76.267,77.732,77.533,77.732,0.000
563,1637.531,71.300,71.300,73.610,73.334,73.610,0.000
564,1640.474,75.322,75.322,69.515,69.134,69.515,0.000
565,1643.417,61.311,61.311,65.457,64.935,65.457,0.000
566,1646.361,68.433,68.433,61.445,60.735,61.445,0.000
567,1649.304,85.289,85.289,59.357,58.399,59.357,0.000
568,1652.247,65.400,65.400,57.347,56.063,57.347,0.000
569,1655.189,48.267,48.267,55.434,53.727,55.434,0.000
570,1658.132,62.467,62.467,53.644,51.391,53.644,0.000
571,1661.075,58.344,58.344,52.005,49.055,52.005,0.000
572,1664.017,47.478,47.478,50.554,46.719,50.554,0.000
573,1666.959,59.344,59.344,49.331,44.383,49.331,0.000
574,1669.902,49.311,49.311,48.383,42.047,48.383,0.000
575,1672.844,50.344,50.344,47.764,39.711,47.764,0.000
576,1675.786,53.300,53.300,47.533,37.375,47.533,0.000
577,1678.727,51.322,51.322,47.757,35.040,47.757,0.000
578,1681.669,63.178,63.178,48.506,32.704,48.506,0.000
579,1684.610,37.344,37.344,49.856,30.368,49.856,0.000
580,1687.552,59.378,59.378,51.887,28.032,51.887,0.000
581,1690.493,45.156,45.156,54.677,25.696,54.677,0.000
582,1693.434,53.400,53.400,58.305,23.360,58.305,0.000
583,1696.375,68.278,68.278,62.844,21.024,62.844,0.000
584,1699.316,64.156,64.156,68.361,18.688,68.361,0.000
585,1702.257,60.067,60.067,74.910,16.352,74.910,0.000
586,1705.197,70.011,70.011,82.532,14.016,82.532,0.000
587,1708.138,99.211,99.211,91.247,11.680,91.247,0.000
588,1711.078,99.289,99.289,101.051,9.344,101.051,0.000
589,1714.018,86.044,86.044,111.916,7.008,111.916,0.000
590,1716.958,101.222,101.222,123.782,4.672,123.782,0.000
591,1719.898,98.267,98.267,136.557,2.336,136.557,0.000
592,1722.837,104.089,104.089,150.117,0.000,150.117,0.000
593,1725.777,139.056,139.056,174.504,7.867,174.504,0.000
594,1728.716,152.211,152.211,199.324,15.734,199.324,0.000
595,1731.655,155.333,155.333,224.353,23.601,224.353,0.000
596,1734.594,171.156,171.156,249.341,31.468,249.341,0.000
597,1737.533,211.233,211.233,274.019,39.336,274.019,0.000
598,1740.472,261.178,261.178,298.100,47.203,298.100,0.000
599,1743.410,253.244,253.244,321.291,55.070,321.291,0.000
600,1746.348,272.244,272.244,343.302,62.937,343.302,0.000
601,1749.286,297.100,297.100,363.853,70.804,363.853,0.000
602,1752.224,316.500,316.500,382.683,78.671,382.683,0.000
603,1755.162,388.100,388.100,399.560,86.538,399.560,0.000
604,1758.100,351.422,351.422,414.290,94.405,414.290,0.000
605,1761.037,390.411,390.411,426.721,102.273,426.721,0.000
606,1763.975,419.511,419.511,436.753,110.140,436.753,0.000
607,1766.912,493.333,493.333,444.335,118.007,444.335,0.000
608,1769.849,501.244,501.244,449.476,125.874,449.476,0.000
609,1772.785,489.433,489.433,452.235,133.741,452.235,0.000
610,1775.722,501.422,501.422,452.727,141.608,452.727,0.000
611,1778.658,543.400,543.400,451.113,149.475,451.113,0.000
612,1781.595,520.378,520.378,447.596,157.342,447.596,0.000
613,1784.531,508.411,508.411,442.418,165.209,442.418,0.000
614,1787.466,521.456,521.456,435.842,173.077,435.842,0.000
615,1790.402,541.389,541.389,428.153,180.944,428.153,0.000
616,1793.338,560.600,560.600,419.643,188.811,419.643,0.000
617,1796.273,507.633,507.633,410.603,196.678,410.603,0.000
618,1799.208,507.511,507.511,401.316,204.545,401.316,0.000
619,1802.143,495.511,495.511,376.643,197.006,376.643,0.000
620,1805.077,445.456,445.456,352.234,189.468,352.234,0.000
621,1808.012,399.489,399.489,328.304,181.929,328.304,0.000
622,1810.946,362.544,362.544,305.039,174.391,305.039,0.000
623,1813.880,345.489,345.489,282.590,166.852,282.590,0.000
624,1816.814,318.400,318.400,261.075,159.313,261.075,0.000
625,1819.748,280.578,280.578,240.577,151.775,240.577,0.000
626,1822.681,260.544,260.544,221.149,144.236,221.149,0.000
627,1825.614,209.556,209.556,202.814,136.698,202.814,0.000
628,1828.547,181.411,181.411,185.569,129.159,185.569,0.000
629,1831.480,156.433,156.433,169.388,121.621,169.388,0.000
630,1834.413,154.600,154.600,154.228,114.082,154.228,0.000
631,1837.345,118.578,118.578,140.032,106.543,140.032,0.000
632,1840.277,100.500,100.500,126.730,99.005,126.730,0.000
633,1843.209,86.367,86.367,114.248,91.466,114.248,0.000
634,1846.141,74.389,74.389,102.508,83.928,102.508,0.000
635,1849.073,54.633,54.633,91.428,76.389,91.428,0.000
636,1852.004,37.711,37.711,80.933,68.850,80.933,0.000
637,1854.935,37.522,37.522,70.946,61.312,70.946,0.000
638,1857.866,31.644,31.644,61.397,53.773,61.397,0.000
639,1860.797,30.422,30.422,52.223,46.235,52.223,0.000
640,1863.727,14.567,14.567,43.364,38.696,43.364,0.000
641,1866.657,26.667,26.667,34.770,31.157,34.770,0.000
642,1869.587,16.711,16.711,26.393,23.619,26.393,0.000
643,1872.517,10.678,10.678,18.194,16.080,18.194,0.000
644,1875.446,11.611,11.611,10.141,8.542,10.141,0.000
645,1878.376,1.622,1.622,2.204,1.003,2.204,0.000
646,1881.305,4.622,4.622,2.075,1.180,2.075,0.000
647,1884.233,8.667,8.667,2.018,1.357,2.018,0.000
648,1887.162,7.622,7.622,2.019,1.533,2.019,0.000
649,1890.090,5.467,5.467,2.064,1.710,2.064,0.000
650,1893.018,4.667,4.667,2.143,1.887,2.143,0.000
651,1895.946,8.533,8.533,2.247,2.064,2.247,0.000
652,1898.874,8.444,8.444,2.371,2.241,2.371,0.000
653,1901.801,4.600,4.600,2.510,2.417,2.510,0.000
654,1904.728,2.622,2.622,2.659,2.594,2.659,0.000
655,1907.655,2.567,2.567,2.816,2.771,2.816,0.000
656,1910.581,4.567,4.567,2.979,2.948,2.979,0.000
657,1913.508,3.678,3.678,3.146,3.124,3.146,0.000
658,1916.434,3.578,3.578,3.316,3.301,3.316,0.000
659,1919.360,5.511,5.511,3.488,3.478,3.488,0.000
660,1922.285,9.633,9.633,3.661,3.655,3.661,0.000
661,1925.210,6.567,6.567,3.836,3.832,3.836,0.000
662,1928.135,8.667,8.667,4.011,4.008,4.011,0.000
663,1931.060,1.711,1.711,4.187,4.185,4.187,0.000
664,1933.985,3.567,3.567,4.363,4.362,4.363,0.000
665,1936.909,7.689,7.689,4.540,4.539,4.540,0.000
666,1939.833,6.556,6.556,4.716,4.716,4.716,0.000
667,1942.757,6.600,6.600,4.893,4.892,4.893,0.000
668,1945.680,1.611,1.611,5.069,5.069,5.069,0.000
669,1948.603,2.567,2.567,5.246,5.246,5.246,0.000
670,1951.526,6.678,6.678,5.423,5.423,5.423,0.000
671,1954.449,4.556,4.556,5.600,5.599,5.600,0.000
672,1957.371,9.700,9.700,5.776,5.776,5.776,0.000
673,1960.293,4.578,4.578,5.953,5.953,5.953,0.000
674,1963.215,6.667,6.667,5.810,5.810,5.810,0.000
675,1966.136,12.767,12.767,5.666,5.666,5.666,0.000
676,1969.058,3.756,3.756,5.522,5.522,5.522,0.000
677,1971.979,4.600,4.600,5.379,5.379,5.379,0.000
678,1974.899,3.633,3.633,5.235,5.235,5.235,0.000
679,1977.820,4.678,4.678,5.092,5.092,5.092,0.000
680,1980.740,4.600,4.600,4.948,4.948,4.948,0.000
681,1983.660,5.611,5.611,4.805,4.805,4.805,0.000
682,1986.579,5.656,5.656,4.661,4.661,4.661,0.000
683,1989.498,7.711,7.711,4.518,4.518,4.518,0.000
684,1992.417,4.711,4.711,4.374,4.374,4.374,0.000
685,1995.336,4.756,4.756,4.230,4.230,4.230,0.000
686,1998.254,5.700,5.700,4.087,4.087,4.087,0.000
687,2001.172,10.544,10.544,3.943,3.943,3.943,0.000
688,2004.090,4.611,4.611,3.800,3.800,3.800,0.000
689,2007.008,5.611,5.611,3.656,3.656,3.656,0.000
690,2009.925,0.667,0.667,3.513,3.513,3.513,0.000
691,2012.842,3.767,3.767,3.369,3.369,3.369,0.000
692,2015.758,7.578,7.578,3.226,3.226,3.226,0.000
693,2018.674,6.678,6.678,3.082,3.082,3.082,0.000
694,2021.590,3.689,3.689,2.938,2.938,2.938,0.000
695,2024.506,4.622,4.622,2.795,2.795,2.795,0.000
696,2027.421,2.722,2.722,2.651,2.651,2.651,0.000
697,2030.336,6.556,6.556,2.508,2.508,2.508,0.000
698,2033.251,5.589,5.589,2.364,2.364,2.364,0.000
699,2036.165,4.544,4.544,2.221,2.221,2.221,0.000
700,2039.079,1.644,1.644,2.077,2.077,2.077,0.000
701,2041.993,1.578,1.578,1.934,1.934,0.000,0.000
702,2044.906,2.689,2.689,1.906,1.906,0.000,0.000
703,2047.819,2.556,2.556,1.879,1.879,0.000,0.000
704,2050.732,0.000,-0.322,1.852,1.852,0.000,0.000
705,2053.645,3.556,3.556,1.824,1.824,0.000,0.000
706,2056.557,4.622,4.622,1.797,1.797,0.000,0.000
707,2059.468,4.622,4.622,1.770,1.770,0.000,0.000
708,2062.380,4.478,4.478,1.742,1.742,0.000,0.000
709,2065.291,3.511,3.511,1.715,1.715,0.000,0.000
710,2068.202,3.544,3.544,1.688,1.688,0.000,0.000
711,2071.112,0.611,0.611,1.661,1.661,0.000,0.000
712,2074.022,1.467,1.467,1.633,1.633,0.000,0.000
713,2076.932,1.367,1.367,1.606,1.606,0.000,0.000
714,2079.842,3.578,3.578,1.579,1.579,0.000,0.000
715,2082.751,0.000,-0.433,1.551,1.551,0.000,0.000
716,2085.660,0.622,0.622,1.524,1.524,0.000,0.000
717,2088.568,0.000,-0.467,1.497,1.497,0.000,0.000
718,2091.476,2.589,2.589,1.469,1.469,0.000,0.000
719,2094.384,1.578,1.578,1.442,1.442,0.000,0.000
720,2097.291,2.600,2.600,1.415,1.415,0.000,0.000
721,2100.198,4.689,4.689,1.387,1.387,0.000,0.000
722,2103.105,0.478,0.478,1.360,1.360,0.000,0.000
723,2106.011,2.589,2.589,1.333,1.333,0.000,0.000
724,2108.917,1.644,1.644,1.306,1.306,0.000,0.000
725,2111.823,3.389,3.389,1.278,1.278,0.000,0.000
726,2114.728,3.567,3.567,1.251,1.251,0.000,0.000
727,2117.633,1.644,1.644,1.224,1.224,0.000,0.000
728,2120.538,0.500,0.500,1.196,1.196,0.000,0.000
729,2123.442,2.589,2.589,1.169,1.169,0.000,0.000
730,2126.346,1.689,1.689,1.142,1.142,0.000,0.000
731,2129.249,0.611,0.611,1.149,1.149,0.000,0.000
732,2132.152,2.600,2.600,1.156,1.156,0.000,0.000
733,2135.055,2.578,2.578,1.164,1.164,0.000,0.000
734,2137.957,1.544,1.544,1.171,1.171,0.000,0.000
735,2140.859,0.567,0.567,1.178,1.178,0.000,0.000
736,2143.761,1.756,1.756,1.186,1.186,0.000,0.000
737,2146.662,1.622,1.622,1.193,1.193,0.000,0.000
738,2149.563,0.578,0.578,1.200,1.200,0.000,0.000
739,2152.464,3.600,3.600,1.208,1.208,0.000,0.000
740,2155.364,0.522,0.522,1.215,1.215,0.000,0.000
741,2158.264,1.544,1.544,1.222,1.222,0.000,0.000
742,2161.163,2.567,2.567,1.229,1.229,0.000,0.000
743,2164.062,2.611,2.611,1.237,1.237,0.000,0.000
744,2166.961,4.600,4.600,1.244,1.244,0.000,0.000
745,2169.859,1.689,1.689,1.251,1.251,0.000,0.000
746,2172.757,1.567,1.567,1.259,1.259,0.000,0.000
747,2175.654,1.711,1.711,1.266,1.266,0.000,0.000
748,2178.551,0.000,-0.333,1.273,1.273,0.000,0.000
749,2181.448,1.722,1.722,1.281,1.281,0.000,0.000
750,2184.344,3.644,3.644,1.288,1.288,0.000,0.000
751,2187.240,0.000,-0.444,1.295,1.295,0.000,0.000
752,2190.136,1.644,1.644,1.303,1.303,0.000,0.000
753,2193.031,1.656,1.656,1.310,1.310,0.000,0.000
754,2195.925,0.000,-0.300,1.317,1.317,0.000,0.000
755,2198.820,3.678,3.678,1.324,1.324,0.000,0.000
756,2201.714,3.667,3.667,1.332,1.332,0.000,0.000
757,2204.607,2.689,2.689,1.339,1.339,0.000,0.000
758,2207.500,0.711,0.711,1.346,1.346,0.000,0.000
759,2210.393,2.644,2.644,1.354,1.354,0.000,0.000
760,2213.285,0.622,0.622,1.361,1.361,0.000,0.000
761,2216.177,1.589,1.589,1.349,1.349,0.000,0.000
762,2219.069,0.756,0.756,1.337,1.337,0.000,0.000
763,2221.960,2.756,2.756,1.325,1.325,0.000,0.000
764,2224.850,1.756,1.756,1.313,1.313,0.000,0.000
765,2227.741,5.600,5.600,1.300,1.300,0.000,0.000
766,2230.630,0.600,0.600,1.288,1.288,0.000,0.000
767,2233.520,2.678,2.678,1.276,1.276,0.000,0.000
768,2236.409,3.722,3.722,1.264,1.264,0.000,0.000
769,2239.297,0.622,0.622,1.252,1.252,0.000,0.000
770,2242.185,1.744,1.744,1.240,1.240,0.000,0.000
771,2245.073,1.767,1.767,1.228,1.228,0.000,0.000
772,2247.960,5.778,5.778,1.216,1.216,0.000,0.000
773,2250.847,0.722,0.722,1.204,1.204,0.000,0.000
774,2253.734,0.633,0.633,1.191,1.191,0.000,0.000
775,2256.620,1.744,1.744,1.179,1.179,0.000,0.000
776,2259.505,0.644,0.644,1.167,1.167,0.000,0.000
777,2262.390,4.689,4.689,1.155,1.155,0.000,0.000
778,2265.275,0.700,0.700,1.143,1.143,0.000,0.000
779,2268.159,3.733,3.733,1.131,1.131,0.000,0.000
780,2271.043,0.000,-0.289,1.119,1.119,0.000,0.000
781,2273.927,1.656,1.656,1.107,1.107,0.000,0.000
782,2276.810,2.700,2.700,1.094,1.094,0.000,0.000
783,2279.692,0.711,0.711,1.082,1.082,0.000,0.000
784,2282.574,4.711,4.711,1.070,1.070,0.000,0.000
785,2285.456,3.800,3.800,1.058,1.058,0.000,0.000
786,2288.337,1.767,1.767,1.046,1.046,0.000,0.000
787,2291.218,1.678,1.678,1.034,1.034,0.000,0.000
788,2294.098,2.767,2.767,1.022,1.022,0.000,0.000
789,2296.978,1.767,1.767,1.010,1.010,0.000,0.000
790,2299.857,0.800,0.800,0.998,0.998,0.000,0.000
791,2302.736,0.000,-0.267,0.985,0.985,0.000,0.000
792,2305.615,1.733,1.733,0.967,0.967,0.000,0.000
793,2308.493,0.733,0.733,0.949,0.949,0.000,0.000
794,2311.370,0.722,0.722,0.930,0.930,0.000,0.000
795,2314.247,0.000,-0.167,0.912,0.912,0.000,0.000
796,2317.124,0.833,0.833,0.893,0.893,0.000,0.000
797,2320.000,0.744,0.744,0.875,0.875,0.000,0.000
798,2322.876,2.744,2.744,0.856,0.856,0.000,0.000
799,2325.751,0.878,0.878,0.838,0.838,0.000,0.000
800,2328.626,1.833,1.833,0.819,0.819,0.000,0.000
801,2331.500,0.711,0.711,0.801,0.801,0.000,0.000
802,2334.374,0.000,-0.278,0.783,0.783,0.000,0.000
803,2337.248,1.778,1.778,0.764,0.764,0.000,0.000
804,2340.121,0.711,0.711,0.746,0.746,0.000,0.000
805,2342.993,0.000,-0.211,0.727,0.727,0.000,0.000
806,2345.865,0.756,0.756,0.709,0.709,0.000,0.000
807,2348.736,0.678,0.678,0.690,0.690,0.000,0.000
808,2351.607,0.000,-0.278,0.672,0.672,0.000,0.000
809,2354.478,1.733,1.733,0.653,0.653,0.000,0.000
810,2357.348,0.778,0.778,0.635,0.635,0.000,0.000
811,2360.218,2.789,2.789,0.617,0.617,0.000,0.000
812,2363.087,0.756,0.756,0.598,0.598,0.000,0.000
813,2365.955,0.000,-0.211,0.580,0.580,0.000,0.000
814,2368.823,0.778,0.778,0.561,0.561,0.000,0.000
815,2371.691,0.756,0.756,0.543,0.543,0.000,0.000
816,2374.558,1.756,1.756,0.524,0.524,0.000,0.000
817,2377.425,1.733,1.733,0.506,0.506,0.000,0.000
818,2380.291,0.000,-0.189,0.487,0.487,0.000,0.000
819,2383.156,0.000,-0.167,0.469,0.469,0.000,0.000
820,2386.022,0.800,0.800,0.451,0.451,0.000,0.000
821,2388.886,0.778,0.778,0.432,0.432,0.000,0.000
822,2391.750,0.700,0.700,0.414,0.414,0.000,0.000
823,2394.614,1.878,1.878,0.420,0.420,0.000,0.000
824,2397.477,0.911,0.911,0.426,0.426,0.000,0.000
825,2400.340,0.000,-0.178,0.432,0.432,0.000,0.000
826,2403.202,0.733,0.733,0.438,0.438,0.000,0.000
827,2406.064,0.000,-0.178,0.445,0.445,0.000,0.000
828,2408.925,1.844,1.844,0.451,0.451,0.000,0.000
829,2411.785,0.778,0.778,0.457,0.457,0.000,0.000
830,2414.645,0.000,-0.233,0.463,0.463,0.000,0.000
831,2417.505,0.811,0.811,0.469,0.469,0.000,0.000
832,2420.364,0.000,-0.211,0.475,0.475,0.000,0.000
833,2423.223,0.000,-0.233,0.482,0.482,0.000,0.000
834,2426.081,0.000,-0.111,0.488,0.488,0.000,0.000
835,2428.938,0.844,0.844,0.494,0.494,0.000,0.000
836,2431.795,0.000,-0.167,0.500,0.500,0.000,0.000
837,2434.652,0.000,-0.222,0.506,0.506,0.000,0.000
838,2437.508,0.800,0.800,0.512,0.512,0.000,0.000
839,2440.363,1.833,1.833,0.519,0.519,0.000,0.000
840,2443.218,0.778,0.778,0.525,0.525,0.000,0.000
841,2446.072,0.856,0.856,0.531,0.531,0.000,0.000
842,2448.926,0.767,0.767,0.537,0.537,0.000,0.000
843,2451.779,0.000,-0.178,0.543,0.543,0.000,0.000
