ch,keV,net,fit,model,continuum_raw,Pb-212,Tl-208,Bi-212,Ra-224,Th-228,Rn-220
293,852.842,148.000,148.000,152.404,24.773,0.000,145.704,6.698,0.000,0.000,0.000
294,855.823,162.300,162.300,156.404,25.501,0.000,149.326,7.077,0.000,0.000,0.000
295,858.804,166.167,166.167,158.393,26.230,0.000,150.861,7.531,0.000,0.000,0.000
296,861.786,154.900,154.900,158.310,26.958,0.000,150.256,8.053,0.000,0.000,0.000
297,864.767,186.800,186.800,156.221,27.686,0.000,147.588,8.633,0.000,0.000,0.000
298,867.748,150.167,150.167,152.312,28.415,0.000,143.055,9.256,0.000,0.000,0.000
299,870.730,176.433,176.433,146.864,29.143,0.000,136.958,9.906,0.000,0.000,0.000
300,873.712,139.733,139.733,140.229,29.872,0.000,129.671,10.558,0.000,0.000,0.000
301,876.693,135.800,135.800,132.794,30.600,0.000,121.608,11.186,0.000,0.000,0.000
302,879.675,132.333,132.333,124.949,31.329,0.000,113.185,11.763,0.000,0.000,0.000
303,882.657,121.200,121.200,117.054,32.057,0.000,104.792,12.262,0.000,0.000,0.000
304,885.639,119.333,119.333,109.421,32.785,0.000,96.764,12.657,0.000,0.000,0.000
305,888.621,103.700,103.700,102.292,33.514,0.000,89.364,12.928,0.000,0.000,0.000
306,891.603,126.267,126.267,95.839,34.242,0.000,82.776,13.063,0.000,0.000,0.000
307,894.586,92.500,92.500,87.850,32.659,0.000,74.924,12.925,0.000,0.000,0.000
308,897.568,62.033,62.033,80.674,31.076,0.000,68.022,12.652,0.000,0.000,0.000
309,900.550,57.333,57.333,74.300,29.493,0.000,62.044,12.256,0.000,0.000,0.000
310,903.533,64.267,64.267,68.681,27.910,0.000,56.922,11.759,0.000,0.000,0.000
311,906.516,63.567,63.567,63.747,26.327,0.000,52.560,11.187,0.000,0.000,0.000
312,909.498,59.033,59.033,59.421,24.743,0.000,48.848,10.572,0.000,0.000,0.000
313,912.481,67.900,67.900,55.619,23.160,0.000,45.674,9.945,0.000,0.000,0.000
314,915.464,54.800,54.800,52.267,21.577,0.000,42.932,9.334,0.000,0.000,0.000
315,918.447,39.767,39.767,49.294,19.994,0.000,40.528,8.766,0.000,0.000,0.000
316,921.430,38.067,38.067,46.640,18.411,0.000,38.382,8.258,0.000,0.000,0.000
317,924.413,41.700,41.700,44.251,16.828,0.000,36.428,7.823,0.000,0.000,0.000
318,927.396,43.367,43.367,42.082,15.245,0.000,34.617,7.465,0.000,0.000,0.000
319,930.380,25.100,25.100,40.089,13.661,0.000,32.908,7.180,0.000,0.000,0.000
320,933.363,44.967,44.967,38.235,12.078,0.000,31.274,6.960,0.000,0.000,0.000
321,936.347,36.200,36.200,36.484,10.495,0.000,29.692,6.792,0.000,0.000,0.000
322,939.330,56.000,56.000,34.805,8.912,0.000,28.147,6.658,0.000,0.000,0.000
323,942.314,36.733,36.733,34.871,9.032,0.000,28.242,6.629,0.000,0.000,0.000
324,945.298,34.367,34.367,34.955,9.152,0.000,28.355,6.600,0.000,0.000,0.000
325,948.282,34.467,34.467,35.034,9.273,0.000,28.478,6.556,0.000,0.000,0.000
326,951.266,47.633,47.633,35.093,9.393,0.000,28.608,6.485,0.000,0.000,0.000
327,954.250,43.000,43.000,35.120,9.513,0.000,28.741,6.379,0.000,0.000,0.000
328,957.234,41.267,41.267,35.110,9.633,0.000,28.874,6.236,0.000,0.000,0.000
329,960.218,41.533,41.533,35.061,9.753,0.000,29.005,6.056,0.000,0.000,0.000
330,963.203,30.233,30.233,34.977,9.874,0.000,29.134,5.843,0.000,0.000,0.000
331,966.187,38.500,38.500,34.864,9.994,0.000,29.259,5.605,0.000,0.000,0.000
332,969.172,23.100,23.100,34.730,10.114,0.000,29.381,5.349,0.000,0.000,0.000
333,972.156,27.600,27.600,34.586,10.234,0.000,29.500,5.086,0.000,0.000,0.000
334,975.141,29.167,29.167,34.441,10.354,0.000,29.617,4.824,0.000,0.000,0.000
335,978.126,35.033,35.033,34.304,10.475,0.000,29.731,4.573,0.000,0.000,0.000
336,981.111,26.767,26.767,34.183,10.595,0.000,29.844,4.339,0.000,0.000,0.000
337,984.096,39.600,39.600,34.084,10.715,0.000,29.956,4.128,0.000,0.000,0.000
338,987.081,39.733,39.733,34.011,10.835,0.000,30.067,3.943,0.000,0.000,0.000
339,990.066,29.933,29.933,33.966,10.955,0.000,30.179,3.787,0.000,0.000,0.000
340,993.051,46.067,46.067,33.677,10.802,0.000,30.031,3.645,0.000,0.000,0.000
341,996.037,34.900,34.900,33.418,10.649,0.000,29.885,3.533,0.000,0.000,0.000
342,999.022,27.633,27.633,33.190,10.495,0.000,29.742,3.449,0.000,0.000,0.000
343,1002.008,37.467,37.467,32.993,10.342,0.000,29.601,3.391,0.000,0.000,0.000
344,1004.993,30.367,30.367,32.826,10.188,0.000,29.465,3.361,0.000,0.000,0.000
345,1007.979,43.167,43.167,32.692,10.035,0.000,29.336,3.357,0.000,0.000,0.000
346,1010.965,32.267,32.267,32.594,9.881,0.000,29.213,3.381,0.000,0.000,0.000
347,1013.951,32.500,32.500,32.534,9.728,0.000,29.099,3.436,0.000,0.000,0.000
348,1016.937,34.667,34.667,32.518,9.574,0.000,28.995,3.523,0.000,0.000,0.000
349,1019.923,28.267,28.267,32.551,9.421,0.000,28.902,3.649,0.000,0.000,0.000
350,1022.909,26.400,26.400,32.638,9.267,0.000,28.822,3.816,0.000,0.000,0.000
351,1025.895,39.100,39.100,32.787,9.114,0.000,28.755,4.032,0.000,0.000,0.000
352,1028.881,34.367,34.367,33.003,8.960,0.000,28.704,4.299,0.000,0.000,0.000
353,1031.868,41.967,41.967,33.292,8.807,0.000,28.667,4.625,0.000,0.000,0.000
354,1034.854,42.833,42.833,33.657,8.653,0.000,28.647,5.010,0.000,0.000,0.000
355,1037.841,34.333,34.333,34.101,8.500,0.000,28.643,5.457,0.000,0.000,0.000
356,1040.828,33.433,33.433,34.623,8.346,0.000,28.658,5.965,0.000,0.000,0.000
357,1043.815,35.467,35.467,35.219,8.193,0.000,28.691,6.528,0.000,0.000,0.000
358,1046.801,24.800,24.800,36.196,8.352,0.000,29.042,7.153,0.000,0.000,0.000
359,1049.788,39.667,39.667,37.229,8.511,0.000,29.415,7.814,0.000,0.000,0.000
360,1052.775,38.400,38.400,38.304,8.670,0.000,29.809,8.495,0.000,0.000,0.000
361,1055.763,32.500,32.500,39.403,8.830,0.000,30.226,9.178,0.000,0.000,0.000
362,1058.750,40.667,40.667,40.506,8.989,0.000,30.666,9.840,0.000,0.000,0.000
363,1061.737,39.800,39.800,41.589,9.148,0.000,31.128,10.460,0.000,0.000,0.000
364,1064.725,46.133,46.133,42.627,9.308,0.000,31.611,11.015,0.000,0.000,0.000
365,1067.712,44.133,44.133,43.595,9.467,0.000,32.112,11.483,0.000,0.000,0.000
366,1070.700,59.100,59.100,44.471,9.626,0.000,32.625,11.845,0.000,0.000,0.000
367,1073.688,54.800,54.800,45.232,9.786,0.000,33.145,12.087,0.000,0.000,0.000
368,1076.675,37.967,37.967,45.860,9.945,0.000,33.662,12.198,0.000,0.000,0.000
369,1079.663,50.600,50.600,46.343,10.104,0.000,34.167,12.175,0.000,0.000,0.000
370,1082.651,46.833,46.833,46.671,10.264,0.000,34.651,12.020,0.000,0.000,0.000
371,1085.639,41.800,41.800,46.841,10.423,0.000,35.100,11.741,0.000,0.000,0.000
372,1088.627,48.267,48.267,46.856,10.582,0.000,35.505,11.351,0.000,0.000,0.000
373,1091.616,40.000,40.000,46.723,10.741,0.000,35.856,10.867,0.000,0.000,0.000
374,1094.604,44.767,44.767,46.453,10.901,0.000,36.144,10.310,0.000,0.000,0.000
375,1097.592,44.400,44.400,46.065,11.060,0.000,36.363,9.702,0.000,0.000,0.000
376,1100.581,41.667,41.667,45.259,10.904,0.000,36.207,9.053,0.000,0.000,0.000
377,1103.570,37.533,37.533,44.374,10.747,0.000,35.979,8.396,0.000,0.000,0.000
378,1106.558,34.933,34.933,43.432,10.591,0.000,35.682,7.749,0.000,0.000,0.000
379,1109.547,44.633,44.633,42.454,10.434,0.000,35.324,7.130,0.000,0.000,0.000
380,1112.536,40.233,40.233,41.462,10.278,0.000,34.912,6.550,0.000,0.000,0.000
381,1115.525,45.167,45.167,40.475,10.122,0.000,34.457,6.019,0.000,0.000,0.000
382,1118.514,45.167,45.167,39.512,9.965,0.000,33.971,5.540,0.000,0.000,0.000
383,1121.503,44.167,44.167,38.586,9.809,0.000,33.467,5.118,0.000,0.000,0.000
384,1124.492,52.533,52.533,37.709,9.653,0.000,32.958,4.752,0.000,0.000,0.000
385,1127.482,33.833,33.833,36.892,9.496,0.000,32.453,4.438,0.000,0.000,0.000
386,1130.471,41.833,41.833,36.138,9.340,0.000,31.964,4.175,0.000,0.000,0.000
387,1133.461,43.767,43.767,35.453,9.183,0.000,31.497,3.956,0.000,0.000,0.000
388,1136.450,38.733,38.733,34.835,9.027,0.000,31.059,3.776,0.000,0.000,0.000
389,1139.440,36.533,36.533,34.284,8.871,0.000,30.653,3.631,0.000,0.000,0.000
390,1142.430,38.333,38.333,33.796,8.714,0.000,30.280,3.515,0.000,0.000,0.000
391,1145.420,47.333,47.333,33.365,8.558,0.000,29.941,3.424,0.000,0.000,0.000
392,1148.410,36.500,36.500,32.986,8.401,0.000,29.633,3.353,0.000,0.000,0.000
393,1151.400,27.433,27.433,32.653,8.245,0.000,29.354,3.298,0.000,0.000,0.000
394,1154.390,40.533,40.533,32.358,8.089,0.000,29.101,3.257,0.000,0.000,0.000
395,1157.380,26.133,26.133,32.045,7.881,0.000,28.820,3.225,0.000,0.000,0.000
396,1160.370,31.067,31.067,31.759,7.674,0.000,28.557,3.202,0.000,0.000,0.000
397,1163.361,29.333,29.333,31.494,7.466,0.000,28.309,3.185,0.000,0.000,0.000
398,1166.351,37.267,37.267,31.246,7.259,0.000,28.072,3.174,0.000,0.000,0.000
399,1169.342,21.800,21.800,31.011,7.051,0.000,27.843,3.168,0.000,0.000,0.000
400,1172.333,28.067,28.067,30.787,6.844,0.000,27.622,3.165,0.000,0.000,0.000
401,1175.323,28.667,28.667,30.571,6.636,0.000,27.406,3.164,0.000,0.000,0.000
402,1178.314,33.300,33.300,30.361,6.429,0.000,27.195,3.166,0.000,0.000,0.000
403,1181.305,24.667,24.667,30.157,6.221,0.000,26.988,3.170,0.000,0.000,0.000
404,1184.296,23.167,23.167,29.958,6.014,0.000,26.784,3.174,0.000,0.000,0.000
405,1187.287,25.867,25.867,29.763,5.806,0.000,26.583,3.180,0.000,0.000,0.000
406,1190.279,22.967,22.967,29.572,5.599,0.000,26.385,3.187,0.000,0.000,0.000
407,1193.270,27.167,27.167,29.384,5.391,0.000,26.189,3.195,0.000,0.000,0.000
408,1196.261,28.633,28.633,29.198,5.184,0.000,25.996,3.202,0.000,0.000,0.000
409,1199.253,21.933,21.933,29.014,4.977,0.000,25.803,3.211,0.000,0.000,0.000
410,1202.245,31.000,31.000,28.830,4.769,0.000,25.611,3.219,0.000,0.000,0.000
411,1205.236,30.400,30.400,28.646,4.562,0.000,25.419,3.228,0.000,0.000,0.000
412,1208.228,24.100,24.100,28.461,4.354,0.000,25.225,3.236,0.000,0.000,0.000
413,1211.220,30.033,30.033,28.273,4.147,0.000,25.028,3.245,0.000,0.000,0.000
414,1214.212,38.867,38.867,28.394,4.252,0.000,25.130,3.264,0.000,0.000,0.000
415,1217.204,31.467,31.467,28.510,4.357,0.000,25.228,3.282,0.000,0.000,0.000
416,1220.196,31.000,31.000,28.622,4.462,0.000,25.321,3.301,0.000,0.000,0.000
417,1223.188,45.867,45.867,28.727,4.568,0.000,25.408,3.318,0.000,0.000,0.000
418,1226.181,34.533,34.533,28.826,4.673,0.000,25.490,3.336,0.000,0.000,0.000
419,1229.173,22.467,22.467,28.918,4.778,0.000,25.566,3.352,0.000,0.000,0.000
420,1232.165,36.033,36.033,29.004,4.883,0.000,25.636,3.368,0.000,0.000,0.000
421,1235.158,35.000,35.000,29.084,4.988,0.000,25.701,3.383,0.000,0.000,0.000
422,1238.151,29.233,29.233,29.159,5.094,0.000,25.762,3.398,0.000,0.000,0.000
423,1241.144,24.933,24.933,29.230,5.199,0.000,25.819,3.411,0.000,0.000,0.000
424,1244.136,29.567,29.567,29.298,5.304,0.000,25.874,3.424,0.000,0.000,0.000
425,1247.129,34.933,34.933,29.364,5.409,0.000,25.928,3.436,0.000,0.000,0.000
426,1250.122,24.467,24.467,29.430,5.515,0.000,25.983,3.447,0.000,0.000,0.000
427,1253.116,33.233,33.233,29.497,5.620,0.000,26.040,3.457,0.000,0.000,0.000
428,1256.109,28.733,28.733,29.567,5.725,0.000,26.101,3.466,0.000,0.000,0.000
429,1259.102,36.433,36.433,29.641,5.830,0.000,26.167,3.475,0.000,0.000,0.000
430,1262.096,29.133,29.133,29.722,5.936,0.000,26.240,3.482,0.000,0.000,0.000
431,1265.089,29.733,29.733,29.812,6.041,0.000,26.323,3.489,0.000,0.000,0.000
432,1268.083,32.267,32.267,29.910,6.146,0.000,26.415,3.495,0.000,0.000,0.000
433,1271.076,25.200,25.200,30.020,6.251,0.000,26.520,3.500,0.000,0.000,0.000
434,1274.070,28.233,28.233,29.829,6.044,0.000,26.334,3.495,0.000,0.000,0.000
435,1277.064,29.033,29.033,29.651,5.836,0.000,26.162,3.489,0.000,0.000,0.000
436,1280.058,30.200,30.200,29.488,5.629,0.000,26.005,3.483,0.000,0.000,0.000
437,1283.052,24.367,24.367,29.338,5.421,0.000,25.862,3.476,0.000,0.000,0.000
438,1286.046,39.633,39.633,29.203,5.213,0.000,25.734,3.469,0.000,0.000,0.000
439,1289.040,43.733,43.733,29.081,5.006,0.000,25.621,3.461,0.000,0.000,0.000
440,1292.035,20.633,20.633,28.973,4.798,0.000,25.520,3.452,0.000,0.000,0.000
441,1295.029,26.600,26.600,28.875,4.591,0.000,25.431,3.444,0.000,0.000,0.000
442,1298.024,33.133,33.133,28.787,4.383,0.000,25.353,3.434,0.000,0.000,0.000
443,1301.018,22.933,22.933,28.706,4.176,0.000,25.282,3.425,0.000,0.000,0.000
444,1304.013,26.567,26.567,28.630,3.968,0.000,25.216,3.414,0.000,0.000,0.000
445,1307.008,30.267,30.267,28.556,3.761,0.000,25.152,3.404,0.000,0.000,0.000
446,1310.002,33.500,33.500,28.481,3.553,0.000,25.088,3.393,0.000,0.000,0.000
447,1312.997,27.900,27.900,28.402,3.345,0.000,25.021,3.381,0.000,0.000,0.000
448,1315.992,21.100,21.100,28.317,3.138,0.000,24.947,3.369,0.000,0.000,0.000
449,1318.988,29.967,29.967,28.222,2.930,0.000,24.865,3.357,0.000,0.000,0.000
450,1321.983,27.933,27.933,28.115,2.723,0.000,24.772,3.344,0.000,0.000,0.000
451,1324.978,26.133,26.133,27.995,2.515,0.000,24.665,3.330,0.000,0.000,0.000
452,1327.974,26.267,26.267,27.860,2.308,0.000,24.544,3.316,0.000,0.000,0.000
453,1330.969,29.833,29.833,27.709,2.100,0.000,24.408,3.301,0.000,0.000,0.000
454,1333.965,29.433,29.433,27.541,1.893,0.000,24.257,3.285,0.000,0.000,0.000
455,1336.960,30.400,30.400,27.635,1.963,0.000,24.359,3.275,0.000,0.000,0.000
456,1339.956,27.133,27.133,27.712,2.034,0.000,24.447,3.264,0.000,0.000,0.000
457,1342.952,25.633,25.633,27.773,2.104,0.000,24.521,3.251,0.000,0.000,0.000
458,1345.948,36.333,36.333,27.819,2.175,0.000,24.582,3.236,0.000,0.000,0.000
459,1348.944,35.967,35.967,27.851,2.245,0.000,24.633,3.219,0.000,0.000,0.000
460,1351.940,20.133,20.133,27.872,2.316,0.000,24.674,3.198,0.000,0.000,0.000
461,1354.936,29.800,29.800,27.882,2.386,0.000,24.708,3.174,0.000,0.000,0.000
462,1357.933,29.033,29.033,27.883,2.457,0.000,24.738,3.145,0.000,0.000,0.000
463,1360.929,32.267,32.267,27.877,2.528,0.000,24.764,3.113,0.000,0.000,0.000
464,1363.925,25.433,25.433,27.865,2.598,0.000,24.789,3.076,0.000,0.000,0.000
465,1366.922,24.367,24.367,27.850,2.669,0.000,24.816,3.034,0.000,0.000,0.000
466,1369.919,27.667,27.667,27.832,2.739,0.000,24.845,2.987,0.000,0.000,0.000
467,1372.915,31.933,31.933,27.813,2.810,0.000,24.877,2.935,0.000,0.000,0.000
468,1375.912,27.233,27.233,27.793,2.880,0.000,24.915,2.878,0.000,0.000,0.000
469,1378.909,30.167,30.167,27.775,2.951,0.000,24.959,2.816,0.000,0.000,0.000
470,1381.906,25.033,25.033,27.758,3.022,0.000,25.009,2.749,0.000,0.000,0.000
471,1384.903,25.267,25.267,27.743,3.092,0.000,25.066,2.677,0.000,0.000,0.000
472,1387.901,37.300,37.300,27.731,3.163,0.000,25.129,2.602,0.000,0.000,0.000
473,1390.898,30.233,30.233,27.722,3.233,0.000,25.199,2.523,0.000,0.000,0.000
474,1393.895,22.733,22.733,27.716,3.304,0.000,25.276,2.440,0.000,0.000,0.000
475,1396.893,25.367,25.367,27.714,3.374,0.000,25.358,2.356,0.000,0.000,0.000
476,1399.890,18.833,18.833,27.581,3.310,0.000,25.314,2.267,0.000,0.000,0.000
477,1402.888,18.167,18.167,27.451,3.246,0.000,25.273,2.177,0.000,0.000,0.000
478,1405.886,38.300,38.300,27.325,3.182,0.000,25.237,2.088,0.000,0.000,0.000
479,1408.884,31.667,31.667,27.202,3.118,0.000,25.202,2.000,0.000,0.000,0.000
480,1411.882,25.800,25.800,27.084,3.054,0.000,25.170,1.914,0.000,0.000,0.000
481,1414.880,28.267,28.267,26.969,2.990,0.000,25.138,1.831,0.000,0.000,0.000
482,1417.878,32.100,32.100,26.859,2.926,0.000,25.107,1.752,0.000,0.000,0.000
483,1420.876,39.333,39.333,26.754,2.862,0.000,25.076,1.678,0.000,0.000,0.000
484,1423.874,30.567,30.567,26.653,2.798,0.000,25.044,1.609,0.000,0.000,0.000
485,1426.873,33.067,33.067,26.558,2.734,0.000,25.011,1.547,0.000,0.000,0.000
486,1429.871,34.833,34.833,26.470,2.670,0.000,24.977,1.493,0.000,0.000,0.000
487,1432.870,22.533,22.533,26.388,2.606,0.000,24.942,1.446,0.000,0.000,0.000
488,1435.868,25.100,25.100,26.315,2.542,0.000,24.905,1.410,0.000,0.000,0.000
489,1438.867,26.667,26.667,26.251,2.478,0.000,24.867,1.383,0.000,0.000,0.000
490,1441.866,25.300,25.300,26.197,2.414,0.000,24.828,1.369,0.000,0.000,0.000
491,1444.865,24.900,24.900,26.153,2.350,0.000,24.787,1.366,0.000,0.000,0.000
492,1447.864,20.600,20.600,26.122,2.286,0.000,24.745,1.377,0.000,0.000,0.000
493,1450.863,24.933,24.933,26.104,2.222,0.000,24.701,1.402,0.000,0.000,0.000
494,1453.862,31.300,31.300,26.099,2.158,0.000,24.656,1.443,0.000,0.000,0.000
495,1456.862,34.833,34.833,26.109,2.094,0.000,24.610,1.499,0.000,0.000,0.000
496,1459.861,37.167,37.167,26.134,2.030,0.000,24.563,1.571,0.000,0.000,0.000
497,1462.861,33.200,33.200,26.174,1.966,0.000,24.514,1.659,0.000,0.000,0.000
498,1465.860,26.133,26.133,26.709,2.382,0.000,24.934,1.776,0.000,0.000,0.000
499,1468.860,36.667,36.667,27.260,2.799,0.000,25.353,1.907,0.000,0.000,0.000
500,1471.859,29.067,29.067,27.824,3.216,0.000,25.772,2.052,0.000,0.000,0.000
501,1474.859,28.600,28.600,28.401,3.633,0.000,26.193,2.209,0.000,0.000,0.000
502,1477.859,23.267,23.267,28.990,4.050,0.000,26.615,2.375,0.000,0.000,0.000
503,1480.859,25.967,25.967,29.589,4.467,0.000,27.042,2.548,0.000,0.000,0.000
504,1483.859,26.833,26.833,30.197,4.884,0.000,27.474,2.724,0.000,0.000,0.000
505,1486.860,30.633,30.633,30.813,5.301,0.000,27.914,2.899,0.000,0.000,0.000
506,1489.860,19.433,19.433,31.434,5.718,0.000,28.365,3.070,0.000,0.000,0.000
507,1492.860,16.733,16.733,32.062,6.135,0.000,28.830,3.232,0.000,0.000,0.000
508,1495.861,30.300,30.300,32.696,6.552,0.000,29.315,3.381,0.000,0.000,0.000
509,1498.861,53.567,53.567,33.336,6.969,0.000,29.823,3.513,0.000,0.000,0.000
510,1501.862,31.567,31.567,33.986,7.386,0.000,30.362,3.625,0.000,0.000,0.000
511,1504.863,29.533,29.533,34.649,7.802,0.000,30.937,3.713,0.000,0.000,0.000
512,1507.864,35.933,35.933,35.331,8.219,0.000,31.555,3.775,0.000,0.000,0.000
513,1510.865,36.733,36.733,36.037,8.636,0.000,32.226,3.811,0.000,0.000,0.000
514,1513.866,35.133,35.133,36.777,9.053,0.000,32.956,3.820,0.000,0.000,0.000
515,1516.867,50.033,50.033,37.559,9.470,0.000,33.756,3.803,0.000,0.000,0.000
516,1519.868,32.733,32.733,38.395,9.887,0.000,34.633,3.762,0.000,0.000,0.000
517,1522.869,32.967,32.967,39.297,10.304,0.000,35.597,3.700,0.000,0.000,0.000
518,1525.871,28.367,28.367,40.278,10.721,0.000,36.656,3.622,0.000,0.000,0.000
519,1528.872,36.333,36.333,41.349,11.138,0.000,37.816,3.533,0.000,0.000,0.000
520,1531.874,46.467,46.467,42.522,11.555,0.000,39.083,3.438,0.000,0.000,0.000
521,1534.875,57.567,57.567,43.036,11.201,0.000,39.708,3.328,0.000,0.000,0.000
522,1537.877,45.733,45.733,43.671,10.846,0.000,40.443,3.227,0.000,0.000,0.000
523,1540.879,39.733,39.733,44.432,10.492,0.000,41.289,3.143,0.000,0.000,0.000
524,1543.881,46.933,46.933,45.322,10.138,0.000,42.238,3.084,0.000,0.000,0.000
525,1546.883,59.833,59.833,46.339,9.783,0.000,43.283,3.056,0.000,0.000,0.000
526,1549.885,39.200,39.200,47.477,9.429,0.000,44.409,3.068,0.000,0.000,0.000
527,1552.887,58.733,58.733,48.727,9.075,0.000,45.602,3.126,0.000,0.000,0.000
528,1555.889,53.033,53.033,50.074,8.720,0.000,46.838,3.235,0.000,0.000,0.000
529,1558.892,67.567,67.567,51.498,8.366,0.000,48.095,3.402,0.000,0.000,0.000
530,1561.894,63.967,63.967,52.976,8.012,0.000,49.346,3.630,0.000,0.000,0.000
531,1564.897,55.633,55.633,54.483,7.658,0.000,50.561,3.921,0.000,0.000,0.000
532,1567.899,73.067,73.067,55.988,7.303,0.000,51.711,4.277,0.000,0.000,0.000
533,1570.902,78.500,78.500,57.461,6.949,0.000,52.765,4.696,0.000,0.000,0.000
534,1573.905,77.600,77.600,58.869,6.595,0.000,53.694,5.176,0.000,0.000,0.000
535,1576.908,76.567,76.567,60.182,6.240,0.000,54.470,5.712,0.000,0.000,0.000
536,1579.911,52.833,52.833,61.368,5.886,0.000,55.069,6.299,0.000,0.000,0.000
537,1582.914,67.700,67.700,62.399,5.532,0.000,55.472,6.926,0.000,0.000,0.000
538,1585.917,66.600,66.600,63.249,5.177,0.000,55.664,7.585,0.000,0.000,0.000
539,1588.921,80.200,80.200,63.898,4.823,0.000,55.636,8.262,0.000,0.000,0.000
540,1591.924,63.767,63.767,64.328,4.469,0.000,55.384,8.944,0.000,0.000,0.000
541,1594.927,67.633,67.633,64.527,4.115,0.000,54.911,9.616,0.000,0.000,0.000
542,1597.931,72.700,72.700,64.490,3.760,0.000,54.226,10.264,0.000,0.000,0.000
543,1600.935,74.833,74.833,64.214,3.406,0.000,53.344,10.870,0.000,0.000,0.000
544,1603.938,57.667,57.667,64.065,3.414,0.000,52.639,11.426,0.000,0.000,0.000
545,1606.942,61.033,61.033,63.689,3.422,0.000,51.778,11.911,0.000,0.000,0.000
546,1609.946,63.600,63.600,63.099,3.430,0.000,50.788,12.311,0.000,0.000,0.000
547,1612.950,67.033,67.033,62.313,3.437,0.000,49.697,12.616,0.000,0.000,0.000
548,1615.954,51.100,51.100,61.348,3.445,0.000,48.531,12.817,0.000,0.000,0.000
549,1618.958,43.800,43.800,60.227,3.453,0.000,47.321,12.907,0.000,0.000,0.000
550,1621.963,54.433,54.433,58.975,3.461,0.000,46.091,12.884,0.000,0.000,0.000
551,1624.967,48.067,48.067,57.615,3.469,0.000,44.868,12.747,0.000,0.000,0.000
552,1627.971,52.967,52.967,56.173,3.477,0.000,43.672,12.501,0.000,0.000,0.000
553,1630.976,49.133,49.133,54.673,3.485,0.000,42.523,12.150,0.000,0.000,0.000
554,1633.981,49.133,49.133,53.140,3.493,0.000,41.435,11.705,0.000,0.000,0.000
555,1636.985,35.067,35.067,51.597,3.500,0.000,40.421,11.176,0.000,0.000,0.000
556,1639.990,45.100,45.100,50.064,3.508,0.000,39.489,10.575,0.000,0.000,0.000
557,1642.995,48.367,48.367,48.561,3.516,0.000,38.642,9.919,0.000,0.000,0.000
558,1646.000,50.067,50.067,47.105,3.524,0.000,37.885,9.220,0.000,0.000,0.000
559,1649.005,41.800,41.800,45.709,3.532,0.000,37.214,8.495,0.000,0.000,0.000
560,1652.010,33.033,33.033,44.387,3.540,0.000,36.630,7.758,0.000,0.000,0.000
561,1655.016,37.067,37.067,43.148,3.548,0.000,36.126,7.022,0.000,0.000,0.000
562,1658.021,42.800,42.800,41.998,3.556,0.000,35.697,6.301,0.000,0.000,0.000
563,1661.027,39.900,39.900,40.942,3.563,0.000,35.338,5.604,0.000,0.000,0.000
564,1664.032,47.967,47.967,39.983,3.571,0.000,35.042,4.941,0.000,0.000,0.000
565,1667.038,44.933,44.933,39.121,3.579,0.000,34.802,4.319,0.000,0.000,0.000
566,1670.043,37.300,37.300,38.354,3.587,0.000,34.611,3.743,0.000,0.000,0.000
567,1673.049,40.867,40.867,37.680,3.595,0.000,34.463,3.217,0.000,0.000,0.000
568,1676.055,34.200,34.200,37.230,3.738,0.000,34.488,2.741,0.000,0.000,0.000
569,1679.061,42.800,42.800,36.862,3.882,0.000,34.545,2.317,0.000,0.000,0.000
570,1682.067,43.400,43.400,36.572,4.025,0.000,34.629,1.943,0.000,0.000,0.000
571,1685.074,31.033,31.033,36.351,4.169,0.000,34.735,1.616,0.000,0.000,0.000
572,1688.080,45.433,45.433,36.195,4.312,0.000,34.861,1.334,0.000,0.000,0.000
573,1691.086,40.033,40.033,36.096,4.456,0.000,35.002,1.094,0.000,0.000,0.000
574,1694.093,54.933,54.933,36.047,4.599,0.000,35.156,0.890,0.000,0.000,0.000
575,1697.099,39.033,39.033,36.042,4.743,0.000,35.321,0.721,0.000,0.000,0.000
576,1700.106,28.900,28.900,36.076,4.886,0.000,35.495,0.581,0.000,0.000,0.000
577,1703.113,40.967,40.967,36.142,5.030,0.000,35.676,0.466,0.000,0.000,0.000
578,1706.119,38.533,38.533,36.237,5.173,0.000,35.863,0.374,0.000,0.000,0.000
579,1709.126,43.033,43.033,36.355,5.317,0.000,36.054,0.301,0.000,0.000,0.000
580,1712.133,44.133,44.133,36.492,5.460,0.000,36.249,0.243,0.000,0.000,0.000
581,1715.140,33.467,33.467,36.646,5.603,0.000,36.447,0.199,0.000,0.000,0.000
582,1718.148,35.200,35.200,36.813,5.747,0.000,36.647,0.166,0.000,0.000,0.000
583,1721.155,42.833,42.833,36.991,5.890,0.000,36.848,0.142,0.000,0.000,0.000
584,1724.162,28.467,28.467,37.178,6.034,0.000,37.051,0.127,0.000,0.000,0.000
585,1727.170,48.200,48.200,37.371,6.177,0.000,37.253,0.118,0.000,0.000,0.000
586,1730.177,47.033,47.033,37.571,6.321,0.000,37.456,0.115,0.000,0.000,0.000
587,1733.185,38.633,38.633,37.774,6.464,0.000,37.657,0.117,0.000,0.000,0.000
588,1736.193,50.867,50.867,37.981,6.608,0.000,37.858,0.123,0.000,0.000,0.000
589,1739.200,31.133,31.133,38.190,6.751,0.000,38.057,0.134,0.000,0.000,0.000
