keV,response
0.000,1.58750000E-005
1.000,6.16250000E-005
2.000,6.83750000E-005
3.000,6.71250000E-005
4.000,6.45000000E-005
5.000,6.86250000E-005
6.000,7.28750000E-005
7.000,8.28750000E-005
8.000,8.15000000E-005
9.000,7.25000000E-005
10.000,7.70000000E-005
11.000,8.12500000E-005
12.000,7.35000000E-005
13.000,7.31250000E-005
14.000,7.55000000E-005
15.000,7.38750000E-005
16.000,7.71250000E-005
17.000,7.66250000E-005
18.000,8.41250000E-005
19.000,1.08375000E-004
20.000,1.01375000E-004
21.000,1.25625000E-004
22.000,1.98000000E-004
23.000,2.93875000E-004
24.000,1.38125000E-004
25.000,2.29125000E-004
26.000,1.26000000E-004
27.000,7.43750000E-005
28.000,5.87500000E-005
29.000,8.68750000E-005
30.000,5.73750000E-005
31.000,1.65500000E-004
32.000,5.56250000E-005
33.000,1.15625000E-004
34.000,8.88750000E-005
35.000,5.16250000E-005
36.000,5.18750000E-005
37.000,5.37500000E-005
38.000,5.58750000E-005
39.000,5.78750000E-005
40.000,5.66250000E-005
41.000,5.85000000E-005
42.000,6.02500000E-005
43.000,5.77500000E-005
44.000,6.33750000E-005
45.000,7.55000000E-005
46.000,8.08750000E-005
47.000,9.05000000E-005
48.000,9.31250000E-005
49.000,1.07375000E-004
50.000,1.25500000E-004
51.000,1.42000000E-004
52.000,1.64000000E-004
53.000,1.50237500E-003
54.000,2.65200000E-003
55.000,6.36250000E-005
56.000,6.48750000E-005
57.000,6.50000000E-005
58.000,6.96250000E-005
59.000,8.13750000E-005
60.000,8.05000000E-005
61.000,8.22500000E-005
62.000,1.72562500E-003
63.000,4.82500000E-005
64.000,4.91250000E-005
65.000,4.65000000E-005
66.000,4.42500000E-005
67.000,5.20000000E-005
68.000,4.81250000E-005
69.000,4.82500000E-005
70.000,4.82500000E-005
71.000,5.36250000E-005
72.000,4.95000000E-005
73.000,5.41250000E-005
74.000,5.85000000E-005
75.000,5.51250000E-005
76.000,5.42500000E-005
77.000,5.58750000E-005
78.000,6.32500000E-005
79.000,6.23750000E-005
80.000,6.18750000E-005
81.000,7.00000000E-005
82.000,5.88750000E-005
83.000,6.36250000E-005
84.000,6.67500000E-005
85.000,6.52500000E-005
86.000,6.15000000E-005
87.000,6.17500000E-005
88.000,5.46250000E-005
89.000,4.80000000E-005
90.000,4.23750000E-005
91.000,4.00000000E-005
92.000,3.88750000E-005
93.000,3.50000000E-005
94.000,3.62500000E-005
95.000,3.88750000E-005
96.000,4.01250000E-005
97.000,3.50000000E-005
98.000,3.56250000E-005
99.000,3.51250000E-005
100.000,3.66250000E-005
101.000,3.43750000E-005
102.000,3.58750000E-005
103.000,3.43750000E-005
104.000,3.31250000E-005
105.000,4.05000000E-005
106.000,3.55000000E-005
107.000,3.90000000E-005
108.000,4.23750000E-005
109.000,4.20000000E-005
110.000,4.60000000E-005
111.000,4.82500000E-005
112.000,6.20000000E-005
113.000,7.35000000E-005
114.000,8.63750000E-005
115.000,8.87500000E-005
116.000,9.81250000E-005
117.000,9.83750000E-005
118.000,9.56250000E-005
119.000,1.11125000E-004
120.000,1.07625000E-004
121.000,1.08000000E-004
122.000,1.16125000E-004
123.000,1.16250000E-004
124.000,1.08875000E-004
125.000,1.17750000E-004
126.000,1.16750000E-004
127.000,1.14375000E-004
128.000,1.21250000E-004
129.000,1.20000000E-004
130.000,1.18000000E-004
131.000,1.15750000E-004
132.000,1.23000000E-004
133.000,1.22125000E-004
134.000,1.25250000E-004
135.000,1.25625000E-004
136.000,1.19000000E-004
137.000,1.22875000E-004
138.000,1.20625000E-004
139.000,1.23875000E-004
140.000,1.20750000E-004
141.000,1.22375000E-004
142.000,1.32750000E-004
143.000,1.23375000E-004
144.000,1.26375000E-004
145.000,1.18125000E-004
146.000,1.28125000E-004
147.000,1.25250000E-004
148.000,1.23500000E-004
149.000,1.25375000E-004
150.000,1.26375000E-004
151.000,1.25125000E-004
152.000,1.34125000E-004
153.000,1.29000000E-004
154.000,1.33250000E-004
155.000,1.33625000E-004
156.000,1.31875000E-004
157.000,1.29500000E-004
158.000,1.42375000E-004
159.000,1.42500000E-004
160.000,1.38875000E-004
161.000,1.32500000E-004
162.000,1.37625000E-004
163.000,1.46500000E-004
164.000,1.42250000E-004
165.000,2.08125000E-004
166.000,1.51250000E-004
167.000,2.81875000E-004
168.000,1.53250000E-004
169.000,6.10500000E-004
170.000,1.54000000E-004
171.000,3.90000000E-004
172.000,2.76000000E-004
173.000,1.57875000E-004
174.000,1.58250000E-004
175.000,1.58875000E-004
176.000,1.66500000E-004
177.000,1.64125000E-004
178.000,1.63125000E-004
179.000,1.63875000E-004
180.000,1.67250000E-004
181.000,1.69625000E-004
182.000,1.71625000E-004
183.000,1.82375000E-004
184.000,1.72750000E-004
185.000,1.68000000E-004
186.000,1.87000000E-004
187.000,1.85125000E-004
188.000,1.76875000E-004
189.000,1.81625000E-004
190.000,1.90250000E-004
191.000,1.87625000E-004
192.000,1.89625000E-004
193.000,1.79000000E-004
194.000,1.89875000E-004
195.000,1.93750000E-004
196.000,2.02875000E-004
197.000,2.04625000E-004
198.000,2.01250000E-004
199.000,1.75375000E-004
200.000,5.82750246E-002
