keV,response
0.000,2.47500000E-005
1.000,9.56250000E-005
2.000,9.30000000E-005
3.000,9.85000000E-005
4.000,9.81250000E-005
5.000,1.37875000E-004
6.000,9.68750000E-005
7.000,1.00125000E-004
8.000,1.11375000E-004
9.000,1.02875000E-004
10.000,1.02500000E-004
11.000,1.03875000E-004
12.000,8.90000000E-005
13.000,9.16250000E-005
14.000,9.46250000E-005
15.000,8.61250000E-005
16.000,8.68750000E-005
17.000,8.85000000E-005
18.000,8.65000000E-005
19.000,8.67500000E-005
20.000,8.61250000E-005
21.000,8.55000000E-005
22.000,8.36250000E-005
23.000,8.07500000E-005
24.000,7.87500000E-005
25.000,7.75000000E-005
26.000,7.08750000E-005
27.000,8.13750000E-005
28.000,7.38750000E-005
29.000,7.75000000E-005
30.000,7.42500000E-005
31.000,8.57500000E-005
32.000,3.40750000E-004
33.000,3.43375000E-004
34.000,7.08750000E-005
35.000,7.36250000E-005
36.000,7.35000000E-005
37.000,1.70000000E-004
38.000,1.22125000E-004
39.000,6.48750000E-005
40.000,7.45000000E-005
41.000,6.33750000E-005
42.000,6.28750000E-005
43.000,6.35000000E-005
44.000,6.65000000E-005
45.000,6.45000000E-005
46.000,6.33750000E-005
47.000,6.53750000E-005
48.000,6.27500000E-005
49.000,6.21250000E-005
50.000,6.53750000E-005
51.000,6.12500000E-005
52.000,6.41250000E-005
53.000,5.68750000E-005
54.000,6.40000000E-005
55.000,6.77500000E-005
56.000,6.65000000E-005
57.000,8.15000000E-005
58.000,6.40000000E-005
59.000,6.41250000E-005
60.000,6.71250000E-005
61.000,1.30375000E-004
62.000,8.27500000E-005
63.000,6.48750000E-005
64.000,6.23750000E-005
65.000,1.49750000E-004
66.000,6.58750000E-005
67.000,6.65000000E-005
68.000,6.67500000E-005
69.000,6.76250000E-005
70.000,7.36250000E-005
71.000,7.48750000E-005
72.000,7.51250000E-005
73.000,7.92500000E-005
74.000,9.36250000E-005
75.000,8.02500000E-005
76.000,8.36250000E-005
77.000,8.90000000E-005
78.000,1.18375000E-004
79.000,1.08250000E-004
80.000,9.26250000E-005
81.000,1.00625000E-004
82.000,1.01625000E-004
83.000,1.03125000E-004
84.000,1.03375000E-004
85.000,1.10375000E-004
86.000,1.14500000E-004
87.000,1.28250000E-004
88.000,1.38500000E-004
89.000,1.36750000E-004
90.000,1.37237500E-003
91.000,1.32125000E-004
92.000,1.35500000E-004
93.000,2.37937500E-003
94.000,1.23250000E-004
95.000,1.26625000E-004
96.000,1.20750000E-004
97.000,1.29250000E-004
98.000,1.26375000E-004
99.000,1.30625000E-004
100.000,1.34250000E-004
101.000,1.44250000E-004
102.000,1.43875000E-004
103.000,1.46875000E-004
104.000,1.44500000E-004
105.000,1.57500000E-004
106.000,1.52625000E-004
107.000,1.64212500E-003
108.000,1.44375000E-004
109.000,1.46750000E-004
110.000,1.44750000E-004
111.000,1.42250000E-004
112.000,1.41875000E-004
113.000,1.38000000E-004
114.000,1.34875000E-004
115.000,1.17750000E-004
116.000,1.05500000E-004
117.000,9.41250000E-005
118.000,9.40000000E-005
119.000,9.81250000E-005
120.000,9.11250000E-005
121.000,9.26250000E-005
122.000,9.50000000E-005
123.000,1.10250000E-004
124.000,1.26625000E-004
125.000,1.33000000E-004
126.000,1.35625000E-004
127.000,1.37875000E-004
128.000,1.50625000E-004
129.000,1.55250000E-004
130.000,1.56375000E-004
131.000,1.78500000E-004
132.000,1.74000000E-004
133.000,1.75125000E-004
134.000,1.79750000E-004
135.000,1.80875000E-004
136.000,1.89000000E-004
137.000,1.98625000E-004
138.000,1.96375000E-004
139.000,2.01375000E-004
140.000,2.05375000E-004
141.000,2.03250000E-004
142.000,1.94750000E-004
143.000,2.12625000E-004
144.000,2.12375000E-004
145.000,2.05500000E-004
146.000,2.04375000E-004
147.000,2.03375000E-004
148.000,2.20750000E-004
149.000,2.05125000E-004
150.000,2.16375000E-004
151.000,2.09000000E-004
152.000,2.03375000E-004
153.000,2.08625000E-004
154.000,2.12750000E-004
155.000,2.18875000E-004
156.000,2.21625000E-004
157.000,2.03375000E-004
158.000,2.12000000E-004
159.000,2.14750000E-004
160.000,2.07000000E-004
161.000,2.11375000E-004
162.000,2.06625000E-004
163.000,2.09625000E-004
164.000,2.05875000E-004
165.000,2.14000000E-004
166.000,2.13875000E-004
167.000,2.19250000E-004
168.000,2.06125000E-004
169.000,2.08125000E-004
170.000,2.14375000E-004
171.000,2.11625000E-004
172.000,2.06875000E-004
173.000,2.15875000E-004
174.000,2.22625000E-004
175.000,2.16375000E-004
176.000,2.12875000E-004
177.000,2.07125000E-004
178.000,2.20375000E-004
179.000,2.10625000E-004
180.000,2.19000000E-004
181.000,2.10250000E-004
182.000,2.13000000E-004
183.000,2.19500000E-004
184.000,2.14375000E-004
185.000,2.20375000E-004
186.000,2.16500000E-004
187.000,2.23375000E-004
188.000,2.21875000E-004
189.000,2.33000000E-004
190.000,2.22875000E-004
191.000,2.18000000E-004
192.000,2.27375000E-004
193.000,2.37500000E-004
194.000,2.36875000E-004
195.000,2.33625000E-004
196.000,2.30875000E-004
197.000,2.30375000E-004
198.000,2.27625000E-004
199.000,2.39750000E-004
200.000,2.32000000E-004
201.000,2.23000000E-004
202.000,2.31500000E-004
203.000,2.25000000E-004
204.000,2.19250000E-004
205.000,2.33250000E-004
206.000,4.12000000E-004
207.000,2.34375000E-004
208.000,2.33125000E-004
209.000,2.32375000E-004
210.000,7.82375000E-004
211.000,2.33375000E-004
212.000,2.23875000E-004
213.000,2.32875000E-004
214.000,2.30875000E-004
215.000,2.28625000E-004
216.000,2.32250000E-004
217.000,2.43000000E-004
218.000,2.38375000E-004
219.000,2.33750000E-004
220.000,2.33125000E-004
221.000,2.27750000E-004
222.000,2.32875000E-004
223.000,2.35500000E-004
224.000,2.32500000E-004
225.000,2.31875000E-004
226.000,2.39000000E-004
227.000,2.35750000E-004
228.000,2.37250000E-004
229.000,2.33125000E-004
230.000,2.36250000E-004
231.000,2.34000000E-004
232.000,2.42250000E-004
233.000,2.27875000E-004
234.000,2.39375000E-004
235.000,2.33875000E-004
236.000,2.25250000E-004
237.000,2.23750000E-004
238.000,1.95000000E-004
239.000,8.52892620E-002
