keV,response
0.000,5.75000000E-006
1.000,9.50000000E-006
2.000,1.30000000E-005
3.000,1.17500000E-005
4.000,1.25000000E-005
5.000,1.62500000E-005
6.000,1.60000000E-005
7.000,1.82500000E-005
8.000,1.55000000E-005
9.000,2.17500000E-005
10.000,1.75000000E-005
11.000,2.37500000E-005
12.000,2.95000000E-005
13.000,2.27500000E-005
14.000,2.87500000E-005
15.000,3.55000000E-005
16.000,3.75000000E-005
17.000,5.07500000E-005
18.000,7.17500000E-005
19.000,7.97500000E-005
20.000,9.40000000E-005
21.000,1.05000000E-004
22.000,1.24250000E-004
23.000,1.23750000E-004
24.000,4.52750000E-004
25.000,1.27000000E-004
26.000,1.32000000E-004
27.000,6.72250000E-004
28.000,1.33000000E-004
29.000,2.35250000E-003
30.000,6.80000000E-005
31.000,1.94025000E-003
32.000,1.30000000E-005
33.000,1.25000000E-005
34.000,1.17500000E-005
35.000,1.57500000E-005
36.000,9.75000000E-006
37.000,1.05000000E-005
38.000,1.67500000E-005
39.000,1.65000000E-005
40.000,1.95000000E-005
41.000,3.52500000E-005
42.000,4.05000000E-005
43.000,4.77500000E-005
44.000,6.77500000E-005
45.000,7.37500000E-005
46.000,9.60000000E-005
47.000,1.26500000E-004
48.000,1.87500000E-004
49.000,3.65500000E-004
50.000,4.51250000E-004
51.000,4.56000000E-004
52.000,4.88750000E-004
53.000,5.21500000E-004
54.000,5.64250000E-004
55.000,6.04000000E-004
56.000,7.32750000E-004
57.000,8.24500000E-004
58.000,8.91750000E-004
59.000,8.66000000E-004
60.000,2.95950329E-002
