keV,response
0.000,3.75000000E-006
1.000,1.17500000E-005
2.000,9.75000000E-006
3.000,1.17500000E-005
4.000,1.42500000E-005
5.000,1.32500000E-005
6.000,1.75000000E-005
7.000,1.92500000E-005
8.000,1.57500000E-005
9.000,2.20000000E-005
10.000,2.25000000E-005
11.000,2.70000000E-005
12.000,2.65000000E-005
13.000,2.80000000E-005
14.000,2.87500000E-005
15.000,2.95000000E-005
16.000,3.82500000E-005
17.000,5.37500000E-005
18.000,6.72500000E-005
19.000,8.37500000E-005
20.000,1.03750000E-004
21.000,1.16500000E-004
22.000,1.24500000E-004
23.000,1.32250000E-004
24.000,4.28000000E-004
25.000,1.21250000E-004
26.000,1.18000000E-004
27.000,6.44500000E-004
28.000,1.27250000E-004
29.000,2.35125000E-003
30.000,7.30000000E-005
31.000,1.97325000E-003
32.000,1.40000000E-005
33.000,1.50000000E-005
34.000,1.15000000E-005
35.000,1.15000000E-005
36.000,1.32500000E-005
37.000,1.27500000E-005
38.000,1.45000000E-005
39.000,1.85000000E-005
40.000,2.25000000E-005
41.000,2.82500000E-005
42.000,3.65000000E-005
43.000,5.10000000E-005
44.000,7.30000000E-005
45.000,7.62500000E-005
46.000,9.30000000E-005
47.000,1.20750000E-004
48.000,2.05500000E-004
49.000,3.65500000E-004
50.000,4.51750000E-004
51.000,4.71750000E-004
52.000,5.00750000E-004
53.000,5.02000000E-004
54.000,5.61000000E-004
55.000,5.64000000E-004
56.000,7.13750000E-004
57.000,8.49500000E-004
58.000,8.76750000E-004
59.000,8.98500000E-004
60.000,2.96049485E-002
