arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0_lys1;59.541;59.5410;0;0.00;0.000000E+000;3.209197E-006;0.000000E+000;5.715330E-008;0.000000E+000;0.000000E+000;3.266350E-006
direct_peakw0_lys1;59.541;59.5410;1;2.00;0.000000E+000;8.759762E-006;0.000000E+000;3.276180E-006;0.000000E+000;0.000000E+000;1.203594E-005
direct_peakw0_lys1;59.541;59.5410;2;4.00;0.000000E+000;2.312158E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;2.312158E-005
direct_peakw0_lys1;59.541;59.5410;3;6.00;0.000000E+000;8.365553E-006;0.000000E+000;3.069061E-008;0.000000E+000;0.000000E+000;8.396244E-006
direct_peakw0_lys1;59.541;59.5410;4;8.00;0.000000E+000;2.662403E-005;0.000000E+000;6.692067E-006;0.000000E+000;0.000000E+000;3.331610E-005
direct_peakw0_lys1;59.541;59.5410;5;10.00;0.000000E+000;3.396612E-005;0.000000E+000;2.577244E-005;0.000000E+000;0.000000E+000;5.973855E-005
direct_peakw0_lys1;59.541;59.5410;6;12.00;0.000000E+000;5.953754E-006;0.000000E+000;2.083814E-005;0.000000E+000;0.000000E+000;2.679189E-005
direct_peakw0_lys1;59.541;59.5410;7;14.00;0.000000E+000;6.452709E-006;0.000000E+000;7.097980E-005;0.000000E+000;0.000000E+000;7.743251E-005
direct_peakw0_lys1;59.541;59.5410;8;16.00;0.000000E+000;1.624076E-005;0.000000E+000;8.248754E-005;0.000000E+000;0.000000E+000;9.872830E-005
direct_peakw0_lys1;59.541;59.5410;9;18.00;0.000000E+000;6.783614E-006;0.000000E+000;1.291462E-004;0.000000E+000;0.000000E+000;1.359298E-004
direct_peakw0_lys1;59.541;59.5410;10;20.00;0.000000E+000;3.338170E-006;0.000000E+000;1.768197E-004;0.000000E+000;0.000000E+000;1.801578E-004
direct_peakw0_lys1;59.541;59.5410;11;22.00;0.000000E+000;5.180821E-007;0.000000E+000;2.319376E-004;0.000000E+000;0.000000E+000;2.324557E-004
direct_peakw0_lys1;59.541;59.5410;12;24.00;0.000000E+000;4.917383E-006;0.000000E+000;4.246437E-004;0.000000E+000;0.000000E+000;4.295611E-004
direct_peakw0_lys1;59.541;59.5410;13;26.00;0.000000E+000;3.380134E-006;0.000000E+000;5.156759E-004;0.000000E+000;0.000000E+000;5.190560E-004
direct_peakw0_lys1;59.541;59.5410;14;28.00;0.000000E+000;1.702484E-006;0.000000E+000;1.670966E-003;0.000000E+000;0.000000E+000;1.672668E-003
direct_peakw0_lys1;59.541;59.5410;15;30.00;0.000000E+000;4.040092E-006;0.000000E+000;2.032908E-003;0.000000E+000;0.000000E+000;2.036948E-003
direct_peakw0_lys1;59.541;59.5410;16;32.00;0.000000E+000;7.702525E-006;0.000000E+000;1.292845E-003;0.000000E+000;0.000000E+000;1.300548E-003
direct_peakw0_lys1;59.541;59.5410;17;34.00;0.000000E+000;1.492405E-005;0.000000E+000;1.492405E-005;0.000000E+000;0.000000E+000;2.984810E-005
direct_peakw0_lys1;59.541;59.5410;18;36.00;0.000000E+000;2.471838E-005;0.000000E+000;3.089797E-006;0.000000E+000;0.000000E+000;2.780818E-005
direct_peakw0_lys1;59.541;59.5410;19;38.00;0.000000E+000;2.487330E-005;0.000000E+000;3.518538E-006;0.000000E+000;0.000000E+000;2.839184E-005
direct_peakw0_lys1;59.541;59.5410;20;40.00;0.000000E+000;2.244550E-005;0.000000E+000;8.322275E-006;0.000000E+000;0.000000E+000;3.076778E-005
direct_peakw0_lys1;59.541;59.5410;21;42.00;0.000000E+000;9.367672E-005;0.000000E+000;1.736056E-006;0.000000E+000;0.000000E+000;9.541278E-005
direct_peakw0_lys1;59.541;59.5410;22;44.00;0.000000E+000;1.201761E-004;0.000000E+000;9.931474E-006;0.000000E+000;0.000000E+000;1.301076E-004
direct_peakw0_lys1;59.541;59.5410;23;46.00;0.000000E+000;1.076975E-004;0.000000E+000;2.392893E-006;0.000000E+000;0.000000E+000;1.100904E-004
direct_peakw0_lys1;59.541;59.5410;24;48.00;0.000000E+000;3.596833E-004;0.000000E+000;1.514148E-005;0.000000E+000;0.000000E+000;3.748248E-004
direct_peakw0_lys1;59.541;59.5410;25;50.00;0.000000E+000;7.695704E-004;0.000000E+000;1.578233E-005;0.000000E+000;0.000000E+000;7.853527E-004
direct_peakw0_lys1;59.541;59.5410;26;52.00;0.000000E+000;9.401119E-004;0.000000E+000;1.655023E-005;0.000000E+000;2.626349E-006;9.592885E-004
direct_peakw0_lys1;59.541;59.5410;27;54.00;0.000000E+000;1.031749E-003;0.000000E+000;2.115127E-005;0.000000E+000;7.069839E-007;1.053607E-003
direct_peakw0_lys1;59.541;59.5410;28;56.00;0.000000E+000;1.322456E-003;0.000000E+000;9.122206E-005;0.000000E+000;7.329007E-006;1.421007E-003
direct_peakw0_lys1;59.541;59.5410;29;58.00;0.000000E+000;1.746928E-003;0.000000E+000;1.202343E-004;0.000000E+000;2.670993E-006;1.869833E-003
direct_peakw0_lys1;59.541;59.5410;30;60.00;2.953536E-002;8.338605E-004;0.000000E+000;2.759392E-005;0.000000E+000;0.000000E+000;3.039682E-002
direct_peakw0_lys1;661.657;661.6570;0;0.00;0.000000E+000;6.002042E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.002042E-005
direct_peakw0_lys1;661.657;661.6570;1;2.00;0.000000E+000;5.484205E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.484205E-005
direct_peakw0_lys1;661.657;661.6570;2;4.00;0.000000E+000;8.363385E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.363385E-005
direct_peakw0_lys1;661.657;661.6570;3;6.00;0.000000E+000;1.090936E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.090936E-004
direct_peakw0_lys1;661.657;661.6570;4;8.00;0.000000E+000;7.942503E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;7.942503E-005
direct_peakw0_lys1;661.657;661.6570;5;10.00;0.000000E+000;1.010740E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.010740E-004
direct_peakw0_lys1;661.657;661.6570;6;12.00;0.000000E+000;8.874945E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.874945E-005
direct_peakw0_lys1;661.657;661.6570;7;14.00;0.000000E+000;9.911364E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.911364E-005
direct_peakw0_lys1;661.657;661.6570;8;16.00;0.000000E+000;9.155083E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.155083E-005
direct_peakw0_lys1;661.657;661.6570;9;18.00;0.000000E+000;9.541740E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.541740E-005
direct_peakw0_lys1;661.657;661.6570;10;20.00;0.000000E+000;6.465990E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.465990E-005
direct_peakw0_lys1;661.657;661.6570;11;22.00;0.000000E+000;8.393530E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.393530E-005
direct_peakw0_lys1;661.657;661.6570;12;24.00;0.000000E+000;9.015277E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.015277E-005
direct_peakw0_lys1;661.657;661.6570;13;26.00;0.000000E+000;1.023625E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.023625E-004
direct_peakw0_lys1;661.657;661.6570;14;28.00;0.000000E+000;1.201844E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.201844E-004
direct_peakw0_lys1;661.657;661.6570;15;30.00;0.000000E+000;8.073831E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.073831E-005
direct_peakw0_lys1;661.657;661.6570;16;32.00;0.000000E+000;1.260605E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.260605E-004
direct_peakw0_lys1;661.657;661.6570;17;34.00;0.000000E+000;1.055606E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.055606E-004
direct_peakw0_lys1;661.657;661.6570;18;36.00;0.000000E+000;9.365376E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.365376E-005
direct_peakw0_lys1;661.657;661.6570;19;38.00;0.000000E+000;9.101844E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.101844E-005
direct_peakw0_lys1;661.657;661.6570;20;40.00;0.000000E+000;1.126461E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.126461E-004
direct_peakw0_lys1;661.657;661.6570;21;42.00;0.000000E+000;1.226175E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.226175E-004
