keV,response
0.000,1.91500000E-004
1.000,3.64000000E-004
2.000,3.41500000E-004
3.000,3.56500000E-004
4.000,3.49500000E-004
5.000,3.58500000E-004
6.000,3.33000000E-004
7.000,3.33000000E-004
8.000,3.55500000E-004
9.000,3.51500000E-004
10.000,3.69000000E-004
11.000,3.16500000E-004
12.000,2.34500000E-004
13.000,1.82500000E-004
14.000,1.69000000E-004
15.000,1.56500000E-004
16.000,1.39500000E-004
17.000,1.40000000E-004
18.000,1.20000000E-004
19.000,1.09000000E-004
20.000,1.15000000E-004
21.000,1.09000000E-004
22.000,9.80000000E-005
23.000,9.40000000E-005
24.000,7.90000000E-005
25.000,9.65000000E-005
26.000,1.14000000E-004
27.000,1.85275000E-002
28.000,1.28500000E-004
29.000,2.22500000E-004
30.000,2.09500000E-004
31.000,6.83425000E-002
32.000,3.08000000E-004
33.000,3.13000000E-004
34.000,2.54500000E-004
35.000,1.91500000E-004
36.000,1.62500000E-004
37.000,1.64500000E-004
38.000,1.62000000E-004
39.000,1.42000000E-004
40.000,1.66500000E-004
41.000,1.35000000E-004
42.000,1.27500000E-004
43.000,1.25500000E-004
44.000,1.10500000E-004
45.000,1.05500000E-004
46.000,1.16500000E-004
47.000,1.02000000E-004
48.000,9.20000000E-005
49.000,9.60000000E-005
50.000,8.00000000E-005
51.000,7.35000000E-005
52.000,5.55000000E-005
53.000,5.45000000E-005
54.000,5.40000000E-005
55.000,2.35000000E-004
56.000,1.94500000E-004
57.000,3.35000000E-005
58.000,3.60000000E-005
59.000,1.40000000E-005
60.000,4.01218500E-001
