keV,response
0.000,1.66000000E-004
1.000,3.83500000E-004
2.000,3.56500000E-004
3.000,3.37000000E-004
4.000,3.25000000E-004
5.000,3.70000000E-004
6.000,3.29000000E-004
7.000,3.57000000E-004
8.000,3.48500000E-004
9.000,3.93000000E-004
10.000,3.83500000E-004
11.000,3.36000000E-004
12.000,2.27000000E-004
13.000,1.94000000E-004
14.000,1.84000000E-004
15.000,1.75000000E-004
16.000,1.43000000E-004
17.000,1.49500000E-004
18.000,1.20000000E-004
19.000,1.08000000E-004
20.000,1.16000000E-004
21.000,1.12500000E-004
22.000,9.70000000E-005
23.000,8.30000000E-005
24.000,7.25000000E-005
25.000,7.45000000E-005
26.000,1.06500000E-004
27.000,1.85965000E-002
28.000,1.18000000E-004
29.000,2.24000000E-004
30.000,2.08500000E-004
31.000,6.86090000E-002
32.000,3.03500000E-004
33.000,3.14500000E-004
34.000,2.47000000E-004
35.000,1.88500000E-004
36.000,1.73500000E-004
37.000,1.74500000E-004
38.000,1.64500000E-004
39.000,1.55000000E-004
40.000,1.40500000E-004
41.000,1.71000000E-004
42.000,1.27000000E-004
43.000,1.32000000E-004
44.000,1.18500000E-004
45.000,9.40000000E-005
46.000,9.75000000E-005
47.000,1.12500000E-004
48.000,9.70000000E-005
49.000,9.80000000E-005
50.000,8.65000000E-005
51.000,7.80000000E-005
52.000,7.05000000E-005
53.000,6.40000000E-005
54.000,5.70000000E-005
55.000,2.43000000E-004
56.000,2.30500000E-004
57.000,2.95000000E-005
58.000,3.30000000E-005
59.000,1.65000000E-005
60.000,4.00703000E-001
