keV,response
0.000,1.64000000E-004
1.000,3.51500000E-004
2.000,3.40000000E-004
3.000,3.45500000E-004
4.000,3.16500000E-004
5.000,3.28000000E-004
6.000,3.38500000E-004
7.000,3.38500000E-004
8.000,3.59500000E-004
9.000,3.78000000E-004
10.000,3.61000000E-004
11.000,3.11000000E-004
12.000,2.25500000E-004
13.000,2.02500000E-004
14.000,1.73500000E-004
15.000,1.50500000E-004
16.000,1.58000000E-004
17.000,1.36000000E-004
18.000,1.20000000E-004
19.000,1.22500000E-004
20.000,1.17000000E-004
21.000,1.13000000E-004
22.000,1.10000000E-004
23.000,1.00000000E-004
24.000,1.02000000E-004
25.000,8.70000000E-005
26.000,1.15500000E-004
27.000,1.84965000E-002
28.000,1.26500000E-004
29.000,2.49500000E-004
30.000,2.33000000E-004
31.000,6.81770000E-002
32.000,2.85000000E-004
33.000,3.27000000E-004
34.000,2.70500000E-004
35.000,2.03000000E-004
36.000,1.65000000E-004
37.000,1.60000000E-004
38.000,1.61000000E-004
39.000,1.47500000E-004
40.000,1.47500000E-004
41.000,1.48500000E-004
42.000,1.24500000E-004
43.000,1.10500000E-004
44.000,1.26000000E-004
45.000,1.16000000E-004
46.000,9.60000000E-005
47.000,1.00000000E-004
48.000,9.35000000E-005
49.000,9.30000000E-005
50.000,8.20000000E-005
51.000,9.20000000E-005
52.000,6.50000000E-005
53.000,7.15000000E-005
54.000,6.00000000E-005
55.000,2.39500000E-004
56.000,2.20500000E-004
57.000,4.20000000E-005
58.000,3.20000000E-005
59.000,7.00000000E-006
60.000,4.00864500E-001
