keV,response
0.000,8.00000000E-006
1.000,2.95000000E-005
2.000,4.37500000E-005
3.000,4.37500000E-005
4.000,5.22500000E-005
5.000,5.92500000E-005
6.000,6.72500000E-005
7.000,7.85000000E-005
8.000,8.77500000E-005
9.000,9.25000000E-005
10.000,9.70000000E-005
11.000,9.37500000E-005
12.000,6.60000000E-005
13.000,6.10000000E-005
14.000,5.47500000E-005
15.000,5.32500000E-005
16.000,5.05000000E-005
17.000,5.35000000E-005
18.000,5.47500000E-005
19.000,5.10000000E-005
20.000,5.12500000E-005
21.000,5.87500000E-005
22.000,5.87500000E-005
23.000,6.67500000E-005
24.000,6.17500000E-005
25.000,7.17500000E-005
26.000,7.27500000E-005
27.000,4.62075000E-003
28.000,8.25000000E-005
29.000,1.06250000E-004
30.000,8.85000000E-005
31.000,1.60955000E-002
32.000,1.09000000E-004
33.000,1.08750000E-004
34.000,9.10000000E-005
35.000,8.52500000E-005
36.000,7.85000000E-005
37.000,7.87500000E-005
38.000,7.75000000E-005
39.000,6.82500000E-005
40.000,7.45000000E-005
41.000,6.80000000E-005
42.000,7.52500000E-005
43.000,7.57500000E-005
44.000,6.70000000E-005
45.000,7.10000000E-005
46.000,7.02500000E-005
47.000,7.00000000E-005
48.000,7.60000000E-005
49.000,7.75000000E-005
50.000,8.70000000E-005
51.000,8.70000000E-005
52.000,9.50000000E-005
53.000,9.27500000E-005
54.000,9.65000000E-005
55.000,9.32500000E-005
56.000,1.21500000E-004
57.000,1.47000000E-004
58.000,1.58500000E-004
59.000,1.39500000E-004
60.000,1.28561064E-001
