keV,response
0.000,1.89000000E-004
1.000,3.49000000E-004
2.000,3.55500000E-004
3.000,3.66500000E-004
4.000,3.43000000E-004
5.000,3.60500000E-004
6.000,3.52500000E-004
7.000,3.34000000E-004
8.000,3.49500000E-004
9.000,3.53500000E-004
10.000,3.75000000E-004
11.000,3.18500000E-004
12.000,2.37000000E-004
13.000,1.85000000E-004
14.000,1.85500000E-004
15.000,1.62500000E-004
16.000,1.37000000E-004
17.000,1.32500000E-004
18.000,1.12500000E-004
19.000,1.18500000E-004
20.000,1.09000000E-004
21.000,1.15000000E-004
22.000,9.55000000E-005
23.000,9.50000000E-005
24.000,8.25000000E-005
25.000,9.30000000E-005
26.000,1.02000000E-004
27.000,1.85805000E-002
28.000,1.28500000E-004
29.000,2.29500000E-004
30.000,2.06000000E-004
31.000,6.85415000E-002
32.000,3.12000000E-004
33.000,3.15500000E-004
34.000,2.59000000E-004
35.000,1.94000000E-004
36.000,1.72000000E-004
37.000,1.55500000E-004
38.000,1.67500000E-004
39.000,1.40500000E-004
40.000,1.68500000E-004
41.000,1.31500000E-004
42.000,1.27000000E-004
43.000,1.24500000E-004
44.000,1.11500000E-004
45.000,1.18500000E-004
46.000,1.09000000E-004
47.000,9.40000000E-005
48.000,1.02500000E-004
49.000,8.05000000E-005
50.000,7.15000000E-005
51.000,7.40000000E-005
52.000,6.25000000E-005
53.000,5.30000000E-005
54.000,5.55000000E-005
55.000,2.56000000E-004
56.000,2.22500000E-004
57.000,3.35000000E-005
58.000,3.55000000E-005
59.000,1.55000000E-005
60.000,4.01439500E-001
