keV,response
0.000,4.50000000E-006
1.000,1.20000000E-005
2.000,1.15000000E-005
3.000,1.20000000E-005
4.000,1.22500000E-005
5.000,1.30000000E-005
6.000,1.30000000E-005
7.000,1.95000000E-005
8.000,1.90000000E-005
9.000,2.12500000E-005
10.000,2.85000000E-005
11.000,2.32500000E-005
12.000,2.50000000E-005
13.000,2.62500000E-005
14.000,3.25000000E-005
15.000,3.30000000E-005
16.000,3.80000000E-005
17.000,5.67500000E-005
18.000,7.02500000E-005
19.000,8.30000000E-005
20.000,1.06000000E-004
21.000,1.17750000E-004
22.000,1.20500000E-004
23.000,1.23250000E-004
24.000,4.58750000E-004
25.000,1.21000000E-004
26.000,1.34500000E-004
27.000,6.79500000E-004
28.000,1.27000000E-004
29.000,2.30375000E-003
30.000,6.62500000E-005
31.000,1.91400000E-003
32.000,1.80000000E-005
33.000,1.52500000E-005
34.000,9.25000000E-006
35.000,1.12500000E-005
36.000,1.15000000E-005
37.000,1.42500000E-005
38.000,1.32500000E-005
39.000,1.90000000E-005
40.000,2.07500000E-005
41.000,2.77500000E-005
42.000,4.12500000E-005
43.000,5.65000000E-005
44.000,6.60000000E-005
45.000,7.27500000E-005
46.000,1.00250000E-004
47.000,1.31250000E-004
48.000,2.07250000E-004
49.000,3.63000000E-004
50.000,4.30250000E-004
51.000,4.78500000E-004
52.000,4.82750000E-004
53.000,5.27500000E-004
54.000,5.38250000E-004
55.000,6.11000000E-004
56.000,7.08750000E-004
57.000,8.33000000E-004
58.000,8.85750000E-004
59.000,8.98000000E-004
60.000,2.96143204E-002
