keV,response
0.000,5.75000000E-006
1.000,8.50000000E-006
2.000,1.02500000E-005
3.000,1.15000000E-005
4.000,1.62500000E-005
5.000,1.55000000E-005
6.000,1.77500000E-005
7.000,1.37500000E-005
8.000,2.30000000E-005
9.000,2.20000000E-005
10.000,2.37500000E-005
11.000,2.22500000E-005
12.000,2.37500000E-005
13.000,2.65000000E-005
14.000,3.12500000E-005
15.000,2.90000000E-005
16.000,4.15000000E-005
17.000,5.22500000E-005
18.000,7.50000000E-005
19.000,9.02500000E-005
20.000,9.77500000E-005
21.000,1.11500000E-004
22.000,1.27250000E-004
23.000,1.14500000E-004
24.000,4.38500000E-004
25.000,1.14750000E-004
26.000,1.28000000E-004
27.000,6.69000000E-004
28.000,1.27000000E-004
29.000,2.31025000E-003
30.000,7.60000000E-005
31.000,1.92750000E-003
32.000,1.70000000E-005
33.000,1.25000000E-005
34.000,1.50000000E-005
35.000,1.00000000E-005
36.000,1.20000000E-005
37.000,1.22500000E-005
38.000,1.60000000E-005
39.000,2.10000000E-005
40.000,2.05000000E-005
41.000,2.97500000E-005
42.000,4.02500000E-005
43.000,5.25000000E-005
44.000,6.05000000E-005
45.000,8.07500000E-005
46.000,1.01000000E-004
47.000,1.21250000E-004
48.000,2.09500000E-004
49.000,3.53750000E-004
50.000,4.36000000E-004
51.000,4.81000000E-004
52.000,4.94000000E-004
53.000,5.28250000E-004
54.000,5.52250000E-004
55.000,6.19000000E-004
56.000,7.20750000E-004
57.000,8.43750000E-004
58.000,8.98500000E-004
59.000,8.92500000E-004
60.000,2.96003070E-002
