keV,response
0.000,1.17500000E-005
1.000,3.05000000E-005
2.000,4.27500000E-005
3.000,4.90000000E-005
4.000,5.50000000E-005
5.000,6.12500000E-005
6.000,6.65000000E-005
7.000,6.90000000E-005
8.000,8.10000000E-005
9.000,1.03250000E-004
10.000,1.07250000E-004
11.000,2.36250000E-004
12.000,9.82500000E-005
13.000,4.43500000E-004
14.000,4.92500000E-005
15.000,9.30000000E-005
16.000,4.42500000E-005
17.000,4.80000000E-005
18.000,4.52500000E-005
19.000,5.17500000E-005
20.000,4.97500000E-005
21.000,5.10000000E-005
22.000,5.17500000E-005
23.000,5.50000000E-005
24.000,6.42500000E-005
25.000,6.35000000E-005
26.000,7.50000000E-005
27.000,4.55225000E-003
28.000,7.32500000E-005
29.000,8.95000000E-005
30.000,8.85000000E-005
31.000,1.59295000E-002
32.000,9.05000000E-005
33.000,9.72500000E-005
34.000,8.15000000E-005
35.000,7.37500000E-005
36.000,6.72500000E-005
37.000,8.10000000E-005
38.000,6.72500000E-005
39.000,7.57500000E-005
40.000,9.02500000E-005
41.000,1.05750000E-004
42.000,9.77500000E-005
43.000,7.15000000E-005
44.000,1.93250000E-004
45.000,6.65000000E-005
46.000,7.57500000E-005
47.000,6.45000000E-005
48.000,6.65000000E-005
49.000,7.55000000E-005
50.000,7.47500000E-005
51.000,8.35000000E-005
52.000,8.45000000E-005
53.000,8.42500000E-005
54.000,8.90000000E-005
55.000,1.28000000E-004
56.000,1.36250000E-004
57.000,1.28250000E-004
58.000,1.66500000E-004
59.000,1.40250000E-004
60.000,1.28598997E-001
