arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0_lys2;59.541;59.5410;0;0.00;0.000000E+000;5.266007E-006;0.000000E+000;7.237078E-007;0.000000E+000;0.000000E+000;5.989714E-006
direct_peakw0_lys2;59.541;59.5410;1;2.00;0.000000E+000;1.195010E-005;0.000000E+000;2.609625E-006;0.000000E+000;0.000000E+000;1.455973E-005
direct_peakw0_lys2;59.541;59.5410;2;4.00;0.000000E+000;1.777071E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.777071E-005
direct_peakw0_lys2;59.541;59.5410;3;6.00;0.000000E+000;1.198870E-005;0.000000E+000;1.544245E-007;0.000000E+000;0.000000E+000;1.214313E-005
direct_peakw0_lys2;59.541;59.5410;4;8.00;0.000000E+000;2.635782E-005;0.000000E+000;1.317891E-005;0.000000E+000;0.000000E+000;3.953673E-005
direct_peakw0_lys2;59.541;59.5410;5;10.00;0.000000E+000;3.472925E-005;0.000000E+000;3.136380E-005;0.000000E+000;0.000000E+000;6.609306E-005
direct_peakw0_lys2;59.541;59.5410;6;12.00;0.000000E+000;8.604082E-006;0.000000E+000;2.863619E-005;0.000000E+000;0.000000E+000;3.724028E-005
direct_peakw0_lys2;59.541;59.5410;7;14.00;0.000000E+000;6.542349E-006;0.000000E+000;7.196583E-005;0.000000E+000;0.000000E+000;7.850818E-005
direct_peakw0_lys2;59.541;59.5410;8;16.00;0.000000E+000;1.312944E-005;0.000000E+000;7.614698E-005;0.000000E+000;0.000000E+000;8.927642E-005
direct_peakw0_lys2;59.541;59.5410;9;18.00;0.000000E+000;3.282065E-007;0.000000E+000;1.311501E-004;0.000000E+000;0.000000E+000;1.314783E-004
direct_peakw0_lys2;59.541;59.5410;10;20.00;0.000000E+000;0.000000E+000;0.000000E+000;1.584499E-004;0.000000E+000;0.000000E+000;1.584499E-004
direct_peakw0_lys2;59.541;59.5410;11;22.00;0.000000E+000;0.000000E+000;0.000000E+000;2.370839E-004;0.000000E+000;0.000000E+000;2.370839E-004
direct_peakw0_lys2;59.541;59.5410;12;24.00;0.000000E+000;2.490543E-006;0.000000E+000;4.303945E-004;0.000000E+000;0.000000E+000;4.328851E-004
direct_peakw0_lys2;59.541;59.5410;13;26.00;0.000000E+000;2.420263E-006;0.000000E+000;4.895616E-004;0.000000E+000;0.000000E+000;4.919818E-004
direct_peakw0_lys2;59.541;59.5410;14;28.00;0.000000E+000;1.755861E-006;0.000000E+000;1.665148E-003;0.000000E+000;0.000000E+000;1.666904E-003
direct_peakw0_lys2;59.541;59.5410;15;30.00;0.000000E+000;4.909597E-006;0.000000E+000;1.990767E-003;0.000000E+000;0.000000E+000;1.995676E-003
direct_peakw0_lys2;59.541;59.5410;16;32.00;0.000000E+000;9.676158E-006;0.000000E+000;1.277502E-003;0.000000E+000;0.000000E+000;1.287178E-003
direct_peakw0_lys2;59.541;59.5410;17;34.00;0.000000E+000;1.541425E-005;0.000000E+000;1.849709E-005;0.000000E+000;0.000000E+000;3.391134E-005
direct_peakw0_lys2;59.541;59.5410;18;36.00;0.000000E+000;2.161063E-005;0.000000E+000;3.158275E-006;0.000000E+000;0.000000E+000;2.476891E-005
direct_peakw0_lys2;59.541;59.5410;19;38.00;0.000000E+000;1.838937E-005;0.000000E+000;3.508392E-006;0.000000E+000;0.000000E+000;2.189776E-005
direct_peakw0_lys2;59.541;59.5410;20;40.00;0.000000E+000;2.236349E-005;0.000000E+000;5.590872E-006;0.000000E+000;0.000000E+000;2.795436E-005
direct_peakw0_lys2;59.541;59.5410;21;42.00;0.000000E+000;9.941437E-005;0.000000E+000;4.246168E-006;0.000000E+000;0.000000E+000;1.036605E-004
direct_peakw0_lys2;59.541;59.5410;22;44.00;0.000000E+000;1.220044E-004;0.000000E+000;1.642902E-005;0.000000E+000;0.000000E+000;1.384334E-004
direct_peakw0_lys2;59.541;59.5410;23;46.00;0.000000E+000;1.189423E-004;0.000000E+000;4.951900E-006;0.000000E+000;0.000000E+000;1.238942E-004
direct_peakw0_lys2;59.541;59.5410;24;48.00;0.000000E+000;3.698370E-004;0.000000E+000;1.390250E-005;0.000000E+000;0.000000E+000;3.837395E-004
direct_peakw0_lys2;59.541;59.5410;25;50.00;0.000000E+000;7.744042E-004;0.000000E+000;9.792770E-006;0.000000E+000;0.000000E+000;7.841970E-004
direct_peakw0_lys2;59.541;59.5410;26;52.00;0.000000E+000;9.527981E-004;0.000000E+000;1.747294E-005;0.000000E+000;2.619917E-006;9.728910E-004
direct_peakw0_lys2;59.541;59.5410;27;54.00;0.000000E+000;1.050613E-003;0.000000E+000;1.952533E-005;0.000000E+000;7.134162E-007;1.070852E-003
direct_peakw0_lys2;59.541;59.5410;28;56.00;0.000000E+000;1.295029E-003;0.000000E+000;8.313531E-005;0.000000E+000;4.898759E-006;1.383063E-003
direct_peakw0_lys2;59.541;59.5410;29;58.00;0.000000E+000;1.666210E-003;0.000000E+000;1.131194E-004;0.000000E+000;1.767908E-006;1.781097E-003
direct_peakw0_lys2;59.541;59.5410;30;60.00;2.954840E-002;8.551665E-004;0.000000E+000;2.850044E-005;0.000000E+000;0.000000E+000;3.043207E-002
direct_peakw0_lys2;661.657;661.6570;0;0.00;0.000000E+000;6.017807E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.017807E-005
direct_peakw0_lys2;661.657;661.6570;1;2.00;0.000000E+000;5.455699E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;5.455699E-005
direct_peakw0_lys2;661.657;661.6570;2;4.00;0.000000E+000;8.155667E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.155667E-005
direct_peakw0_lys2;661.657;661.6570;3;6.00;0.000000E+000;1.093796E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.093796E-004
direct_peakw0_lys2;661.657;661.6570;4;8.00;0.000000E+000;7.963369E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;7.963369E-005
direct_peakw0_lys2;661.657;661.6570;5;10.00;0.000000E+000;1.013391E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.013391E-004
direct_peakw0_lys2;661.657;661.6570;6;12.00;0.000000E+000;8.725690E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.725690E-005
direct_peakw0_lys2;661.657;661.6570;7;14.00;0.000000E+000;9.837310E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.837310E-005
direct_peakw0_lys2;661.657;661.6570;8;16.00;0.000000E+000;8.876298E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.876298E-005
direct_peakw0_lys2;661.657;661.6570;9;18.00;0.000000E+000;9.640052E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.640052E-005
direct_peakw0_lys2;661.657;661.6570;10;20.00;0.000000E+000;6.382461E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;6.382461E-005
direct_peakw0_lys2;661.657;661.6570;11;22.00;0.000000E+000;8.200660E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.200660E-005
direct_peakw0_lys2;661.657;661.6570;12;24.00;0.000000E+000;9.038475E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.038475E-005
direct_peakw0_lys2;661.657;661.6570;13;26.00;0.000000E+000;1.026326E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.026326E-004
direct_peakw0_lys2;661.657;661.6570;14;28.00;0.000000E+000;1.205041E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.205041E-004
direct_peakw0_lys2;661.657;661.6570;15;30.00;0.000000E+000;8.094750E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;8.094750E-005
direct_peakw0_lys2;661.657;661.6570;16;32.00;0.000000E+000;1.263904E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.263904E-004
direct_peakw0_lys2;661.657;661.6570;17;34.00;0.000000E+000;1.025766E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.025766E-004
direct_peakw0_lys2;661.657;661.6570;18;36.00;0.000000E+000;9.248980E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.248980E-005
direct_peakw0_lys2;661.657;661.6570;19;38.00;0.000000E+000;9.047733E-005;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;9.047733E-005
direct_peakw0_lys2;661.657;661.6570;20;40.00;0.000000E+000;1.119237E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.119237E-004
direct_peakw0_lys2;661.657;661.6570;21;42.00;0.000000E+000;1.201821E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.201821E-004
direct_peakw0_lys2;661.657;661.6570;22;44.00;0.000000E+000;1.204964E-004;0.000000E+000;0.000000E+000;0.000000E+000;0.000000E+000;1.204964E-004
