arm;line_kev;node_kev;bin;dep_kev;peak;compton;esc_se;esc_xray;esc_de;esc_lx;total
direct_peakw0;59.541;59.5410;0;0.00;0.000000E+000;1.750490E-006;0.000000E+000;8.752450E-007;0.000000E+000;0.000000E+000;2.625735E-006
direct_peakw0;59.541;59.5410;1;2.00;0.000000E+000;7.889008E-006;0.000000E+000;3.449032E-006;0.000000E+000;0.000000E+000;1.133804E-005
direct_peakw0;59.541;59.5410;2;4.00;0.000000E+000;1.763349E-005;0.000000E+000;5.827302E-006;0.000000E+000;0.000000E+000;2.346079E-005
direct_peakw0;59.541;59.5410;3;6.00;0.000000E+000;1.585120E-005;0.000000E+000;4.431428E-006;0.000000E+000;0.000000E+000;2.028263E-005
direct_peakw0;59.541;59.5410;4;8.00;0.000000E+000;1.354248E-005;0.000000E+000;5.416993E-006;0.000000E+000;0.000000E+000;1.895947E-005
direct_peakw0;59.541;59.5410;5;10.00;0.000000E+000;2.303299E-005;0.000000E+000;2.003224E-005;0.000000E+000;0.000000E+000;4.306523E-005
direct_peakw0;59.541;59.5410;6;12.00;0.000000E+000;2.083428E-005;0.000000E+000;2.944141E-005;0.000000E+000;0.000000E+000;5.027570E-005
direct_peakw0;59.541;59.5410;7;14.00;0.000000E+000;6.132726E-006;0.000000E+000;7.052635E-005;0.000000E+000;0.000000E+000;7.665908E-005
direct_peakw0;59.541;59.5410;8;16.00;0.000000E+000;1.095673E-005;0.000000E+000;6.300119E-005;0.000000E+000;0.000000E+000;7.395791E-005
direct_peakw0;59.541;59.5410;9;18.00;0.000000E+000;8.354301E-006;0.000000E+000;1.093086E-004;0.000000E+000;0.000000E+000;1.176629E-004
direct_peakw0;59.541;59.5410;10;20.00;0.000000E+000;3.725261E-006;0.000000E+000;1.749832E-004;0.000000E+000;0.000000E+000;1.787085E-004
direct_peakw0;59.541;59.5410;11;22.00;0.000000E+000;3.076971E-006;0.000000E+000;2.050754E-004;0.000000E+000;0.000000E+000;2.081524E-004
direct_peakw0;59.541;59.5410;12;24.00;0.000000E+000;3.047258E-006;0.000000E+000;4.466234E-004;0.000000E+000;0.000000E+000;4.496706E-004
direct_peakw0;59.541;59.5410;13;26.00;0.000000E+000;4.303624E-006;0.000000E+000;5.585683E-004;0.000000E+000;0.000000E+000;5.628719E-004
direct_peakw0;59.541;59.5410;14;28.00;0.000000E+000;3.202524E-006;0.000000E+000;1.677881E-003;0.000000E+000;0.000000E+000;1.681084E-003
