keV,response
0.000,1.80000000E-004
1.000,3.56500000E-004
2.000,3.45000000E-004
3.000,3.45500000E-004
4.000,3.53500000E-004
5.000,3.81000000E-004
6.000,3.39000000E-004
7.000,3.35000000E-004
8.000,3.48500000E-004
9.000,3.76500000E-004
10.000,3.76500000E-004
11.000,3.16500000E-004
12.000,2.30000000E-004
13.000,1.75000000E-004
14.000,1.75500000E-004
15.000,1.67000000E-004
16.000,1.58500000E-004
17.000,1.30000000E-004
18.000,1.32000000E-004
19.000,1.21000000E-004
20.000,1.18500000E-004
21.000,1.00000000E-004
22.000,9.75000000E-005
23.000,9.20000000E-005
24.000,9.25000000E-005
25.000,9.60000000E-005
26.000,8.25000000E-005
27.000,1.87380000E-002
28.000,1.19500000E-004
29.000,2.08500000E-004
30.000,2.18000000E-004
31.000,6.83360000E-002
32.000,3.20500000E-004
33.000,3.24500000E-004
34.000,2.45500000E-004
35.000,2.12000000E-004
36.000,1.88500000E-004
37.000,1.69500000E-004
38.000,1.43000000E-004
39.000,1.59000000E-004
40.000,1.44500000E-004
41.000,1.32500000E-004
42.000,1.26500000E-004
43.000,1.34000000E-004
44.000,1.23000000E-004
45.000,1.19500000E-004
46.000,1.04000000E-004
47.000,9.05000000E-005
48.000,9.10000000E-005
49.000,9.35000000E-005
50.000,7.95000000E-005
51.000,6.85000000E-005
52.000,6.95000000E-005
53.000,6.15000000E-005
54.000,6.40000000E-005
55.000,2.42500000E-004
56.000,2.16500000E-004
57.000,4.00000000E-005
58.000,3.50000000E-005
59.000,1.60000000E-005
60.000,4.01127500E-001
