spectrum,arm,pairs,E_plain,E_app,fwhm_keV,pass,c_model,c_data,c_data_signed,d_centre,max_model,max_data,d_max,A_model,A_data,ratio,S_share,lo,hi
G1S24_Co60_P5,electron,1173+1332,2505.72,2507.38,104.63,1,2494.160,2512.498,2513.511,18.338,2493.24,2513.49,20.25,5988.05,4570.32,0.7632,0.8193,2402.75,2612.01
G1S24_Co60_P5,electron,1173+1332,2505.72,2507.38,104.63,2,2494.918,2512.498,2513.029,17.580,2493.24,2513.49,20.25,5945.73,4582.34,0.7707,0.8239,2407.87,2617.13
G1S24_Co60_P5,photon,1173+1332,2505.72,2511.96,104.74,1,2498.285,2512.463,2512.951,14.178,2496.13,2513.49,17.36,5973.99,4598.78,0.7698,0.8264,2407.21,2616.70
G1S24_Co60_P5,photon,1173+1332,2505.72,2511.96,104.74,2,2498.285,2512.463,2512.951,14.178,2496.13,2513.49,17.36,5973.99,4598.78,0.7698,0.8264,2407.72,2617.21
