keV,response
0.000,5.00000000E-006
1.000,6.52500000E-005
2.000,8.72500000E-005
3.000,1.06250000E-004
4.000,1.06250000E-004
5.000,1.58250000E-004
6.000,1.85000000E-004
7.000,1.99500000E-004
8.000,2.15250000E-004
9.000,2.23750000E-004
10.000,2.29000000E-004
11.000,1.98750000E-004
12.000,1.31750000E-004
13.000,9.02500000E-005
14.000,7.37500000E-005
15.000,6.12500000E-005
16.000,5.30000000E-005
17.000,5.35000000E-005
18.000,5.15000000E-005
19.000,5.32500000E-005
20.000,4.75000000E-005
21.000,4.30000000E-005
22.000,4.17500000E-005
23.000,3.62500000E-005
24.000,3.42500000E-005
25.000,3.12500000E-005
26.000,4.12500000E-005
27.000,1.49367500E-002
28.000,6.37500000E-005
29.000,5.75000000E-005
30.000,5.60000000E-005
31.000,5.43847500E-002
32.000,1.40750000E-004
33.000,1.49500000E-004
34.000,1.23750000E-004
35.000,8.22500000E-005
36.000,7.85000000E-005
37.000,7.80000000E-005
38.000,7.50000000E-005
39.000,8.25000000E-005
40.000,7.25000000E-005
41.000,7.87500000E-005
42.000,7.15000000E-005
43.000,6.75000000E-005
44.000,6.90000000E-005
45.000,6.42500000E-005
46.000,6.55000000E-005
47.000,5.87500000E-005
48.000,5.22500000E-005
49.000,4.72500000E-005
50.000,5.10000000E-005
51.000,4.10000000E-005
52.000,3.75000000E-005
53.000,4.07500000E-005
54.000,3.67500000E-005
55.000,1.39500000E-004
56.000,1.22500000E-004
57.000,2.70000000E-005
58.000,2.80000000E-005
59.000,1.50000000E-005
60.000,3.62793250E-001
