keV,response
0.000,3.40000000E-006
1.000,1.19000000E-005
2.000,1.67000000E-005
3.000,1.44000000E-005
4.000,1.94000000E-005
5.000,2.61000000E-005
6.000,3.84000000E-005
7.000,4.42000000E-005
8.000,4.92000000E-005
9.000,5.43000000E-005
10.000,5.98000000E-005
11.000,5.49000000E-005
12.000,3.60000000E-005
13.000,2.57000000E-005
14.000,2.21000000E-005
15.000,1.99000000E-005
16.000,1.58000000E-005
17.000,1.54000000E-005
18.000,1.54000000E-005
19.000,1.25000000E-005
20.000,1.18000000E-005
21.000,1.07000000E-005
22.000,1.14000000E-005
23.000,7.90000000E-006
24.000,1.34310000E-003
25.000,1.41000000E-005
26.000,1.05000000E-005
27.000,2.41890000E-003
28.000,1.57000000E-005
29.000,9.94770000E-003
30.000,3.28000000E-005
31.000,8.26850000E-003
32.000,3.57000000E-005
33.000,3.03000000E-005
34.000,2.07000000E-005
35.000,1.60000000E-005
36.000,1.79000000E-005
37.000,2.28000000E-005
38.000,2.52000000E-005
39.000,1.96000000E-005
40.000,2.05000000E-005
41.000,1.99000000E-005
42.000,2.08000000E-005
43.000,1.90000000E-005
44.000,1.96000000E-005
45.000,1.73000000E-005
46.000,1.60000000E-005
47.000,1.57000000E-005
48.000,1.61000000E-005
49.000,1.65000000E-005
50.000,1.17000000E-005
51.000,1.16000000E-005
52.000,1.41000000E-005
53.000,1.33000000E-005
54.000,9.40000000E-006
55.000,4.40000000E-005
56.000,1.98000000E-005
57.000,1.02000000E-005
58.000,8.10000000E-006
59.000,4.80000000E-006
60.000,1.36541851E-001
