keV,response
0.000,6.58750000E-005
1.000,2.21750000E-004
2.000,2.47625000E-004
3.000,2.28375000E-004
4.000,2.41375000E-004
5.000,2.57000000E-004
6.000,2.66750000E-004
7.000,2.63625000E-004
8.000,2.69875000E-004
9.000,2.80500000E-004
10.000,2.72125000E-004
11.000,2.59750000E-004
12.000,2.69375000E-004
13.000,2.76125000E-004
14.000,2.68000000E-004
15.000,2.80875000E-004
16.000,2.82625000E-004
17.000,2.73875000E-004
18.000,2.72500000E-004
19.000,2.63625000E-004
20.000,2.58250000E-004
21.000,2.63250000E-004
22.000,2.66250000E-004
23.000,2.62500000E-004
24.000,2.63750000E-004
25.000,2.64375000E-004
26.000,2.63750000E-004
27.000,2.62125000E-004
28.000,2.65000000E-004
29.000,2.70875000E-004
30.000,2.67500000E-004
31.000,2.61750000E-004
32.000,2.77125000E-004
33.000,2.73750000E-004
34.000,2.57750000E-004
35.000,2.82250000E-004
36.000,2.71250000E-004
37.000,2.72875000E-004
38.000,2.76125000E-004
39.000,2.73250000E-004
40.000,2.83250000E-004
41.000,2.70250000E-004
42.000,2.74875000E-004
43.000,2.81375000E-004
44.000,2.72750000E-004
45.000,2.69750000E-004
46.000,2.76500000E-004
47.000,2.73625000E-004
48.000,2.77375000E-004
49.000,2.75125000E-004
50.000,2.77000000E-004
51.000,2.76500000E-004
52.000,2.63125000E-004
53.000,2.62250000E-004
54.000,2.68375000E-004
55.000,2.73375000E-004
56.000,2.62625000E-004
57.000,2.62750000E-004
58.000,2.70625000E-004
59.000,2.61625000E-004
60.000,2.66875000E-004
61.000,2.74500000E-004
62.000,2.60000000E-004
63.000,2.58625000E-004
64.000,2.70000000E-004
65.000,2.65000000E-004
66.000,2.67500000E-004
67.000,2.60875000E-004
68.000,2.66750000E-004
69.000,2.68250000E-004
70.000,2.62250000E-004
71.000,2.60500000E-004
72.000,2.60125000E-004
73.000,2.58750000E-004
74.000,2.73750000E-004
75.000,2.67125000E-004
76.000,2.69625000E-004
77.000,2.68875000E-004
78.000,2.62500000E-004
79.000,2.68500000E-004
80.000,2.61000000E-004
81.000,2.71500000E-004
82.000,2.56125000E-004
83.000,2.54125000E-004
84.000,2.64750000E-004
85.000,2.64250000E-004
86.000,2.66750000E-004
87.000,2.69625000E-004
88.000,2.59125000E-004
89.000,2.57625000E-004
90.000,2.61625000E-004
91.000,2.67375000E-004
92.000,2.64500000E-004
93.000,2.62625000E-004
94.000,2.65375000E-004
95.000,2.65875000E-004
96.000,2.63125000E-004
97.000,2.64625000E-004
98.000,2.52875000E-004
99.000,2.64625000E-004
100.000,2.60500000E-004
101.000,2.71250000E-004
102.000,2.53250000E-004
103.000,2.65875000E-004
104.000,2.67875000E-004
105.000,2.61750000E-004
106.000,2.62875000E-004
107.000,2.70375000E-004
108.000,2.48250000E-004
109.000,2.60875000E-004
110.000,2.61375000E-004
111.000,2.55000000E-004
112.000,2.59250000E-004
113.000,2.60750000E-004
114.000,2.49000000E-004
115.000,2.59125000E-004
116.000,2.51625000E-004
117.000,2.61000000E-004
118.000,2.63125000E-004
119.000,2.49000000E-004
120.000,2.58375000E-004
121.000,2.54250000E-004
122.000,2.64125000E-004
123.000,2.45125000E-004
124.000,2.54875000E-004
125.000,2.45875000E-004
126.000,2.60875000E-004
127.000,2.59000000E-004
128.000,2.48500000E-004
129.000,2.59375000E-004
130.000,2.59000000E-004
131.000,2.47625000E-004
132.000,2.47500000E-004
133.000,2.50000000E-004
134.000,2.54750000E-004
135.000,2.48875000E-004
136.000,2.59750000E-004
137.000,2.53250000E-004
138.000,2.53125000E-004
139.000,2.50375000E-004
140.000,2.54000000E-004
141.000,2.58000000E-004
142.000,2.47000000E-004
143.000,2.52125000E-004
144.000,2.49500000E-004
145.000,2.46625000E-004
146.000,2.58000000E-004
147.000,2.45750000E-004
148.000,2.44250000E-004
149.000,2.51625000E-004
150.000,2.56125000E-004
151.000,2.48375000E-004
152.000,2.49375000E-004
153.000,2.45375000E-004
154.000,2.43500000E-004
155.000,2.57250000E-004
156.000,2.52250000E-004
157.000,2.38375000E-004
158.000,2.58250000E-004
159.000,2.44125000E-004
160.000,2.50875000E-004
161.000,2.49250000E-004
162.000,2.54125000E-004
163.000,2.42375000E-004
164.000,2.47250000E-004
165.000,2.44500000E-004
166.000,2.51125000E-004
167.000,2.49125000E-004
168.000,2.50125000E-004
169.000,2.54250000E-004
170.000,2.50250000E-004
171.000,2.41750000E-004
172.000,2.39000000E-004
173.000,2.52000000E-004
174.000,2.47625000E-004
175.000,2.45000000E-004
176.000,2.54500000E-004
177.000,2.50875000E-004
178.000,2.50250000E-004
179.000,2.39500000E-004
180.000,2.42000000E-004
181.000,2.44625000E-004
182.000,2.41750000E-004
183.000,2.38500000E-004
184.000,2.48750000E-004
185.000,2.36125000E-004
186.000,2.45625000E-004
187.000,2.44000000E-004
188.000,2.42125000E-004
189.000,2.46875000E-004
190.000,2.44375000E-004
191.000,2.44375000E-004
192.000,2.44500000E-004
193.000,2.42000000E-004
194.000,2.42875000E-004
195.000,2.43375000E-004
196.000,2.44125000E-004
197.000,2.42250000E-004
198.000,2.44500000E-004
199.000,2.39375000E-004
200.000,2.45625000E-004
201.000,2.41875000E-004
202.000,2.49750000E-004
203.000,2.37750000E-004
204.000,2.43750000E-004
205.000,2.44375000E-004
206.000,2.39875000E-004
207.000,2.41000000E-004
208.000,2.42000000E-004
209.000,2.35625000E-004
210.000,2.24875000E-004
211.000,2.41875000E-004
212.000,2.51250000E-004
213.000,2.39750000E-004
214.000,2.43750000E-004
215.000,2.50750000E-004
216.000,2.38250000E-004
217.000,2.41750000E-004
218.000,2.33625000E-004
219.000,2.31375000E-004
220.000,2.49250000E-004
221.000,2.38375000E-004
222.000,2.32875000E-004
223.000,2.40750000E-004
224.000,2.34125000E-004
225.000,2.41750000E-004
226.000,2.41250000E-004
227.000,2.46125000E-004
228.000,2.31625000E-004
229.000,2.45500000E-004
230.000,2.34000000E-004
231.000,2.35000000E-004
232.000,2.37625000E-004
233.000,2.36875000E-004
234.000,2.45125000E-004
235.000,2.41750000E-004
236.000,2.28750000E-004
237.000,2.38250000E-004
238.000,2.39875000E-004
239.000,2.40250000E-004
240.000,2.35250000E-004
241.000,2.34750000E-004
242.000,2.40875000E-004
243.000,2.41750000E-004
244.000,2.35375000E-004
245.000,2.32250000E-004
246.000,2.47000000E-004
247.000,2.41125000E-004
248.000,2.33750000E-004
249.000,2.32625000E-004
250.000,2.41750000E-004
251.000,2.33500000E-004
252.000,2.34375000E-004
253.000,2.37375000E-004
254.000,2.26875000E-004
255.000,2.37500000E-004
256.000,2.40125000E-004
257.000,2.46000000E-004
258.000,2.28875000E-004
259.000,2.36375000E-004
260.000,2.32500000E-004
261.000,2.36625000E-004
262.000,2.26000000E-004
263.000,2.31875000E-004
264.000,2.39625000E-004
265.000,2.38500000E-004
266.000,2.38750000E-004
267.000,2.37875000E-004
268.000,2.35250000E-004
269.000,2.32875000E-004
270.000,2.34125000E-004
271.000,2.33750000E-004
272.000,2.33000000E-004
273.000,2.32000000E-004
274.000,2.34000000E-004
275.000,2.29250000E-004
276.000,2.31750000E-004
277.000,2.26250000E-004
278.000,2.37000000E-004
279.000,2.25375000E-004
280.000,2.38750000E-004
281.000,2.34375000E-004
282.000,2.27625000E-004
283.000,2.32375000E-004
284.000,2.28750000E-004
285.000,2.33000000E-004
286.000,2.33875000E-004
287.000,2.26500000E-004
288.000,2.39125000E-004
289.000,2.33375000E-004
290.000,2.28375000E-004
291.000,2.28875000E-004
292.000,2.27750000E-004
293.000,2.30125000E-004
294.000,2.32000000E-004
295.000,2.32000000E-004
296.000,2.31500000E-004
297.000,2.35625000E-004
298.000,2.22750000E-004
299.000,2.23375000E-004
300.000,2.37125000E-004
301.000,2.29625000E-004
302.000,2.33500000E-004
303.000,2.19125000E-004
304.000,2.33500000E-004
305.000,2.33000000E-004
306.000,2.22000000E-004
307.000,2.30000000E-004
308.000,2.30875000E-004
309.000,2.34125000E-004
310.000,2.35250000E-004
311.000,2.36000000E-004
312.000,2.24750000E-004
313.000,2.30125000E-004
314.000,2.17875000E-004
315.000,2.26750000E-004
316.000,2.23500000E-004
317.000,2.36250000E-004
318.000,2.28125000E-004
319.000,2.29500000E-004
320.000,2.21750000E-004
321.000,2.31875000E-004
322.000,2.30875000E-004
323.000,2.36125000E-004
324.000,2.20375000E-004
325.000,2.36000000E-004
326.000,2.20125000E-004
327.000,2.28250000E-004
328.000,2.31625000E-004
329.000,2.28875000E-004
330.000,2.34625000E-004
331.000,2.32000000E-004
332.000,2.27000000E-004
