AS80_Am241             38/38 низ ≤120: -1.52..+1.01 %, верх: |max| 4.18 %     id=5-3000 keV/38 std -> d=5-3000 keV/38 std; kdip=1
AS80_Cs137_0cm         38/38 низ ≤120: -1.52..+1.01 %, верх: |max| 4.18 %     id=5-3000 keV/38 std -> d=5-3000 keV/38 std; kdip=1
AS80_Lu176             39/39 низ ≤120: -3.18..+1.69 %, верх: |max| 3.49 %     d=10-3000 keV/39 std -> =10-3000 keV/39 std; kdip=1
AS80_Lu176_v2          39/39 низ ≤120: -3.18..+1.69 %, верх: |max| 3.49 %     d=10-3000 keV/39 std -> =10-3000 keV/39 std; kdip=1
AS80_Th232Medal        43/43 низ ≤120: +0.00..+0.00 %, верх: |max| 0.00 %     0 keV/43 std; kdip=1 -> =10-3000 keV/43 std; kdip=1
ASN16_Lu176            39/39 низ ≤120: -4.04..+2.34 %, верх: |max| 9.36 %     d=10-3000 keV/39 std -> =10-3000 keV/39 std; kdip=1
ASN16_Lu176_P0         39/39 низ ≤120: -4.04..+2.34 %, верх: |max| 9.36 %     d=10-3000 keV/39 std -> =10-3000 keV/39 std; kdip=1
G1S16_Am241_P25        37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Am241_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Ba133_P25        37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Ba133_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Cd109_P25        37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Cd109_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Ce139_P25        37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Ce139_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Co57_P5          37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Co60_P25         37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Co60_P5          37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Cs137_Mar        37/37 низ ≤120: -0.31..+6.09 %, верх: |max| 3.64 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Cs137_Mar_2      39/39 низ ≤120: -7.09..+20.79 %, верх: |max| 3.17 %    =7.1-3000 keV/39 std -> 7.1-3000 keV/39 std; kdip=1
G1S16_Cs137_P25        37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Cs137_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Eu152_P25        37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Eu152_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_K40_Mar          37/37 низ ≤120: -0.88..+7.54 %, верх: |max| 4.85 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_K40_Mar_2        39/39 низ ≤120: -5.26..+20.67 %, верх: |max| 4.27 %    =7.1-3000 keV/39 std -> 7.1-3000 keV/39 std; kdip=1
G1S16_Mix_Denta100     37/37 низ ≤120: -2.11..+0.73 %, верх: |max| 3.94 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Mix_Mar          37/37 низ ≤120: -0.96..+13.02 %, верх: |max| 3.07 %    d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Mix_Petri        37/37 низ ≤120: -1.08..+5.60 %, верх: |max| 2.68 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Mn54_P25         37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Mn54_P5          37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Na22_P25         37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Na22_P5          37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Ra226_Mar        37/37 низ ≤120: -1.06..+6.25 %, верх: |max| 4.03 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Ra226_Mar_2      39/39 низ ≤120: -5.53..+20.79 %, верх: |max| 3.44 %    =7.1-3000 keV/39 std -> 7.1-3000 keV/39 std; kdip=1
G1S16_Th228_P25        37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Th228_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Th232_Denta100   39/39 низ ≤120: -0.62..+14.15 %, верх: |max| 3.77 %    =7.1-3000 keV/39 std -> 7.1-3000 keV/39 std; kdip=1
G1S16_Th232_Mar_2      37/37 низ ≤120: -0.18..+5.31 %, верх: |max| 3.40 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Th232_Mar_3      39/39 низ ≤120: -5.20..+20.74 %, верх: |max| 4.44 %    =7.1-3000 keV/39 std -> 7.1-3000 keV/39 std; kdip=1
G1S16_Th232_Petri      39/39 низ ≤120: -6.18..+14.36 %, верх: |max| 3.14 %    =7.1-3000 keV/39 std -> 7.1-3000 keV/39 std; kdip=1
G1S16_Y88_P25          37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S16_Y88_P5           37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S24_Am241_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S24_Ba133_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S24_Bi207_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S24_Cd109_P5         37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S24_Co60_P5          37/37 низ ≤120: -0.26..+0.56 %, верх: |max| 1.62 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
G1S24_Cs137_Denta120   39/39 низ ≤120: -7.91..+11.56 %, верх: |max| 5.33 %    =7.1-3000 keV/39 std -> 7.1-3000 keV/39 std; kdip=1
G1S24_Cs137_Denta120_2 39/39 низ ≤120: -7.58..+14.26 %, верх: |max| 3.52 %    =7.1-3000 keV/39 std -> 7.1-3000 keV/39 std; kdip=1
G1S24_Cs137_Mar        39/39 низ ≤120: -1.75..+23.24 %, верх: |max| 3.05 %    =7.1-3000 keV/39 std -> 7.1-3000 keV/39 std; kdip=1
G1S24_Cs137_Mar_2      39/39 низ ≤120: -3.28..+22.96 %, верх: |max| 3.44 %    =7.1-3000 keV/39 std -> 7.1-3000 keV/39 std; kdip=1
G1S24_Cs137_P25        37/37 низ ≤120: -0.49..+0.65 %, верх: |max| 2.88 %     d=10-3000 keV/37 std -> =10-3000 keV/37 std; kdip=1
