call,m,iterations,budget,drops,active,banned,tol,maxdiag,objective,kkt_max_w_inactive,kkt_over_tol,active_max_abs_w,exhausted
1,32,21,960,0,19,0,1.0354196853321835E-08,103.54196853321835,-560959.86008472287,-4.7677553462703237E-11,-0.0046046597469708442,1.1141310096718371E-11,0
2,32,21,960,0,19,0,1.0354196853321835E-08,103.54196853321835,-560959.86008472287,-4.7677553462703237E-11,-0.0046046597469708442,1.1141310096718371E-11,0
3,32,21,960,0,19,0,1.02822291120698E-08,102.822291120698,-470264.65243550291,-3.8861264131352056E-11,-0.0037794590752441744,8.2351903074595612E-12,0
4,32,21,960,0,19,0,1.027071096576449E-08,102.70710965764489,-464220.26154975907,-3.8390238082803213E-11,-0.0037378364760501928,5.6203930398623925E-12,0
5,32,21,960,0,19,0,1.0354196853321835E-08,103.54196853321835,-560599.02666365716,-3.8795352377436688E-11,-0.0037468239137244484,2.0150991986156441E-11,0
6,32,21,960,0,19,0,1.0282192421243779E-08,102.82192421243779,-468904.93918801728,-3.1866393585344325E-11,-0.0030991827695721753,3.40349970429088E-12,0
7,32,21,960,0,19,0,1.0270542440992232E-08,102.70542440992232,-463104.30231410818,-3.1486744244572796E-11,-0.0030657333266937824,1.0861356258828891E-10,0
8,33,23,990,0,20,0,1.0354196853321835E-08,103.54196853321835,-565287.31567829044,1.7952573752381662E-09,0.17338451264447532,1.2306600183364935E-11,0
9,33,25,990,0,21,0,1.0295085960758327E-08,102.95085960758325,-491333.71934868261,1.9114053173339154E-09,0.18566190944102839,5.489653176482534E-11,0
10,33,25,990,0,21,0,1.028770483661701E-08,102.8770483661701,-484531.62934876786,1.8856947136300983E-09,0.1832959579981677,1.021192019834416E-10,0
11,33,24,990,0,20,0,1.0354196853321835E-08,103.54196853321835,-565259.67878814531,1.9021964973309041E-09,0.18371260700154074,2.162892087653745E-11,0
12,33,25,990,0,21,0,1.0300478084451736E-08,103.00478084451736,-491553.55865880416,1.9250772337332365E-09,0.18689202753016709,1.0483347523404518E-10,0
13,33,25,990,0,21,0,1.0294108233921945E-08,102.94108233921945,-484760.63352660695,1.8995339343587988E-09,0.18452632235780336,6.23714413450216E-11,0
14,33,24,990,0,20,0,1.0354196853321835E-08,103.54196853321835,-565250.37208669819,1.9307787874753422E-09,0.186473061583324,4.9439563554187771E-11,0
15,33,25,990,0,21,0,1.0302348274834769E-08,103.02348274834769,-491619.78323608206,1.929647503562101E-09,0.18730171530655704,6.1859850575274322E-11,0
16,33,25,990,0,21,0,1.0296307076093309E-08,102.96307076093309,-484833.69084281026,1.9041475343630091E-09,0.18493499856702922,1.0048495369119337E-10,0
17,24,24,720,0,20,0,1.0354196853321835E-08,103.54196853321835,-565250.37208669819,-1.8931523889846244E-05,-1828.3913429531358,4.9439563554187771E-11,0
18,24,24,720,0,21,0,1.0302348274834769E-08,103.02348274834769,-491619.60725874786,-7.69323681466122E-06,-746.74594659678257,9.5624841378594283E-11,0
19,24,24,720,0,21,0,1.029631141434156E-08,102.96311414341559,-484845.5088410023,-7.5677229100551587E-06,-734.99359192984434,2.7975488592346665E-10,0
