keV,response
0.000,1.66000000E-005
1.000,4.27000000E-005
2.000,4.42000000E-005
3.000,5.08000000E-005
4.000,5.04000000E-005
5.000,5.29000000E-005
6.000,5.55000000E-005
7.000,6.02000000E-005
8.000,6.63000000E-005
9.000,6.39000000E-005
10.000,6.96000000E-005
11.000,6.10000000E-005
12.000,4.25000000E-005
13.000,3.04000000E-005
14.000,2.48000000E-005
15.000,1.92000000E-005
16.000,1.80000000E-005
17.000,1.86000000E-005
18.000,1.43000000E-005
19.000,1.48000000E-005
20.000,1.08000000E-005
21.000,1.05000000E-005
22.000,9.70000000E-006
23.000,9.80000000E-006
24.000,1.36120000E-003
25.000,1.06000000E-005
26.000,9.00000000E-006
27.000,2.39900000E-003
28.000,1.62000000E-005
29.000,9.94800000E-003
30.000,4.50000000E-005
31.000,8.31710000E-003
32.000,5.97000000E-005
33.000,5.12000000E-005
34.000,3.53000000E-005
35.000,3.31000000E-005
36.000,2.79000000E-005
37.000,2.47000000E-005
38.000,2.17000000E-005
39.000,1.69000000E-005
40.000,1.47000000E-005
41.000,1.55000000E-005
42.000,1.35000000E-005
43.000,1.49000000E-005
44.000,9.40000000E-006
45.000,1.02000000E-005
46.000,7.50000000E-006
47.000,6.90000000E-006
48.000,6.20000000E-006
49.000,5.50000000E-006
50.000,5.40000000E-006
51.000,3.60000000E-006
52.000,2.90000000E-006
53.000,2.60000000E-006
54.000,2.40000000E-006
55.000,3.50000000E-005
56.000,1.22000000E-005
57.000,5.00000000E-007
58.000,3.00000000E-007
59.000,0.00000000E+000
60.000,1.36392760E-001
