keV,response
0.000,1.71000000E-005
1.000,4.26000000E-005
2.000,4.57000000E-005
3.000,5.07000000E-005
4.000,5.01000000E-005
5.000,5.24000000E-005
6.000,5.50000000E-005
7.000,5.98000000E-005
8.000,6.51000000E-005
9.000,6.25000000E-005
10.000,6.71000000E-005
11.000,6.11000000E-005
12.000,4.02000000E-005
13.000,3.13000000E-005
14.000,2.44000000E-005
15.000,1.84000000E-005
16.000,1.81000000E-005
17.000,1.46000000E-005
18.000,1.38000000E-005
19.000,1.32000000E-005
20.000,1.14000000E-005
21.000,1.01000000E-005
22.000,1.00000000E-005
23.000,8.60000000E-006
24.000,1.35610000E-003
25.000,1.05000000E-005
26.000,8.80000000E-006
27.000,2.38800000E-003
28.000,1.67000000E-005
29.000,9.95380000E-003
30.000,4.41000000E-005
31.000,8.31260000E-003
32.000,5.84000000E-005
33.000,4.94000000E-005
34.000,3.43000000E-005
35.000,3.07000000E-005
36.000,2.74000000E-005
37.000,2.22000000E-005
38.000,2.10000000E-005
39.000,1.78000000E-005
40.000,1.37000000E-005
41.000,1.49000000E-005
42.000,1.42000000E-005
43.000,1.29000000E-005
44.000,9.90000000E-006
45.000,8.80000000E-006
46.000,7.10000000E-006
47.000,6.10000000E-006
48.000,6.90000000E-006
49.000,5.10000000E-006
50.000,3.60000000E-006
51.000,3.70000000E-006
52.000,2.40000000E-006
53.000,3.00000000E-006
54.000,3.30000000E-006
55.000,3.61000000E-005
56.000,1.23000000E-005
57.000,2.00000000E-007
58.000,1.00000000E-007
59.000,0.00000000E+000
60.000,1.36452416E-001
