keV,response
0.000,6.25000000E-006
1.000,8.22500000E-005
2.000,1.11000000E-004
3.000,1.16750000E-004
4.000,1.18500000E-004
5.000,1.92000000E-004
6.000,2.35250000E-004
7.000,2.49500000E-004
8.000,2.60500000E-004
9.000,2.53250000E-004
10.000,2.54500000E-004
11.000,2.47000000E-004
12.000,1.62500000E-004
13.000,1.16750000E-004
14.000,8.82500000E-005
15.000,7.97500000E-005
16.000,7.60000000E-005
17.000,6.22500000E-005
18.000,5.22500000E-005
19.000,4.95000000E-005
20.000,3.82500000E-005
21.000,4.12500000E-005
22.000,3.15000000E-005
23.000,3.87500000E-005
24.000,2.52500000E-005
25.000,2.40000000E-005
26.000,3.52500000E-005
27.000,1.49592500E-002
28.000,6.37500000E-005
29.000,5.77500000E-005
30.000,5.27500000E-005
31.000,5.45102500E-002
32.000,1.55000000E-004
33.000,1.61500000E-004
34.000,1.70750000E-004
35.000,1.35250000E-004
36.000,1.31250000E-004
37.000,1.17750000E-004
38.000,1.14500000E-004
39.000,1.06250000E-004
40.000,9.37500000E-005
41.000,7.12500000E-005
42.000,7.32500000E-005
43.000,6.32500000E-005
44.000,5.95000000E-005
45.000,4.62500000E-005
46.000,3.55000000E-005
47.000,3.57500000E-005
48.000,2.75000000E-005
49.000,2.42500000E-005
50.000,2.00000000E-005
51.000,1.62500000E-005
52.000,1.35000000E-005
53.000,1.17500000E-005
54.000,9.00000000E-006
55.000,1.00500000E-004
56.000,8.20000000E-005
57.000,3.75000000E-006
58.000,3.25000000E-006
59.000,0.00000000E+000
60.000,3.61838750E-001
