keV,response
0.000,2.40000000E-006
1.000,9.60000000E-006
2.000,1.25000000E-005
3.000,1.22000000E-005
4.000,1.16000000E-005
5.000,2.18000000E-005
6.000,3.16000000E-005
7.000,3.29000000E-005
8.000,3.66000000E-005
9.000,4.69000000E-005
10.000,4.62000000E-005
11.000,4.02000000E-005
12.000,2.59000000E-005
13.000,2.07000000E-005
14.000,1.54000000E-005
15.000,1.47000000E-005
16.000,1.28000000E-005
17.000,8.60000000E-006
18.000,1.08000000E-005
19.000,8.50000000E-006
20.000,6.70000000E-006
21.000,6.00000000E-006
22.000,4.90000000E-006
23.000,4.30000000E-006
24.000,8.60600000E-004
25.000,4.80000000E-006
26.000,6.40000000E-006
27.000,1.55310000E-003
28.000,9.80000000E-006
29.000,6.34740000E-003
30.000,2.15000000E-005
31.000,5.31860000E-003
32.000,2.13000000E-005
33.000,1.78000000E-005
34.000,1.86000000E-005
35.000,1.89000000E-005
36.000,2.00000000E-005
37.000,2.08000000E-005
38.000,2.19000000E-005
39.000,2.00000000E-005
40.000,1.75000000E-005
41.000,1.40000000E-005
42.000,1.28000000E-005
43.000,1.01000000E-005
44.000,8.70000000E-006
45.000,8.20000000E-006
46.000,7.00000000E-006
47.000,5.90000000E-006
48.000,6.50000000E-006
49.000,4.40000000E-006
50.000,5.20000000E-006
51.000,3.20000000E-006
52.000,2.50000000E-006
53.000,1.40000000E-006
54.000,1.70000000E-006
55.000,2.10000000E-005
56.000,7.20000000E-006
57.000,9.00000000E-007
58.000,5.00000000E-007
59.000,0.00000000E+000
60.000,8.54909579E-002
