spectrum,det,part,chi2ndf,inflate,gain,offset_ch,drift_edge,gain_edge,offset_edge,matrix_applied,matrix_note,cascade,efficiency,background,peaks,components,ms,cpu_ms,near_sigmas,near_counts,error,chi2ndf_pois,bg_rejected,model_residual_pct,library,library_note,matrix_found,share_dropped_lines,share_offered_lines,matrix_images,anchors_used,anchor_offset_kev,anchor_note,anchor_light,anchor_beta,anchor_form
ASN16_Th232,ASN16,unknown,ERROR,,0.000000,0.000,0,0,0,0,кривой нет,0,0,1,19,12,426,641,,0,нет геометрии — разбора не было (A277: кристалл описывается в редакторе геометрии у кривой эффективности),,,,sample,"распад 1, атомных 4, линий 131; пол по кривой НАЗНАЧИТЬ НЕЧЕМ (кривой нет), библиотека от 30.0 кэВ — запасная ветвь (умолчание); вылет: долей кристалла нет, считаны равными; вылет: долей кристалла нет, считаны равными; вылет от линий состава: SE-2615, DE-2615, SE-1588, DE-1588, SE-1631, DE-1631",0,0,0,-1,0,0.000,,,0.0000,
