call,m,iterations,budget,drops,active,banned,tol,maxdiag,objective,kkt_max_w_inactive,kkt_over_tol,active_max_abs_w,exhausted
1,30,20,900,0,17,0,7.8068742653240573E-09,78.068742653240577,-561258.86109439679,7.7503829183362429E-09,0.99276389691086309,1.9696244635269977E-11,0
2,30,20,900,0,17,0,7.8068742653240573E-09,78.068742653240577,-561258.86109439679,7.7503829183362429E-09,0.99276389691086309,1.9696244635269977E-11,0
3,30,20,900,0,18,0,7.8012444257030427E-09,78.012444257030424,-453741.26084916841,1.2520987106863731E-09,0.16049986929790816,5.29311705577129E-10,0
4,30,20,900,0,18,0,7.8018137635883725E-09,78.018137635883718,-448609.52620762296,1.2426245756305604E-09,0.15927380648715031,1.737952004532417E-10,0
5,30,20,900,0,18,0,7.8068742653240573E-09,78.068742653240577,-558445.83372316859,3.349431685172456E-09,0.42903620211352589,5.9317883938092564E-10,0
6,30,21,900,0,19,0,7.8013182608390252E-09,78.013182608390252,-443929.67354031134,3.5175325966438821E-09,0.45088951367375368,1.8768730569718173E-08,0
7,30,20,900,0,18,0,7.801901549888981E-09,78.019015498889814,-439108.18057990156,4.4417865122153541E-09,0.569321015372023,7.1352701525029261E-11,0
8,30,21,900,0,18,0,7.8068742653240573E-09,78.068742653240577,-564314.06928622187,5.0442198481348336E-09,0.64612541161830173,6.659846008005843E-10,0
9,30,20,900,0,18,0,7.8006350108341264E-09,78.006350108341266,-471285.794738855,5.0924997735606349E-09,0.65283143827236845,3.8852832062730158E-10,0
10,30,21,900,0,18,0,7.8011819685733124E-09,78.011819685733116,-465500.23122771131,5.1615818982834622E-09,0.66164100761610833,8.2001960777233762E-10,0
11,30,21,900,0,18,0,7.8068742653240573E-09,78.068742653240577,-564204.47801991354,5.1685047932847484E-09,0.66204534844909635,4.9154635917147971E-10,0
12,30,20,900,0,18,0,7.8003951415076739E-09,78.003951415076742,-471121.00008698279,5.1959540638290223E-09,0.66611421210961108,6.7262462266626244E-10,0
13,30,21,900,0,18,0,7.8009306081659461E-09,78.00930608165946,-465345.15566202125,5.2619633157243934E-09,0.67453020415490117,2.0241941456333734E-10,0
14,30,21,900,0,18,0,7.8068742653240573E-09,78.068742653240577,-564177.087586635,5.2124488910320385E-09,0.66767424629653283,2.1556090246122039E-10,0
15,30,20,900,0,18,0,7.8002841799356324E-09,78.002841799356318,-471102.48916049261,5.2324739920020261E-09,0.67080555929761065,1.326476706253743E-10,0
16,30,21,900,0,18,0,7.8008383433154844E-09,78.008383433154833,-465308.730970635,5.2969825881552059E-09,0.67902735001478076,6.6870242676486669E-10,0
17,19,19,570,0,16,0,7.8068742653240573E-09,78.068742653240577,-564159.26110381808,-9.8583380134125743E-06,-1262.776583606648,5.7653437579574529E-11,0
18,19,19,570,0,17,0,7.8002534541714165E-09,78.002534541714155,-470442.73577104608,-113.6047541593224,-14564238819.51796,1.2875034371973015E-09,0
19,19,19,570,0,17,0,7.80081585808708E-09,78.0081585808708,-464710.9229787818,-102.93121736383102,-13194929765.855526,1.5534880049017374E-09,0
