ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Ba
1240,418.892,223.399,251.513,97.151,143.705,89.647,0.215,17.812,0.000,0.000,0.131,0.000,0.000,0.000,0.000
1241,419.238,221.028,250.633,96.875,143.140,89.338,0.214,17.808,0.000,0.000,0.130,0.000,0.000,0.000,0.000
1242,419.585,223.435,249.745,96.599,142.562,89.031,0.214,17.804,0.000,0.000,0.130,0.000,0.000,0.000,0.000
1243,419.932,217.916,248.849,96.324,141.974,88.728,0.213,17.801,0.000,0.000,0.130,0.000,0.000,0.000,0.000
1244,420.279,226.212,247.947,96.048,141.376,88.428,0.212,17.798,0.000,0.000,0.129,0.000,0.000,0.000,0.000
1245,420.626,241.989,247.040,95.772,140.770,88.131,0.211,17.796,0.000,0.000,0.129,0.000,0.000,0.000,0.000
1246,420.973,236.174,246.129,95.496,140.156,87.837,0.210,17.795,0.000,0.000,0.129,0.000,0.000,0.000,0.000
1247,421.320,184.547,245.216,95.220,139.536,87.546,0.209,17.794,0.000,0.000,0.128,0.000,0.000,0.000,0.000
1248,421.667,229.029,244.302,94.944,138.910,87.259,0.208,17.794,0.000,0.000,0.128,0.000,0.000,0.000,0.000
1249,422.014,243.174,243.388,94.668,138.281,86.975,0.207,17.795,0.000,0.000,0.127,0.000,0.000,0.000,0.000
1250,422.361,224.101,242.476,94.392,137.649,86.694,0.206,17.797,0.000,0.000,0.127,0.000,0.000,0.000,0.000
1251,422.708,222.138,241.567,94.117,137.016,86.417,0.204,17.799,0.000,0.000,0.127,0.000,0.000,0.000,0.000
1252,423.055,212.656,240.663,93.841,136.384,86.145,0.203,17.803,0.000,0.000,0.126,0.000,0.000,0.000,0.000
1253,423.402,226.730,239.766,93.565,135.752,85.876,0.201,17.807,0.000,0.000,0.126,0.000,0.000,0.000,0.000
1254,423.749,242.175,238.876,93.289,135.123,85.611,0.200,17.813,0.000,0.000,0.126,0.000,0.000,0.000,0.000
1255,424.096,212.842,237.996,93.013,134.498,85.350,0.198,17.820,0.000,0.000,0.125,0.000,0.000,0.000,0.000
1256,424.443,229.767,237.126,92.737,133.879,85.094,0.197,17.829,0.000,0.000,0.125,0.000,0.000,0.000,0.000
1257,424.789,189.064,236.265,92.461,133.264,84.841,0.195,17.838,0.000,0.000,0.125,0.000,0.000,0.000,0.000
1258,425.136,215.323,235.411,92.185,132.652,84.589,0.193,17.849,0.000,0.000,0.124,0.000,0.000,0.000,0.000
1259,425.483,174.620,234.563,91.910,132.045,84.340,0.191,17.860,0.000,0.000,0.124,0.000,0.000,0.000,0.000
1260,425.830,220.248,233.724,91.634,131.443,84.094,0.189,17.872,0.000,0.000,0.124,0.000,0.000,0.000,0.000
1261,426.177,194.361,232.895,91.358,130.847,83.849,0.187,17.886,0.000,0.000,0.124,0.000,0.000,0.000,0.000
1262,426.524,232.730,232.075,91.082,130.259,83.606,0.185,17.900,0.000,0.000,0.123,0.000,0.000,0.000,0.000
1263,426.871,225.175,231.266,90.806,129.678,83.365,0.182,17.915,0.000,0.000,0.123,0.000,0.000,0.000,0.000
1264,427.218,203.620,230.469,90.530,129.106,83.126,0.180,17.931,0.000,0.000,0.123,0.000,0.000,0.000,0.000
1265,427.565,201.507,229.685,90.254,128.544,82.889,0.178,17.949,0.000,0.000,0.122,0.000,0.000,0.000,0.000
1266,427.912,241.876,228.915,89.978,127.993,82.654,0.175,17.967,0.000,0.000,0.122,0.000,0.000,0.000,0.000
1267,428.258,208.212,228.159,89.703,127.453,82.421,0.173,17.987,0.000,0.000,0.122,0.000,0.000,0.000,0.000
1268,428.605,210.917,227.418,89.427,126.925,82.191,0.170,18.008,0.000,0.000,0.121,0.000,0.000,0.000,0.000
1269,428.952,210.916,226.694,89.151,126.410,81.962,0.167,18.031,0.000,0.000,0.121,0.000,0.000,0.000,0.000
1270,429.299,198.139,225.987,88.875,125.909,81.735,0.165,18.055,0.000,0.000,0.121,0.000,0.000,0.000,0.000
1271,429.646,203.990,225.299,88.599,125.423,81.510,0.162,18.080,0.000,0.000,0.120,0.000,0.000,0.000,0.000
1272,429.993,219.952,224.630,88.323,124.952,81.288,0.159,18.107,0.000,0.000,0.120,0.000,0.000,0.000,0.000
1273,430.340,201.138,223.981,88.047,124.497,81.068,0.156,18.136,0.000,0.000,0.120,0.000,0.000,0.000,0.000
1274,430.686,202.286,223.353,87.771,124.059,80.851,0.153,18.167,0.000,0.000,0.120,0.000,0.000,0.000,0.000
1275,431.033,204.729,222.747,87.496,123.639,80.636,0.151,18.199,0.000,0.000,0.119,0.000,0.000,0.000,0.000
1276,431.380,194.100,222.166,87.220,123.238,80.424,0.148,18.234,0.000,0.000,0.119,0.000,0.000,0.000,0.000
1277,431.727,223.878,221.608,86.944,122.856,80.215,0.145,18.271,0.000,0.000,0.119,0.000,0.000,0.000,0.000
1278,432.074,199.360,221.076,86.668,122.494,80.010,0.142,18.310,0.000,0.000,0.118,0.000,0.000,0.000,0.000
1279,432.421,203.582,220.571,86.392,122.152,79.808,0.139,18.352,0.000,0.000,0.118,0.000,0.000,0.000,0.000
1280,432.768,211.581,220.090,86.116,121.830,79.608,0.135,18.396,0.000,0.000,0.118,0.000,0.000,0.000,0.000
1281,433.114,215.580,219.629,85.840,121.525,79.409,0.132,18.442,0.000,0.000,0.118,0.000,0.000,0.000,0.000
1282,433.461,234.212,219.189,85.564,121.237,79.210,0.129,18.492,0.000,0.000,0.117,0.000,0.000,0.000,0.000
1283,433.808,221.878,218.769,85.289,120.967,79.013,0.126,18.543,0.000,0.000,0.117,0.000,0.000,0.000,0.000
1284,434.155,191.582,218.371,85.013,120.716,78.816,0.123,18.596,0.000,0.000,0.117,0.000,0.000,0.000,0.000
1285,434.502,198.952,217.995,84.737,120.483,78.621,0.120,18.651,0.000,0.000,0.116,0.000,0.000,0.000,0.000
1286,434.849,220.620,217.640,84.461,120.270,78.426,0.117,18.708,0.000,0.000,0.116,0.000,0.000,0.000,0.000
1287,435.195,199.878,217.308,84.185,120.075,78.232,0.114,18.768,0.000,0.000,0.116,0.000,0.000,0.000,0.000
1288,435.542,232.360,216.998,83.909,119.901,78.039,0.111,18.829,0.000,0.000,0.116,0.000,0.000,0.000,0.000
1289,435.889,241.322,216.711,83.633,119.746,77.848,0.108,18.892,0.000,0.000,0.115,0.000,0.000,0.000,0.000
1290,436.236,223.174,216.448,83.357,119.611,77.657,0.105,18.958,0.000,0.000,0.115,0.000,0.000,0.000,0.000
1291,436.583,233.805,216.209,83.082,119.498,77.467,0.102,19.025,0.000,0.000,0.115,0.000,0.000,0.000,0.000
1292,436.929,206.025,215.995,82.806,119.405,77.279,0.099,19.096,0.000,0.000,0.115,0.000,0.000,0.000,0.000
1293,437.276,195.212,215.806,82.530,119.333,77.092,0.096,19.168,0.000,0.000,0.114,0.000,0.000,0.000,0.000
1294,437.623,224.359,215.649,82.254,119.283,76.913,0.093,19.243,0.000,0.000,0.114,0.000,0.000,0.000,0.000
1295,437.970,198.100,215.521,81.978,119.256,76.738,0.090,19.321,0.000,0.000,0.114,0.000,0.000,0.000,0.000
1296,438.317,255.210,215.412,81.702,119.252,76.556,0.087,19.400,0.000,0.000,0.114,0.000,0.000,0.000,0.000
1297,438.663,241.617,215.330,81.426,119.272,76.377,0.084,19.481,0.000,0.000,0.113,0.000,0.000,0.000,0.000
1298,439.010,176.210,215.276,81.150,119.317,76.201,0.081,19.562,0.000,0.000,0.113,0.000,0.000,0.000,0.000
1299,439.357,212.359,215.252,80.874,119.387,76.028,0.078,19.643,0.000,0.000,0.113,0.000,0.000,0.000,0.000
1300,439.704,224.507,215.255,80.599,119.483,75.857,0.076,19.724,0.000,0.000,0.113,0.000,0.000,0.000,0.000
1301,440.051,200.840,215.282,80.323,119.601,75.688,0.073,19.805,0.000,0.000,0.112,0.000,0.000,0.000,0.000
1302,440.397,180.916,215.331,80.047,119.741,75.520,0.070,19.885,0.000,0.000,0.112,0.000,0.000,0.000,0.000
1303,440.744,250.210,215.401,79.771,119.902,75.352,0.068,19.965,0.000,0.000,0.112,0.000,0.000,0.000,0.000
1304,441.091,200.173,215.493,79.495,120.086,75.184,0.065,20.044,0.000,0.000,0.112,0.000,0.000,0.000,0.000
1305,441.438,223.952,215.607,79.219,120.291,75.017,0.063,20.122,0.000,0.000,0.111,0.000,0.000,0.000,0.000
1306,441.784,212.136,215.743,78.943,120.518,74.851,0.060,20.199,0.000,0.000,0.111,0.000,0.000,0.000,0.000
1307,442.131,211.136,215.901,78.667,120.769,74.685,0.058,20.276,0.000,0.000,0.111,0.000,0.000,0.000,0.000
1308,442.478,235.247,216.082,78.392,121.042,74.520,0.056,20.351,0.000,0.000,0.111,0.000,0.000,0.000,0.000
1309,442.825,207.656,216.285,78.116,121.338,74.355,0.053,20.425,0.000,0.000,0.111,0.000,0.000,0.000,0.000
1310,443.171,203.322,216.512,77.840,121.658,74.191,0.051,20.498,0.000,0.000,0.110,0.000,0.000,0.000,0.000
1311,443.518,234.285,216.762,77.564,122.002,74.028,0.049,20.570,0.000,0.000,0.110,0.000,0.000,0.000,0.000
1312,443.865,228.395,217.035,77.288,122.370,73.866,0.047,20.640,0.000,0.000,0.110,0.000,0.000,0.000,0.000
1313,444.211,236.618,217.333,77.012,122.764,73.705,0.045,20.708,0.000,0.000,0.110,0.000,0.000,0.000,0.000
1314,444.558,223.137,217.656,76.736,123.182,73.545,0.043,20.774,0.000,0.000,0.109,0.000,0.000,0.000,0.000
1315,444.905,223.543,218.004,76.460,123.627,73.386,0.041,20.838,0.000,0.000,0.109,0.000,0.000,0.000,0.000
1316,445.252,243.173,218.379,76.185,124.099,73.229,0.039,20.900,0.000,0.000,0.109,0.000,0.000,0.000,0.000
1317,445.598,228.581,218.781,75.909,124.599,73.073,0.037,20.961,0.000,0.000,0.109,0.000,0.000,0.000,0.000
1318,445.945,266.025,219.212,75.633,125.127,72.919,0.036,21.018,0.000,0.000,0.109,0.000,0.000,0.000,0.000
1319,446.292,230.062,219.670,75.357,125.685,72.766,0.034,21.074,0.000,0.000,0.108,0.000,0.000,0.000,0.000
1320,446.638,227.506,220.158,75.081,126.272,72.616,0.032,21.127,0.000,0.000,0.108,0.000,0.000,0.000,0.000
1321,446.985,202.434,220.676,74.805,126.890,72.467,0.031,21.177,0.000,0.000,0.108,0.000,0.000,0.000,0.000
1322,447.332,199.469,221.225,74.529,127.539,72.321,0.029,21.225,0.000,0.000,0.108,0.000,0.000,0.000,0.000
1323,447.679,230.840,221.805,74.253,128.220,72.177,0.028,21.270,0.000,0.000,0.107,0.000,0.000,0.000,0.000
1324,448.025,211.432,222.418,73.978,128.933,72.035,0.026,21.313,0.000,0.000,0.107,0.000,0.000,0.000,0.000
1325,448.372,238.841,223.064,73.702,129.682,71.896,0.025,21.352,0.000,0.000,0.107,0.000,0.000,0.000,0.000
1326,448.719,234.952,223.734,73.426,130.456,71.757,0.024,21.388,0.000,0.000,0.107,0.000,0.000,0.000,0.000
1327,449.065,224.765,224.414,73.150,131.244,71.619,0.023,21.420,0.000,0.000,0.107,0.000,0.000,0.000,0.000
1328,449.412,230.876,225.101,72.874,132.041,71.481,0.021,21.448,0.000,0.000,0.106,0.000,0.000,0.000,0.000
1329,449.759,221.100,225.792,72.598,132.846,71.345,0.020,21.472,0.000,0.000,0.106,0.000,0.000,0.000,0.000
1330,450.105,227.878,226.488,72.322,133.658,71.210,0.019,21.492,0.000,0.000,0.106,0.000,0.000,0.000,0.000
1331,450.452,214.321,227.187,72.046,134.476,71.076,0.018,21.509,0.000,0.000,0.106,0.000,0.000,0.000,0.000
1332,450.799,230.729,227.889,71.771,135.298,70.943,0.017,21.522,0.000,0.000,0.106,0.000,0.000,0.000,0.000
1333,451.145,213.061,228.591,71.495,136.124,70.812,0.016,21.530,0.000,0.000,0.106,0.000,0.000,0.000,0.000
1334,451.492,247.023,229.293,71.219,136.952,70.683,0.015,21.534,0.000,0.000,0.105,0.000,0.000,0.000,0.000
1335,451.839,202.840,229.993,70.943,137.781,70.555,0.014,21.535,0.000,0.000,0.105,0.000,0.000,0.000,0.000
1336,452.185,244.543,230.690,70.667,138.610,70.429,0.014,21.531,0.000,0.000,0.105,0.000,0.000,0.000,0.000
1337,452.532,220.581,231.384,70.391,139.437,70.304,0.013,21.523,0.000,0.000,0.105,0.000,0.000,0.000,0.000
1338,452.878,201.025,232.073,70.115,140.261,70.182,0.012,21.511,0.000,0.000,0.105,0.000,0.000,0.000,0.000
1339,453.225,250.729,232.755,69.839,141.081,70.062,0.011,21.494,0.000,0.000,0.104,0.000,0.000,0.000,0.000
1340,453.572,224.765,233.431,69.564,141.896,69.944,0.011,21.474,0.000,0.000,0.104,0.000,0.000,0.000,0.000
1341,453.918,244.506,234.098,69.288,142.704,69.828,0.010,21.450,0.000,0.000,0.104,0.000,0.000,0.000,0.000
1342,454.265,253.357,234.756,69.012,143.504,69.715,0.009,21.421,0.000,0.000,0.104,0.000,0.000,0.000,0.000
1343,454.612,205.320,235.404,68.736,144.296,69.605,0.009,21.389,0.000,0.000,0.104,0.000,0.000,0.000,0.000
1344,454.958,204.173,236.041,68.460,145.077,69.498,0.008,21.352,0.000,0.000,0.103,0.000,0.000,0.000,0.000
1345,455.305,244.098,236.666,68.184,145.847,69.394,0.008,21.312,0.000,0.000,0.103,0.000,0.000,0.000,0.000
1346,455.651,231.987,237.278,67.908,146.604,69.293,0.007,21.268,0.000,0.000,0.103,0.000,0.000,0.000,0.000
1347,455.998,249.801,237.875,67.632,147.347,69.196,0.007,21.220,0.000,0.000,0.103,0.000,0.000,0.000,0.000
1348,456.345,247.763,238.453,67.356,148.072,69.102,0.006,21.168,0.000,0.000,0.103,0.000,0.000,0.000,0.000
1349,456.691,261.914,239.010,67.081,148.777,69.009,0.006,21.112,0.000,0.000,0.103,0.000,0.000,0.000,0.000
1350,457.038,256.616,239.543,66.805,149.462,68.919,0.005,21.052,0.000,0.000,0.102,0.000,0.000,0.000,0.000
1351,457.384,240.803,240.053,66.529,150.124,68.832,0.005,20.988,0.000,0.000,0.102,0.000,0.000,0.000,0.000
1352,457.731,223.506,240.538,66.253,150.762,68.747,0.005,20.920,0.000,0.000,0.102,0.000,0.000,0.000,0.000
1353,458.077,262.468,240.997,65.977,151.376,68.664,0.004,20.848,0.000,0.000,0.102,0.000,0.000,0.000,0.000
1354,458.424,251.764,241.429,65.701,151.963,68.584,0.004,20.773,0.000,0.000,0.102,0.000,0.000,0.000,0.000
1355,458.771,217.876,241.832,65.425,152.522,68.507,0.004,20.694,0.000,0.000,0.102,0.000,0.000,0.000,0.000
1356,459.117,275.949,242.206,65.149,153.053,68.433,0.004,20.612,0.000,0.000,0.101,0.000,0.000,0.000,0.000
1357,459.464,216.840,242.550,64.874,153.554,68.363,0.003,20.526,0.000,0.000,0.101,0.000,0.000,0.000,0.000
1358,459.810,264.394,242.864,64.598,154.024,68.295,0.003,20.437,0.000,0.000,0.101,0.000,0.000,0.000,0.000
1359,460.157,261.838,243.146,64.322,154.463,68.231,0.003,20.346,0.000,0.000,0.101,0.000,0.000,0.000,0.000
1360,460.503,251.987,243.395,64.046,154.868,68.170,0.003,20.251,0.000,0.000,0.101,0.000,0.000,0.000,0.000
1361,460.850,258.506,243.613,63.770,155.240,68.113,0.003,20.154,0.000,0.000,0.101,0.000,0.000,0.000,0.000
1362,461.196,273.729,243.797,63.494,155.578,68.060,0.002,20.054,0.000,0.000,0.101,0.000,0.000,0.000,0.000
1363,461.543,276.394,243.949,63.218,155.881,68.011,0.002,19.951,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1364,461.889,256.395,244.066,62.942,156.148,67.967,0.002,19.847,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1365,462.236,243.874,244.150,62.667,156.378,67.927,0.002,19.740,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1366,462.582,228.543,244.200,62.391,156.572,67.892,0.002,19.632,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1367,462.929,249.468,244.216,62.115,156.728,67.862,0.002,19.521,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1368,463.275,247.098,244.199,61.839,156.847,67.838,0.002,19.410,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1369,463.622,241.394,244.149,61.563,156.929,67.819,0.002,19.297,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1370,463.968,216.542,244.063,61.287,156.971,67.806,0.001,19.183,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1371,464.315,255.135,243.940,61.011,156.973,67.797,0.001,19.067,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1372,464.661,243.506,243.777,60.735,156.932,67.792,0.001,18.950,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1373,465.008,256.319,243.576,60.460,156.850,67.792,0.001,18.832,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1374,465.354,272.246,243.337,60.184,156.725,67.796,0.001,18.713,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1375,465.701,262.060,243.059,59.908,156.559,67.805,0.001,18.593,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1376,466.047,240.802,242.744,59.632,156.351,67.819,0.001,18.472,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1377,466.394,255.394,242.390,59.356,156.100,67.838,0.001,18.350,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1378,466.740,275.802,242.000,59.080,155.808,67.861,0.001,18.228,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1379,467.087,243.171,241.574,58.804,155.475,67.891,0.001,18.106,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1380,467.433,206.321,241.111,58.528,155.101,67.925,0.001,17.984,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1381,467.780,260.505,240.615,58.253,154.686,67.966,0.001,17.861,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1382,468.126,242.802,240.084,57.977,154.232,68.012,0.001,17.739,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1383,468.472,260.431,239.521,57.701,153.738,68.065,0.001,17.617,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1384,468.819,242.394,238.926,57.425,153.206,68.124,0.001,17.496,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1385,469.165,279.506,238.301,57.149,152.636,68.190,0.001,17.375,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1386,469.512,287.911,237.647,56.873,152.030,68.262,0.000,17.255,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1387,469.858,236.245,236.966,56.597,151.388,68.342,0.000,17.136,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1388,470.205,251.949,236.259,56.321,150.711,68.430,0.000,17.018,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1389,470.551,231.913,235.528,56.046,150.001,68.525,0.000,16.901,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1390,470.897,240.282,234.773,55.770,149.259,68.628,0.000,16.785,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1391,471.244,225.468,234.324,55.820,148.634,68.897,0.000,16.692,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1392,471.590,275.135,233.855,55.870,147.978,69.175,0.000,16.601,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1393,471.937,245.506,233.365,55.921,147.292,69.461,0.000,16.511,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1394,472.283,213.060,232.853,55.971,146.576,69.754,0.000,16.422,0.000,0.000,0.098,0.000,0.000,0.000,0.000
1395,472.629,258.950,232.322,56.021,145.831,70.055,0.000,16.335,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1396,472.976,207.727,231.772,56.071,145.057,70.365,0.000,16.248,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1397,473.322,244.135,231.205,56.122,144.257,70.682,0.000,16.164,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1398,473.668,243.691,230.623,56.172,143.432,71.008,0.000,16.080,0.000,0.000,0.099,0.000,0.000,0.000,0.000
1399,474.015,244.431,230.027,56.222,142.583,71.343,0.000,15.999,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1400,474.361,277.096,229.420,56.273,141.711,71.687,0.000,15.918,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1401,474.707,231.541,228.803,56.323,140.819,72.041,0.000,15.840,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1402,475.054,243.913,228.177,56.373,139.908,72.404,0.000,15.763,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1403,475.400,224.801,227.546,56.424,138.978,72.777,0.000,15.688,0.000,0.000,0.100,0.000,0.000,0.000,0.000
1404,475.747,220.541,226.910,56.474,138.032,73.160,0.000,15.615,0.000,0.000,0.101,0.000,0.000,0.000,0.000
1405,476.093,249.023,226.271,56.524,137.071,73.554,0.000,15.543,0.000,0.000,0.101,0.000,0.000,0.000,0.000
1406,476.439,280.133,225.632,56.574,136.096,73.959,0.000,15.474,0.000,0.000,0.101,0.000,0.000,0.000,0.000
1407,476.785,272.207,224.996,56.625,135.111,74.375,0.000,15.406,0.000,0.000,0.102,0.000,0.000,0.000,0.000
1408,477.132,273.208,224.363,56.675,134.115,74.803,0.000,15.340,0.000,0.000,0.102,0.000,0.000,0.000,0.000
1409,477.478,219.688,223.736,56.725,133.111,75.243,0.000,15.277,0.000,0.000,0.102,0.000,0.000,0.000,0.000
1410,477.824,229.135,223.117,56.776,132.101,75.696,0.000,15.215,0.000,0.000,0.102,0.000,0.000,0.000,0.000
1411,478.171,219.985,222.509,56.826,131.085,76.162,0.000,15.156,0.000,0.000,0.103,0.000,0.000,0.000,0.000
1412,478.517,277.394,221.912,56.876,130.066,76.641,0.000,15.099,0.000,0.000,0.103,0.000,0.000,0.000,0.000
1413,478.863,231.986,221.329,56.927,129.045,77.134,0.000,15.043,0.000,0.000,0.103,0.000,0.000,0.000,0.000
1414,479.210,261.505,220.763,56.977,128.024,77.642,0.000,14.990,0.000,0.000,0.104,0.000,0.000,0.000,0.000
1415,479.556,193.764,220.214,57.027,127.004,78.164,0.000,14.940,0.000,0.000,0.104,0.000,0.000,0.000,0.000
1416,479.902,236.356,219.682,57.078,125.984,78.700,0.000,14.891,0.000,0.000,0.105,0.000,0.000,0.000,0.000
1417,480.248,233.283,219.166,57.128,124.965,79.250,0.000,14.843,0.000,0.000,0.105,0.000,0.000,0.000,0.000
1418,480.595,203.319,218.668,57.178,123.948,79.814,0.000,14.798,0.000,0.000,0.105,0.000,0.000,0.000,0.000
1419,480.941,211.245,218.190,57.228,122.935,80.393,0.000,14.754,0.000,0.000,0.106,0.000,0.000,0.000,0.000
1420,481.287,213.576,217.734,57.279,121.927,80.987,0.000,14.711,0.000,0.000,0.106,0.000,0.000,0.000,0.000
1421,481.633,246.726,217.301,57.329,120.924,81.597,0.000,14.671,0.000,0.000,0.107,0.000,0.000,0.000,0.000
1422,481.980,258.208,216.893,57.379,119.929,82.223,0.000,14.631,0.000,0.000,0.107,0.000,0.000,0.000,0.000
1423,482.326,222.245,216.511,57.430,118.941,82.866,0.000,14.594,0.000,0.000,0.107,0.000,0.000,0.000,0.000
1424,482.672,246.911,216.157,57.480,117.963,83.526,0.000,14.558,0.000,0.000,0.108,0.000,0.000,0.000,0.000
1425,483.018,214.096,215.833,57.530,116.996,84.203,0.000,14.523,0.000,0.000,0.108,0.000,0.000,0.000,0.000
1426,483.365,234.985,215.540,57.581,116.040,84.899,0.000,14.490,0.000,0.000,0.109,0.000,0.000,0.000,0.000
1427,483.711,243.912,215.280,57.631,115.096,85.613,0.000,14.459,0.000,0.000,0.109,0.000,0.000,0.000,0.000
1428,484.057,248.060,215.054,57.681,114.166,86.347,0.000,14.428,0.000,0.000,0.110,0.000,0.000,0.000,0.000
1429,484.403,230.615,214.864,57.731,113.250,87.101,0.000,14.400,0.000,0.000,0.110,0.000,0.000,0.000,0.000
1430,484.749,242.244,214.711,57.782,112.349,87.876,0.000,14.373,0.000,0.000,0.111,0.000,0.000,0.000,0.000
1431,485.096,203.540,214.597,57.832,111.465,88.671,0.000,14.347,0.000,0.000,0.112,0.000,0.000,0.000,0.000
1432,485.442,209.874,214.524,57.882,110.598,89.489,0.000,14.323,0.000,0.000,0.112,0.000,0.000,0.000,0.000
1433,485.788,200.799,214.494,57.933,109.748,90.330,0.000,14.300,0.000,0.000,0.113,0.000,0.000,0.000,0.000
1434,486.134,242.392,214.507,57.983,108.918,91.194,0.000,14.279,0.000,0.000,0.113,0.000,0.000,0.000,0.000
1435,486.480,225.504,214.565,58.033,108.107,92.083,0.000,14.259,0.000,0.000,0.114,0.000,0.000,0.000,0.000
1436,486.827,229.578,214.670,58.084,107.317,92.996,0.000,14.241,0.000,0.000,0.115,0.000,0.000,0.000,0.000
1437,487.173,212.504,214.824,58.134,106.547,93.935,0.000,14.224,0.000,0.000,0.115,0.000,0.000,0.000,0.000
1438,487.519,232.355,215.026,58.184,105.799,94.901,0.000,14.209,0.000,0.000,0.116,0.000,0.000,0.000,0.000
1439,487.865,204.800,215.278,58.235,105.073,95.892,0.000,14.194,0.000,0.000,0.117,0.000,0.000,0.000,0.000
1440,488.211,244.505,215.576,58.285,104.366,96.909,0.000,14.180,0.000,0.000,0.117,0.000,0.000,0.000,0.000
1441,488.557,238.912,215.921,58.335,103.679,97.954,0.000,14.168,0.000,0.000,0.118,0.000,0.000,0.000,0.000
1442,488.904,219.467,216.315,58.385,103.011,99.027,0.000,14.155,0.000,0.000,0.119,0.000,0.000,0.000,0.000
1443,489.250,204.467,216.758,58.436,102.363,100.128,0.000,14.144,0.000,0.000,0.120,0.000,0.000,0.000,0.000
1444,489.596,228.615,217.252,58.486,101.735,101.260,0.000,14.134,0.000,0.000,0.120,0.000,0.000,0.000,0.000
1445,489.942,217.171,217.797,58.536,101.127,102.422,0.000,14.124,0.000,0.000,0.121,0.000,0.000,0.000,0.000
1446,490.288,229.319,218.395,58.587,100.540,103.616,0.000,14.115,0.000,0.000,0.122,0.000,0.000,0.000,0.000
1447,490.634,236.318,219.047,58.637,99.972,104.843,0.000,14.106,0.000,0.000,0.123,0.000,0.000,0.000,0.000
1448,490.980,263.431,219.753,58.687,99.425,106.103,0.000,14.098,0.000,0.000,0.124,0.000,0.000,0.000,0.000
1449,491.326,242.171,220.514,58.738,98.898,107.398,0.000,14.091,0.000,0.000,0.125,0.000,0.000,0.000,0.000
1450,491.672,244.985,221.333,58.788,98.392,108.729,0.000,14.084,0.000,0.000,0.126,0.000,0.000,0.000,0.000
1451,492.019,232.504,222.209,58.838,97.906,110.096,0.000,14.079,0.000,0.000,0.127,0.000,0.000,0.000,0.000
1452,492.365,236.688,223.145,58.888,97.440,111.501,0.000,14.074,0.000,0.000,0.127,0.000,0.000,0.000,0.000
1453,492.711,253.948,224.140,58.939,96.995,112.944,0.000,14.069,0.000,0.000,0.129,0.000,0.000,0.000,0.000
1454,493.057,253.169,225.196,58.989,96.570,114.429,0.000,14.065,0.000,0.000,0.130,0.000,0.000,0.000,0.000
1455,493.403,247.911,226.316,59.039,96.166,115.954,0.000,14.062,0.000,0.000,0.131,0.000,0.000,0.000,0.000
1456,493.749,261.133,227.497,59.090,95.783,117.520,0.000,14.060,0.000,0.000,0.132,0.000,0.000,0.000,0.000
1457,494.095,251.984,228.721,59.140,95.422,119.106,0.000,14.058,0.000,0.000,0.133,0.000,0.000,0.000,0.000
1458,494.441,216.873,229.975,59.190,95.080,120.701,0.000,14.057,0.000,0.000,0.134,0.000,0.000,0.000,0.000
1459,494.787,220.689,231.254,59.241,94.756,122.303,0.000,14.057,0.000,0.000,0.135,0.000,0.000,0.000,0.000
