True coincidence factor calculation results.

Decay branch(es):
 Eu-152   EC  Sm-152 (13.5077 y) - 72.08%
Eu-152   B-  Gd-152 (13.5077 y) - 27.92%

Date: 15/09/2026
Time: 18:19:49

Calculation settings:
cp.xrays = true
cp.annihilation = true
cp.angular = false
cp.angle_optimize = false
cp.calc_full_eff = false
cp.calc_spectrum = false
cp.calc_coincidence = true
cp.calc_scattered = true
cp.calc_effc = false
cp.calc_electron_ttb = true
cp.threads_number = 1

DetectorType = SCINTILLATOR
DS_CrystalDiameter = 6.3 cm
DS_CrystalHeight = 6.3 cm
DS_CrystalFrontReflectorThickness = 0.13 cm
DS_CrystalSideReflectorThickness = 0.1 cm
DS_CrystalFrontCladdingThickness = 0.18 cm
DS_CrystalSideCladdingThickness = 0.2 cm
DS_DetectorFrontPackagingThickness = 0 cm
DS_DetectorSidePackagingThickness = 0 cm
DS_DetectorFrontCapThickness = 0 cm
DS_DetectorSideCapThickness = 0 cm
DS_DetectorMountingThickness = 0.2 cm

DS_nCrystalElements = 2
DS_ZCrystal[0] = 11
DS_ZCrystal[1] = 53
DS_FractionTypeCrystal = MASS
DS_FractionsCrystal[0] = 0.153373
DS_FractionsCrystal[1] = 0.846627
DS_RoCrystal = 3.667
DS_nCrystalCladdingElements = 1
DS_ZCrystalCladding[0] = 13
DS_FractionTypeCrystalCladding = MASS
DS_FractionsCrystalCladding[0] = 1
DS_RoCrystalCladding = 2.7
DS_nCrystalReflectorElements = 2
DS_ZCrystalReflector[0] = 6
DS_ZCrystalReflector[1] = 9
DS_FractionTypeReflector = MASS
DS_FractionsCrystalReflector[0] = 0.240183
DS_FractionsCrystalReflector[1] = 0.759817
DS_RoCrystalReflector = 2.25
DS_nDetectorCapElements = 1
DS_ZDetectorCap[0] = 13
DS_FractionTypeDetectorCap = MASS
DS_FractionsDetectorCap[0] = 1
DS_RoDetectorCap = 2.7
DS_nDetectorPackagingElements = 1
DS_ZDetectorPackaging[0] = 13
DS_FractionTypeDetectorPackaging = MASS
DS_FractionsDetectorPackaging[0] = 1
DS_RoDetectorPackaging = 2.7

SourceType = POINT
pdistance = 5 cm
prho = 0 cm


Number of simulated decays: 20000000

Results:
-----------------------------------------------------------------------------------
##	E, MeV	I	dI(%)	CF	dCF(%)	Eff	dEff(%)	Areas	AreasCoi
-----------------------------------------------------------------------------------
95	0.556480	1.7709e-04	3.4742	1.19828	18.04	1.962e-02	12.19	69.50	58.00
96	0.557800	2.9250e-05	11.8182	1.58333	54.48	1.624e-02	36.08	9.50	6.00
97	0.561260	1.4093e-05	16.9854	0.46154	49.35	2.129e-02	40.82	6.00	13.00
98	0.562980	2.0209e-04	9.2183	1.06569	16.95	1.806e-02	11.82	73.00	68.50
99	0.563100	3.0048e-06	7.0796	0.50000	212.13	1.664e-02	200.00	1.00	2.00
100	0.563986	4.9352e-03	0.9419	1.06648	3.28	1.942e-02	2.28	1917.00	1797.50
101	0.566438	1.3109e-03	2.4635	1.09595	6.39	1.960e-02	4.41	514.00	469.00
102	0.571830	4.4406e-05	3.6128	0.69444	37.46	1.407e-02	29.12	12.50	18.00
103	0.586265	4.5471e-03	0.7602	1.08588	3.39	1.995e-02	2.35	1814.50	1671.00
104	0.588600	2.3931e-05	44.4461	1.20833	40.37	3.030e-02	28.23	14.50	12.00
105	0.589830	1.3029e-05	6.1342	2.00000	81.65	2.303e-02	40.82	6.00	3.00
106	0.608060	2.6590e-06	30.0024	1.00000	316.23	9.402e-03	223.61	0.50	0.50
107	0.609230	1.2232e-05	13.0490	0.23529	55.57	1.635e-02	50.00	4.00	17.00
108	0.616050	9.1737e-05	5.8095	1.53333	27.48	1.880e-02	17.21	34.50	22.50
109	0.644390	6.5944e-05	7.2680	1.43902	29.50	2.237e-02	19.10	29.50	20.50
110	0.656489	1.4412e-03	1.5240	1.16864	6.32	1.887e-02	4.29	544.00	465.50
111	0.664770	9.9182e-05	5.1080	1.34615	26.55	1.764e-02	17.26	35.00	26.00
112	0.671155	2.4463e-04	17.3954	1.09155	16.47	1.584e-02	11.41	77.50	71.00
113	0.674640	1.6911e-03	1.9246	1.18723	6.28	1.650e-02	4.24	558.00	470.00
114	0.675000	2.1273e-04	3.7500	1.08696	16.76	1.763e-02	11.66	75.00	69.00
115	0.678623	4.7252e-03	0.6753	1.08544	3.68	1.633e-02	2.55	1543.50	1422.00
116	0.683250	4.7331e-05	5.6308	3.00000	58.09	1.426e-02	27.96	13.50	4.50
117	0.686600	2.0262e-04	3.3027	0.98639	16.64	1.789e-02	11.80	72.50	73.50
118	0.688670	8.5647e-03	0.7014	1.07629	2.74	1.610e-02	1.90	2758.00	2562.50
119	0.703010	3.8557e-05	7.5862	0.87500	56.74	9.077e-03	41.65	7.00	8.00
120	0.703550	2.6591e-05	10.0000	0.75000	59.73	1.128e-02	45.64	6.00	8.00
121	0.707160	1.4226e-05	3.9435	1.50000	67.70	2.109e-02	45.64	6.00	4.00
122	0.712830	9.5462e-04	2.5070	1.07008	8.57	1.480e-02	5.96	282.50	264.00
123	0.719346	2.4995e-03	3.2140	1.25701	5.29	1.614e-02	3.52	807.00	642.00
124	0.719360	9.4927e-04	3.3827	1.19840	8.61	1.575e-02	5.80	299.00	249.50
125	0.728040	1.1115e-04	3.3707	0.50000	22.73	1.350e-02	18.71	30.00	60.00
126	0.734140	9.0407e-06	14.7108	0.18182	62.98	1.659e-02	57.74	3.00	16.50
127	0.735430	4.4140e-05	4.2339	0.82051	34.87	1.812e-02	26.15	16.00	19.50
128	0.756160	4.4406e-05	9.5884	0.73333	41.23	1.239e-02	32.14	11.00	15.00
129	0.764880	1.8933e-03	2.2472	1.02114	6.04	1.467e-02	4.25	555.50	544.00
130	0.766380	6.9135e-06	11.5447	0.40000	123.29	7.232e-03	100.00	1.00	2.50
131	0.768960	8.1898e-04	5.2086	1.09469	9.41	1.447e-02	6.50	237.00	216.50
132	0.778904	1.2929e-01	0.4525	1.05325	0.74	1.447e-02	0.52	37405.00	35514.00
133	0.794780	2.6325e-04	6.0606	1.12593	16.85	1.443e-02	11.58	76.00	67.50
134	0.802000	4.1215e-06	11.6191	0.66667	117.26	2.426e-02	93.54	2.00	3.00
135	0.805710	1.5183e-04	3.8715	1.22727	23.55	1.334e-02	15.86	40.50	33.00
136	0.810451	3.1722e-03	0.9201	0.93272	4.62	1.431e-02	3.32	908.00	973.50
137	0.813210	4.3076e-05	9.8838	1.12000	39.53	1.625e-02	26.73	14.00	12.50
138	0.839360	1.7709e-04	2.8780	1.29577	22.74	1.299e-02	14.74	46.00	35.50
139	0.841574	1.6752e-03	1.7868	1.14250	6.89	1.352e-02	4.70	453.00	396.50
140	0.850100	7.7114e-06	10.3448	0.06522	102.29	9.726e-03	100.00	1.50	23.00
141	0.855210	1.9677e-05	6.7674	0.47059	63.15	1.016e-02	50.00	4.00	8.50
142	0.867380	4.2279e-02	0.6815	1.15325	1.40	1.291e-02	0.96	10919.00	9468.00
143	0.901190	8.5355e-04	2.8293	1.01405	9.66	1.268e-02	6.81	216.50	213.50
144	0.906060	9.1737e-05	4.3644	1.07317	30.99	1.199e-02	21.32	22.00	20.50
145	0.919337	4.1853e-03	1.0851	1.11146	4.49	1.251e-02	3.09	1047.00	942.00
146	0.919740	6.4880e-05	5.7502	2.05556	43.11	1.426e-02	23.72	18.50	9.00
147	0.926310	2.7228e-03	1.2318	1.19258	5.70	1.240e-02	3.85	675.00	566.00
148	0.930590	7.2859e-04	2.5547	0.78095	10.42	1.125e-02	7.81	164.00	210.00
149	0.937050	2.6591e-05	30.0000	1.50000	64.55	1.128e-02	40.82	6.00	4.00
150	0.947150	1.0902e-05	17.0774	0.50000	115.47	6.879e-03	100.00	1.50	3.00
151	0.958630	1.9677e-04	5.4187	0.88000	20.67	1.118e-02	15.08	44.00	50.00
152	0.961080	7.9771e-05	26.6694	0.96667	37.31	9.089e-03	26.93	14.50	15.00
153	0.963367	1.4040e-03	4.3726	1.09295	7.83	1.214e-02	5.42	341.00	312.00
154	0.964057	1.4510e-01	0.4481	1.10298	0.79	1.175e-02	0.54	34091.00	30908.00
155	0.968650	7.9239e-05	2.7113	1.30000	29.74	1.641e-02	19.61	26.00	20.00
156	0.970220	1.1966e-05	26.6667	0.33333	115.47	4.179e-03	100.00	1.00	3.00
157	0.974090	1.3561e-04	5.8824	1.15556	29.05	9.586e-03	19.61	26.00	22.50
158	0.990180	3.1377e-04	4.2373	1.06338	16.57	1.203e-02	11.57	75.50	71.00
159	1.005270	6.5944e-03	1.6569	1.13615	3.84	1.101e-02	2.62	1452.00	1278.00
160	1.050100	7.1794e-06	40.7425	1.00000	141.42	6.964e-03	100.00	1.00	1.00
161	1.084380	1.0636e-04	7.5096	1.84615	34.44	1.128e-02	20.41	24.00	13.00
162	1.085837	1.0115e-01	0.4617	1.07565	1.00	1.039e-02	0.69	21022.00	19543.50
163	1.089737	1.7337e-02	0.4601	1.04018	2.41	1.015e-02	1.69	3521.00	3385.00
164	1.109180	1.8853e-03	3.3850	0.94937	7.21	9.945e-03	5.16	375.00	395.00
165	1.112076	1.3667e-01	0.5867	1.09981	0.88	1.003e-02	0.60	27410.50	24923.00
166	1.170970	3.7226e-04	4.3025	0.66972	15.12	9.805e-03	11.70	73.00	109.00
167	1.206090	1.3030e-04	10.2041	1.09091	29.52	9.210e-03	20.41	24.00	22.00
168	1.212948	1.4146e-02	0.5476	1.15857	2.87	9.271e-03	1.95	2623.00	2264.00
169	1.246340	9.3066e-06	14.2908	0.33333	115.47	5.373e-03	100.00	1.00	3.00
170	1.249940	1.8693e-03	1.3353	0.88108	7.60	8.720e-03	5.54	326.00	370.00
171	1.261350	3.3505e-04	3.9683	1.05000	18.04	9.402e-03	12.60	63.00	60.00
172	1.292780	1.0051e-03	2.6726	0.96610	10.72	8.506e-03	7.65	171.00	177.00
173	1.299142	1.6327e-02	0.4886	1.04508	2.70	8.590e-03	1.89	2805.00	2684.00
174	1.314600	1.9146e-05	27.7778	1.40000	58.55	1.828e-02	37.80	7.00	5.00
175	1.315580	3.6429e-05	4.3960	1.14286	51.75	1.098e-02	35.36	8.00	7.00
176	1.318380	1.5689e-05	8.4746	2.00000	86.60	1.275e-02	50.00	4.00	2.00
177	1.348100	1.7284e-04	4.6154	1.06667	25.41	9.257e-03	17.68	32.00	30.00
178	1.363780	2.5846e-04	2.2950	1.07143	23.62	7.255e-03	16.49	37.50	35.00
179	1.390500	4.2544e-05	3.7692	2.33333	69.01	8.227e-03	37.80	7.00	3.00
180	1.408013	2.0868e-01	0.4141	1.08073	0.79	7.971e-03	0.55	33266.00	30781.00
181	1.455100	2.4995e-05	19.1527	0.35000	43.92	1.400e-02	37.80	7.00	20.00
182	1.457643	4.9697e-03	0.8397	1.10335	5.47	7.465e-03	3.67	742.00	672.50
183	1.491400	5.8499e-06	45.4561	0.00000	0.00	8.547e-03	100.00	1.00	0.00
184	1.528100	2.7946e-03	1.2032	1.03535	7.05	7.335e-03	4.94	410.00	396.00
185	1.605620	7.8709e-05	4.7297	0.81818	44.95	5.717e-03	33.33	9.00	11.00
186	1.608360	5.3978e-05	3.9591	0.80000	47.43	7.410e-03	35.36	8.00	10.00
187	1.635380	1.6220e-06	26.2323	0.00000	0.00	0.000e+00	0.00	0.00	1.00
188	1.647440	7.2592e-05	4.7770	0.58333	47.56	4.821e-03	37.80	7.00	12.00
189	1.769090	9.3066e-05	2.3170	1.33333	44.10	6.447e-03	28.87	12.00	9.00
-----------------------------------------------------------------------------------

Coincidence sum peaks:
-----------------------------------------------------------------------------------
E, MeV	AreasCoi
0.07904	321
0.07964	1188
0.08024	1107
0.08482	144
0.08494	256
0.08526	5
0.08541	226
0.08553	462
0.08586	8
0.08610	91
0.08623	31
0.08670	156
0.08682	59
0.09059	17
0.09071	33
0.09083	37
0.09187	20
0.09199	32
0.09200	9
0.09212	13
0.09316	2
0.09328	7
0.09341	2
0.16088	2
0.16130	2556
0.16190	4734
0.16708	534
0.16720	953
0.16752	14
0.16836	359
0.16849	126
0.18812	7
0.24746	3
0.24776	2
0.25107	2
0.25255	5
0.25934	2
0.27662	2
0.28422	728
0.28482	1279
0.28999	153
0.29011	262
0.29044	4
0.29116	6
0.29128	103
0.29140	36
0.29175	8
0.31339	2
0.32083	3
0.32610	2
0.33421	7
0.33546	40
0.33606	64
0.34123	5
0.34135	20
0.34264	2
0.36648	1502
0.36893	5
0.36953	14
0.37070	2
0.37341	12
0.37470	2
0.37482	5
0.38659	6
0.38727	13
0.39297	2
0.39720	5
0.39860	2
0.40600	15
0.40660	30
0.41177	6
0.41189	7
0.41318	2
0.41772	82
0.45119	9
0.45343	5
0.45411	6
0.45554	8
0.45614	9
0.45713	3
0.45784	2
0.45967	2
0.46131	3
0.46143	3
0.46224	3
0.46732	2
0.48180	2
0.48348	124
0.48353	16
0.48408	249
0.48413	36
0.48925	17
0.48930	5
0.48938	70
0.48942	7
0.49054	14
0.49067	4
0.52245	2
0.52420	3
0.52425	2
0.52820	28
0.52880	29
0.53306	5
0.53366	2
0.53688	3
0.54064	23
0.55112	4
0.56574	172
0.56579	30
0.58516	4
0.60351	26
0.60410	33
0.60411	2
0.60586	2
0.60596	3
0.60656	7
0.61046	35
0.61056	4
0.61069	2
0.61104	2
0.61173	3
0.61185	4
0.61532	2
0.61536	15
0.63278	4
0.65938	6
0.66072	3
0.66911	5
0.68476	2
0.68577	32
0.69601	5
0.69661	7
0.70178	2
0.70190	4
0.71207	171
0.71416	3
0.71476	16
0.72005	2
0.72162	2
0.72337	2
0.72879	57
0.72883	2
0.73338	26
0.75540	400
0.75887	10
0.75888	3
0.75946	23
0.75948	8
0.76831	2
0.77827	7
0.79642	7
0.80908	4
0.81857	3
0.82121	17
0.82190	21
0.82746	3
0.82760	6
0.83806	2
0.84775	11
0.85587	6
0.86452	12
0.87116	3
0.87853	3
0.88110	8
0.88169	8
0.88815	2
0.89074	7
0.90690	123
0.90750	217
0.91267	30
0.91279	50
0.91396	14
0.91409	5
0.93792	2
0.94071	3
0.94131	6
0.95945	31
0.95986	2
0.96463	2
0.96475	10
0.96583	6
0.96643	12
0.97160	4
0.97172	2
0.98916	280
0.99815	2
1.00289	2
1.00348	5
1.00358	359
1.00418	692
1.00935	74
1.00947	148
1.01063	41
1.01076	21
1.01928	4
1.02290	43
1.02297	5
1.02868	5
1.02928	2
1.03458	2
1.04112	27
1.04370	8
1.04479	23
1.04539	29
1.04809	11
1.05068	6
1.05198	2
1.05711	7
1.08041	2
1.08491	2
1.12318	1197
1.12536	187
1.12596	330
1.12705	25
1.13113	32
1.13125	76
1.13241	21
1.13254	10
1.15160	330
1.15219	549
1.15737	52
1.15749	114
1.15865	41
1.15878	13
1.16332	11
1.19231	6
1.23386	671
1.25247	37
1.25307	60
1.25824	9
1.25836	9
1.25953	11
1.27338	3
1.27398	7
1.27915	2
1.27927	2
1.28044	2
1.28946	6
1.29006	5
1.33290	2
1.33446	2
1.33473	61
1.37172	7
1.37175	2
1.37425	2
1.37485	3
1.43402	98
1.43406	4
1.44754	359
1.44813	683
1.45331	81
1.45343	134
1.45459	48
1.48765	3
1.48825	2
1.49295	3
1.49342	2
1.49717	10
1.49776	18
1.50294	2
1.50306	7
1.52979	830
1.52980	65
1.52981	4
1.55037	3
1.56762	6
1.56822	5
1.56932	6
1.56991	12
1.57468	2
1.57481	2
1.57509	2
1.57650	2
1.57942	12
1.64342	102
1.64982	11
1.64988	11
1.64997	2
-----------------------------------------------------------------------------------
