ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232
521,182.963,16473.516,16473.516,16397.031,10145.272,6680.020,4701.835,3931.819,704.339,342.933,27.304,8.664,0.000
522,183.335,16461.169,16461.169,16395.464,10134.352,6676.734,4705.125,3930.423,704.511,342.831,27.049,8.676,0.000
523,183.708,16892.041,16892.041,16394.170,10123.432,6673.602,4708.350,3929.139,704.708,342.735,26.834,8.687,0.000
524,184.081,16788.898,16788.898,16393.184,10112.512,6670.670,4711.501,3927.969,704.931,342.646,26.653,8.698,0.000
525,184.453,16591.599,16591.599,16392.547,10101.592,6667.988,4714.571,3926.919,705.179,342.563,26.503,8.709,0.000
526,184.826,16543.631,16543.631,16392.303,10090.672,6665.606,4717.551,3925.992,705.451,342.486,26.380,8.719,0.000
527,185.199,16582.459,16582.459,16392.501,10079.752,6663.582,4720.434,3925.193,705.748,342.417,26.282,8.729,0.000
528,185.571,16460.122,16460.122,16393.195,10068.831,6661.973,4723.213,3924.527,706.067,342.354,26.206,8.738,0.000
529,185.944,16410.307,16410.307,16394.443,10057.911,6660.843,4725.880,3924.000,706.409,342.298,26.149,8.747,0.000
530,186.316,16516.424,16516.424,16396.310,10046.991,6660.257,4728.430,3923.618,706.772,342.249,26.111,8.756,0.000
531,186.689,16507.184,16507.184,16398.864,10036.071,6660.285,4730.858,3923.388,707.155,342.207,26.090,8.764,0.000
532,187.061,16496.514,16496.514,16402.182,10025.151,6661.002,4733.159,3923.318,707.556,342.173,26.086,8.772,0.000
533,187.434,16446.262,16446.262,16406.345,10014.231,6662.486,4735.328,3923.416,707.974,342.147,26.098,8.780,0.000
534,187.806,16602.411,16602.411,16411.440,10003.311,6664.820,4737.362,3923.691,708.408,342.130,26.127,8.787,0.000
535,188.178,16721.868,16721.868,16417.560,9992.391,6668.088,4739.259,3924.154,708.856,342.121,26.172,8.793,0.000
536,188.551,16154.971,16154.971,16424.805,9981.471,6672.383,4741.017,3924.814,709.317,342.123,26.235,8.800,0.000
537,188.923,16458.845,16458.845,16433.279,9970.550,6677.799,4742.635,3925.682,709.789,342.134,26.317,8.805,0.000
538,189.295,16507.525,16507.525,16443.096,9959.630,6684.435,4744.114,3926.772,710.271,342.158,26.419,8.811,0.000
539,189.668,16717.501,16717.501,16454.370,9948.710,6692.394,4745.452,3928.094,710.760,342.193,26.543,8.816,0.000
540,190.040,16205.497,16205.497,16467.225,9937.790,6701.782,4746.653,3929.661,711.257,342.243,26.691,8.821,0.000
541,190.412,16461.123,16461.123,16481.787,9926.870,6712.710,4747.717,3931.485,711.758,342.306,26.867,8.825,0.000
542,190.785,16538.929,16538.929,16498.186,9915.950,6725.291,4748.649,3933.580,712.264,342.385,27.071,8.829,0.000
543,191.157,16210.918,16210.918,16516.557,9905.030,6739.641,4749.450,3935.956,712.771,342.481,27.308,8.832,0.000
544,191.529,16350.122,16350.122,16537.037,9894.110,6755.877,4750.125,3938.626,713.280,342.595,27.580,8.836,0.000
545,191.901,16461.018,16461.018,16559.763,9883.190,6774.120,4750.678,3941.601,713.788,342.728,27.892,8.839,0.000
546,192.273,16135.399,16135.399,16584.875,9872.270,6794.489,4751.114,3944.890,714.295,342.882,28.245,8.841,0.000
547,192.645,16501.898,16501.898,16612.510,9861.349,6817.105,4751.438,3948.502,714.800,343.058,28.646,8.844,0.000
548,193.018,16446.558,16446.558,16642.805,9850.429,6842.087,4751.656,3952.444,715.301,343.257,29.097,8.846,0.000
549,193.390,16403.845,16403.845,16675.892,9839.509,6869.551,4751.773,3956.721,715.797,343.481,29.603,8.848,0.000
550,193.762,16062.252,16062.252,16711.898,9828.589,6899.612,4751.796,3961.336,716.289,343.730,30.168,8.849,0.000
551,194.134,16528.722,16528.722,16750.944,9817.669,6932.378,4751.729,3966.291,716.774,344.005,30.798,8.850,0.000
552,194.506,16387.958,16387.958,16793.141,9806.749,6967.952,4751.579,3971.582,717.253,344.308,31.497,8.851,0.000
553,194.878,16477.926,16477.926,16838.592,9795.829,7006.429,4751.352,3977.206,717.725,344.639,32.271,8.852,0.000
554,195.250,16314.184,16314.184,16887.385,9784.909,7047.895,4751.053,3983.155,718.188,344.998,33.124,8.853,0.000
555,195.622,16400.606,16400.606,16939.595,9773.989,7092.424,4750.687,3989.418,718.643,345.387,34.063,8.853,0.000
556,195.994,16528.797,16528.797,16995.281,9763.068,7140.080,4750.260,3995.980,719.090,345.806,35.093,8.853,0.000
557,196.366,16473.455,16473.455,17054.484,9752.148,7190.908,4749.778,4002.825,719.527,346.254,36.219,8.853,0.000
558,196.738,16408.478,16408.478,17117.222,9741.228,7244.940,4749.243,4009.931,719.956,346.731,37.448,8.853,0.000
559,197.110,16536.360,16536.360,17183.493,9730.308,7302.189,4748.661,4017.274,720.374,347.237,38.785,8.853,0.000
560,197.481,16659.752,16659.752,17253.270,9719.388,7362.647,4748.035,4024.825,720.783,347.772,40.237,8.852,0.000
561,197.853,16871.156,16871.156,17326.501,9708.468,7426.283,4747.369,4032.554,721.182,348.333,41.809,8.852,0.000
562,198.225,16583.292,16583.292,17403.106,9697.548,7493.044,4746.666,4040.426,721.571,348.921,43.508,8.851,0.000
563,198.597,17034.655,17034.655,17482.973,9686.628,7562.851,4745.929,4048.404,721.950,349.532,45.338,8.850,0.000
564,198.969,16827.131,16827.131,17565.965,9675.708,7635.598,4745.159,4056.449,722.318,350.166,47.306,8.849,0.000
565,199.340,17010.676,17010.676,17651.908,9664.787,7711.150,4744.358,4064.517,722.677,350.821,49.418,8.847,0.000
566,199.712,17117.036,17117.036,17740.601,9653.867,7789.344,4743.529,4072.566,723.026,351.493,51.678,8.846,0.000
567,200.084,17232.334,17232.334,17831.807,9642.947,7869.985,4742.671,4080.551,723.364,352.181,54.090,8.844,0.000
568,200.456,16774.708,16774.708,17925.257,9632.027,7952.850,4741.786,4088.424,723.693,352.881,56.661,8.842,0.000
569,200.827,17352.968,17352.968,18020.651,9621.107,8037.681,4740.875,4096.141,724.011,353.590,59.392,8.840,0.000
570,201.199,17043.652,17043.652,18117.658,9610.187,8124.193,4739.936,4103.656,724.320,354.305,62.287,8.838,0.000
571,201.571,17430.066,17430.066,18215.914,9599.267,8212.069,4738.971,4110.925,724.619,355.023,65.350,8.836,0.000
572,201.942,17465.154,17465.154,18315.030,9588.347,8300.963,4737.979,4117.904,724.909,355.739,68.581,8.834,0.000
573,202.314,17220.896,17220.896,18414.587,9577.427,8390.500,4736.959,4124.555,725.189,356.451,71.981,8.831,0.000
574,202.685,17543.545,17543.545,18514.146,9566.507,8480.279,4735.911,4130.842,725.459,357.154,75.549,8.829,0.000
575,203.057,17411.823,17411.823,18613.242,9555.586,8569.876,4734.834,4136.734,725.721,357.844,79.285,8.826,0.000
576,203.429,17816.239,17816.239,18711.398,9544.666,8658.845,4733.727,4142.204,725.973,358.519,83.186,8.823,0.000
577,203.800,17730.520,17730.520,18808.121,9533.746,8746.719,4732.590,4147.235,726.215,359.174,87.247,8.820,0.000
578,204.172,17967.227,17967.227,18902.910,9522.826,8833.019,4731.420,4151.814,726.449,359.806,91.463,8.817,0.000
579,204.543,17731.551,17731.551,18995.257,9511.906,8917.255,4730.217,4155.937,726.674,360.412,95.828,8.814,0.000
580,204.915,17846.661,17846.661,19084.661,9500.986,8998.926,4728.980,4159.612,726.889,360.989,100.332,8.810,0.000
581,205.286,18099.283,18099.283,19170.621,9490.066,9077.531,4727.708,4162.856,727.096,361.535,104.966,8.807,0.000
582,205.657,18236.993,18236.993,19252.654,9479.146,9152.572,4726.399,4165.698,727.293,362.047,109.719,8.803,0.000
583,206.029,18044.466,18044.466,19330.291,9468.226,9223.554,4725.053,4168.179,727.482,362.526,114.576,8.799,0.000
584,206.400,18321.828,18321.828,19403.091,9457.305,9289.997,4723.668,4170.355,727.661,362.970,119.523,8.795,0.000
585,206.772,18266.166,18266.166,19470.640,9446.385,9351.434,4722.243,4172.297,727.831,363.379,124.542,8.791,0.000
586,207.143,18505.237,18505.237,19532.565,9435.465,9407.423,4720.777,4174.092,727.992,363.754,129.616,8.787,0.000
587,207.514,18726.387,18726.387,19588.534,9424.545,9457.546,4719.270,4175.846,728.144,364.098,134.725,8.783,0.000
588,207.886,18469.928,18469.928,19638.263,9413.625,9501.417,4717.719,4177.681,728.286,364.413,139.847,8.778,0.000
589,208.257,18385.828,18385.828,19681.526,9402.705,9538.684,4716.123,4179.741,728.418,364.704,144.959,8.774,0.000
590,208.628,18365.144,18365.144,19718.155,9391.785,9569.035,4714.482,4182.190,728.541,364.977,150.038,8.769,0.000
591,208.999,18384.742,18384.742,19748.050,9380.865,9592.203,4712.795,4185.217,728.653,365.238,155.057,8.764,0.000
592,209.371,18306.086,18306.086,19771.180,9369.945,9607.963,4711.060,4189.032,728.755,365.496,159.991,8.759,0.000
593,209.742,18496.110,18496.110,19787.590,9359.025,9616.145,4709.276,4193.870,728.847,365.761,164.813,8.754,0.000
594,210.113,18727.734,18727.734,19797.405,9348.104,9616.626,4707.443,4199.996,728.927,366.045,169.496,8.749,0.000
595,210.484,18365.341,18365.341,19800.832,9337.184,9609.336,4705.558,4207.699,728.997,366.363,174.011,8.744,0.000
596,210.855,18256.697,18256.697,19798.162,9326.264,9594.263,4703.621,4217.300,729.056,366.729,178.332,8.738,0.000
597,211.227,18483.048,18483.048,19789.776,9315.344,9571.446,4701.631,4229.149,729.103,367.162,182.430,8.732,0.000
598,211.598,18342.262,18342.262,19776.144,9304.424,9540.979,4699.588,4243.628,729.138,367.683,186.279,8.727,0.000
599,211.969,18401.445,18401.445,19757.823,9293.504,9503.009,4697.489,4261.153,729.162,368.314,189.852,8.721,0.000
600,212.340,18325.398,18325.398,19735.463,9282.584,9457.736,4695.335,4282.176,729.173,369.080,193.125,8.715,0.000
601,212.711,18081.005,18081.005,19709.804,9271.664,9405.410,4693.125,4307.182,729.172,370.011,196.073,8.709,0.000
602,213.082,18671.714,18671.714,19681.673,9260.744,9346.326,4690.858,4336.694,729.159,371.137,198.674,8.702,0.000
603,213.453,18305.739,18305.739,19651.985,9249.823,9280.825,4688.535,4371.273,729.133,372.492,200.908,8.696,0.000
604,213.824,18501.435,18501.435,19621.740,9238.903,9209.288,4686.156,4411.519,729.095,374.113,202.757,8.689,0.000
605,214.195,18363.079,18363.079,19592.018,9227.983,9132.130,4683.721,4458.070,729.044,376.041,204.205,8.683,0.000
606,214.566,18271.084,18271.084,19563.978,9217.063,9049.801,4681.232,4511.606,728.981,378.320,205.239,8.676,0.000
607,214.937,18023.090,18023.090,19538.851,9206.143,8962.776,4678.690,4572.842,728.907,380.998,205.848,8.669,0.000
608,215.308,18322.170,18322.170,19517.938,9195.223,8871.552,4676.097,4642.536,728.820,384.124,206.023,8.662,0.000
609,215.679,18466.838,18466.838,19502.603,9184.303,8776.645,4673.456,4721.484,728.722,387.755,205.762,8.655,0.000
610,216.050,18750.725,18750.725,19494.265,9173.383,8678.581,4670.770,4810.518,728.614,391.949,205.061,8.648,0.000
611,216.420,18442.515,18442.515,19494.395,9162.463,8577.894,4668.044,4910.506,728.496,396.769,203.923,8.640,0.000
612,216.791,18646.810,18646.810,19504.506,9151.543,8475.118,4665.282,5022.350,728.368,402.280,202.351,8.633,0.000
613,217.162,18656.500,18656.500,19526.146,9140.622,8370.786,4662.491,5146.982,728.232,408.552,200.354,8.626,0.000
614,217.533,18804.176,18804.176,19560.892,9129.702,8265.421,4659.676,5285.362,728.089,415.660,197.941,8.618,0.000
615,217.904,18947.016,18947.016,19610.337,9118.782,8159.535,4656.846,5438.473,727.940,423.682,195.127,8.611,0.000
616,218.275,19338.915,19338.915,19676.083,9107.862,8053.621,4654.008,5607.316,727.786,432.697,191.928,8.604,0.000
617,218.645,18949.366,18949.366,19759.731,9096.942,7948.155,4651.171,5792.903,727.629,442.792,188.361,8.596,0.000
618,219.016,19748.620,19748.620,19862.872,9086.022,7843.586,4648.345,5996.256,727.470,454.053,184.449,8.589,0.000
619,219.387,19797.922,19797.922,19987.072,9075.102,7740.337,4645.540,6218.393,727.311,466.571,180.214,8.582,0.000
620,219.757,19593.331,19593.331,20133.864,9064.182,7638.801,4642.768,6460.323,727.154,480.438,175.682,8.575,0.000
621,220.128,20083.804,20083.804,20304.736,9053.262,7539.342,4640.039,6723.037,727.000,495.751,170.878,8.568,0.000
622,220.499,20579.970,20579.970,20501.117,9042.341,7442.286,4637.365,7007.497,726.850,512.604,165.831,8.561,0.000
623,220.869,20660.981,20660.981,20724.364,9031.421,7347.930,4634.759,7314.627,726.708,531.095,160.568,8.554,0.000
624,221.240,21078.978,21078.978,20975.751,9020.501,7256.532,4632.231,7645.300,726.574,551.322,155.121,8.547,0.000
625,221.611,21853.584,21853.584,21256.452,9009.581,7168.319,4629.795,8000.325,726.451,573.381,149.517,8.541,0.000
626,221.981,22013.937,22013.937,21567.533,8998.661,7083.480,4627.462,8380.437,726.340,597.368,143.788,8.535,0.000
627,222.352,22368.448,22368.448,21909.929,8987.741,7002.172,4625.245,8786.280,726.243,623.375,137.963,8.529,0.000
628,222.722,22769.583,22769.583,22284.440,8976.821,6924.519,4623.155,9218.395,726.161,651.492,132.071,8.523,0.000
629,223.093,23363.464,23363.464,22691.708,8965.901,6850.614,4621.205,9677.207,726.097,681.805,126.141,8.517,0.000
630,223.464,23574.907,23574.907,23132.210,8954.981,6780.519,4619.406,10163.007,726.051,714.392,120.200,8.512,0.000
631,223.834,24276.160,24276.160,23606.240,8944.060,6714.270,4617.769,10675.944,726.026,749.326,114.276,8.507,0.000
632,224.205,25185.020,25185.020,24113.899,8933.140,6651.875,4616.306,11216.005,726.023,786.672,108.393,8.502,0.000
633,224.575,25429.951,25429.951,24655.078,8922.220,6593.320,4615.029,11783.006,726.043,826.485,102.574,8.498,0.000
634,224.946,25925.949,25925.949,25229.453,8911.300,6538.569,4613.949,12376.578,726.089,868.809,96.844,8.493,0.000
635,225.316,26601.163,26601.163,25826.266,8890.177,6483.378,4609.756,12994.153,725.655,913.498,91.220,8.484,0.000
636,225.686,27591.955,27591.955,26454.925,8869.054,6431.853,4605.774,13636.979,725.248,960.751,85.722,8.475,0.000
637,226.057,27972.485,27972.485,27114.391,8847.931,6383.905,4602.012,14304.074,724.869,1010.573,80.369,8.467,0.000
638,226.427,29041.414,29041.414,27803.370,8826.808,6339.433,4598.481,14994.230,724.519,1062.952,75.174,8.458,0.000
639,226.798,29632.332,29632.332,28520.312,8805.685,6298.324,4595.190,15706.015,724.200,1117.861,70.150,8.450,0.000
640,227.168,30657.514,30657.514,29263.406,8784.562,6260.457,4592.147,16437.764,723.912,1175.252,65.308,8.443,0.000
641,227.538,31154.662,31154.662,30030.582,8763.439,6225.703,4589.363,17187.581,723.657,1235.061,60.658,8.435,0.000
642,227.909,32165.635,32165.635,30819.510,8742.316,6193.929,4586.845,17953.341,723.436,1297.202,56.207,8.428,0.000
643,228.279,33022.644,33022.644,31627.609,8721.193,6164.997,4584.601,18732.689,723.250,1361.568,51.960,8.421,0.000
644,228.649,34237.483,34237.483,32452.049,8700.070,6138.768,4582.639,19523.053,723.099,1428.033,47.921,8.415,0.000
645,229.019,34372.188,34372.188,33289.767,8678.947,6115.101,4580.964,20321.649,722.985,1496.447,44.091,8.409,0.000
646,229.390,36125.169,36125.169,34137.472,8657.824,6093.855,4579.582,21125.491,722.908,1566.639,40.472,8.403,0.000
647,229.760,36812.331,36812.331,34991.668,8636.701,6074.891,4578.498,21931.412,722.869,1638.416,37.062,8.397,0.000
648,230.130,37670.010,37670.010,35848.668,8615.578,6058.073,4577.717,22736.072,722.869,1711.565,33.859,8.392,0.000
649,230.500,38548.801,38548.801,36704.615,8594.455,6043.266,4577.239,23535.985,722.907,1785.849,30.860,8.387,0.000
650,230.870,39401.047,39401.047,37555.507,8573.332,6030.339,4577.068,24327.539,722.984,1861.014,28.059,8.383,0.000
651,231.241,39925.285,39925.285,38397.222,8552.209,6019.165,4577.203,25107.017,723.101,1936.783,25.452,8.378,0.000
652,231.611,40833.970,40833.970,39225.546,8531.086,6009.624,4577.644,25870.628,723.256,2012.865,23.033,8.374,0.000
653,231.981,42014.124,42014.124,40036.203,8509.963,6001.595,4578.388,26614.534,723.450,2088.949,20.794,8.371,0.000
654,232.351,42695.476,42695.476,40824.888,8488.840,5994.968,4579.432,27334.876,723.683,2164.712,18.728,8.367,0.000
655,232.721,43388.675,43388.675,41587.299,8467.717,5989.634,4580.770,28027.811,723.952,2239.817,16.827,8.364,0.000
656,233.091,43821.269,43821.269,42319.171,8446.594,5985.491,4582.397,28689.542,724.259,2313.916,15.084,8.361,0.000
657,233.461,45006.040,45006.040,43016.314,8425.471,5982.440,4584.304,29316.348,724.601,2386.653,13.488,8.359,0.000
658,233.831,45602.787,45602.787,43674.646,8404.348,5980.390,4586.481,29904.619,724.977,2457.668,12.033,8.356,0.000
659,234.201,46453.408,46453.408,44290.226,8383.225,5979.251,4588.918,30450.889,725.386,2526.596,10.709,8.354,0.000
660,234.571,46610.652,46610.652,44859.296,8362.102,5978.942,4591.602,30951.868,725.827,2593.074,9.508,8.352,0.000
661,234.941,47385.280,47385.280,45378.307,8340.978,5979.384,4594.519,31404.472,726.296,2656.741,8.422,8.351,0.000
662,235.311,48030.876,48030.876,45843.956,8319.855,5980.501,4597.654,31805.852,726.793,2717.242,7.442,8.349,0.000
663,235.681,48452.181,48452.181,46253.217,8298.732,5982.225,4600.990,32153.423,727.315,2774.234,6.560,8.348,0.000
664,236.051,49251.950,49251.950,46603.365,8277.609,5984.489,4604.509,32444.888,727.859,2827.383,5.769,8.347,0.000
665,236.421,49397.548,49397.548,46892.009,8256.486,5987.231,4608.190,32678.266,728.422,2876.371,5.061,8.346,0.000
666,236.791,49865.108,49865.108,47117.109,8235.363,5990.392,4612.014,32851.902,729.002,2920.901,4.430,8.345,0.000
667,237.161,49830.708,49830.708,47276.997,8214.240,5993.918,4615.959,32964.495,729.596,2960.694,3.868,8.344,0.000
668,237.531,49716.961,49716.961,47370.396,8193.117,5997.756,4620.002,33015.104,730.201,2995.497,3.369,8.343,0.000
669,237.901,50143.496,50143.496,47396.431,8171.994,6001.859,4624.120,33003.162,730.813,3025.084,2.927,8.343,0.000
670,238.271,50395.818,50395.818,47354.634,8150.871,6006.181,4628.288,32928.480,731.429,3049.254,2.538,8.342,0.000
671,238.640,50682.983,50682.983,47244.956,8129.748,6010.680,4632.480,32791.249,732.045,3067.842,2.195,8.341,0.000
672,239.010,50566.377,50566.377,47067.760,8108.625,6015.318,4636.673,32592.043,732.659,3080.710,1.893,8.340,0.000
673,239.380,50289.992,50289.992,46823.822,8087.502,6020.059,4640.839,32331.808,733.265,3087.759,1.630,8.339,0.000
674,239.750,50173.924,50173.924,46514.323,8066.379,6024.870,4644.954,32011.857,733.860,3088.920,1.399,8.338,0.000
675,240.120,49977.278,49977.278,46140.832,8045.256,6029.722,4648.991,31633.855,734.442,3084.164,1.199,8.337,0.000
676,240.489,49715.806,49715.806,45705.300,8024.133,6034.588,4652.924,31199.804,735.005,3073.494,1.024,8.336,0.000
677,240.859,49421.958,49421.958,45210.030,8003.010,6039.446,4656.730,30712.024,735.547,3056.953,0.873,8.334,0.000
678,241.229,49295.776,49295.776,44657.665,7981.887,6044.276,4660.382,30173.129,736.064,3034.615,0.742,8.332,0.000
679,241.598,48723.489,48723.489,44051.153,7960.764,6049.062,4663.857,29586.005,736.552,3006.593,0.630,8.330,0.000
680,241.968,48461.207,48461.207,43393.727,7939.641,6053.792,4667.133,28953.778,737.008,2973.032,0.533,8.328,0.000
681,242.338,47756.826,47756.826,42688.868,7918.518,6058.456,4670.187,28279.789,737.428,2934.109,0.450,8.325,0.000
682,242.707,47400.786,47400.786,41940.277,7897.395,6063.051,4672.999,27567.561,737.810,2890.032,0.379,8.322,0.000
683,243.077,46345.252,46345.252,41151.840,7876.272,6067.573,4675.550,26820.767,738.150,2841.038,0.319,8.319,0.000
684,243.447,45884.584,45884.584,40327.591,7855.149,6072.028,4677.823,26043.197,738.446,2787.391,0.267,8.315,0.000
685,243.816,45488.901,45488.901,39471.680,7834.026,6076.422,4679.802,25238.726,738.694,2729.377,0.223,8.311,0.000
686,244.186,45096.059,45096.059,38588.334,7812.903,6080.765,4681.473,24411.279,738.894,2667.305,0.186,8.306,0.000
687,244.555,43992.615,43992.615,37681.823,7791.780,6085.073,4682.826,23564.799,739.042,2601.501,0.155,8.301,0.000
688,244.925,43137.668,43137.668,36756.427,7770.657,6089.367,4683.849,22703.216,739.137,2532.308,0.129,8.296,0.000
689,245.295,42589.145,42589.145,35816.397,7749.534,6093.669,4684.537,21830.414,739.177,2460.078,0.107,8.290,0.000
690,245.664,41245.509,41245.509,34865.930,7728.411,6098.008,4684.885,20950.205,739.161,2385.176,0.088,8.284,0.000
691,246.034,39919.577,39919.577,33909.132,7707.288,6102.415,4684.889,20066.297,739.088,2307.970,0.073,8.277,0.000
692,246.403,39820.764,39820.764,32949.992,7686.165,6106.927,4684.550,19182.274,738.956,2228.832,0.060,8.270,0.000
693,246.773,38999.338,38999.338,31992.356,7665.042,6111.583,4683.870,18301.568,738.766,2148.133,0.049,8.262,0.000
694,247.142,37863.439,37863.439,31039.904,7643.919,6116.427,4682.854,17427.444,738.518,2066.243,0.040,8.254,0.000
695,247.512,37203.506,37203.506,30096.124,7622.796,6121.506,4681.510,16562.973,738.210,1983.523,0.033,8.245,0.000
696,247.881,36075.322,36075.322,29164.302,7601.673,6126.870,4679.847,15711.027,737.844,1900.327,0.027,8.236,0.000
697,248.250,34936.465,34936.465,28247.500,7580.550,6132.571,4677.879,14874.259,737.420,1816.998,0.022,8.227,0.000
698,248.620,33891.783,33891.783,27348.544,7559.427,6138.666,4675.619,14055.097,736.940,1733.864,0.018,8.217,0.000
699,248.989,33490.759,33490.759,26470.019,7538.304,6145.211,4673.085,13255.734,736.403,1651.241,0.014,8.207,0.000
700,249.359,32448.971,32448.971,25614.256,7517.181,6152.266,4670.297,12478.125,735.812,1569.424,0.011,8.196,0.000
701,249.728,31001.367,31001.367,24783.333,7496.057,6159.893,4667.276,11723.987,735.167,1488.691,0.009,8.185,0.000
702,250.097,30207.509,30207.509,23979.071,7474.934,6168.151,4664.047,10994.797,734.472,1409.300,0.007,8.174,0.000
703,250.467,29338.133,29338.133,23203.039,7453.811,6177.103,4660.635,10291.795,733.727,1331.487,0.006,8.162,0.000
704,250.836,28583.653,28583.653,22456.550,7432.688,6186.811,4657.070,9615.989,732.935,1255.467,0.005,8.150,0.000
705,251.205,27588.647,27588.647,21740.675,7411.565,6197.335,4653.380,8968.165,732.098,1181.432,0.004,8.138,0.000
706,251.575,26698.672,26698.672,21056.246,7390.442,6208.734,4649.598,8348.892,731.219,1109.553,0.003,8.125,0.000
707,251.944,25461.843,25461.843,20403.868,7369.319,6221.066,4645.757,7758.533,730.300,1039.975,0.002,8.112,0.000
708,252.313,25004.842,25004.842,19783.926,7348.196,6234.385,4641.892,7197.257,729.344,972.825,0.002,8.099,0.000
709,252.682,23859.902,23859.902,19196.603,7327.073,6248.742,4638.040,6665.054,728.354,908.203,0.001,8.086,0.000
710,253.052,23308.579,23308.579,18641.886,7305.950,6264.184,4634.238,6161.744,727.333,846.192,0.001,8.072,0.000
711,253.421,22252.878,22252.878,18119.589,7284.827,6280.755,4630.524,5686.994,726.283,786.852,0.001,8.059,0.000
712,253.790,21782.199,21782.199,17629.357,7263.704,6298.489,4626.938,5240.332,725.208,730.223,0.001,8.045,0.000
713,254.159,20764.558,20764.558,17170.692,7242.581,6317.419,4623.520,4821.162,724.110,676.327,0.001,8.031,0.000
714,254.528,20590.869,20590.869,16742.958,7221.458,6337.568,4620.310,4428.779,722.993,625.168,0.000,8.017,0.000
715,254.897,19633.734,19633.734,16345.403,7200.335,6358.952,4617.349,4062.381,721.860,576.736,0.000,8.003,0.000
716,255.267,19347.812,19347.812,15977.171,7179.212,6381.579,4614.677,3721.088,720.714,531.003,0.000,7.989,0.000
717,255.636,18031.111,18031.111,15637.316,7158.089,6405.447,4612.334,3403.953,719.557,487.929,0.000,7.975,0.000
718,256.005,17688.138,17688.138,15324.819,7136.966,6430.546,4610.360,3109.977,718.393,447.463,0.000,7.961,0.000
719,256.374,17027.373,17027.373,15038.597,7115.843,6456.854,4608.794,2838.119,717.224,409.540,0.000,7.946,0.000
720,256.743,16667.539,16667.539,14777.519,7094.720,6484.341,4607.673,2587.311,716.052,374.088,0.000,7.932,0.000
721,257.112,16123.179,16123.179,14540.415,7073.597,6512.963,4607.036,2356.468,714.882,341.029,0.000,7.918,0.000
722,257.481,15380.802,15380.802,14326.091,7052.474,6542.667,4606.916,2144.495,713.715,310.274,0.000,7.903,0.000
723,257.850,15473.950,15473.950,14133.335,7031.351,6573.388,4607.349,1950.304,712.553,281.733,0.000,7.889,0.000
724,258.219,14981.692,14981.692,13960.929,7010.228,6605.049,4608.366,1772.812,711.400,255.309,0.000,7.875,0.000
725,258.588,14373.779,14373.779,13807.656,6989.105,6637.562,4609.998,1610.957,710.257,230.902,0.000,7.860,0.000
726,258.957,13983.881,13983.881,13672.308,6967.982,6670.829,4612.274,1463.699,709.128,208.413,0.000,7.846,0.000
727,259.326,13589.385,13589.385,13553.692,6946.859,6704.741,4615.221,1330.027,708.015,187.739,0.000,7.832,0.000
728,259.695,13324.729,13324.729,13450.636,6925.736,6739.177,4618.862,1208.965,706.920,168.778,0.000,7.817,0.000
729,260.064,13211.610,13211.610,13361.994,6904.613,6774.008,4623.221,1099.570,705.846,151.428,0.000,7.803,0.000
730,260.433,12825.163,12825.163,13286.649,6883.490,6809.096,4628.317,1000.945,704.797,135.589,0.000,7.788,0.000
731,260.802,12453.663,12453.663,13223.518,6862.367,6844.295,4634.165,912.229,703.774,121.164,0.000,7.773,0.000
732,261.171,12422.065,12422.065,13171.554,6841.244,6879.450,4640.782,832.609,702.782,108.056,0.000,7.758,0.000
733,261.540,12359.705,12359.705,13129.747,6820.121,6914.402,4648.176,761.314,701.823,96.173,0.000,7.744,0.000
734,261.909,12312.728,12312.728,13097.128,6798.998,6948.984,4656.355,697.619,700.900,85.424,0.000,7.729,0.000
735,262.278,11916.083,11916.083,13072.766,6777.875,6983.025,4665.324,640.845,700.019,75.724,0.000,7.714,0.000
736,262.646,11632.339,11632.339,13055.774,6756.752,7016.351,4675.080,590.357,699.181,66.990,0.000,7.699,0.000
737,263.015,12001.574,12001.574,13045.305,6735.629,7048.786,4685.621,545.563,698.391,59.144,0.000,7.683,0.000
738,263.384,11628.782,11628.782,13040.552,6714.506,7080.151,4696.937,505.915,697.653,52.112,0.000,7.668,0.000
739,263.753,11527.669,11527.669,13040.752,6693.383,7110.268,4709.013,470.908,696.971,45.823,0.000,7.652,0.000
740,264.122,11423.183,11423.183,13045.179,6672.260,7138.959,4721.832,440.074,696.349,40.212,0.000,7.637,0.000
741,264.490,11515.582,11515.582,13053.151,6651.136,7166.049,4735.370,412.986,695.792,35.217,0.000,7.621,0.000
742,264.859,11347.119,11347.119,13064.021,6630.013,7191.365,4749.598,389.254,695.303,30.781,0.000,7.605,0.000
743,265.228,11188.697,11188.697,13077.183,6608.890,7214.739,4764.481,368.522,694.887,26.849,0.000,7.590,0.000
744,265.597,11264.305,11264.305,13092.066,6587.767,7236.010,4779.979,350.467,694.550,23.372,0.000,7.574,0.000
745,265.966,11084.840,11084.840,13108.137,6566.644,7255.023,4796.047,334.797,694.294,20.304,0.000,7.557,0.000
746,266.334,11079.750,11079.750,13124.896,6545.521,7271.629,4812.634,321.250,694.124,17.603,0.000,7.541,0.000
747,266.703,11249.534,11249.534,13141.881,6524.398,7285.691,4829.683,309.591,694.046,15.231,0.000,7.525,0.000
